day,hour,5,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,66,67,68,69,71,72,73,74,75,76,77,80,81,84,85,86,87,88,90,91,92,93,94,97,98,99,100,106,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,126,127,128,129,130,131,132,134,135,136,137,138,140,141,143,144,146,147,148,149,150,152,153,154,156,157,158,159,160,162,163,164,165,166,167,168,169,170,171,173,174,175,176,177,178,179,181,183,184,185,186,188,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,222,223,224,225,226,227,228,229,230,231,232,233,234,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,267,268,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,total
0,0,0,2,0,1,1,1,2,3,0,0,0,0,11,0,0,1,1,0,0,4,2,0,0,0,0,0,6,1,6,0,8,2,2,1,1,1,0,1,1,1,2,1,0,2,3,0,0,3,1,6,1,0,0,0,2,11,3,0,0,1,27,0,1,0,15,0,0,0,1,0,0,0,0,0,4,1,5,0,6,0,3,2,1,4,2,0,2,1,0,2,0,0,6,1,0,2,2,2,5,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,3,1,0,1,2,0,0,1,0,0,2,6,0,0,2,0,0,0,0,0,0,0,2,0,2,0,3,0,1,3,0,0,0,0,0,0,2,0,1,0,1,2,1,1,0,0,2,0,0,2,0,0,0,2,3,1,0,1,0,0,0,2,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,2,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,2,1,5,0,0,2,0,1,0,0,0,0,0,5,4,0,2,5,1,0,4,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,3,2,3,10,0,0,1,0,0,0,0,2,1,0,348
0,1,0,1,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,5,1,12,0,0,0,0,1,0,1,1,2,0,0,2,0,0,6,0,0,0,2,0,0,0,0,1,0,3,0,0,0,1,0,0,2,4,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,1,1,0,7,1,0,0,1,0,0,1,0,3,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,2,3,0,0,2,0,0,0,0,1,0,0,0,0,4,9,7,11,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,1,0,3,1,1,0,0,0,0,0,0,0,2,0,7,2,0,0,0,1,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,2,4,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,1,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,1,2,0,0,214
0,2,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,3,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127
0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,0,0,1,2,0,0,0,3,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73
0,4,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,2,0,0,1,0,1,0,0,3,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,70
0,5,1,0,0,0,0,1,0,0,2,1,1,5,0,0,0,0,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8,0,0,2,0,1,0,2,2,1,1,1,1,1,5,5,0,0,7,0,1,1,0,3,0,0,0,1,0,1,1,0,1,4,0,0,0,2,0,1,1,2,3,0,2,2,2,0,1,0,0,0,1,0,1,0,5,0,0,3,0,0,2,0,4,1,0,5,4,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,1,1,1,0,0,1,0,0,1,11,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,5,0,3,3,0,0,3,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,1,2,0,0,0,3,0,3,0,0,0,1,1,0,4,0,1,0,0,1,1,2,2,0,0,1,1,2,0,3,0,0,1,0,0,0,0,1,0,7,0,0,1,0,5,0,0,0,1,0,0,3,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,2,0,0,4,0,0,1,0,0,1,0,257
0,6,4,0,4,3,2,3,0,1,5,1,2,4,2,11,2,5,6,2,6,3,1,1,3,2,0,2,6,3,1,5,7,15,3,12,4,4,4,5,0,27,0,5,5,4,6,1,15,1,3,8,4,7,5,18,15,3,10,8,7,3,9,0,0,0,2,81,4,9,10,1,1,11,9,2,1,0,13,4,1,5,2,2,3,2,5,0,0,1,1,2,4,4,2,2,6,10,5,1,7,0,2,8,2,3,11,5,3,1,0,1,0,3,10,16,3,7,4,1,0,2,4,0,1,3,6,0,5,0,3,0,10,51,4,16,4,1,0,1,10,1,2,4,2,8,5,77,0,2,13,0,0,4,9,0,0,1,0,0,0,2,2,0,0,6,3,8,1,2,0,5,2,1,5,6,0,3,3,3,5,8,3,7,11,1,3,3,0,5,3,1,4,5,2,0,1,0,3,1,5,0,0,1,1,2,0,8,2,0,4,2,2,3,0,1,0,8,0,0,6,1,0,11,5,0,0,2,1,0,1,0,2,5,10,1,0,3,2,9,0,6,1,3,0,3,0,0,4,4,5,24,3,8,1,4,1,1,1,0,4,1,2,4,0,6,2,1,3,3,5,6,0,0,2,0,1,0,0,6,1,0,4,1,6,0,0,5,5,1,7,2,2,2,0,0,1,1,0,2,2,0,1223
0,7,8,4,4,5,10,6,9,2,17,8,15,13,4,22,2,4,15,9,10,5,4,5,10,14,10,1,15,2,13,7,15,12,7,40,13,10,9,2,2,20,4,23,9,1,5,3,43,6,11,9,13,12,12,27,98,7,73,20,10,9,11,4,4,2,3,169,9,4,19,1,4,15,21,6,3,2,22,5,2,9,2,8,5,5,7,3,0,1,5,7,0,5,2,16,3,14,1,1,19,0,2,6,6,24,8,14,4,8,5,0,0,6,5,18,8,11,10,2,3,10,5,4,2,5,1,0,9,3,5,4,10,69,19,42,12,3,0,8,13,0,6,11,2,16,55,97,0,4,22,8,6,4,7,0,0,6,0,0,6,2,7,0,3,6,5,4,4,12,1,5,9,4,4,12,3,5,5,5,2,6,9,2,7,3,7,14,4,1,3,1,6,4,5,1,9,1,11,6,5,1,2,4,4,3,0,17,33,2,4,4,8,7,2,1,0,10,1,0,7,1,5,21,7,0,7,4,4,4,1,1,7,19,11,7,6,7,7,21,7,18,5,1,3,3,5,4,1,9,12,25,6,10,3,4,13,3,1,7,7,2,6,4,6,3,1,2,9,10,14,14,1,1,7,8,2,4,0,12,2,5,3,8,17,1,0,14,22,1,27,3,6,9,5,5,10,6,1,8,0,0,2670
0,8,15,4,16,7,10,18,14,4,9,10,14,17,12,24,12,18,24,16,6,4,16,3,24,30,27,5,38,10,12,26,17,39,10,41,14,10,11,8,5,13,5,28,36,6,11,8,59,2,20,16,9,11,37,39,94,20,71,26,15,20,15,21,4,4,4,139,12,7,26,6,3,19,17,13,7,3,28,8,9,2,7,8,14,11,11,4,2,4,6,9,3,10,7,24,6,13,8,1,30,2,1,6,10,9,18,24,17,8,2,2,1,6,10,6,13,9,7,14,1,14,3,5,21,8,6,2,27,2,1,0,23,59,25,37,22,8,0,8,13,1,3,15,6,15,78,143,0,18,30,7,6,10,19,0,0,3,2,1,11,4,2,1,3,7,14,7,3,15,1,2,15,0,2,15,2,2,4,8,4,5,6,9,3,5,17,9,7,2,11,3,0,4,16,2,13,1,5,5,2,1,0,7,2,0,2,11,41,5,3,1,3,10,7,0,1,22,0,0,23,0,9,24,8,0,1,11,4,3,4,1,11,33,31,11,17,21,15,45,9,31,11,1,2,0,10,5,1,15,11,20,7,12,13,6,3,9,8,12,1,4,5,9,1,12,2,4,10,7,13,21,5,9,5,11,4,3,1,8,5,5,7,9,12,0,0,12,20,6,10,1,2,16,9,4,25,14,0,9,7,0,3607
