day,hour,30000,30001,30002,30003,30004,30005,30006,30007,30008,30009,30010,30011,30012,30013,30014,30015,30016,30017,30018,30019,30020,30021,30022,30023,30024,30025,30026,30027,30028,30029,30030,30031,30032,30033,30034,30035,30036,30037,30038,30039,30040,30041,30042,30043,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30058,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30072,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110,30111,30112,30113,30114,30115,total
0,0,1,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,2,0,0,0,2,0,1,0,1,0,2,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39
0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,5,0,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
0,6,4,2,0,0,2,0,0,0,0,0,2,3,2,1,0,4,0,0,1,1,0,0,4,1,10,4,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5,1,0,7,0,5,0,2,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,96
0,7,1,0,0,0,0,8,4,1,3,2,0,12,4,0,0,18,2,1,4,11,1,1,6,0,8,7,6,1,1,1,8,1,2,0,2,3,2,6,6,4,3,8,6,3,2,2,12,5,16,2,4,3,3,0,0,2,4,0,0,0,5,2,4,0,1,2,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,1,0,0,0,2,0,2,12,0,1,1,5,3,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,274
0,8,3,12,0,0,10,6,10,3,5,31,0,13,2,1,1,4,7,4,1,14,1,3,1,1,5,6,3,6,3,3,5,2,4,1,10,2,2,8,0,1,3,8,3,1,3,5,12,7,5,4,1,2,13,1,0,1,1,2,0,0,10,2,1,3,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,2,0,0,1,0,3,0,6,21,0,1,0,0,9,1,1,1,0,8,0,0,1,0,0,1,1,1,0,4,4,9,0,1,0,0,2,368
0,9,1,2,0,0,3,2,0,0,1,7,1,18,3,0,1,10,3,4,4,17,1,3,1,0,11,8,1,8,1,2,7,7,3,2,11,1,2,6,0,1,1,2,3,0,4,2,4,2,0,5,5,4,5,5,2,6,0,9,2,1,5,4,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,4,0,0,0,8,12,2,0,0,0,3,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,275
0,10,2,0,0,0,1,0,3,2,1,8,3,3,1,0,2,5,1,3,2,43,0,3,5,0,16,7,8,5,2,4,13,3,3,1,10,1,6,1,0,0,5,2,3,3,2,2,9,3,1,0,9,6,2,0,1,0,4,0,2,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,7,5,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,257
0,11,4,4,2,0,3,0,1,6,0,19,3,4,4,2,1,3,6,0,1,32,0,3,1,0,30,9,14,20,2,9,9,2,10,0,4,6,5,0,1,3,4,2,11,2,1,1,2,3,2,0,9,4,2,1,0,15,2,2,4,0,1,3,1,2,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,1,0,0,1,0,1,1,1,14,1,1,0,0,7,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,341
