day,hour,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,30,33,34,35,36,37,41,42,43,44,45,46,48,50,58,59,62,63,64,66,67,76,79,81,84,85,86,90,96,97,98,99,100,106,107,109,112,119,120,121,122,123,125,148,149,150,158,159,162,164,169,170,172,173,174,175,177,178,179,180,181,182,183,184,185,186,188,189,190,191,192,193,194,195,196,197,198,199,200,201,208,209,210,211,212,214,218,220,221,222,224,227,230,232,233,235,240,243,244,245,246,247,248,275,276,277,278,279,280,281,282,286,287,304,305,307,309,310,311,312,313,314,316,317,318,321,323,324,327,total
0,9,12,7,17,17,2,6,7,7,5,1,3,62,33,22,3,3,9,48,44,13,10,4,5,12,56,0,0,0,3,8,5,4,1,12,5,0,6,19,22,11,3,0,3,22,89,1,1,24,7,6,6,20,2,4,11,1,2,2,4,5,2,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,1,3,1,1,0,0,1,2,1,0,0,0,0,1,0,3,1,1,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,8,12,9,0,800
0,10,3,6,4,16,0,3,0,6,4,1,4,24,6,11,0,5,3,19,4,6,1,3,4,5,10,0,2,0,2,2,2,0,0,3,3,0,3,3,14,8,3,3,0,9,23,1,0,8,1,3,0,8,0,0,2,0,1,0,1,3,0,1,1,0,3,0,1,0,0,0,0,1,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,4,3,0,1,0,0,0,2,0,1,0,1,1,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,8,6,0,319
0,11,14,0,11,15,1,2,5,0,4,5,5,16,7,6,0,8,13,14,6,10,1,11,0,9,5,0,0,1,0,3,4,14,0,5,2,1,8,3,7,5,1,1,0,9,4,1,0,6,3,1,1,6,3,1,2,0,0,1,2,1,2,1,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,8,0,306
0,12,11,9,9,20,2,14,5,5,5,2,6,17,6,9,0,6,10,10,3,8,4,9,0,6,4,1,0,0,6,5,2,7,0,3,4,0,7,11,8,6,0,5,0,11,3,1,1,7,4,2,2,4,1,2,4,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,3,1,1,1,2,2,1,2,0,0,0,1,0,1,0,0,4,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,2,5,3,0,343
0,13,25,1,9,20,1,21,4,4,7,4,4,27,4,6,0,4,10,9,10,13,2,4,2,13,0,0,0,0,2,4,1,1,0,6,0,1,6,14,5,8,0,3,1,4,3,2,1,4,2,0,3,1,1,2,1,0,0,0,0,5,2,0,1,0,1,0,1,0,0,5,1,0,2,0,0,0,0,1,0,0,2,1,0,0,2,2,0,2,0,2,0,0,0,1,0,0,0,1,1,1,0,2,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,6,0,349
0,14,17,2,10,12,3,9,1,2,3,1,10,17,4,2,0,1,4,9,5,2,3,7,0,2,5,0,0,0,5,2,2,5,0,3,4,1,14,11,6,5,3,2,0,9,2,0,4,5,0,0,2,10,0,0,1,0,0,1,3,3,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,2,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,2,5,6,1,290
0,15,17,4,4,26,0,9,4,5,1,6,9,17,9,9,1,6,20,12,9,7,9,11,2,1,5,0,0,0,3,4,4,1,0,5,10,0,2,19,16,5,1,4,0,8,3,3,0,14,2,2,4,11,2,0,3,0,1,1,0,5,0,0,0,0,6,0,0,2,0,1,1,1,0,0,1,0,2,2,1,4,0,0,1,1,1,3,0,0,2,7,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,6,9,0,410
0,16,18,1,7,44,2,10,14,5,13,25,17,34,7,20,0,14,12,19,14,22,19,31,5,8,7,0,0,0,3,12,7,4,0,7,12,1,25,24,25,11,1,2,1,12,6,3,2,10,1,2,2,29,1,1,3,0,2,2,1,2,2,1,0,1,1,0,0,0,0,1,2,0,1,0,1,2,3,0,0,0,0,0,2,0,1,3,2,7,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,2,2,0,2,1,1,0,1,0,0,0,0,0,0,2,2,0,1,0,0,4,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,5,9,0,661
0,17,36,1,25,64,4,21,29,4,12,23,24,29,27,24,0,26,35,31,21,32,28,31,6,7,37,1,1,0,16,29,10,4,0,10,29,0,45,65,32,23,3,6,2,18,23,2,2,41,1,0,4,42,2,0,5,2,2,1,2,3,5,0,0,1,2,0,1,1,1,0,1,0,1,0,0,0,3,0,0,0,2,2,0,0,5,12,3,3,0,4,0,0,1,0,0,0,0,5,1,0,3,3,0,10,0,0,1,1,1,1,1,0,0,0,0,0,1,2,0,0,2,7,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,5,2,0,4,2,6,0,0,0,15,9,5,0,1143
0,18,37,1,15,33,11,14,17,2,7,11,6,17,18,15,1,7,19,31,14,21,18,23,4,8,27,3,0,0,12,20,6,3,1,14,9,1,19,23,44,11,4,5,3,15,20,5,2,18,0,0,5,19,2,2,8,0,1,3,1,2,5,0,1,2,1,0,1,1,0,2,0,0,3,0,1,1,1,1,0,1,4,2,0,0,6,12,2,2,0,3,0,0,1,3,0,0,0,1,1,0,1,1,2,5,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,7,1,1,0,1,0,4,10,5,0,769
0,19,12,4,8,18,1,5,4,2,4,7,2,14,4,7,0,5,3,8,6,8,12,9,0,5,15,0,0,1,1,7,0,1,0,5,7,0,7,5,14,10,1,4,1,10,19,4,1,7,2,1,1,7,2,2,5,2,0,2,0,4,2,1,0,0,1,0,2,0,2,0,0,0,3,0,0,0,2,0,0,2,1,2,0,0,4,10,1,3,0,0,0,0,1,0,0,2,1,0,1,1,0,8,0,8,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,5,3,3,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,3,0,2,5,9,0,409
0,20,9,1,8,10,0,0,2,0,0,0,2,5,2,1,0,0,0,8,2,3,5,2,0,1,3,0,0,0,1,5,4,4,0,5,2,0,2,4,7,4,2,0,1,1,5,0,0,7,3,0,2,3,0,0,0,0,1,2,0,1,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,3,1,4,7,1,0,1,3,0,1,3,0,0,0,0,1,2,2,1,1,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,2,0,6,2,2,3,0,206
0,21,5,1,3,7,1,4,0,1,3,2,1,1,3,2,0,5,1,3,4,2,0,2,0,0,0,0,0,0,3,1,2,0,0,2,2,0,1,4,1,1,0,0,0,3,3,0,0,1,0,0,1,3,0,1,1,1,0,1,1,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,2,1,1,7,3,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,133
0,22,2,0,1,0,0,0,2,1,0,1,0,4,0,2,0,1,1,0,0,1,1,2,0,0,1,0,0,0,0,1,0,2,0,1,5,0,2,4,1,0,0,0,1,4,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,75
0,23,3,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,19
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,5,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,23
1,6,0,0,4,3,0,0,1,0,0,0,0,9,2,4,0,1,3,0,14,0,4,2,5,1,9,0,1,0,0,1,0,0,0,0,4,0,0,0,5,2,0,0,0,1,5,0,0,7,1,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,5,0,116
1,7,4,2,8,9,0,2,2,0,2,0,2,34,7,10,0,1,1,8,25,2,7,2,1,6,56,2,1,0,0,7,1,2,0,6,1,0,5,7,6,10,0,0,0,3,20,2,0,12,1,0,1,10,1,1,3,0,0,2,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,2,5,0,2,0,0,0,0,0,2,1,0,0,0,0,4,2,0,1,0,6,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,5,4,0,357
1,8,3,3,12,18,0,2,5,0,5,3,2,70,25,21,0,5,4,31,53,10,7,5,5,10,75,1,0,1,4,4,8,5,0,12,3,0,5,9,21,12,2,0,2,5,69,6,0,32,2,4,4,11,1,0,2,1,0,0,6,10,3,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,2,0,0,2,1,0,2,4,3,2,0,0,1,1,0,0,2,2,0,0,0,2,0,0,1,0,1,1,0,0,1,3,3,1,0,1,0,0,0,0,0,0,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,2,1,0,0,10,15,5,0,710
1,9,7,5,5,14,1,4,2,6,3,3,6,29,31,15,0,7,7,37,31,4,12,4,1,5,43,2,0,1,2,7,5,3,0,9,6,0,6,12,24,9,2,1,2,17,74,0,0,13,6,7,4,9,0,2,12,0,1,3,3,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,1,0,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,1,1,0,2,0,0,0,10,3,5,0,579
1,10,11,2,4,10,0,3,0,4,4,2,4,14,7,9,0,1,1,8,4,5,1,5,3,7,6,2,0,0,2,6,5,2,0,4,1,0,1,6,11,6,2,0,1,3,15,1,0,7,6,0,3,6,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8,6,0,245
1,11,3,6,8,9,2,12,2,0,2,1,3,10,7,1,0,3,2,9,2,3,6,1,3,3,5,2,0,0,1,3,1,6,0,9,1,0,3,1,8,5,1,0,0,10,7,0,0,6,1,2,1,9,1,0,6,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,2,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,1,4,0,226
1,12,2,2,6,10,10,8,5,0,5,4,4,18,4,5,0,6,4,13,4,9,4,5,1,6,1,0,0,0,9,3,1,9,0,8,1,0,8,5,6,12,1,1,0,3,1,0,0,3,2,1,2,4,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,4,1,3,2,0,3,0,0,0,0,0,0,0,1,0,0,6,0,0,3,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,2,3,9,0,286
1,13,10,2,7,23,1,3,4,2,3,2,5,10,6,8,0,7,2,10,5,3,6,7,1,7,2,0,0,0,3,4,4,3,0,3,3,0,0,7,4,5,2,4,0,3,2,1,0,15,0,1,1,5,0,0,3,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,5,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,1,5,2,0,256
1,14,14,1,9,15,3,10,1,2,0,6,4,28,7,2,0,7,2,6,3,5,4,7,0,2,1,0,0,0,6,2,1,4,0,3,3,0,4,1,8,4,3,0,0,2,4,2,0,7,0,0,0,6,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,1,1,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,9,4,0,249
1,15,7,0,14,22,2,6,1,2,1,11,3,16,5,5,0,3,10,18,3,5,5,10,2,6,3,1,0,0,3,1,0,5,0,4,1,0,4,11,4,4,1,2,0,3,2,2,0,7,0,1,2,12,0,0,1,1,0,0,0,0,3,0,0,0,3,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,3,1,1,0,274
1,16,9,1,14,19,2,22,6,6,10,14,13,26,10,13,1,10,9,19,8,16,13,23,1,8,3,0,0,0,3,17,3,1,0,8,6,0,24,35,16,7,2,1,0,6,3,4,0,10,0,0,0,19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,0,0,0,1,0,0,2,0,0,2,1,15,3,0,1,0,2,0,0,0,0,0,0,0,0,1,2,1,0,2,5,1,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,1,1,6,1,521
1,17,21,2,15,43,6,15,19,3,18,12,14,32,19,16,0,15,24,27,12,27,16,19,3,8,28,2,1,0,5,13,10,5,0,6,14,0,34,38,20,16,2,6,2,13,18,2,0,36,3,0,0,32,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,3,0,1,3,5,6,5,3,1,2,0,0,2,0,0,0,0,0,0,0,4,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,5,2,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,3,1,1,0,0,0,3,8,8,0,790
