day,hour,C32004,M32032,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32008,A32009,S32002,S32003,B32020,S32006,S32004,S32005,S32008,S32009,D32002,D32021,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,A32019,C32005,A32017,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32013,S32012,D32014,D32015,D32017,D32010,D32011,D32012,D32013,D32018,D32019,M32021,M32020,D32007,D32006,C32010,C32013,C32012,C32015,D32005,C32017,C32016,C32019,C32018,M32025,E32004,E32005,E32006,E32001,E32002,E32003,M32038,D32003,M32023,D32001,D32000,M32026,M32027,M32024,D32004,D32009,D32008,C32020,C32021,C32022,C32023,M32031,M32030,B32018,B32019,M32034,M32037,B32012,B32013,B32010,B32011,B32016,B32017,B32014,B32015,S32001,K32002,K32003,K32001,K32004,B32008,M32009,B32000,M32006,M32007,B32005,M32001,M32002,M32003,M32029,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,M32005,B32003,B32002,B32004,B32007,B32006,C32014,total
0,10,13,1,9,1,6,20,10,7,3,7,11,11,5,6,3,5,6,8,3,3,6,15,4,5,23,2,4,6,3,5,8,11,3,9,11,1,4,5,13,5,13,5,26,2,2,3,1,8,2,9,15,10,13,8,5,21,5,2,18,16,2,2,4,1,9,3,0,2,0,10,0,2,7,2,2,5,2,10,3,1,13,10,3,5,9,9,7,2,1,1,2,0,2,12,3,1,16,3,6,14,13,14,0,5,10,3,0,4,6,3,14,18,4,21,7,11,7,18,5,13,3,21,15,19,16,9,9,4,8,6,1,7,9,7,0,1,962
0,11,10,2,11,5,1,11,11,4,3,4,1,12,7,2,3,5,2,2,2,0,8,14,1,1,13,5,10,5,2,10,9,5,4,11,24,4,4,5,27,4,2,6,23,4,6,2,2,12,6,20,10,10,21,14,6,14,12,4,9,5,23,2,4,5,15,0,1,0,2,4,0,1,2,0,4,4,4,2,11,1,23,2,4,6,12,3,16,1,6,2,3,4,3,12,9,0,23,2,1,14,10,12,2,9,9,5,2,4,11,4,21,15,7,33,12,15,8,13,10,7,6,25,7,9,13,8,10,6,7,20,10,12,17,4,4,0,1050
0,12,3,2,11,10,5,14,18,12,11,8,6,8,7,10,0,12,6,6,5,2,12,12,10,3,13,15,16,4,0,5,26,13,3,7,14,8,5,6,26,3,5,8,41,2,1,1,1,20,16,16,17,9,22,20,4,17,4,8,22,9,32,4,1,0,17,4,4,1,0,1,0,0,4,0,5,5,5,10,11,0,24,6,4,3,14,12,25,7,3,1,1,4,5,19,7,5,17,5,4,17,6,21,3,15,9,1,1,5,10,1,23,34,9,34,13,19,7,20,12,4,16,21,8,10,28,6,15,14,7,24,11,1,16,9,5,1,1326
0,13,12,6,13,12,3,10,11,6,1,10,6,14,5,9,4,7,3,3,2,1,12,9,8,7,9,5,17,11,0,8,20,14,0,19,22,2,5,5,19,5,9,8,23,2,1,0,1,25,4,17,20,10,17,23,7,13,4,6,17,8,16,7,2,1,20,4,5,0,0,0,0,2,8,0,4,1,5,8,2,1,21,7,3,4,15,7,15,1,2,0,3,1,0,24,10,4,15,6,8,14,15,19,3,4,19,1,3,4,5,4,18,25,15,32,6,25,4,15,14,5,22,42,5,17,7,4,6,8,6,32,10,10,14,4,7,2,1228
0,14,8,1,12,4,1,8,12,10,5,8,7,9,3,2,2,9,2,5,1,1,12,12,9,11,14,5,7,9,1,9,16,4,5,11,15,3,3,8,11,3,8,3,22,1,2,1,0,14,9,22,17,11,17,17,7,16,9,12,14,9,15,4,0,0,23,5,2,0,0,2,0,3,2,0,3,2,9,6,7,1,25,8,4,1,10,12,26,1,2,3,4,4,3,14,6,1,29,9,5,14,17,20,0,12,13,0,3,4,8,3,25,33,16,38,11,18,3,10,17,4,18,31,5,13,10,4,8,13,7,42,13,2,15,4,3,4,1201
0,15,6,7,7,9,4,12,15,18,0,11,13,6,2,2,3,7,2,0,1,3,15,19,5,11,21,4,11,6,2,10,16,4,5,12,21,6,4,6,25,3,12,10,37,4,4,0,3,17,6,27,9,11,15,9,11,18,15,6,31,25,13,2,0,0,23,8,9,0,0,0,1,3,2,4,2,9,7,10,6,0,31,4,8,3,18,13,13,2,4,1,4,1,6,16,14,0,29,14,7,21,9,29,0,12,17,3,3,6,9,2,29,18,22,35,10,15,13,20,18,6,22,37,11,15,11,7,13,3,14,34,23,7,17,5,6,0,1413
0,16,9,13,7,31,5,17,30,45,3,10,5,4,6,3,9,13,4,1,1,6,32,46,16,20,27,35,12,19,0,38,30,20,4,9,45,11,8,4,44,5,7,10,81,0,2,0,3,26,29,23,28,23,66,35,11,24,12,14,45,31,76,1,8,3,45,6,1,1,0,2,1,2,6,2,4,7,10,12,14,0,40,11,20,3,34,23,20,11,15,0,14,3,4,30,22,2,50,4,22,28,18,21,1,28,21,4,2,3,6,3,22,27,21,72,10,19,22,48,32,6,29,32,17,11,36,16,15,27,11,66,43,7,29,18,19,6,2442
0,17,11,30,16,32,4,34,37,33,5,15,12,11,17,12,21,44,7,7,5,2,27,32,14,18,50,46,25,31,1,42,62,18,2,32,38,9,9,5,53,21,9,11,209,1,2,3,5,43,35,32,42,37,80,34,44,44,13,7,109,21,86,3,2,3,73,2,10,0,2,3,3,4,5,3,0,4,9,43,32,0,60,8,45,4,82,25,118,31,23,4,6,10,8,29,28,2,96,18,19,31,22,43,3,59,37,3,8,13,17,4,86,57,40,82,21,32,60,62,86,19,35,55,21,29,57,12,35,23,14,124,59,8,48,56,34,7,3976
0,18,22,28,10,24,8,27,28,20,4,20,17,19,8,20,7,40,7,11,0,1,28,21,15,12,25,23,30,16,0,27,42,13,5,30,30,9,5,10,52,10,7,6,99,4,2,3,10,34,29,63,29,13,64,33,6,21,7,11,26,23,54,2,1,7,46,6,7,0,0,10,1,10,2,0,2,4,16,22,17,3,55,12,18,7,27,31,36,7,19,1,10,8,9,34,10,2,57,12,9,38,24,53,4,12,21,3,6,8,8,3,28,60,34,57,16,37,45,23,25,20,16,52,15,28,66,20,11,33,13,39,41,11,59,13,16,4,2750
0,19,14,11,12,8,4,32,11,23,0,9,16,20,3,14,7,26,9,5,6,1,20,11,11,17,19,9,30,17,4,14,35,13,10,17,28,8,4,4,34,9,11,4,41,3,5,2,6,15,11,44,26,17,17,21,3,21,10,14,20,14,27,6,7,2,37,6,9,0,1,7,0,3,3,1,3,3,4,14,2,6,43,15,9,4,12,21,23,2,4,4,14,1,8,33,5,0,31,15,10,25,27,31,3,17,9,3,12,7,11,5,24,43,23,42,17,26,24,28,22,27,9,34,17,29,49,14,18,12,7,45,29,4,21,3,2,4,1968
0,20,4,7,10,7,4,25,13,16,1,15,9,3,6,12,4,21,4,5,2,1,8,15,5,1,7,2,20,17,2,17,15,9,5,10,27,4,2,8,27,5,16,1,31,2,1,3,5,14,8,28,18,13,10,9,4,15,8,9,12,24,12,8,6,2,30,3,7,1,2,4,0,4,3,2,3,3,4,2,3,1,30,7,3,3,18,11,14,1,5,2,10,5,7,19,7,0,18,12,2,36,21,30,2,21,10,2,6,2,13,3,12,43,11,43,12,17,9,13,12,19,11,38,15,19,53,11,10,5,12,14,20,10,27,17,12,2,1493
0,21,6,1,6,5,4,14,14,4,2,5,10,7,9,5,4,16,11,0,1,2,10,10,2,2,10,1,3,5,0,9,17,7,4,8,14,3,1,8,16,2,6,3,25,4,0,1,4,12,4,8,26,2,6,4,1,13,9,9,16,4,11,2,1,1,13,0,1,0,0,4,0,0,0,1,1,1,7,4,4,0,13,3,2,2,8,11,3,1,0,2,3,1,4,18,4,0,13,14,8,24,38,15,1,3,5,2,1,2,14,2,13,15,22,25,5,13,3,12,6,13,5,23,4,14,23,13,10,12,7,23,5,5,11,9,8,0,982
0,22,4,0,2,2,3,4,5,2,1,3,2,5,7,7,7,7,9,4,3,0,2,1,0,2,7,1,11,6,0,2,3,7,3,7,6,0,0,4,5,4,4,2,22,1,0,0,2,12,3,3,22,6,3,6,2,6,1,1,2,1,2,0,0,1,5,1,1,0,0,2,0,0,0,0,0,3,2,1,1,0,6,2,1,2,4,10,5,1,1,2,0,0,6,20,2,1,11,9,4,26,10,10,2,1,10,0,2,1,2,3,6,12,16,15,5,8,2,10,10,10,4,13,1,14,18,8,6,5,5,15,2,3,4,1,2,0,615
0,23,2,1,0,0,0,4,2,7,0,1,3,6,0,2,5,1,3,2,1,0,1,1,0,0,11,2,0,0,0,0,6,5,1,0,0,0,0,0,2,0,1,0,6,1,0,2,1,7,1,0,3,4,1,2,0,8,2,1,5,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,11,5,1,1,0,6,1,1,0,1,0,1,1,8,2,0,6,2,3,4,3,11,1,3,1,0,1,1,1,0,2,5,4,14,0,2,1,9,4,1,3,6,2,7,11,4,8,1,2,0,3,0,4,0,0,0,293
1,0,0,1,0,0,1,1,1,0,0,0,4,0,4,1,0,5,1,0,0,0,1,0,0,1,0,0,2,1,0,0,2,2,0,0,4,0,0,0,0,0,3,1,2,2,0,0,1,2,1,1,0,3,1,1,3,4,0,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,2,6,2,3,0,0,3,0,0,0,1,0,0,5,0,1,1,0,2,8,2,0,1,1,1,3,6,1,3,0,0,1,2,0,4,0,1,0,139
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,2,3,0,1,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,1,0,0,0,0,0,42
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,3,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32
1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1,5,2,0,4,0,1,0,1,1,5,0,1,3,0,2,0,0,3,1,0,0,1,6,6,0,3,0,4,1,0,0,0,1,1,7,0,0,0,3,1,0,3,0,3,1,0,0,0,0,0,0,5,2,0,2,1,2,0,0,0,6,0,0,0,1,2,0,6,2,0,3,1,2,0,0,1,1,4,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,0,2,0,4,8,0,0,4,0,0,1,7,3,1,0,3,0,0,1,1,0,0,0,2,1,2,0,1,3,0,0,1,0,1,0,0,0,0,0,165
1,6,5,1,3,0,5,2,0,1,2,6,5,21,2,2,1,3,5,2,4,6,7,10,9,8,60,0,8,3,0,3,10,16,3,15,8,1,1,5,10,2,3,0,23,10,0,0,5,4,1,16,16,5,6,2,2,1,0,2,6,11,5,2,2,0,4,2,5,1,0,4,1,2,2,1,0,0,2,7,0,0,19,7,2,4,1,0,6,0,0,0,0,2,2,5,0,0,4,4,1,3,5,7,2,2,6,3,0,6,7,4,4,5,8,4,5,7,3,1,1,13,0,0,1,4,12,9,1,0,3,0,1,4,10,0,3,0,609
1,7,30,5,11,0,3,7,1,1,8,8,4,24,9,13,1,5,11,11,3,4,47,43,31,3,100,4,22,7,2,5,48,16,7,21,14,4,8,29,13,9,13,0,63,23,3,0,9,19,2,21,41,6,7,17,1,9,1,5,9,46,12,7,25,0,11,6,8,5,0,13,6,8,3,2,6,10,3,63,1,0,42,17,3,8,5,6,27,1,4,0,1,3,11,18,6,0,17,9,4,18,6,23,7,4,7,4,10,5,18,9,9,12,25,14,27,27,12,10,5,26,0,3,5,12,15,21,2,2,10,2,4,9,25,0,3,1,1650
1,8,19,5,19,0,14,22,10,4,7,33,9,36,24,31,6,22,23,25,13,10,35,35,22,8,90,20,26,10,22,30,54,38,12,59,30,7,7,19,37,36,27,7,106,28,12,4,7,20,11,23,29,18,13,16,2,21,4,5,12,24,15,6,15,2,26,11,31,1,5,25,4,5,12,11,10,13,8,63,6,3,40,20,16,7,15,20,54,0,1,0,0,7,13,37,4,0,24,12,5,44,17,25,3,9,21,3,25,22,31,20,37,40,27,26,18,36,32,23,8,15,9,9,17,35,34,53,7,7,36,4,3,23,43,1,2,0,2630
1,9,12,5,11,3,14,16,4,3,4,5,12,7,15,14,5,7,6,5,9,6,15,11,5,3,41,8,9,7,3,24,18,13,8,9,15,2,6,5,17,5,14,4,36,8,5,4,5,12,10,15,21,9,15,11,0,6,8,3,15,9,9,1,3,1,25,3,9,3,3,4,2,7,5,7,2,11,4,26,11,0,26,20,4,4,16,12,15,1,3,0,1,5,13,15,8,0,16,1,3,19,13,20,3,5,12,6,6,8,13,16,16,16,10,27,14,17,19,15,6,8,5,9,18,26,13,9,4,2,20,3,7,7,8,1,5,0,1302
1,10,5,2,6,2,2,6,7,5,6,8,8,8,6,12,3,3,2,3,1,2,10,8,2,4,15,3,3,4,1,9,13,6,1,4,20,4,1,4,20,3,4,6,18,3,1,0,1,6,6,5,14,5,5,12,5,12,3,3,4,4,6,0,3,1,9,3,4,0,1,4,1,3,6,1,5,4,5,3,4,0,13,5,2,6,9,6,6,0,0,0,1,1,3,8,1,0,7,4,2,9,5,17,0,4,5,6,0,3,2,3,9,18,18,13,10,6,12,7,3,8,12,7,9,12,18,5,7,2,3,10,2,6,4,2,0,0,743
1,11,6,7,8,4,3,7,11,7,5,3,2,6,12,10,0,7,4,1,2,0,13,8,5,3,13,4,5,5,0,8,12,4,4,4,12,2,1,4,10,3,8,5,16,0,3,1,2,7,3,12,7,5,15,7,6,9,5,3,12,3,12,0,3,1,10,4,5,1,0,6,1,0,4,2,1,4,5,4,3,0,14,6,4,1,17,4,16,8,1,1,2,0,1,9,5,0,9,3,4,8,9,21,1,6,7,2,3,1,2,6,11,10,8,14,3,8,12,7,8,4,8,7,7,11,3,11,5,4,2,9,10,2,7,8,2,0,772
1,12,13,4,5,4,2,16,15,5,3,3,3,5,6,2,0,2,0,1,0,3,9,14,4,3,16,10,9,1,0,13,15,7,6,4,20,4,3,3,14,3,2,6,31,0,3,0,0,15,6,9,11,5,16,22,5,14,11,5,16,9,25,3,5,0,24,2,0,0,0,0,0,1,1,1,2,2,7,4,5,2,13,8,7,2,13,2,19,8,4,2,6,1,2,15,3,0,21,6,0,7,15,8,0,15,6,0,0,1,5,0,19,17,8,24,7,13,9,14,20,4,3,21,3,13,11,7,8,4,9,13,4,4,10,7,4,1,966
1,13,11,2,6,6,1,8,16,9,2,4,10,7,6,3,1,6,3,6,0,1,12,15,5,8,6,6,8,12,0,5,11,4,3,12,7,2,8,3,9,6,2,9,28,3,1,1,1,17,10,13,21,4,17,13,7,13,6,5,10,9,14,0,2,1,15,4,3,1,0,2,0,4,5,0,2,2,2,4,10,0,16,3,4,4,12,12,7,0,3,4,2,3,4,14,2,0,19,8,5,8,10,18,1,5,14,4,1,4,10,1,21,15,9,37,5,10,4,18,13,4,7,28,6,8,9,8,7,8,11,20,11,2,11,5,2,0,988
1,14,10,4,9,8,3,10,8,11,7,2,4,6,7,7,2,11,2,2,2,1,16,5,6,10,7,6,6,7,2,6,18,2,1,6,13,4,2,4,9,6,6,6,20,0,3,0,3,19,4,17,11,10,14,14,5,8,6,5,15,15,8,1,2,0,20,4,4,0,0,2,0,2,0,2,3,3,11,16,4,0,15,6,2,3,11,11,13,1,2,1,4,0,0,18,1,0,9,1,7,11,11,16,2,7,11,0,1,1,1,2,10,17,9,14,3,18,4,6,12,6,9,26,6,9,14,9,13,10,2,25,9,1,10,5,3,0,933
1,15,1,2,4,15,5,7,6,7,0,0,2,5,2,3,5,10,6,5,0,1,13,7,5,7,13,8,9,6,2,13,11,8,3,9,10,4,2,8,17,5,6,5,34,0,1,0,1,9,4,8,8,6,15,19,10,8,3,6,24,6,15,2,0,0,15,3,2,1,1,2,1,1,3,4,1,4,8,2,7,0,18,3,3,0,8,9,12,4,3,0,4,0,5,8,10,0,27,5,5,13,8,12,0,10,13,0,3,0,2,1,25,19,11,42,4,18,5,15,14,8,8,25,4,4,15,0,12,10,8,29,25,6,8,5,5,0,1002
1,16,8,10,10,22,2,19,27,27,0,5,3,2,4,4,6,14,0,2,0,3,20,20,6,12,17,22,14,14,0,20,21,5,2,9,17,2,7,4,8,4,5,5,64,0,1,0,3,17,16,14,15,16,51,20,19,24,6,9,25,12,61,0,5,2,28,1,3,0,0,3,1,5,4,3,1,4,2,12,11,0,23,5,20,1,28,8,22,5,15,3,3,1,4,18,14,0,42,4,24,11,16,15,2,23,15,3,1,5,2,2,19,35,9,63,4,11,17,36,22,12,17,26,11,16,13,5,14,13,8,64,24,7,23,16,8,6,1694
1,17,8,22,7,35,4,21,22,44,1,10,14,13,8,13,7,28,5,5,3,0,20,26,9,16,31,29,27,25,1,30,43,10,8,20,49,14,5,8,50,12,11,11,147,1,3,0,5,57,31,27,17,20,70,45,33,37,12,8,65,25,53,3,3,5,64,4,0,1,0,2,1,5,3,1,0,2,10,33,20,5,43,8,27,6,74,18,53,18,7,3,4,10,5,20,22,0,88,11,15,42,24,37,3,51,14,2,8,6,4,2,84,47,19,56,24,30,41,57,54,10,34,49,16,22,34,12,10,27,6,102,35,3,23,54,29,5,3051
1,18,15,16,20,24,2,20,15,31,1,17,4,10,8,6,4,25,4,8,3,0,27,10,16,18,24,18,14,15,3,19,36,15,7,24,42,5,6,10,35,7,6,9,88,4,0,2,7,34,18,26,27,17,42,16,5,34,14,6,34,16,36,2,1,0,51,8,5,0,3,8,0,7,0,1,3,3,6,15,11,2,51,11,14,10,41,20,40,9,9,3,9,2,13,28,8,0,43,6,11,21,22,39,1,16,19,4,3,10,13,6,29,35,27,65,15,29,29,30,33,13,18,45,14,28,45,10,7,12,17,42,27,10,31,14,8,0,2266
1,19,11,11,9,10,6,18,20,18,3,9,8,13,3,6,4,26,6,8,5,0,16,10,7,6,14,9,29,9,0,19,27,11,7,11,20,4,3,6,47,7,8,4,41,4,2,1,5,19,9,35,27,9,34,11,6,21,6,7,24,15,16,5,3,1,29,3,10,1,0,3,0,10,4,1,2,4,7,4,6,3,39,9,8,1,16,13,15,0,4,2,4,2,10,18,6,0,33,9,9,16,15,29,1,10,20,4,5,10,7,8,28,31,27,36,10,25,25,18,16,31,9,31,10,26,39,15,7,10,9,26,20,2,15,7,7,1,1660
1,20,7,2,15,3,3,22,18,9,1,9,11,4,5,5,0,9,10,2,5,1,12,6,2,7,9,4,12,11,2,9,19,8,6,6,15,3,3,5,15,3,12,3,18,4,0,1,2,21,11,27,15,3,15,5,6,10,7,7,25,10,14,5,4,2,28,3,6,0,0,1,1,3,1,2,1,2,4,3,7,0,28,4,0,2,7,8,13,1,1,2,8,5,6,22,5,0,33,8,3,37,10,26,1,12,8,2,8,3,3,3,9,20,12,17,7,17,12,10,18,15,14,26,14,13,23,10,12,3,11,28,9,1,13,10,8,1,1189
1,21,7,3,6,0,2,24,13,4,1,3,10,8,5,5,1,5,2,0,2,1,11,1,3,4,7,3,10,7,0,4,15,7,4,10,15,3,0,4,11,2,15,3,11,2,0,2,0,16,8,13,20,8,4,16,2,10,5,1,15,6,12,0,0,0,11,2,2,0,0,3,0,6,1,1,1,2,1,1,3,0,13,2,2,0,5,2,4,0,5,1,1,1,2,8,5,0,18,7,10,20,10,16,0,8,8,1,3,3,3,1,2,15,11,22,4,8,2,14,6,11,8,23,5,11,33,11,7,4,7,13,9,1,10,11,4,0,837
