day,hour,1,3,4,6,7,8,9,10,11,12,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,33,35,36,37,39,40,41,42,43,44,46,47,49,51,54,56,57,58,59,60,63,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,100,102,104,105,107,108,110,115,116,117,118,119,121,124,125,126,130,131,133,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,157,159,160,161,162,163,169,170,171,173,174,175,176,177,178,179,180,181,182,183,184,185,189,190,192,193,195,196,197,200,201,202,203,205,207,208,209,210,212,213,214,215,217,218,219,221,222,224,225,226,228,232,total
0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,1,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,1,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,4,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58
0,6,0,0,2,1,0,2,0,1,1,0,0,0,7,0,1,5,4,3,1,0,6,8,1,0,0,1,5,0,1,0,3,2,0,1,0,0,2,2,0,0,0,0,2,1,0,2,0,0,0,1,0,7,0,1,0,0,1,0,1,0,6,1,2,0,0,3,3,0,2,2,1,0,0,1,3,1,0,4,4,0,4,1,0,1,1,8,1,1,3,1,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,0,0,0,3,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,187
0,7,0,2,10,6,0,2,3,0,0,9,3,0,21,0,3,10,6,19,9,4,7,14,3,1,0,1,12,0,5,0,5,5,0,2,8,2,2,18,5,0,1,2,2,12,1,7,3,0,4,7,7,4,1,6,0,1,4,2,6,2,3,1,0,7,0,1,1,14,2,2,2,0,1,1,2,2,1,7,5,1,4,5,5,1,5,15,8,1,4,4,6,2,7,1,5,4,5,0,2,5,0,3,1,0,0,0,2,0,3,3,5,3,3,2,1,8,0,2,4,0,3,0,0,1,4,1,8,9,1,3,0,0,3,1,12,53,3,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,564
0,8,0,3,18,19,0,3,6,1,3,3,0,5,34,6,10,19,15,47,9,4,11,6,6,1,3,4,29,6,19,0,30,21,8,5,13,8,12,22,5,4,12,0,16,9,3,23,1,0,16,12,27,16,6,15,3,2,7,5,17,4,10,4,11,7,3,9,26,33,3,7,14,0,1,16,18,4,7,26,12,2,8,18,5,1,2,14,27,8,17,14,8,4,8,0,4,5,1,0,0,6,1,12,5,0,4,10,6,0,7,3,7,12,3,5,3,14,0,0,11,0,15,0,0,1,6,8,43,15,3,2,7,3,9,4,16,78,6,2,11,0,1,3,1,0,0,0,0,2,2,0,0,0,0,1,0,2,0,9,5,0,16,3,1,0,1353
