day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80,81,82,84,85,86,87,88,89,90,91,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,149,150,151,152,total
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0,2,4,0,1,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47
0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,3,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,5,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,1,1,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,48
0,6,0,0,5,0,4,0,0,1,0,0,0,1,0,0,8,0,0,5,0,4,1,0,3,3,0,0,0,1,0,2,0,2,0,4,10,5,1,1,4,0,0,2,4,0,2,0,1,0,2,3,2,0,2,2,0,3,0,0,2,0,3,0,0,1,1,5,1,1,0,3,0,0,3,1,1,0,1,1,1,3,0,4,1,1,0,1,4,1,0,3,2,0,0,0,0,2,0,0,1,19,0,0,0,1,1,5,2,0,2,1,1,2,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,177
0,7,0,1,5,1,5,0,1,2,1,1,2,2,0,1,14,0,3,3,2,13,4,1,11,13,1,0,1,0,0,0,2,1,0,16,11,11,8,8,7,1,2,5,8,0,2,0,1,0,3,5,3,1,3,5,0,2,0,4,1,1,6,3,9,6,1,5,1,2,1,3,11,0,2,0,2,0,1,0,0,9,15,0,1,5,0,7,6,8,0,7,2,3,1,7,4,9,0,6,2,26,0,1,1,3,4,32,11,0,8,2,3,1,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,3,3,3,0,6,4,1,3,0,3,469
0,8,0,4,2,1,11,0,0,7,0,0,7,6,2,4,25,4,3,9,9,24,6,0,6,6,0,0,2,2,0,2,1,5,0,13,10,11,7,1,13,2,4,4,10,4,5,0,0,0,15,6,3,1,12,6,2,10,6,3,1,2,4,6,21,3,1,3,2,1,4,20,22,2,8,0,6,0,5,2,6,17,21,4,12,9,0,4,27,24,1,14,8,6,0,2,9,12,0,2,3,45,3,3,4,9,5,18,22,7,10,3,3,9,4,1,0,4,2,0,1,1,2,3,2,0,0,0,1,7,8,3,1,6,2,2,2,0,4,787
