day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,S32009,D32002,D32021,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,D32000,D32007,M32027,C32011,C32010,C32013,C32012,C32015,C32014,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,D32003,M32023,M32020,M32021,M32026,D32006,D32005,M32025,D32009,M32029,M32024,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32009,B32008,M32009,M32005,B32003,B32002,B32005,M32001,M32002,B32006,B32013,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,A32017,B32000,M32006,M32007,B32004,B32007,M32003,total
0,10,8,2,3,1,6,0,0,7,0,1,4,2,2,4,3,6,1,4,2,3,3,5,2,2,8,0,1,2,0,3,5,2,6,3,1,5,0,0,3,2,2,1,8,0,1,0,0,1,8,0,5,2,4,1,3,3,9,2,4,1,6,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,3,4,5,8,15,2,8,5,1,5,6,6,0,8,2,3,2,6,17,0,0,5,0,2,5,3,4,0,3,3,4,1,3,9,4,4,4,4,4,2,3,12,9,15,11,7,4,8,3,5,15,5,1,2,3,454
0,11,10,1,3,2,5,6,1,11,0,0,5,1,7,5,3,0,0,3,1,1,5,1,5,1,5,1,3,3,1,7,7,3,1,7,3,6,0,0,4,0,3,1,7,1,5,0,2,2,3,1,6,4,4,6,11,4,6,11,1,0,3,0,2,0,0,0,0,0,0,7,0,2,1,1,1,0,4,7,8,3,9,6,4,0,0,3,11,4,2,9,1,0,9,7,9,0,0,3,1,4,2,3,4,0,4,5,6,2,1,11,6,8,0,3,1,6,7,9,9,5,13,10,7,12,3,7,24,7,4,5,3,514
0,12,2,3,2,5,6,5,2,5,0,2,3,4,4,0,7,1,2,3,0,1,2,3,4,3,8,0,3,6,0,6,8,4,3,3,4,7,3,0,5,0,1,7,18,1,1,0,3,3,12,5,5,4,9,6,2,5,10,6,2,0,9,0,1,0,0,1,0,0,1,12,1,2,0,3,1,0,1,1,7,5,7,10,5,1,7,3,4,8,0,15,3,3,10,6,5,0,0,9,1,1,3,2,2,0,9,11,12,12,5,5,1,7,6,2,7,4,12,8,7,9,12,4,5,3,1,2,27,4,6,7,13,580
0,13,3,3,4,3,6,4,0,11,0,0,1,3,4,2,4,0,6,2,0,1,6,1,4,1,2,1,1,2,0,2,11,5,0,2,6,5,1,0,9,0,5,3,13,1,0,0,10,3,5,9,8,3,9,6,4,3,8,12,1,0,10,0,2,0,0,1,2,0,0,7,0,0,0,0,0,0,2,7,5,6,6,7,10,1,3,6,7,9,3,11,5,2,14,3,13,1,0,4,0,2,8,4,1,0,5,12,17,5,3,6,4,5,2,4,13,6,10,7,12,7,12,6,6,5,1,5,16,5,8,2,7,572
0,14,2,0,1,3,11,4,1,10,0,1,5,2,4,4,7,1,1,3,0,0,6,6,1,0,2,4,3,4,0,4,6,2,4,2,9,4,2,1,12,1,4,3,6,2,0,0,5,5,8,3,7,4,4,13,3,9,4,3,4,2,1,0,1,0,1,2,0,0,0,5,0,0,2,1,1,1,4,4,2,7,10,10,15,2,2,10,3,6,2,18,2,3,7,7,12,0,0,6,3,1,2,1,1,0,13,3,19,3,3,4,5,5,8,0,7,7,17,5,9,7,6,12,1,7,3,12,22,3,1,3,0,562
0,15,2,0,1,3,5,6,4,7,0,5,6,0,2,1,2,0,1,0,1,0,0,3,2,0,9,3,3,3,0,10,6,4,0,0,6,0,1,1,12,0,2,3,11,3,0,0,4,1,3,8,9,7,6,6,4,3,5,3,4,0,4,1,0,0,0,1,1,0,0,5,0,0,2,0,1,3,2,6,6,18,2,10,9,3,2,5,2,7,5,16,8,4,14,3,17,0,0,4,1,5,1,1,4,0,9,7,15,16,1,9,2,5,4,1,3,5,11,5,6,13,3,3,7,5,2,6,33,3,6,9,7,560
0,16,5,9,1,6,12,12,2,9,0,0,5,4,4,1,8,2,2,0,1,1,9,11,2,5,9,9,1,7,0,16,8,1,1,0,9,4,3,3,20,0,1,2,30,1,0,1,10,4,11,6,6,6,30,7,9,9,8,9,9,2,21,1,0,1,1,0,3,0,0,16,0,1,0,0,0,3,2,12,6,7,6,6,8,0,12,4,9,4,10,28,6,5,7,6,3,0,0,11,0,4,5,2,2,0,12,18,33,16,5,9,7,13,1,5,12,19,19,7,4,7,7,7,12,4,0,5,45,2,8,7,24,883
0,17,9,13,1,11,10,13,2,10,0,2,2,2,1,0,14,4,1,4,1,2,14,6,0,11,8,11,5,8,0,12,15,6,1,4,22,3,2,2,11,2,4,7,62,1,0,1,12,23,15,3,14,11,33,15,14,8,13,18,17,0,60,1,0,0,1,0,1,0,0,18,0,1,3,1,0,0,11,13,8,15,6,16,20,0,8,5,6,14,5,51,10,5,17,12,17,0,0,12,3,2,7,5,2,0,12,23,40,23,10,9,13,28,7,3,32,31,29,7,6,30,8,11,14,3,0,11,38,8,15,19,28,1330
0,18,5,14,1,11,9,6,0,6,0,6,7,3,8,0,10,3,1,0,0,1,11,6,1,7,8,8,2,8,0,6,18,5,1,1,16,5,1,2,18,1,5,5,30,0,0,2,4,11,11,4,5,5,18,10,2,7,10,9,9,1,26,1,2,0,0,0,0,0,0,18,0,4,0,2,0,1,1,12,18,16,5,4,16,1,9,5,4,12,9,17,7,5,4,5,12,0,0,10,5,0,2,0,1,0,20,16,33,13,4,7,14,19,5,1,20,7,19,11,7,25,18,7,10,6,2,5,31,9,4,2,22,935
0,19,2,2,0,6,3,3,1,6,0,4,6,3,6,3,13,2,4,7,0,1,0,3,2,2,9,1,1,8,0,7,7,3,1,2,14,7,0,0,16,2,4,6,22,1,2,2,6,3,5,2,8,6,12,6,4,5,5,8,2,1,11,0,0,0,0,0,0,0,0,12,0,4,0,0,2,1,0,10,3,13,1,3,12,2,2,7,6,5,4,22,1,3,7,12,7,1,0,2,0,0,1,2,0,0,6,21,37,16,0,7,3,15,4,3,7,4,12,2,10,10,5,6,9,3,0,7,33,3,2,2,4,654
0,20,3,5,0,2,4,5,0,2,0,1,3,1,5,0,4,0,3,4,0,3,1,2,2,4,2,1,3,4,0,6,7,0,2,1,9,3,0,2,8,2,5,1,14,0,0,1,3,2,6,5,3,4,2,1,3,4,4,2,0,0,4,0,1,1,0,1,0,0,0,6,0,1,0,0,0,0,0,11,7,7,3,3,16,0,3,2,5,5,0,16,6,2,8,0,6,0,0,4,2,1,0,2,2,0,0,7,5,4,5,5,5,13,1,4,4,0,18,8,10,19,1,4,4,3,2,4,18,5,0,2,8,448
0,21,4,0,0,2,8,4,0,5,0,0,0,1,0,0,3,0,1,0,0,1,1,1,1,1,4,0,0,0,0,4,6,0,1,1,1,2,0,0,3,0,5,0,9,0,0,0,1,1,4,2,1,3,1,1,0,4,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,8,3,0,0,3,0,3,4,3,5,2,11,6,1,5,3,4,0,0,5,1,0,0,4,1,0,3,7,4,1,0,8,0,2,2,1,2,3,13,5,4,10,0,1,9,1,2,2,13,5,0,1,7,277
0,22,1,0,0,1,1,3,0,4,0,0,0,1,2,0,5,0,1,0,0,0,0,1,0,1,4,0,4,1,0,1,5,1,2,1,0,0,0,0,2,0,3,1,8,0,1,0,2,0,4,0,0,0,1,2,0,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,4,2,0,0,3,2,1,6,1,1,2,2,3,0,1,2,8,0,0,1,0,0,1,1,0,0,1,7,11,2,3,2,0,2,1,2,0,3,9,1,4,11,2,4,6,1,1,1,9,3,4,1,5,219
0,23,0,0,0,1,1,0,0,2,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,4,3,1,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,10,1,1,1,0,2,1,0,4,1,6,1,2,2,2,4,0,0,0,0,0,1,0,0,0,2,6,5,0,3,1,0,3,1,0,0,0,6,1,3,3,2,5,1,1,0,0,8,0,0,2,2,137
1,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,0,0,0,2,2,0,0,0,0,3,2,3,0,0,1,1,0,0,1,0,0,0,4,0,1,1,0,0,1,0,1,0,0,1,1,2,4,0,1,1,0,0,1,2,0,0,0,3,68
1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,1,0,0,1,1,5,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,5,0,0,0,0,41
1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,3,0,0,0,0,26
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
1,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,2,1,4,0,2,0,0,0,1,4,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,1,1,7,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1,0,0,0,0,64
1,6,1,0,0,0,0,0,0,3,0,2,4,0,0,0,3,2,6,1,0,0,1,8,0,3,23,1,3,1,0,1,5,2,2,3,1,4,0,0,2,0,0,0,7,0,0,0,5,0,4,2,6,2,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,12,0,2,0,3,1,1,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,5,3,1,1,0,6,0,2,0,1,4,0,0,183
1,7,6,0,4,4,0,1,2,8,0,1,20,4,8,1,3,1,6,0,1,1,9,11,4,2,80,2,8,1,0,7,25,7,5,10,4,8,0,0,3,3,8,0,33,5,1,0,6,1,12,6,17,2,3,6,0,3,10,0,2,0,6,0,3,0,0,0,2,0,1,2,0,0,0,1,2,0,7,0,0,1,11,14,2,9,0,10,3,2,1,5,0,0,3,4,8,1,0,7,1,4,2,11,5,0,9,2,1,1,0,6,1,4,1,2,8,1,3,8,4,5,11,0,0,5,6,11,5,6,3,0,3,609
1,8,13,2,5,4,1,0,1,4,0,4,13,6,12,7,8,0,13,2,0,6,19,18,13,5,88,1,7,0,3,5,36,23,6,23,12,15,5,0,6,10,9,0,42,12,4,1,5,3,22,15,18,8,7,7,0,10,18,10,3,0,9,0,2,0,0,2,4,0,0,9,1,2,0,3,1,2,44,2,3,6,23,17,9,13,6,13,5,5,4,14,4,3,9,7,18,4,0,3,0,10,6,16,7,0,7,18,4,0,4,12,9,11,11,3,28,10,7,23,22,33,30,4,2,33,6,6,8,14,19,6,4,1210
1,9,15,3,3,2,1,0,1,7,0,2,7,7,9,11,1,2,6,11,1,7,11,11,5,1,23,0,3,1,1,9,11,9,4,5,1,4,1,2,9,3,7,0,19,7,3,2,4,3,8,7,8,1,4,5,2,5,11,2,6,0,1,3,1,0,0,0,7,1,2,4,1,0,0,0,1,3,14,3,7,3,19,8,4,6,2,10,7,6,6,9,2,2,5,11,10,0,0,5,2,2,5,3,14,0,5,20,3,2,7,18,5,10,1,1,12,9,2,11,9,17,22,5,5,27,4,10,15,12,7,6,2,750
1,10,8,2,0,4,0,1,2,8,0,1,5,2,7,4,3,1,4,5,4,3,3,4,1,1,13,1,1,1,1,3,17,2,2,2,4,4,2,1,3,4,2,3,7,1,0,0,2,2,8,4,5,1,0,2,2,2,7,4,2,0,5,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,8,7,8,6,8,3,1,2,9,2,2,8,1,1,6,6,13,0,0,8,2,2,2,4,6,0,2,4,6,5,2,7,10,6,5,1,3,5,3,9,13,5,5,1,2,5,2,4,21,4,2,1,2,450
1,11,7,2,0,2,1,3,3,6,0,0,7,8,14,1,3,1,1,5,3,0,2,6,2,1,4,2,0,1,0,5,3,2,3,4,3,6,1,0,5,1,1,4,8,1,3,0,5,3,9,7,4,0,7,6,4,6,3,4,1,0,6,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,4,6,8,7,10,6,3,2,8,1,5,4,2,1,3,5,8,11,0,0,7,1,3,1,0,1,0,4,6,20,2,3,6,3,7,3,2,3,7,5,5,8,5,9,4,9,5,2,2,12,9,1,5,3,463
1,12,1,3,1,1,3,4,1,1,0,1,2,5,3,3,4,0,2,0,1,1,3,8,0,2,7,0,0,4,1,5,5,1,0,1,5,3,1,0,4,0,1,1,13,0,0,1,8,7,8,3,8,4,6,4,2,3,2,4,5,1,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,2,5,12,4,4,5,10,1,1,2,7,8,1,22,1,5,2,5,11,0,0,5,0,2,0,1,1,0,6,5,19,12,2,6,2,14,0,1,5,11,11,1,5,4,8,6,4,3,3,1,21,4,2,3,9,472
1,13,5,3,4,4,3,4,0,11,0,1,4,5,3,0,7,0,1,2,0,1,6,2,2,4,0,1,2,5,1,2,9,6,3,4,2,7,1,0,7,0,3,4,9,2,1,0,5,2,6,6,3,1,9,3,4,8,3,3,3,0,4,0,0,0,1,0,2,1,1,6,0,1,0,0,0,0,0,6,8,9,2,6,7,2,2,3,3,7,3,14,2,0,9,1,6,1,0,8,3,2,5,4,1,0,6,9,12,6,2,8,3,10,1,2,3,5,18,7,5,14,5,2,5,4,2,5,28,0,4,3,3,499
1,14,2,1,1,2,3,6,0,9,0,0,0,2,2,1,4,0,1,2,0,0,5,3,1,2,1,3,4,6,0,2,7,4,3,4,5,3,2,0,5,1,3,4,8,1,2,1,9,1,2,3,1,7,4,8,3,9,2,4,4,1,2,0,1,0,1,1,0,0,0,10,0,1,0,0,0,0,1,5,5,14,6,3,13,4,6,5,2,6,0,14,2,3,6,7,6,1,0,5,2,5,1,0,0,0,8,3,18,6,3,10,4,13,4,1,9,8,4,4,9,4,8,5,2,6,1,10,17,2,1,2,6,480
1,15,3,4,0,1,5,6,1,6,0,0,6,1,5,1,3,0,4,1,0,3,3,8,0,1,7,2,0,1,0,9,4,2,5,1,3,3,1,1,5,1,8,0,14,1,1,0,8,1,3,1,2,4,6,4,3,4,8,8,4,0,10,0,0,0,0,0,0,0,0,5,2,1,0,0,0,1,3,9,6,9,3,4,6,4,0,6,2,6,2,14,3,4,0,5,10,0,0,4,4,1,0,1,1,0,5,6,19,7,6,3,0,11,2,2,6,7,10,5,4,8,4,7,4,6,1,2,29,1,2,3,10,483
1,16,6,8,0,2,9,18,1,5,0,2,2,1,3,2,10,0,2,1,1,6,8,16,1,6,9,6,0,6,2,12,14,4,0,5,11,7,1,1,10,3,7,9,22,0,0,0,7,11,15,6,8,7,32,18,7,9,12,9,10,1,25,0,0,0,0,1,0,0,0,16,0,1,0,0,1,0,4,14,6,8,8,7,15,1,3,4,1,6,6,25,4,3,5,5,10,1,0,4,1,2,2,7,1,0,8,12,40,13,9,6,3,15,4,0,10,16,13,3,10,7,10,7,15,4,2,2,36,4,7,13,15,872
1,17,13,21,0,5,5,16,0,8,0,1,4,0,2,1,6,0,1,1,1,3,10,6,0,7,5,11,4,7,0,12,19,5,1,6,18,6,3,5,16,4,1,4,60,0,1,0,9,20,9,6,10,7,30,20,16,7,8,15,7,0,32,1,1,0,1,1,1,0,0,17,0,2,3,0,1,0,6,20,7,8,17,15,18,2,6,8,4,6,7,41,7,4,7,6,8,0,0,17,2,1,5,2,1,0,18,22,48,23,6,9,3,22,9,5,37,18,26,4,7,20,7,11,12,5,0,8,50,9,11,30,30,1198
1,18,1,10,0,2,6,21,0,14,0,1,8,2,5,0,16,1,1,5,0,1,13,7,0,8,5,7,2,5,0,9,17,0,3,5,16,9,0,0,15,2,5,3,32,0,2,4,5,9,10,6,4,7,10,3,7,4,6,12,4,1,20,0,3,0,0,0,1,0,0,26,0,0,1,0,0,1,3,18,5,11,7,8,17,1,9,9,5,6,1,25,3,1,6,10,13,0,0,7,1,2,0,5,1,0,8,13,9,9,2,8,19,18,7,4,25,12,18,7,17,15,6,9,9,8,2,1,26,7,1,11,10,858
1,19,2,5,0,5,3,3,1,5,0,0,0,4,7,1,14,1,3,2,2,5,5,0,2,7,0,3,3,3,0,1,5,5,2,2,9,5,0,0,7,3,5,2,14,1,0,1,6,4,10,7,7,1,9,6,3,8,5,6,7,0,8,0,1,0,3,1,0,0,0,6,0,1,1,0,0,0,1,8,11,5,2,3,19,1,3,7,2,5,1,15,2,1,3,6,8,0,0,2,1,0,3,2,3,0,10,5,28,6,2,4,4,14,2,3,6,4,17,4,17,19,1,5,12,4,1,5,30,4,1,2,3,575
1,20,1,2,1,5,4,6,0,5,0,0,3,2,4,1,8,1,1,5,1,3,2,4,2,1,4,0,0,2,0,3,7,2,0,2,4,1,0,1,8,2,0,3,5,1,0,2,1,1,2,1,2,3,5,6,0,5,3,2,0,0,6,0,1,0,0,0,0,0,0,3,0,0,1,1,0,1,1,10,3,10,9,0,5,0,1,6,8,5,3,10,5,1,8,0,7,1,0,2,0,1,1,0,2,0,3,5,17,6,1,5,1,3,1,2,2,3,15,8,9,10,2,6,4,0,1,3,20,0,0,5,4,388
1,21,1,1,1,1,1,4,0,4,0,1,0,0,3,0,2,0,1,0,1,1,1,1,2,3,2,0,0,6,0,2,5,2,1,1,6,2,0,0,1,1,3,1,7,0,1,1,4,2,5,3,2,2,0,3,0,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,2,4,3,2,1,2,0,0,6,3,5,1,10,4,2,2,0,11,0,0,0,0,0,0,2,1,0,1,1,11,1,1,1,0,6,1,0,2,3,9,7,4,4,1,4,4,3,0,3,17,4,1,5,6,265
1,22,0,0,0,3,1,1,0,1,0,2,1,0,0,0,6,0,0,1,0,0,0,0,0,0,4,0,4,0,0,1,2,0,0,1,0,0,0,0,1,0,3,4,2,0,1,1,2,1,2,1,1,2,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,2,4,2,1,0,1,1,4,1,7,0,5,1,0,3,2,3,0,0,4,0,0,4,0,0,0,2,6,1,1,0,3,0,2,5,0,0,3,4,4,2,6,3,4,9,1,2,3,14,3,1,1,5,195
1,23,0,0,0,1,1,0,0,4,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,2,0,0,1,0,2,0,0,1,0,0,1,2,1,1,1,2,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,2,0,5,0,3,2,1,0,2,9,0,0,0,2,0,2,0,1,0,0,5,6,1,0,0,0,1,0,1,0,0,3,2,2,3,3,1,4,1,0,1,13,0,0,2,1,122
