day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,157,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,181,182,183,184,185,186,189,190,192,193,194,195,196,197,199,200,201,202,203,204,205,207,208,209,210,211,212,213,214,215,216,217,218,219,221,222,224,225,226,227,228,total
0,9,0,1,7,5,18,1,7,10,9,1,9,7,4,7,14,3,9,1,2,25,13,6,0,2,6,4,10,0,11,8,13,4,1,9,7,5,2,9,8,15,7,5,5,6,2,6,4,19,7,8,4,3,4,5,7,6,1,2,0,6,34,18,11,5,5,2,13,5,8,10,5,20,5,3,10,6,0,2,7,10,5,23,30,0,3,2,4,6,15,7,5,18,5,0,4,14,8,6,2,8,8,1,1,7,6,13,1,1,0,7,0,4,2,4,1,1,0,1,2,1,3,0,2,3,2,4,2,0,2,7,5,0,7,5,14,5,2,3,2,1,0,0,0,0,0,2,0,0,2,0,12,31,38,2,2,1,0,13,2,5,28,26,7,5,4,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,0,4,2,1,5,2,8,2,1070
0,10,0,0,5,5,4,0,5,6,3,2,4,5,1,0,4,4,1,0,4,14,8,0,4,2,0,2,1,0,5,3,4,2,1,4,5,2,1,1,0,5,10,2,2,5,2,1,3,18,3,10,1,2,4,3,4,5,2,2,3,2,27,15,6,9,3,3,11,17,4,7,3,2,2,9,3,0,6,1,4,4,6,10,8,0,4,1,5,0,3,0,0,1,1,1,4,3,12,4,0,2,2,2,1,3,12,3,4,3,0,4,1,0,1,2,0,0,4,1,1,2,2,1,2,0,0,0,0,1,0,6,0,0,6,1,3,0,1,3,2,0,0,0,0,0,0,1,1,1,1,1,3,8,14,5,0,2,1,10,4,0,32,7,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,6,5,5,1,606
0,11,0,1,7,1,8,1,1,2,2,3,3,5,5,0,9,4,6,0,4,14,5,3,5,1,1,2,4,9,8,6,3,6,0,0,7,2,1,1,3,3,4,5,5,1,9,5,3,14,3,4,3,4,3,2,3,10,3,2,2,5,20,15,5,3,2,8,3,13,3,7,1,2,1,21,5,1,1,7,5,4,9,3,7,0,0,0,3,1,2,4,0,2,1,2,3,5,11,6,0,7,3,0,0,0,2,8,2,0,0,4,1,2,4,0,0,1,0,0,3,4,2,3,1,1,2,0,2,4,4,3,0,0,2,0,6,0,4,0,2,3,0,1,0,0,0,0,0,1,1,1,5,8,9,1,1,0,1,9,5,2,16,1,1,3,0,1,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,8,2,594
0,12,0,1,6,1,6,2,1,2,9,5,0,5,2,1,5,9,7,0,7,13,6,5,2,0,4,3,8,6,5,4,13,5,0,3,0,3,17,2,4,3,7,4,4,0,5,3,6,19,6,4,3,2,1,3,11,11,1,2,2,5,50,9,3,1,1,3,7,6,10,5,1,1,5,26,2,2,4,1,2,1,3,1,15,0,0,0,3,4,2,0,1,2,0,0,2,5,14,7,0,12,1,2,1,1,0,11,2,1,3,2,4,0,0,0,0,0,0,0,1,0,1,3,4,0,0,7,2,5,0,2,0,2,6,2,4,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,7,22,15,1,0,0,1,9,8,2,18,3,2,0,2,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,3,2,0,2,3,8,3,683
0,13,0,0,2,1,6,0,0,0,8,2,0,1,3,1,1,5,0,4,3,9,7,1,0,4,1,2,1,1,5,3,5,4,0,7,1,4,3,1,0,4,8,1,5,1,8,1,1,18,7,4,3,4,1,4,6,16,1,5,1,2,35,9,0,10,1,5,8,11,2,7,0,1,3,22,5,2,3,2,6,0,4,6,4,0,0,0,2,3,1,1,0,4,0,0,1,5,16,5,0,2,0,1,2,2,0,1,1,1,3,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,0,3,0,4,0,3,2,4,3,4,5,3,4,0,1,0,0,3,0,0,0,0,0,0,0,0,9,10,5,1,0,0,1,2,5,3,20,2,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,5,0,0,2,1,1,4,525
0,14,0,5,2,1,5,2,2,1,3,0,0,7,7,0,2,10,2,3,4,9,3,1,4,0,1,1,4,0,2,3,9,9,0,5,1,1,2,2,1,5,5,5,3,0,5,0,3,4,6,5,0,4,7,1,3,4,0,4,0,2,38,14,1,11,0,4,6,12,3,11,1,2,1,27,3,1,3,2,3,3,2,3,8,2,1,1,5,1,5,0,0,4,0,0,2,6,22,9,0,7,1,0,0,1,1,3,4,0,0,1,1,0,1,2,0,0,0,1,0,1,3,0,1,0,3,4,0,1,1,2,1,3,3,2,0,3,1,4,0,3,0,0,0,0,0,0,0,0,2,0,1,11,5,0,1,0,0,2,4,2,34,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,5,2,1,1,542
0,15,0,5,5,5,8,1,2,3,4,5,0,7,10,0,3,9,3,0,5,12,16,4,3,2,0,8,5,1,5,5,5,9,0,3,3,2,4,1,0,6,5,7,3,4,4,1,4,10,2,11,0,2,2,2,10,8,0,6,1,0,40,8,2,7,1,7,4,10,2,6,0,1,2,24,4,0,8,5,5,0,5,4,25,0,0,3,1,5,2,1,0,3,0,0,1,7,14,2,0,4,4,0,1,0,3,1,3,1,0,1,1,4,0,4,0,0,0,0,1,1,1,4,1,0,0,1,0,2,0,2,0,0,4,2,0,1,2,1,0,1,0,1,0,0,0,0,0,0,1,2,7,10,5,3,0,3,0,2,1,2,20,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,0,0,0,0,5,3,7,5,608
0,16,0,5,4,6,7,9,0,6,13,19,6,11,19,0,14,2,1,3,2,25,22,1,6,4,3,1,5,13,7,6,14,17,1,10,14,1,16,9,2,7,7,4,10,9,20,1,3,10,4,6,1,2,8,5,4,22,1,24,1,3,55,11,3,13,1,14,11,10,3,8,0,2,1,78,5,0,9,7,1,6,2,20,32,0,0,2,5,2,3,5,1,15,0,0,2,5,37,7,0,6,2,1,0,1,2,3,23,0,0,4,0,4,0,0,2,0,1,0,0,0,11,12,11,0,0,5,1,10,1,7,0,0,2,5,12,3,9,4,0,1,0,2,0,0,0,1,0,0,0,0,15,22,17,4,1,2,1,7,8,4,30,11,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10,0,2,0,0,4,2,14,12,1167
0,17,0,5,4,10,18,22,0,3,16,19,4,9,20,1,16,8,4,8,16,56,24,12,4,9,7,7,9,16,12,5,33,12,0,8,14,1,18,10,4,15,6,12,38,3,16,3,3,10,7,10,1,5,2,14,10,14,0,15,8,2,47,25,8,11,4,18,10,11,10,5,1,1,5,51,8,1,29,4,5,4,5,30,20,2,0,0,6,12,0,12,3,12,1,1,3,9,26,14,0,9,3,2,2,0,11,1,20,2,1,1,2,2,0,1,0,0,0,0,0,4,10,16,10,0,2,3,5,12,1,7,0,0,5,11,18,9,11,2,7,2,0,7,0,4,0,1,0,0,1,1,26,29,16,0,0,2,2,3,10,6,53,14,23,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,2,0,0,0,17,0,3,3,0,2,2,23,24,1531
0,18,0,5,6,9,4,2,2,2,8,5,7,16,13,1,27,4,6,4,9,24,8,5,2,2,0,4,2,6,7,4,16,7,5,15,8,2,8,13,4,3,10,9,22,6,9,5,8,11,9,10,1,3,3,14,8,14,0,10,1,0,23,25,2,8,3,12,8,14,8,12,0,4,2,51,6,0,19,5,4,1,0,11,10,2,2,4,6,2,2,2,3,17,0,3,3,5,13,20,0,5,1,0,0,0,9,0,7,5,1,0,2,2,0,4,0,0,1,0,2,1,4,9,7,0,0,2,2,11,5,5,0,0,9,8,6,9,3,0,3,4,0,5,0,1,1,3,1,0,0,0,13,7,11,1,0,1,0,1,4,1,27,8,9,1,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,0,0,0,0,7,3,16,5,1019
0,19,0,3,1,7,8,0,2,3,9,3,9,1,10,2,8,3,4,1,11,18,9,3,5,5,1,4,6,1,4,4,5,16,0,6,1,2,4,4,1,3,7,5,10,6,9,1,8,6,8,5,1,0,6,10,7,16,1,1,3,2,25,20,5,12,3,9,13,10,4,5,2,2,4,21,5,1,5,1,8,2,2,4,10,1,0,2,7,5,4,2,1,16,0,1,3,4,14,8,0,8,2,0,1,1,7,2,3,1,1,4,1,0,0,2,0,0,1,0,1,0,6,0,3,2,0,5,0,3,0,8,0,1,3,5,3,6,10,0,2,6,0,2,1,0,1,0,0,0,3,2,14,9,10,0,0,1,0,3,5,1,36,1,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,3,0,0,6,1,7,5,766
0,20,0,5,5,8,7,1,2,6,4,0,4,5,6,0,10,0,0,1,1,15,8,3,0,2,4,1,0,5,1,5,5,13,2,2,1,4,2,1,1,4,8,6,4,3,4,2,5,16,2,7,0,3,0,3,5,7,0,0,0,1,25,21,2,13,2,8,6,15,9,6,0,0,1,4,3,0,3,2,1,1,2,5,8,0,0,0,4,3,2,1,3,5,0,0,3,0,7,4,0,6,0,0,0,0,2,5,4,0,1,2,2,0,0,0,0,0,1,0,0,0,4,0,2,0,0,1,0,5,0,1,0,0,3,0,2,2,0,1,1,1,0,1,0,0,1,1,0,0,1,0,14,9,11,0,0,1,0,2,10,0,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,3,1,4,4,524
0,21,0,1,4,12,2,0,1,1,6,3,2,2,1,0,3,1,2,1,1,8,1,1,1,3,0,1,1,0,1,1,1,6,0,7,0,4,1,6,0,4,9,2,0,6,3,0,9,6,2,9,0,3,2,6,3,7,1,0,0,2,19,14,1,9,0,0,2,6,7,7,0,1,3,6,3,0,2,2,1,1,5,1,3,0,0,0,3,1,2,0,0,4,0,1,3,2,10,7,1,4,0,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3,1,0,0,0,3,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0,1,1,1,3,0,6,3,3,0,0,2,1,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,2,2,3,1,376
0,22,0,0,1,3,4,0,0,3,5,0,1,1,2,0,3,4,2,0,1,2,1,0,1,1,1,2,3,0,3,1,0,1,0,2,0,5,0,1,4,2,7,9,1,2,2,0,6,10,2,3,0,1,0,1,0,4,0,1,2,2,11,6,0,6,3,1,0,4,2,5,0,3,1,4,1,0,0,0,1,2,1,0,2,0,0,1,3,1,2,2,0,7,1,2,0,0,1,2,0,2,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,9,1,257
0,23,0,1,0,1,1,1,0,4,2,0,0,1,1,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,4,2,1,0,2,0,0,0,5,2,1,0,2,1,0,0,0,0,1,0,3,9,5,0,3,1,1,0,1,1,6,0,1,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,6,1,125
1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,55
1,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,5,0,0,7,0,10,0,0,0,0,0,2,0,0,0,0,0,1,2,1,4,2,0,2,7,0,0,0,0,0,1,0,2,0,6,13,3,0,0,0,6,3,9,0,1,0,1,1,3,0,0,0,4,0,0,2,2,0,0,0,4,1,0,4,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,7,0,0,0,0,0,1,3,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,159
1,6,0,0,5,0,5,0,0,0,0,0,1,0,0,0,6,0,2,27,5,7,1,1,2,14,5,0,1,0,0,4,5,7,0,11,7,1,2,4,0,7,2,20,4,0,1,2,0,2,0,7,0,4,1,1,12,0,0,0,0,2,6,3,10,0,0,0,0,1,1,1,3,8,6,1,1,3,1,1,2,2,4,0,2,0,0,1,4,2,2,6,6,3,1,5,5,2,2,0,2,3,1,0,4,7,10,10,0,7,2,8,8,1,1,1,6,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,3,1,4,1,2,1,0,2,9,0,0,1,2,0,1,1,0,0,0,1,4,8,1,2,0,0,0,2,1,1,29,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,1,3,0,1,1,2,0,459
1,7,0,3,16,2,15,1,3,10,2,2,12,5,0,2,25,4,10,17,12,39,10,5,15,26,5,1,7,12,4,15,2,12,2,15,14,4,5,17,7,4,6,18,12,8,6,3,8,13,3,11,4,16,15,2,20,6,1,2,1,12,6,7,19,1,6,0,8,4,2,9,7,15,15,5,5,15,5,1,9,13,4,4,10,0,5,11,15,6,4,17,6,8,5,4,1,5,5,0,23,2,7,2,2,13,34,12,6,15,12,10,15,4,11,3,1,2,2,2,7,6,4,0,0,3,1,10,2,2,0,3,1,1,7,1,8,9,5,1,2,18,0,2,1,13,0,7,1,1,6,3,7,14,18,4,3,2,2,3,5,2,14,98,8,4,3,4,4,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3,0,2,3,2,11,5,7,1,1329
1,8,0,0,19,6,16,1,9,13,5,8,11,12,3,9,34,16,20,12,17,80,28,9,17,12,9,1,7,0,14,9,4,37,0,25,21,8,21,13,9,31,12,23,9,15,10,3,9,28,15,15,2,13,7,12,41,20,11,8,3,13,19,19,35,7,11,3,12,10,8,28,8,16,18,8,8,10,5,9,34,35,5,20,26,0,5,21,29,15,9,32,10,15,3,12,22,21,7,7,17,7,5,10,5,16,25,32,6,13,10,7,9,5,1,9,3,1,3,1,3,2,8,0,0,6,2,19,4,6,0,19,19,2,24,9,21,16,9,5,8,19,1,4,0,16,0,6,8,0,5,18,30,36,50,2,4,9,1,17,7,4,32,83,7,9,6,7,2,0,0,3,0,0,0,1,0,0,1,1,0,2,0,1,0,1,0,0,7,1,7,7,2,18,14,14,1,2228
