day,hour,140,141,142,143,145,67,68,70,72,73,74,75,76,80,84,87,88,89,90,91,95,96,97,104,105,107,108,110,115,116,117,118,total
2,16,6,1,0,0,0,4,6,3,1,1,1,1,1,8,3,3,2,3,0,9,2,4,0,4,6,7,3,2,1,3,8,0,93
2,17,1,3,0,1,2,14,7,2,3,8,4,3,1,14,7,4,1,2,2,17,2,2,0,1,2,13,6,7,1,0,8,0,138
2,18,0,3,0,2,0,8,11,0,4,4,5,1,3,12,2,2,5,0,3,9,4,4,0,2,0,10,6,6,1,1,1,0,109
2,19,0,5,2,0,1,6,5,2,2,0,3,0,7,7,1,2,4,0,0,3,1,2,0,0,1,4,1,1,0,4,2,0,66
2,20,0,3,0,0,0,2,6,0,2,0,1,4,6,6,1,0,2,2,0,1,0,4,1,2,0,4,3,1,0,2,0,0,53
2,21,0,0,0,0,1,3,3,2,3,0,0,2,4,5,0,0,0,1,0,4,1,1,0,0,1,2,0,0,1,1,1,0,36
2,22,0,0,0,1,0,2,4,0,0,0,3,0,0,2,0,0,1,0,1,2,2,0,0,2,0,2,0,0,1,1,0,0,24
2,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,9
3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,10
3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5
3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
3,6,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,1,2,4,2,0,1,2,0,0,2,0,0,0,5,0,0,0,25
3,7,0,1,0,1,1,1,2,2,0,0,1,0,1,1,0,4,5,1,5,0,1,4,0,2,2,4,0,0,10,4,1,0,54
3,8,3,2,0,2,0,8,6,0,1,0,1,9,3,0,2,13,24,0,4,4,14,7,0,8,3,17,1,2,7,11,2,0,154
3,9,2,1,0,0,0,4,6,1,4,3,2,13,10,1,1,3,19,0,11,5,10,5,1,3,8,10,0,1,9,7,0,0,140
3,10,0,1,3,0,0,2,4,0,1,1,5,2,7,1,2,2,5,1,2,4,4,6,0,0,5,8,2,1,1,6,1,2,79
3,11,1,1,0,0,0,1,6,0,0,4,5,1,1,2,1,4,1,0,0,1,5,1,2,3,2,10,2,1,0,4,1,0,60
3,12,0,1,0,2,0,6,7,0,3,0,4,2,1,2,1,1,1,1,3,4,3,4,2,0,1,2,1,0,3,0,3,1,59
3,13,1,3,1,1,0,6,3,1,1,3,2,2,1,6,0,2,5,2,3,0,0,3,1,1,2,3,1,4,3,4,2,0,67
3,14,1,1,0,2,0,3,3,3,1,1,2,2,5,2,1,1,6,5,0,8,0,2,1,0,5,5,4,1,4,2,0,3,74
3,15,0,2,0,0,1,3,4,5,2,5,0,2,2,4,2,2,2,1,2,9,4,3,0,1,0,5,3,1,0,1,1,3,70
3,16,2,3,0,3,1,5,10,5,3,1,5,3,2,9,2,1,6,2,0,6,3,6,0,5,8,6,6,3,2,1,6,1,116
3,17,1,3,2,3,0,11,5,0,7,6,8,6,5,16,5,2,1,3,4,19,3,0,0,2,4,12,7,1,2,1,5,0,144
3,18,1,2,1,1,0,13,11,2,5,7,5,3,3,16,2,4,0,0,3,9,3,3,0,1,5,13,7,3,2,2,3,1,131
3,19,0,5,1,1,0,8,8,2,2,3,2,3,7,6,2,1,0,0,5,4,1,1,1,2,2,7,2,1,3,2,4,1,87
3,20,1,2,0,2,0,5,6,0,3,1,4,3,3,7,2,0,3,1,1,4,0,1,0,0,2,4,1,2,1,6,0,0,65
3,21,0,0,0,0,0,5,2,0,0,0,2,2,4,3,0,2,0,2,2,0,3,3,0,0,0,3,0,0,0,0,1,1,35
3,22,0,0,0,0,0,4,1,0,2,0,1,1,5,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,21
3,23,0,0,0,0,0,3,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,14
4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,11
4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,7
4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,4,1,0,2,2,0,0,1,1,1,0,7,1,0,0,30
4,7,0,0,0,2,0,2,0,3,0,0,0,1,2,1,0,2,9,1,3,7,1,2,0,4,3,9,0,1,13,1,0,0,67
4,8,4,0,0,4,2,4,8,0,5,2,0,5,17,0,2,10,30,1,15,4,15,12,0,1,2,13,1,1,4,15,1,1,179
4,9,0,1,0,2,1,6,10,1,3,2,4,6,3,0,3,8,11,4,10,6,14,7,0,2,13,12,2,2,8,8,3,0,152
4,10,0,3,1,1,1,2,8,0,1,2,2,2,8,2,1,2,9,0,0,4,6,6,0,4,5,7,0,2,1,9,1,4,94
4,11,0,0,2,0,0,3,5,0,2,1,3,2,2,2,1,1,2,1,0,2,10,3,1,0,2,3,1,2,2,5,4,0,62
4,12,0,0,1,1,0,2,5,1,2,1,4,1,3,6,3,5,8,4,2,3,3,7,0,1,4,7,2,3,0,2,0,0,81
4,13,0,3,1,0,1,4,7,4,4,0,8,5,3,3,2,4,4,4,4,3,4,3,0,0,1,6,2,2,1,1,2,3,89
4,14,0,2,0,2,0,7,5,1,3,3,2,4,8,8,3,5,3,3,0,4,3,2,1,4,8,4,2,0,1,3,1,2,94
4,15,0,3,3,0,0,5,7,1,2,3,4,5,3,4,2,4,2,2,2,7,2,2,0,1,1,8,2,4,0,2,0,2,83
4,16,3,2,0,1,0,9,4,6,5,5,6,2,2,6,1,3,3,2,3,8,4,10,0,4,4,9,5,4,3,3,5,0,122
4,17,1,7,0,6,0,19,10,2,6,7,8,8,5,17,7,3,2,1,3,17,4,1,0,1,0,19,11,2,4,2,6,1,180
4,18,0,7,0,4,0,10,8,4,7,3,7,3,3,16,3,4,2,1,6,7,3,2,0,2,3,11,4,3,2,6,3,0,134
4,19,0,1,2,0,0,8,5,3,2,1,1,1,8,8,1,0,2,1,2,4,1,1,0,2,0,3,0,5,0,2,1,0,65
4,20,0,0,0,0,0,3,6,0,1,1,3,1,2,5,0,4,3,0,1,5,1,2,1,1,1,3,0,1,1,1,0,0,47
4,21,0,0,0,0,0,3,3,0,2,0,2,1,3,5,1,1,2,1,1,5,1,3,0,0,0,3,2,0,2,0,0,1,42
4,22,0,0,0,0,0,3,3,0,1,0,1,2,1,2,0,0,1,2,0,0,0,2,0,0,1,4,0,0,1,0,0,0,24
4,23,0,0,0,0,0,4,2,0,0,1,3,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,16
5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,8
5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,7
5,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
5,4,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4
5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,8
5,8,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,7,1,2,0,0,1,4,0,1,0,0,0,0,0,1,0,0,23
5,9,0,0,0,0,0,3,0,0,0,0,0,1,6,1,0,3,2,0,2,1,0,0,0,1,1,1,0,1,0,4,0,0,27
5,10,1,0,0,0,0,3,3,0,0,0,1,0,0,1,2,3,1,0,1,3,8,2,1,2,2,2,3,2,1,2,2,0,46
5,11,0,0,0,1,0,5,3,0,1,0,1,4,1,3,0,4,3,0,1,2,1,5,2,3,1,0,0,1,1,2,0,0,45
5,12,0,0,0,0,1,6,2,0,2,3,4,2,4,2,1,1,5,3,1,7,2,5,1,1,1,3,2,2,2,2,1,0,66
5,13,0,1,0,0,0,3,8,1,0,2,4,4,2,0,2,3,2,2,2,3,6,2,0,1,1,7,0,1,5,3,0,0,65
5,14,0,0,1,3,0,2,2,0,1,3,3,3,1,2,4,0,4,0,2,3,2,2,1,4,2,5,1,0,0,1,0,1,53
5,15,1,0,1,1,0,2,4,2,0,4,1,2,8,3,2,3,4,0,1,4,1,3,0,1,2,2,1,2,3,4,0,0,62
5,16,0,0,0,0,1,8,6,1,0,0,2,0,1,4,0,2,3,1,0,2,3,3,1,0,1,5,1,1,1,1,1,1,50
5,17,1,0,0,0,0,2,4,1,1,2,2,1,2,4,0,1,3,0,2,3,1,0,0,0,3,3,1,2,4,1,1,2,47
5,18,0,2,0,0,0,3,4,0,1,0,2,1,1,1,0,0,2,0,1,0,1,1,0,0,0,2,0,0,1,0,1,0,24
5,19,0,0,0,1,0,3,3,0,0,0,2,1,1,2,0,3,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,22
5,20,0,0,0,0,0,2,2,0,0,0,3,0,1,3,0,1,1,0,1,1,1,1,0,1,0,0,1,2,1,0,2,2,26
5,21,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,13
5,22,0,0,0,0,1,2,0,2,2,1,0,1,2,2,0,0,2,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,21
5,23,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,9
6,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8
6,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,10
6,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
6,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
6,8,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,13
6,9,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,1,0,2,0,0,1,0,1,1,3,0,1,1,3,0,0,20
6,10,0,0,0,0,1,3,3,1,0,0,0,0,6,1,1,4,1,0,0,6,3,1,1,1,2,4,0,3,0,3,1,0,46
6,11,1,0,0,0,0,2,2,0,0,1,3,0,0,0,0,2,2,2,2,2,2,3,0,3,2,1,2,1,2,4,2,1,42
6,12,0,1,1,1,0,6,6,2,1,0,4,0,7,2,0,2,2,0,0,0,3,1,0,2,2,4,2,1,5,1,1,2,59
6,13,0,0,1,0,0,4,5,0,0,0,3,7,1,0,0,5,3,1,3,5,3,4,1,0,3,0,1,2,3,2,2,1,60
6,14,0,1,1,0,0,4,8,1,0,0,2,2,6,2,3,6,2,1,1,2,5,1,1,3,1,2,0,0,3,2,2,1,63
6,15,1,1,2,0,0,3,0,0,4,0,2,0,5,1,1,4,5,1,1,6,0,2,3,0,1,2,1,0,1,3,0,4,54
6,16,0,0,2,0,0,4,8,0,3,0,5,2,1,4,1,1,1,0,1,3,0,6,1,1,5,2,3,4,1,3,0,0,62
6,17,0,4,1,1,0,4,5,0,1,2,4,2,0,2,2,3,4,0,0,1,3,0,1,0,3,2,3,3,3,0,2,0,56
6,18,1,1,0,2,0,7,3,0,0,1,4,3,1,1,0,4,1,1,0,3,0,1,0,0,4,3,3,1,0,3,1,1,50
6,19,0,0,0,0,0,6,8,2,0,0,2,2,1,2,1,0,3,1,0,1,1,0,1,4,1,3,2,0,0,1,0,0,42
6,20,0,0,0,0,0,1,4,1,0,1,2,1,1,2,0,1,1,1,0,1,1,0,0,1,2,0,0,1,0,2,0,0,24
6,21,0,0,0,0,0,0,2,0,0,1,3,1,1,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,14
6,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6
6,23,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,13
