day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,S32009,D32002,D32021,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,D32000,D32007,M32027,C32011,C32010,C32013,C32012,C32015,C32014,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,D32003,M32023,M32020,M32021,M32026,D32006,D32005,M32025,D32009,M32029,M32024,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32009,B32008,M32009,M32005,B32003,B32002,B32005,M32001,M32002,B32006,B32013,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,A32017,B32000,M32006,M32007,B32004,B32007,M32003,total
0,18,10,6,8,11,10,21,4,6,8,8,16,2,6,2,13,2,4,3,1,1,18,30,8,17,14,0,0,0,0,19,47,8,6,21,26,10,1,7,31,4,9,8,82,2,2,0,22,24,64,33,30,10,52,24,8,23,32,33,18,3,41,3,2,0,1,0,0,0,0,39,0,0,0,0,0,0,7,10,7,9,12,27,46,2,27,19,10,19,9,55,6,4,31,17,35,3,8,23,0,3,4,12,0,0,31,28,37,23,2,19,27,36,11,6,25,26,37,6,19,31,9,14,16,4,1,35,36,13,29,19,26,1945
0,19,13,2,3,19,5,10,2,3,6,10,11,4,8,1,18,1,5,3,0,2,22,11,3,6,12,0,0,0,0,12,24,13,1,10,17,13,2,6,21,4,13,5,34,2,4,0,21,5,48,33,27,14,10,10,8,25,28,28,7,0,19,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,8,6,4,9,5,21,46,2,11,14,3,23,5,30,9,5,24,9,31,2,10,13,0,3,5,14,4,0,11,23,17,20,1,17,28,24,10,7,17,7,23,3,18,26,17,7,16,2,1,27,30,4,17,9,13,1380
0,20,8,2,8,13,9,7,1,1,8,5,5,4,9,0,9,3,3,2,1,1,7,8,6,0,2,0,0,0,0,5,17,3,2,12,10,6,0,1,24,4,10,3,27,2,2,0,13,10,26,14,19,4,4,13,3,16,17,16,3,0,6,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,2,2,7,13,27,1,13,6,1,18,3,14,5,6,15,4,18,0,5,6,0,1,2,5,2,0,6,21,10,1,1,7,3,20,2,8,8,12,23,13,10,19,4,6,7,4,2,13,16,3,15,2,7,843
0,21,6,3,3,8,1,5,0,4,3,1,1,2,5,0,9,4,0,0,0,0,1,5,2,2,4,0,0,0,0,0,16,5,0,8,8,3,1,0,18,3,4,1,8,2,1,0,7,1,8,9,21,9,5,7,2,8,11,7,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,4,1,7,8,2,9,8,2,12,6,26,2,2,11,6,17,1,1,11,0,1,4,4,3,0,1,10,3,4,1,5,4,19,1,5,3,5,18,5,6,25,10,7,6,3,2,7,15,12,14,1,4,598
0,22,2,2,4,8,0,0,0,4,0,0,3,5,3,0,2,0,1,0,0,0,3,3,2,0,7,0,0,0,0,2,6,2,1,4,4,2,1,0,7,1,1,1,7,0,0,0,2,3,5,5,2,3,4,9,3,2,7,10,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,3,7,0,11,10,1,11,2,9,1,0,9,3,3,0,3,2,0,3,2,2,0,0,1,10,12,1,1,6,1,10,3,6,4,3,7,6,5,12,5,4,3,1,2,7,19,4,8,0,4,384
0,23,1,1,3,2,1,1,0,0,4,1,2,1,2,1,2,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,4,9,0,0,0,6,0,4,1,2,1,0,0,2,0,6,1,4,2,0,0,0,7,6,8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,4,1,1,14,0,4,3,1,9,2,3,1,2,4,7,3,0,1,0,0,1,0,1,2,0,1,4,0,0,0,2,1,13,0,3,1,1,5,2,6,5,9,1,4,1,0,3,6,0,2,2,3,245
1,0,0,0,1,1,0,0,0,0,3,0,1,1,1,0,4,0,1,1,0,0,1,0,0,0,5,0,0,0,0,0,4,2,0,0,0,2,0,0,1,0,1,0,11,0,2,0,2,0,2,0,0,0,0,0,0,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,5,1,3,2,0,0,4,9,10,3,0,1,2,0,0,0,0,0,0,0,4,2,2,0,4,4,3,0,3,0,1,1,0,1,2,1,1,1,1,0,6,6,3,2,3,2,155
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,1,0,2,0,3,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,52
1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,2,0,4,0,0,33
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,32
1,5,0,0,3,1,0,0,1,0,3,2,4,0,1,0,3,0,2,0,0,0,2,5,0,0,0,0,0,0,0,0,2,1,1,2,0,6,0,0,2,1,1,1,5,0,0,0,0,0,4,0,10,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,2,0,0,0,0,2,4,8,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,2,0,2,0,2,0,0,1,4,4,0,1,8,0,0,127
1,6,1,0,3,0,1,1,0,0,1,5,16,0,3,0,2,0,6,3,1,0,4,10,4,3,41,0,0,0,0,0,12,11,0,6,5,9,0,0,7,0,1,0,17,2,0,0,0,1,12,14,7,0,3,1,0,3,7,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,6,22,8,5,1,11,3,2,0,1,1,2,2,7,19,1,4,3,0,1,2,7,1,0,4,1,1,1,0,2,2,0,1,0,8,1,1,1,1,3,6,0,0,3,6,6,1,0,9,1,4,408
1,7,6,2,0,12,0,4,3,14,1,9,29,7,12,8,3,0,5,9,2,1,25,21,21,5,136,0,0,0,0,7,44,22,6,24,14,19,3,0,11,9,10,2,54,8,5,0,2,7,23,22,44,8,8,13,2,15,19,5,0,1,9,1,6,0,0,0,0,0,0,6,0,0,0,0,0,0,62,1,2,0,11,48,9,5,5,11,4,13,5,6,6,1,10,8,37,4,6,7,0,8,7,26,6,0,7,10,0,4,8,19,7,4,1,3,29,6,2,11,16,5,22,6,1,9,18,14,7,9,14,2,0,1306
1,8,19,6,8,19,1,2,0,16,13,5,33,11,23,10,13,6,7,7,7,6,34,25,35,13,123,0,0,0,0,24,75,32,6,42,26,17,10,3,24,17,28,1,97,14,16,0,8,13,62,36,25,16,11,13,2,21,42,15,1,1,15,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,77,0,5,3,17,39,29,10,30,24,4,21,4,14,2,4,33,14,22,4,9,11,0,17,13,26,11,0,27,30,1,5,15,23,24,23,4,12,47,7,6,19,35,40,46,6,5,21,14,26,16,21,47,13,12,2162
1,9,18,3,2,3,5,8,2,9,8,9,22,10,14,8,8,4,8,8,3,2,13,11,3,0,50,0,0,0,0,16,18,11,8,8,15,5,6,4,20,12,17,4,41,9,3,0,8,9,16,6,18,10,12,8,5,3,19,13,3,1,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,8,4,14,15,15,1,5,6,14,15,4,12,5,2,16,10,15,0,14,9,0,8,7,9,6,0,15,17,4,3,14,14,5,14,1,7,20,7,9,13,19,26,13,4,2,11,5,8,16,11,10,1,9,1079
1,10,4,4,0,8,4,2,0,2,4,6,7,8,5,1,2,2,5,6,6,0,2,8,1,3,16,0,0,0,0,3,9,6,7,6,9,6,0,1,17,3,8,3,9,1,0,0,8,9,14,15,6,11,8,5,3,7,13,13,0,2,5,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,6,2,1,2,8,7,10,4,5,4,1,7,2,10,2,3,13,9,16,0,2,11,0,1,2,7,2,0,9,11,7,2,3,6,5,8,1,3,6,12,12,5,7,18,10,1,6,3,5,9,20,2,6,2,6,641
1,11,7,14,2,9,7,2,0,3,4,7,5,7,5,3,3,2,2,7,0,1,10,9,3,1,3,0,0,0,0,8,15,5,1,10,16,6,3,1,10,4,4,1,16,1,1,0,9,5,16,21,4,5,5,7,2,3,22,7,2,4,10,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,9,1,1,3,7,5,12,3,1,1,4,11,5,15,1,6,6,7,14,1,0,8,0,3,3,4,3,0,17,18,11,3,3,7,9,14,6,5,15,10,17,8,10,16,8,7,2,5,5,11,40,3,7,2,12,766
1,12,8,7,4,6,3,6,1,3,8,0,9,5,4,0,1,3,3,3,0,1,5,8,5,9,2,0,0,0,0,2,8,3,3,4,11,2,2,1,12,0,7,1,33,0,2,0,12,9,23,8,16,14,14,12,0,4,10,26,1,3,18,1,3,1,1,0,0,0,0,13,0,0,0,0,0,0,10,2,6,3,8,13,22,2,6,3,6,17,4,13,9,3,16,6,20,0,9,14,0,6,4,4,3,0,7,12,17,7,7,24,16,17,3,3,13,10,18,11,17,13,11,3,13,5,2,5,28,13,4,1,15,888
1,13,9,4,4,9,4,6,8,10,2,2,5,3,8,2,4,0,1,2,2,0,5,4,5,4,8,0,0,0,0,4,8,7,1,9,10,7,5,2,16,3,4,1,22,1,0,0,13,10,21,10,8,2,17,20,3,10,9,14,0,5,9,1,1,0,1,0,0,0,0,10,0,0,0,0,0,0,8,5,0,5,5,6,14,2,3,7,5,11,2,18,1,4,13,10,16,0,5,11,0,1,3,14,1,0,21,21,19,8,1,5,5,11,2,4,12,17,17,5,9,19,9,10,6,4,7,16,18,8,5,1,11,816
1,14,9,9,4,10,9,10,0,5,0,2,6,2,7,1,2,1,1,0,0,1,4,8,1,5,8,0,0,0,0,5,12,5,3,11,9,11,2,1,18,3,3,4,10,1,1,0,18,10,18,12,12,3,5,9,1,11,5,15,3,3,8,1,6,3,1,0,0,0,0,7,0,0,0,0,0,0,9,8,3,8,4,7,24,2,13,1,3,8,2,11,5,0,18,9,15,1,6,11,0,1,4,7,3,0,16,5,11,4,2,10,5,6,2,3,10,14,27,10,13,8,5,14,5,1,0,11,28,4,7,1,8,768
1,15,5,5,6,9,5,12,4,4,9,2,6,3,6,2,3,0,2,0,1,1,6,13,2,5,13,0,0,0,0,7,17,7,3,10,11,7,0,1,17,0,2,1,11,4,1,0,13,4,26,14,11,10,16,11,1,10,16,22,0,2,10,1,1,0,6,0,0,0,0,18,0,0,0,0,0,0,6,9,5,6,2,18,22,5,4,1,1,10,8,20,6,2,13,7,23,0,11,5,0,2,2,3,2,0,23,10,26,14,3,9,5,9,4,3,16,16,20,5,10,11,9,24,3,4,8,9,29,5,15,5,10,913
1,16,4,15,2,13,16,23,0,10,10,8,4,3,8,1,13,1,1,2,3,1,12,20,9,15,18,0,0,0,0,33,17,4,1,7,27,5,3,1,25,2,5,3,54,2,0,0,29,22,28,25,12,21,53,23,7,21,12,26,5,4,42,1,1,0,7,0,0,0,0,31,0,0,0,0,0,0,7,14,14,5,2,14,30,2,15,8,3,20,12,36,9,2,20,16,21,3,10,19,0,2,4,4,0,0,32,40,45,18,7,14,7,17,12,14,24,22,34,17,18,24,6,11,27,6,2,12,45,4,25,15,32,1593
1,17,20,23,10,24,31,39,0,7,11,7,12,5,8,1,16,3,0,2,0,2,23,11,10,22,20,0,0,0,0,29,33,15,10,18,56,18,4,9,45,5,11,15,142,1,0,0,35,29,45,27,21,22,60,32,21,26,29,56,10,4,102,2,0,0,5,0,0,0,0,72,0,0,0,0,0,0,20,12,16,19,8,20,68,4,33,18,8,23,18,83,15,6,28,19,34,1,34,24,0,5,6,9,5,0,34,36,58,36,9,31,31,72,27,22,67,38,45,12,30,36,18,24,23,3,3,32,84,17,25,41,50,2756
1,18,20,5,5,22,16,13,4,8,8,9,12,5,17,3,29,3,1,5,0,2,25,15,13,13,21,0,0,0,0,21,36,10,2,23,31,22,2,9,37,1,15,8,108,2,2,0,27,15,63,36,26,12,57,18,11,20,29,26,9,4,25,3,1,1,0,0,0,0,0,43,0,0,0,0,0,0,10,6,10,12,8,19,52,7,26,20,2,26,17,74,12,4,22,22,25,2,11,18,0,8,4,7,1,0,28,37,34,24,6,23,36,33,13,10,22,17,56,10,23,48,13,11,13,13,8,40,46,13,25,6,31,2093
1,19,14,4,6,21,10,14,1,4,10,4,9,7,10,2,11,5,5,1,0,3,16,5,17,8,5,0,0,0,0,6,36,10,6,18,14,9,2,3,31,7,9,16,39,2,1,0,19,7,52,33,26,14,22,11,10,20,18,21,4,6,15,2,3,1,0,0,0,0,0,19,0,0,0,0,0,0,4,5,7,6,5,17,24,2,8,19,6,20,6,30,5,5,19,12,27,0,12,12,0,3,8,2,0,0,10,22,25,7,4,14,14,19,5,6,23,13,19,14,18,42,11,12,12,6,2,31,49,10,20,9,14,1399
1,20,6,9,2,7,2,5,2,5,1,4,7,1,2,5,9,3,2,0,2,2,8,4,3,8,4,0,0,0,0,11,16,6,3,12,18,8,2,0,31,3,7,2,33,0,3,0,7,4,18,19,16,12,0,12,3,16,18,16,4,0,8,1,1,0,3,0,0,0,0,3,0,0,0,0,0,0,6,3,8,2,4,18,18,1,12,10,4,15,1,13,4,4,8,8,33,0,5,7,0,4,9,4,2,0,9,27,6,6,0,6,8,18,2,7,14,6,24,10,18,23,8,15,5,5,3,13,18,6,13,8,9,909
1,21,2,2,3,5,1,2,0,2,3,2,2,6,9,1,13,0,5,1,0,2,6,9,2,3,4,0,0,0,0,0,9,4,0,6,14,4,1,1,13,1,3,2,15,0,2,0,12,8,13,11,13,9,1,12,1,6,6,11,2,1,3,2,1,0,1,0,0,0,0,5,0,0,0,0,0,0,2,4,3,1,1,5,21,1,1,6,0,12,2,24,3,2,10,8,21,0,2,8,0,2,7,4,1,0,7,17,2,3,2,7,4,9,1,10,5,8,16,3,14,18,8,11,10,2,1,15,18,5,10,3,3,641
1,22,5,1,4,3,2,1,1,2,4,4,0,3,0,0,5,2,3,1,0,0,1,4,1,2,10,0,0,0,0,0,11,3,0,2,4,1,2,0,10,0,7,2,15,2,1,0,12,3,11,6,14,11,2,7,0,6,8,3,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6,0,10,9,4,12,2,16,2,1,16,14,20,0,4,3,0,1,4,3,0,0,4,14,8,3,0,7,7,12,1,5,4,1,18,1,9,11,3,9,2,0,2,5,10,1,12,1,1,494
1,23,0,0,0,3,1,4,1,1,0,0,2,2,2,0,6,0,3,0,0,0,3,3,2,0,5,0,0,0,0,1,3,2,0,2,5,5,0,1,5,0,5,1,4,3,0,0,1,1,4,4,11,4,0,2,0,4,5,11,2,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,9,0,1,4,0,11,3,10,2,1,4,4,6,0,0,0,0,1,2,1,2,0,2,7,3,0,1,0,0,4,0,1,1,0,6,1,11,6,6,3,3,1,1,0,6,0,0,1,3,263
