day,hour,139,140,141,142,143,145,195,22,151,153,36,43,44,176,177,178,179,180,183,184,185,59,189,67,68,70,72,73,74,75,76,80,84,87,88,89,90,91,95,96,97,104,105,107,108,110,115,116,117,118,total
0,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,2,0,1,1,0,10,14,3,1,1,0,7,1,3,9,1,0,1,1,0,6,2,3,2,0,1,2,3,2,3,3,1,0,98
0,15,2,1,3,0,0,0,1,0,0,0,2,0,1,1,2,8,5,0,0,0,1,1,18,11,3,4,2,3,4,2,10,14,1,2,3,7,0,3,2,4,5,1,2,10,6,6,1,1,4,1,158
0,16,1,2,3,0,3,0,0,1,0,0,0,0,0,0,6,10,8,0,0,0,1,0,14,14,4,5,1,2,3,3,1,15,4,4,4,2,2,13,4,5,2,1,4,12,1,4,2,3,5,0,169
0,17,3,2,3,0,5,3,2,0,1,0,1,0,2,1,8,6,8,0,1,7,0,0,28,26,11,4,10,6,5,3,4,27,4,0,5,5,8,6,3,6,0,1,2,10,15,5,4,2,3,0,256
0,18,0,0,3,0,0,0,0,0,0,0,1,0,0,0,11,5,4,0,2,4,1,1,13,16,14,4,8,6,7,4,6,17,1,2,2,2,10,6,0,2,1,3,3,13,8,4,3,2,1,1,191
0,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,5,2,0,0,0,0,13,13,7,2,2,2,6,2,4,10,1,2,3,4,8,1,1,1,3,4,5,13,7,2,3,1,0,0,139
0,20,0,0,2,0,1,0,0,0,1,0,1,0,0,0,6,10,7,1,0,0,1,0,8,13,11,0,6,1,12,3,1,11,0,0,0,4,0,4,0,0,1,3,4,3,2,5,2,1,1,0,126
0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,5,7,3,2,1,1,6,2,2,9,1,1,0,4,1,5,1,1,0,3,3,2,4,1,2,0,1,0,81
0,22,1,0,0,1,0,0,0,0,0,0,2,0,0,1,2,4,0,0,0,0,0,0,6,8,5,3,2,0,4,0,1,6,1,0,0,0,1,3,0,0,1,0,2,1,1,0,1,1,0,0,58
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,9,3,0,0,0,0,2,5,1,0,0,0,0,1,3,0,1,1,0,0,2,2,1,0,1,0,0,39
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,1,1,0,0,1,2,1,0,0,0,19
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,6
1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,3,1,2,0,4,0,0,2,1,0,0,0,4,2,1,0,29
1,7,3,2,0,0,0,5,1,0,0,0,4,0,1,4,7,8,8,0,1,0,0,0,5,1,4,0,2,0,1,2,2,0,1,3,18,2,3,3,7,4,0,6,7,3,0,0,12,10,1,1,142
1,8,10,0,2,1,13,9,5,0,0,0,5,0,1,6,5,24,30,0,0,2,3,3,14,11,10,0,3,1,5,9,4,4,3,25,38,1,7,14,18,11,0,10,8,2,1,4,6,12,3,7,350
1,9,8,1,0,0,2,3,3,0,2,0,1,0,0,4,7,18,33,2,0,3,2,0,18,6,1,0,1,3,2,8,5,2,1,16,14,4,6,4,9,8,5,6,7,1,1,6,3,10,2,2,240
1,10,5,0,0,0,1,0,0,1,0,0,1,0,0,0,5,15,11,1,1,2,3,0,5,10,3,1,2,1,4,0,1,4,1,2,8,4,5,3,6,0,6,2,3,5,2,4,1,4,5,0,138
1,11,1,0,0,0,2,1,0,1,0,0,0,0,0,1,4,6,13,0,0,3,1,0,7,6,5,3,1,3,2,0,4,11,1,5,3,2,3,5,1,2,3,4,1,7,5,1,1,1,1,3,124
1,12,0,0,1,1,0,2,0,3,1,0,4,0,0,0,5,6,5,0,0,2,1,1,16,15,1,2,1,2,5,2,5,8,0,3,1,1,0,9,2,4,4,1,2,8,6,2,0,8,3,1,144
1,13,1,1,1,0,0,1,0,0,0,0,1,1,0,0,3,9,6,1,0,0,2,1,6,17,4,1,1,6,6,2,2,9,3,1,2,0,1,6,1,6,2,0,4,4,4,4,4,1,3,0,128
1,14,2,0,0,0,0,1,0,0,1,0,1,1,1,0,0,8,3,0,0,2,2,0,13,8,6,1,2,2,9,2,2,8,1,2,3,1,2,2,0,4,1,1,2,7,4,4,2,1,3,4,119
1,15,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4,6,5,1,0,5,0,2,8,17,2,8,2,3,3,1,3,13,2,3,3,4,0,8,3,2,5,0,5,11,1,5,1,2,3,3,148
1,16,1,2,2,0,2,0,0,1,0,0,0,0,0,0,4,6,12,2,0,1,2,0,15,17,9,5,5,5,7,3,8,19,2,7,2,2,2,13,2,8,0,0,6,6,2,3,2,2,6,1,194
1,17,2,1,3,0,1,2,2,1,1,0,2,0,0,0,13,9,7,0,2,7,2,1,23,31,8,8,10,1,7,8,4,33,8,2,3,3,6,7,0,3,2,4,9,15,14,4,2,5,8,0,284
1,18,2,0,3,0,1,1,0,2,2,0,1,1,2,1,11,6,4,1,3,4,2,1,22,27,19,8,9,3,9,2,7,33,7,1,5,3,11,9,6,2,3,1,9,21,16,2,0,5,1,0,289
1,19,3,0,4,0,0,0,0,1,0,0,1,0,0,2,8,6,3,0,0,0,1,1,11,13,12,3,4,3,4,3,6,24,3,0,1,3,4,2,2,6,1,2,6,13,8,2,1,2,1,1,171
1,20,0,0,4,0,0,1,0,0,0,0,2,0,0,0,3,6,3,0,0,1,0,0,5,16,12,1,5,3,4,2,3,14,2,2,1,1,1,5,0,2,1,0,4,3,1,5,2,0,1,0,116
1,21,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0,0,12,11,5,1,5,1,3,0,3,10,0,1,3,1,0,5,1,1,2,2,1,4,2,1,2,0,3,0,92
1,22,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,4,4,6,1,2,1,6,3,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,48
1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1,0,0,0,0,0,2,5,4,1,3,0,4,2,2,3,0,1,0,3,0,3,0,0,1,0,2,3,0,1,0,0,0,0,50
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3
2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10
2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,1,1,6,3,1,0,2,0,0,4,0,0,0,0,5,1,1,0,42
2,7,1,0,0,0,3,5,0,0,0,0,0,0,0,3,1,6,5,1,0,1,2,0,5,2,7,1,0,1,0,2,5,0,2,3,3,0,2,2,4,3,0,2,5,0,0,0,4,5,0,0,86
2,8,7,0,1,0,5,5,3,0,0,0,0,0,0,2,13,16,23,2,0,6,2,0,16,8,15,1,3,2,3,6,5,1,2,23,32,2,4,13,18,3,1,4,10,4,3,4,9,14,3,6,300
2,9,8,0,0,0,3,4,5,0,0,0,0,0,0,2,10,20,34,2,1,5,2,0,10,12,11,3,2,4,2,6,9,3,1,17,24,1,4,9,11,10,8,4,11,4,2,7,4,12,1,4,292
2,10,3,1,2,0,3,0,1,0,0,0,0,0,0,1,2,11,22,0,0,3,4,0,9,5,6,4,3,3,4,4,3,4,0,7,7,4,0,4,7,5,4,5,1,1,2,6,1,7,4,0,163
2,11,2,0,5,0,1,0,0,0,0,0,0,0,0,0,4,18,10,0,0,2,2,0,10,13,3,0,2,4,3,2,3,7,2,5,11,1,6,3,7,7,1,2,5,4,9,9,1,2,1,1,168
2,12,4,0,2,0,0,0,1,0,0,0,0,0,0,0,7,7,9,3,1,1,0,0,8,25,5,0,3,3,4,1,4,11,1,8,6,2,6,9,4,4,1,0,5,1,6,2,1,6,1,0,162
2,13,2,1,0,0,0,1,3,0,0,0,0,0,0,2,4,6,8,0,1,3,0,0,12,16,11,5,4,3,5,1,4,9,3,4,7,0,2,4,5,3,2,3,1,3,6,6,4,0,1,2,157
2,14,0,0,5,3,0,0,0,0,0,0,0,0,0,4,9,7,4,0,0,3,0,0,13,24,4,5,2,2,6,5,4,17,0,3,2,1,3,8,1,2,3,2,4,9,1,0,4,3,4,0,167
2,15,1,2,2,1,1,0,0,0,0,0,0,0,0,1,4,3,6,2,1,3,1,0,12,16,7,6,2,5,8,0,9,15,3,4,1,1,2,13,2,9,2,0,1,10,7,1,1,1,3,0,169
2,16,0,2,5,1,1,1,0,0,0,0,0,0,0,1,5,8,11,2,1,2,0,0,26,20,12,8,5,7,17,4,4,14,6,3,3,4,2,9,2,3,0,0,3,6,10,7,1,2,6,0,224
2,17,1,2,0,0,2,1,0,0,0,0,0,0,0,1,5,8,7,0,1,6,3,0,26,28,13,3,12,6,11,4,6,39,10,2,5,5,12,15,5,3,5,2,5,25,17,5,2,6,7,1,317
2,18,0,5,2,2,1,0,0,0,0,0,0,0,0,0,6,9,2,0,1,6,1,0,16,19,17,7,4,1,12,4,2,27,3,2,12,3,9,7,3,3,1,4,11,15,7,8,1,6,5,1,245
2,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,1,3,1,5,0,0,13,20,13,6,6,2,8,2,4,21,3,1,4,12,3,7,5,6,0,0,5,6,3,2,2,6,1,3,186
2,20,3,0,2,0,0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,1,0,5,17,11,2,2,2,11,2,2,14,2,2,0,4,2,6,2,4,3,0,1,5,2,3,2,2,0,0,135
2,21,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,10,10,2,0,1,0,11,4,1,14,0,1,0,2,0,5,3,5,1,0,2,5,10,4,1,0,0,0,100
2,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,6,10,4,3,0,4,3,4,3,5,1,0,2,4,0,5,0,0,3,0,2,1,5,0,1,0,0,0,75
2,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,3,1,0,0,1,3,1,1,3,0,0,1,0,1,5,0,0,2,2,0,3,1,0,0,0,1,1,41
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,1,1,2,0,1,1,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,1,0,21
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,10
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
3,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,5,3,2,0,1,0,0,0,0,0,0,1,3,1,1,1,27
3,7,7,1,1,1,7,3,0,0,0,0,0,0,0,3,1,9,5,1,0,1,1,0,5,0,3,1,0,0,0,1,5,0,2,2,12,0,1,0,7,9,1,6,2,0,0,1,9,6,0,2,116
3,8,5,1,1,0,5,3,7,0,0,0,0,0,0,0,6,12,22,2,1,4,1,0,11,11,13,0,2,0,4,3,0,1,3,20,28,4,4,11,11,6,2,9,5,3,3,2,11,16,4,6,263
3,9,5,0,0,0,4,5,2,0,0,0,0,0,0,4,11,26,17,2,0,3,0,0,10,15,6,0,3,2,1,6,6,3,1,18,23,1,5,7,11,4,6,5,10,3,3,3,3,5,2,2,243
3,10,3,1,2,0,2,2,1,0,0,0,0,0,0,2,6,8,15,2,0,2,2,0,6,4,7,0,3,7,2,3,5,4,0,0,13,3,3,3,4,4,2,3,2,2,1,4,2,3,1,0,139
3,11,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,11,14,0,0,2,3,0,14,6,6,3,3,2,5,0,3,3,2,4,4,0,2,0,4,2,3,4,1,3,3,3,1,5,1,1,125
3,12,2,0,2,0,1,1,1,0,0,0,0,0,0,2,5,4,15,1,1,3,2,0,10,15,10,2,2,2,2,6,4,11,2,0,3,1,1,8,7,5,2,3,3,6,9,6,1,8,4,1,174
3,13,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,4,7,0,0,1,2,0,12,15,3,1,0,1,1,2,7,7,2,6,5,1,1,5,1,0,1,0,4,2,1,5,0,1,3,0,109
3,14,2,0,1,1,0,0,1,0,0,0,0,0,0,4,2,9,6,0,1,2,1,0,8,13,2,5,2,3,6,4,3,1,1,2,4,1,0,2,2,0,2,0,4,5,4,2,0,2,2,1,111
3,15,0,0,2,0,3,0,0,0,0,0,0,0,0,1,4,6,1,1,0,0,1,0,7,13,5,9,2,3,10,1,2,14,1,5,1,0,1,10,4,2,6,4,2,6,2,5,3,2,3,1,143
3,16,1,0,3,0,3,0,1,0,0,0,0,0,0,0,4,1,5,1,0,2,5,0,12,14,9,2,6,2,8,3,1,18,3,1,0,2,3,10,2,2,4,1,5,5,10,5,1,3,4,0,162
3,17,0,2,1,1,5,2,0,0,0,0,0,0,0,1,9,9,9,0,2,11,1,0,25,26,20,5,5,3,7,4,4,26,12,5,8,0,11,10,9,2,4,1,11,16,12,1,2,3,8,0,293
3,18,1,0,2,0,2,0,1,0,0,0,0,0,0,1,8,1,7,0,1,4,0,0,14,24,16,4,5,3,8,6,2,31,2,3,2,4,5,3,2,5,2,0,7,10,8,4,3,8,3,1,213
3,19,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,7,2,0,0,1,0,0,12,12,6,4,6,3,10,2,2,15,0,3,2,5,6,1,0,7,1,1,1,9,4,1,3,4,1,2,142
3,20,0,0,4,0,2,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,1,0,8,8,8,2,1,6,5,1,1,17,2,3,1,0,2,5,1,5,0,1,3,13,2,1,1,0,1,0,117
3,21,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,15,3,1,0,0,3,3,1,0,0,0,2,2,1,3,0,0,1,1,3,2,3,1,3,0,1,0,58
3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,5,4,1,0,1,3,7,3,1,1,0,2,2,2,0,2,0,1,0,0,1,0,0,0,2,0,0,0,45
3,23,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,5,1,0,0,0,1,0,1,7,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,1,1,2,0,0,1,33
4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,2,2,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,17
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,13
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3
4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,8
4,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,4,3,1,0,0,2,0,0,0,0,0,0,0,7,1,1,0,28
4,7,3,2,0,0,3,2,0,0,0,0,0,0,0,2,1,0,7,1,0,0,2,0,4,0,5,0,1,0,0,0,6,1,1,3,11,0,1,0,8,7,0,3,2,1,0,1,5,9,0,1,93
4,8,8,0,0,0,6,4,3,0,0,0,0,0,0,2,5,12,12,1,1,6,3,0,16,8,5,0,1,2,5,9,4,3,4,17,24,3,4,10,9,6,2,5,6,2,2,3,10,11,2,6,242
4,9,6,1,1,0,1,1,6,0,0,0,0,0,0,3,5,17,21,2,0,5,2,0,8,11,6,0,4,3,2,5,6,0,2,13,18,5,3,4,11,6,2,6,9,1,4,3,1,4,2,4,214
4,10,5,0,2,1,2,0,0,0,0,0,0,0,0,4,3,15,21,0,0,2,0,0,7,4,10,0,0,1,3,2,3,2,3,5,5,1,3,2,4,3,6,0,4,3,2,2,0,5,6,1,142
4,11,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,10,12,0,1,3,1,0,7,8,4,6,1,0,1,7,7,4,2,2,7,2,1,4,3,4,1,0,1,3,1,1,4,6,2,0,123
4,12,4,0,4,0,1,1,1,0,0,0,0,0,0,0,11,4,8,0,0,4,2,0,6,19,6,3,2,6,2,2,5,9,0,5,5,1,0,8,2,2,5,2,6,2,2,3,0,3,1,4,151
4,13,2,1,2,0,0,0,0,0,0,0,0,0,0,1,6,8,10,1,0,2,1,0,18,20,13,4,3,4,4,1,1,9,3,5,5,2,0,1,7,5,4,3,5,9,3,2,0,5,0,0,170
4,14,1,0,1,0,2,0,3,0,0,0,0,0,0,0,9,10,7,0,2,2,1,0,9,11,2,7,4,3,6,1,1,7,1,5,1,3,1,6,3,5,1,1,3,6,3,4,0,3,3,1,139
4,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,7,1,0,1,2,0,7,21,1,3,2,6,12,0,2,17,4,2,3,7,1,3,7,5,3,2,5,4,6,3,2,5,2,0,160
4,16,3,2,0,0,1,0,1,0,0,0,0,0,0,0,6,7,21,1,1,2,1,0,12,30,18,4,8,6,8,3,5,16,6,1,2,0,8,13,3,3,6,0,7,9,9,5,3,1,3,5,240
4,17,2,1,7,0,4,2,2,0,0,0,0,0,0,1,11,11,6,0,2,7,2,0,17,26,23,6,5,7,10,5,10,39,7,3,3,2,13,14,1,4,1,2,8,16,8,4,1,3,5,3,304
4,18,2,1,2,0,1,0,0,0,0,0,0,0,0,1,4,9,7,0,2,1,2,0,15,19,11,1,2,1,4,5,4,23,1,3,6,4,3,5,4,7,1,1,5,16,9,5,1,6,0,1,195
4,19,3,0,0,1,1,0,0,0,0,0,0,0,0,0,10,6,7,1,0,1,1,0,5,16,10,4,5,3,7,4,1,22,3,6,1,2,0,4,0,4,4,6,2,5,4,3,3,1,1,2,159
4,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,6,1,1,0,0,0,4,5,8,0,2,2,6,2,1,9,0,1,3,1,0,1,0,3,2,2,4,7,2,0,1,2,1,0,93
4,21,1,2,1,0,1,0,0,0,0,0,0,0,0,1,2,7,1,0,0,0,0,0,4,5,9,3,2,1,7,3,1,6,0,3,0,0,2,6,1,0,3,2,2,6,4,2,0,2,0,0,90
4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,3,9,3,0,2,0,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,6,2,1,2,0,2,0,49
4,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,7,5,0,0,3,1,4,0,2,0,0,0,1,0,8,0,0,1,1,0,0,0,0,0,2,1,0,42
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,8,1,0,0,3,0,1,2,1,0,0,1,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,33
5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,4,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,8
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,3,4,0,0,1,1,1,0,2,0,0,0,0,0,2,0,1,26
5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,0,0,0,0,0,0,2,0,0,0,3,0,0,2,1,0,4,6,2,1,2,0,3,0,0,0,0,0,0,1,0,2,0,43
5,9,1,0,1,0,0,1,1,0,0,0,0,0,0,4,4,9,13,0,0,1,2,0,3,3,0,0,1,0,1,1,1,1,1,7,6,1,1,1,6,0,2,3,1,0,0,1,2,3,1,1,85
