day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,182,183,184,185,186,189,190,192,193,194,195,196,197,199,200,201,202,203,204,205,208,209,210,211,212,213,214,215,216,217,218,219,221,224,225,226,227,total
0,0,0,0,0,3,0,1,0,1,1,3,1,3,1,0,4,0,0,0,0,4,3,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,2,0,0,1,1,3,0,3,2,2,3,0,1,0,1,1,1,0,0,0,0,6,4,0,1,0,0,0,0,1,0,0,3,0,3,3,0,1,0,0,2,0,0,2,0,1,0,0,0,1,0,0,1,0,2,0,2,10,3,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,1,4,5,0,2,0,0,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,4,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,0,1,0,0,3,0,2,0,0,2,0,3,0,0,0,0,0,3,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,3,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38
0,5,0,0,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,4,3,1,0,1,1,0,0,0,0,0,4,8,0,1,0,0,3,3,6,0,0,1,0,1,4,0,3,0,3,4,0,4,0,0,0,0,1,1,1,6,0,0,1,0,1,0,1,0,1,3,1,0,1,0,0,1,1,0,0,1,0,0,0,5,0,0,2,0,0,2,2,0,3,0,2,0,0,0,0,3,1,3,1,1,1,2,2,6,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,6,0,0,8,9,9,0,1,2,2,1,7,3,1,2,13,3,1,8,5,26,10,1,8,16,4,0,5,1,1,7,1,2,1,14,9,4,6,12,1,5,2,11,5,2,1,6,4,4,0,3,0,12,3,1,8,3,4,4,1,10,5,6,6,0,0,1,0,0,4,4,0,1,6,0,1,4,2,1,2,3,2,2,0,0,1,6,9,3,3,6,0,0,2,1,0,2,0,2,1,0,0,0,1,7,6,0,1,7,7,3,17,0,3,1,3,1,2,0,0,2,0,1,0,2,2,0,1,0,1,2,0,4,2,5,1,2,0,0,14,0,0,3,6,0,1,0,1,0,1,2,5,1,1,0,0,1,1,0,6,50,1,3,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,3,0,0,0,1,3,5,581
0,7,0,3,24,10,14,1,9,6,2,2,12,15,5,5,33,13,3,15,13,49,18,7,13,16,10,1,5,5,4,24,9,14,3,34,35,13,9,23,20,11,26,28,6,6,6,10,11,27,5,13,3,13,13,10,35,10,7,10,0,14,11,28,18,3,8,9,8,2,6,7,7,16,11,3,9,13,0,3,14,18,1,17,13,0,4,5,18,9,11,6,11,13,4,8,7,10,8,1,33,2,7,3,17,9,31,11,2,19,11,3,8,4,7,8,8,4,5,0,2,11,6,3,4,11,4,10,13,6,3,12,5,5,4,9,14,16,4,3,29,0,11,5,18,0,7,1,1,5,8,13,16,21,6,5,0,0,4,7,7,79,4,8,2,4,1,3,0,3,2,0,0,0,0,0,4,1,5,0,0,3,0,1,1,7,0,7,2,1,9,4,1753
0,8,0,7,16,7,39,0,25,20,15,5,20,31,2,7,52,8,20,22,43,113,43,8,3,15,16,4,13,7,22,17,15,34,2,22,32,43,14,25,21,33,26,10,14,20,11,9,25,14,22,18,3,6,20,16,35,32,14,15,4,24,37,39,32,7,15,6,8,17,13,39,16,18,26,4,26,11,9,11,27,34,1,31,19,0,10,13,17,19,19,6,18,20,6,16,15,20,12,6,31,12,4,5,7,12,44,34,14,15,9,25,5,12,4,10,4,4,17,2,20,10,6,0,3,13,5,27,0,13,4,11,12,9,24,29,37,19,9,4,1,2,7,10,15,0,21,3,7,11,7,36,60,34,2,9,9,18,7,4,27,87,13,6,5,19,7,0,1,3,5,0,0,1,0,2,0,0,6,0,0,2,2,0,0,13,2,4,2,5,30,17,2869
