day,hour,B32018,D32021,B32019,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32008,A32009,D32003,S32002,S32003,S32001,S32006,S32004,S32005,S32008,S32009,D32002,M32020,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,A32017,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32013,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,M32021,D32007,D32006,C32010,C32013,C32012,C32015,D32005,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,M32022,M32023,D32001,D32000,M32026,M32027,M32024,M32025,D32009,M32029,X32000,C32024,C32020,C32021,C32022,C32023,M32031,M32030,M32033,M32032,M32034,M32037,M32036,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32008,M32009,M32005,B32003,B32002,B32005,B32004,B32007,M32003,B32013,A32019,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,M32007,M32001,M32002,B32006,C32014,total
1,16,9,10,8,13,2,13,13,13,3,7,10,0,8,3,3,1,5,2,1,0,5,9,4,4,13,5,20,2,7,1,16,9,6,1,1,15,3,3,1,9,0,4,6,39,1,0,0,0,19,12,9,13,8,9,36,11,10,16,21,14,12,26,0,0,0,13,0,1,0,1,11,1,1,0,0,1,2,5,15,1,13,7,19,7,2,8,10,0,6,16,3,1,0,9,3,3,18,7,32,0,4,7,8,8,8,1,13,7,3,2,2,1,0,20,17,50,13,7,15,9,7,21,6,4,14,28,25,10,7,19,9,9,12,6,3,47,7,4,41,2,1,1217
1,17,8,10,4,28,0,11,8,33,1,7,6,5,17,3,4,0,27,2,3,0,3,12,7,5,14,15,21,5,7,2,30,27,6,2,8,15,6,1,3,12,1,4,7,78,2,0,0,2,27,22,14,6,10,15,49,28,9,6,17,27,24,48,0,0,0,32,0,1,0,0,36,1,5,2,0,0,1,6,20,7,24,7,22,3,4,15,10,0,15,30,13,0,0,4,2,11,10,15,46,0,7,4,25,11,6,0,22,8,2,0,1,5,0,30,27,69,30,8,9,10,21,30,9,3,48,27,20,9,8,24,9,11,13,9,5,52,6,31,32,7,1,1765
1,18,0,4,7,5,5,3,13,26,1,6,7,10,4,7,4,1,37,2,4,0,1,9,13,1,6,8,15,2,8,4,16,20,7,1,11,15,6,2,5,9,4,1,8,58,0,0,2,4,17,14,7,10,10,7,32,16,8,10,13,5,7,14,1,2,0,23,0,1,2,0,26,1,1,1,0,0,0,9,16,0,18,3,11,3,4,6,14,0,10,4,8,0,0,2,2,4,12,15,29,1,7,2,11,8,10,0,8,7,3,0,0,6,2,25,18,40,23,3,10,5,12,23,3,0,24,14,12,13,14,22,12,11,13,4,14,33,7,26,25,3,0,1254
1,19,4,5,5,3,2,12,6,9,0,3,3,7,4,0,3,3,17,3,2,0,3,14,8,0,6,5,2,6,10,0,2,18,9,2,2,8,1,3,1,9,0,8,2,26,2,0,0,1,6,9,12,10,6,5,19,7,2,11,11,17,2,7,1,0,0,13,0,0,0,1,7,0,0,1,0,0,0,4,12,1,7,1,5,5,3,4,4,0,14,5,1,1,0,1,5,0,7,3,14,2,8,4,7,2,11,0,3,1,0,1,1,3,0,12,14,31,18,6,18,4,3,7,1,1,12,9,23,7,12,22,11,8,9,14,10,26,6,4,14,6,0,834
1,20,3,3,4,2,2,12,7,10,0,2,3,6,2,1,2,1,7,4,0,3,1,5,10,3,4,5,3,3,3,0,4,4,0,1,2,6,0,3,1,4,2,5,1,6,1,0,0,2,4,2,6,6,5,2,5,6,1,6,9,3,4,5,0,0,0,12,0,1,1,0,4,0,2,0,0,0,0,6,8,0,1,0,2,5,3,1,4,0,5,0,6,0,0,0,4,0,2,1,8,0,4,3,13,5,4,0,3,2,1,0,3,1,0,1,12,14,10,5,4,8,2,9,3,4,2,10,17,8,6,15,5,5,6,5,11,29,7,6,9,6,0,551
1,21,4,2,4,1,1,7,8,3,0,1,3,1,2,0,2,1,4,6,1,0,2,0,2,0,1,5,1,0,2,0,1,5,1,1,5,5,6,2,0,1,1,6,2,8,1,0,0,5,3,1,3,5,7,1,3,0,0,2,4,2,0,3,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,3,6,0,6,0,3,0,1,2,4,0,1,0,0,0,0,0,2,0,0,0,12,0,4,2,12,1,7,0,0,0,0,0,2,2,0,4,10,10,2,1,12,2,0,1,2,0,3,4,14,10,3,10,5,6,5,4,6,17,2,0,5,4,0,367
1,22,1,1,0,2,0,4,3,2,0,2,4,2,1,1,3,0,8,9,0,0,0,2,2,0,0,8,1,2,0,1,0,3,4,0,0,2,2,0,1,2,2,7,0,5,0,0,1,0,3,3,1,0,1,4,1,2,1,4,3,1,0,2,0,0,0,5,2,1,1,0,2,0,1,0,0,0,1,0,3,0,4,0,0,1,1,2,3,0,0,0,0,1,0,0,0,0,2,1,2,0,2,2,6,3,5,0,2,2,0,0,4,0,0,3,6,3,1,5,14,2,0,4,3,1,5,1,10,2,6,8,5,1,3,3,5,9,0,0,2,1,0,276
1,23,0,0,1,0,1,6,4,0,0,1,2,0,0,2,0,1,1,0,0,1,0,0,4,0,0,3,0,1,2,0,1,2,0,0,1,1,2,0,0,1,0,1,1,2,0,1,3,2,3,1,1,0,1,1,2,0,1,1,4,3,1,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,4,0,3,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,6,0,4,0,1,0,0,0,0,0,1,6,6,1,3,0,5,0,1,0,0,0,3,1,2,0,6,6,1,2,4,1,2,13,3,1,5,0,0,175
2,0,1,0,1,0,1,1,0,0,0,0,4,0,0,0,3,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,3,0,0,0,2,0,1,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,1,6,0,1,0,2,0,0,0,0,0,1,1,2,1,3,4,1,2,1,0,0,3,0,0,4,4,0,87
2,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,1,0,1,0,0,43
2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,3,0,0,20
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,11
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
2,5,1,4,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,3,0,2,0,0,0,0,0,2,5,2,7,1,0,0,0,1,0,0,3,1,0,2,0,0,0,4,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,2,0,0,0,1,0,0,4,0,1,1,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,1,1,0,87
2,6,2,2,0,0,0,2,0,0,0,0,1,7,4,4,3,0,5,6,4,5,2,5,3,7,5,39,0,4,0,0,0,4,10,0,11,6,6,3,4,1,0,2,2,30,3,2,1,0,0,2,6,2,9,3,4,1,0,2,0,2,9,1,0,0,0,2,1,2,0,1,1,0,2,3,0,0,2,3,0,1,9,2,1,4,11,0,9,0,0,0,0,1,1,0,7,1,0,0,3,1,0,1,3,0,3,0,0,0,0,3,0,6,2,4,2,0,1,1,4,9,0,0,0,5,2,0,2,3,3,4,4,0,0,7,5,0,6,0,0,0,0,384
2,7,9,22,3,0,6,2,0,2,2,6,4,21,59,5,14,1,4,10,8,6,2,22,1,10,2,72,1,9,2,1,2,32,12,8,14,7,18,7,14,8,9,11,6,35,13,7,7,7,8,0,18,14,24,6,3,11,0,0,2,8,29,1,0,6,0,7,9,20,0,2,2,0,8,3,6,6,0,10,2,0,15,7,3,6,12,5,32,0,5,0,0,3,0,3,8,4,6,5,13,4,7,0,5,4,14,2,4,1,2,5,9,20,11,14,12,0,1,1,12,11,0,3,2,11,20,1,2,8,18,7,14,2,8,12,7,5,9,7,10,2,1,1143
2,8,12,22,3,0,12,7,2,1,8,6,9,21,38,19,19,4,11,13,11,6,4,18,3,25,3,69,5,10,9,3,18,35,32,5,26,20,11,1,8,16,17,20,0,76,18,11,2,11,6,4,23,22,31,7,4,5,4,6,6,8,20,3,1,12,0,10,12,13,1,0,4,10,12,4,2,7,8,16,5,0,24,47,9,9,22,11,24,0,8,2,2,1,1,11,10,3,6,3,10,2,5,4,18,5,25,1,3,5,7,5,17,17,11,17,28,0,2,10,19,24,0,11,4,6,35,4,14,13,27,19,52,4,3,23,17,13,23,14,24,6,0,1706
2,9,7,12,1,0,2,7,1,2,3,3,6,3,10,13,5,9,6,5,3,6,5,4,6,2,0,27,2,3,10,5,8,20,5,3,6,7,4,3,1,10,6,8,2,17,8,0,4,3,3,6,11,7,12,9,9,1,1,5,6,3,11,6,0,2,1,15,6,8,0,0,7,6,1,2,2,3,4,10,4,2,9,12,6,3,9,6,8,0,4,0,0,2,0,5,14,3,6,2,9,1,0,11,17,10,9,1,3,4,4,4,5,8,1,15,30,4,0,11,17,7,0,5,2,4,13,2,8,14,23,15,6,2,1,4,5,15,10,14,13,3,0,865
2,10,6,5,1,0,2,4,3,3,3,5,1,5,3,7,6,3,8,3,4,1,0,4,2,2,0,8,0,2,3,0,5,7,4,3,0,10,5,6,0,4,1,2,3,8,2,4,2,2,5,5,5,3,9,7,5,4,3,3,2,5,5,3,0,0,0,10,1,0,3,0,5,2,3,2,1,7,4,3,1,0,9,1,4,12,6,0,8,0,0,0,0,0,0,3,0,1,1,0,7,1,1,6,8,7,5,0,1,2,0,0,3,5,4,5,4,5,4,3,7,4,0,4,4,6,5,3,12,5,10,6,5,3,6,16,4,11,2,5,14,1,0,517
2,11,3,3,6,0,0,11,6,2,2,10,1,4,1,1,3,0,6,5,3,1,2,7,1,1,1,6,4,4,5,0,7,6,5,1,1,3,6,0,2,5,1,5,0,9,0,1,0,1,11,8,9,2,5,4,8,6,4,8,1,7,1,6,0,0,0,4,1,0,0,0,4,0,2,0,1,0,0,10,4,0,8,1,5,8,0,3,2,0,1,2,0,1,0,2,2,2,1,1,12,0,3,2,3,3,4,0,2,10,1,1,2,2,2,5,13,7,6,3,5,2,0,3,2,2,4,2,14,5,7,17,2,5,5,5,4,18,2,6,10,2,0,500
2,12,6,5,1,1,0,5,3,3,1,5,6,6,3,5,1,1,4,0,0,1,0,8,4,3,1,3,3,2,2,0,5,9,4,1,3,0,5,2,0,12,0,3,2,15,1,1,0,2,8,6,8,2,4,6,12,7,6,5,10,9,5,10,0,1,1,10,1,1,0,0,7,0,2,0,3,1,0,2,6,0,8,6,1,3,2,7,5,0,1,1,2,0,0,1,4,1,3,2,23,0,2,1,17,3,12,3,3,5,1,0,2,4,1,11,16,15,8,2,4,2,1,5,3,4,8,8,10,6,5,12,6,4,9,4,3,14,2,3,10,2,0,582
2,13,8,2,5,1,0,4,4,8,0,1,4,0,5,4,1,0,7,1,1,0,1,1,1,0,1,7,3,7,7,2,2,5,1,2,1,6,4,2,2,6,2,2,2,18,1,0,0,0,8,5,4,3,9,3,9,3,2,8,5,3,3,12,0,0,0,14,0,4,0,0,14,0,1,0,1,0,1,2,3,0,5,5,1,6,1,5,1,0,0,3,0,1,0,0,1,0,1,2,12,0,3,2,14,5,5,0,1,3,0,1,3,8,2,9,9,14,7,2,8,6,0,4,2,0,6,12,18,2,7,2,1,10,5,5,0,19,2,2,10,1,0,513
2,14,2,6,1,2,0,7,5,3,2,6,2,6,6,0,2,2,2,1,1,0,2,5,4,2,3,3,2,3,1,2,3,9,2,1,4,1,8,2,0,9,0,1,2,14,0,3,0,0,2,6,5,2,3,3,5,2,4,2,8,5,1,7,0,1,0,6,0,1,0,3,6,0,2,1,0,0,0,0,7,2,6,4,5,3,2,3,3,0,3,1,2,0,0,1,1,3,0,2,15,1,5,0,8,5,10,2,7,3,1,0,3,2,1,9,11,24,10,4,7,1,3,9,1,0,9,5,12,9,4,3,5,4,10,6,3,38,3,4,10,3,0,535
2,15,8,5,5,7,3,8,9,12,2,10,5,2,1,1,2,0,3,2,0,1,2,1,3,2,2,8,7,1,4,0,9,5,0,3,3,13,0,2,2,6,2,2,1,7,1,0,0,1,8,3,8,7,5,8,7,2,5,3,12,8,7,5,0,1,1,8,2,0,0,1,8,0,0,0,0,0,0,5,12,0,8,1,4,4,0,2,1,0,0,5,1,1,1,2,3,0,6,0,19,0,5,3,12,2,5,0,1,5,2,2,3,3,1,14,13,22,22,6,6,6,3,8,6,1,4,6,5,1,11,16,3,7,3,2,3,31,4,1,11,1,0,617
2,16,3,7,6,22,2,4,12,14,0,3,1,8,6,1,2,2,9,1,1,1,3,9,9,1,9,5,18,1,3,0,13,4,6,2,7,6,3,3,1,14,2,2,6,29,0,4,0,1,7,13,15,7,3,6,26,14,3,12,12,9,6,35,1,0,0,9,0,0,0,0,16,0,1,0,2,0,0,1,16,0,10,5,21,8,2,9,3,0,7,8,1,0,0,7,2,2,5,1,24,0,8,4,8,10,7,0,10,6,1,0,1,2,1,8,16,36,13,4,9,9,4,15,4,8,12,21,18,6,5,13,4,14,16,7,5,42,4,7,19,2,1,975
2,17,6,7,6,10,2,6,11,32,1,5,11,11,13,3,5,2,22,1,1,0,2,9,9,2,5,13,21,4,10,3,18,24,5,1,10,11,7,2,5,21,0,4,10,70,1,1,0,4,10,22,19,6,10,17,26,23,9,15,13,18,16,38,0,0,1,13,0,2,0,0,35,2,2,0,0,0,1,4,8,2,15,4,20,4,2,8,11,0,12,28,13,0,0,1,3,5,15,10,24,1,4,2,17,8,9,1,15,6,4,4,4,3,1,31,24,65,31,2,12,2,10,20,13,1,38,12,23,9,14,11,5,13,8,5,3,40,6,26,26,7,2,1452
2,18,2,8,3,14,3,7,6,9,0,7,6,6,11,2,7,1,24,4,2,0,2,5,6,1,4,4,6,4,8,0,9,19,4,1,9,6,8,2,0,11,0,2,9,40,1,0,2,5,11,14,10,3,3,2,23,8,3,6,12,17,6,22,2,1,0,13,0,2,1,2,19,0,1,0,0,0,2,3,16,0,11,8,9,3,8,3,6,0,14,4,11,0,0,4,2,1,13,7,8,0,12,3,11,8,9,0,12,4,1,0,4,11,0,20,25,21,18,5,3,12,6,10,4,0,23,12,15,6,13,34,6,2,13,12,11,14,6,16,21,5,0,1012
2,19,4,2,3,3,2,6,9,10,2,2,2,8,1,3,8,0,13,5,4,0,1,3,5,2,4,0,4,9,10,0,4,5,1,1,4,2,4,3,2,11,0,2,1,25,2,0,0,2,9,4,10,8,4,3,8,12,2,10,4,7,5,17,0,0,1,11,1,0,2,0,9,0,1,1,0,0,1,5,8,2,6,6,3,8,3,3,9,0,3,3,1,0,0,0,4,1,10,4,4,5,5,1,12,5,5,0,4,2,1,1,0,3,0,12,16,19,9,8,11,7,5,10,5,1,8,7,12,7,10,25,5,3,16,8,5,22,8,10,13,4,0,717
2,20,6,0,3,2,2,10,13,4,0,4,4,2,3,1,2,0,7,9,2,1,0,6,8,0,2,1,2,2,2,0,1,6,3,3,3,7,4,0,3,11,0,3,4,7,2,0,0,1,5,4,6,5,11,4,3,4,0,2,5,3,1,6,0,1,0,10,0,0,0,1,3,0,0,0,0,0,1,2,3,0,4,1,1,2,3,3,9,0,1,1,3,1,0,0,4,1,1,2,6,1,3,3,19,2,8,2,0,7,1,1,3,2,1,1,15,13,4,1,6,1,2,10,6,2,5,3,12,5,5,21,2,2,8,4,2,23,2,3,8,5,0,503
2,21,7,0,2,0,2,5,2,3,0,3,3,1,1,0,6,0,11,4,0,1,0,4,4,0,0,9,3,4,1,0,3,5,2,1,3,2,4,0,2,5,1,1,4,9,0,1,2,1,11,2,5,1,7,1,1,5,0,3,8,6,1,3,0,0,0,4,1,1,0,0,0,0,0,2,0,0,1,2,0,0,1,1,1,1,1,0,7,0,1,0,0,1,0,0,0,0,3,1,8,1,7,0,5,2,5,0,2,4,1,2,2,2,2,5,16,8,2,0,2,4,2,2,2,2,1,3,12,4,2,9,4,1,4,1,6,15,4,5,11,2,0,377
2,22,7,1,0,1,0,3,2,1,0,3,1,0,0,1,1,0,3,9,1,0,1,0,1,0,2,4,1,0,0,0,0,3,5,0,2,1,1,0,2,2,0,1,1,1,0,1,0,1,5,2,4,1,4,6,1,1,1,8,1,0,0,4,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,3,0,4,0,2,1,0,7,2,0,0,0,0,0,0,0,0,0,1,2,9,1,3,1,5,0,3,0,3,0,1,3,1,3,1,2,6,3,4,3,6,0,1,1,2,1,4,0,7,1,5,6,6,5,0,0,9,14,2,2,3,1,0,260
2,23,4,0,0,2,0,3,4,0,0,1,1,0,0,1,0,1,5,1,0,0,0,0,4,0,0,3,0,0,1,0,0,1,2,0,1,7,2,1,0,3,2,0,0,1,0,0,0,1,1,1,2,0,0,0,1,2,1,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,7,1,3,0,0,2,0,1,0,0,0,4,12,1,0,1,4,0,1,1,1,5,3,4,3,0,3,3,3,3,3,0,1,4,0,0,5,3,1,166
3,0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,5,0,0,0,1,1,1,1,2,0,0,0,1,2,2,6,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,4,4,0,0,2,1,0,0,0,1,0,3,0,3,1,1,1,0,1,0,1,0,3,1,0,0,1,0,88
3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,1,1,2,0,0,0,0,1,0,0,2,3,1,0,0,0,0,1,1,0,0,0,0,3,0,43
3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,21
3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,10
3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,16
3,5,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,1,0,0,0,0,0,2,0,0,0,0,2,3,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,2,1,0,0,70
3,6,0,1,0,0,0,0,0,0,0,1,1,8,5,3,4,0,0,4,1,0,0,9,4,9,5,37,1,5,0,3,0,3,8,1,7,3,4,1,4,5,0,1,0,25,3,3,0,1,0,3,4,5,3,1,4,1,1,0,0,0,8,1,0,4,0,0,2,2,0,0,0,0,0,0,0,0,1,6,0,0,4,2,0,4,1,0,11,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,2,0,0,1,1,0,0,7,3,0,4,0,0,1,5,9,0,0,1,0,1,0,1,1,5,5,5,1,0,3,3,1,6,0,0,0,0,312
3,7,7,18,3,0,4,4,1,1,2,2,3,20,47,4,16,0,5,5,6,1,3,19,0,17,2,63,1,11,1,0,1,36,24,4,15,3,13,5,16,3,5,6,0,28,13,4,6,4,5,2,14,12,20,4,3,11,0,7,1,2,31,1,1,2,0,12,3,6,1,2,1,0,4,3,2,2,4,8,0,0,14,6,1,4,11,1,27,0,7,0,0,0,2,1,9,3,2,5,9,3,2,4,14,5,15,2,3,2,3,8,7,14,10,5,9,0,3,0,10,9,0,2,0,0,16,0,1,10,14,5,12,3,1,16,13,6,15,3,9,0,0,972
3,8,16,22,0,0,10,5,0,1,8,7,11,22,44,21,24,4,8,12,5,4,4,20,2,15,7,56,2,11,5,2,10,28,16,1,40,18,15,2,8,12,7,14,1,56,16,4,1,8,9,10,20,11,21,10,4,8,1,8,3,9,21,6,4,11,1,9,12,17,2,1,6,12,8,2,5,8,9,10,5,1,12,26,13,15,18,12,13,0,5,0,1,2,0,8,12,0,4,1,13,2,5,7,14,6,15,2,4,5,3,11,16,20,12,14,22,0,1,10,15,25,0,2,2,2,24,6,14,16,31,16,40,4,1,18,10,14,24,12,18,8,0,1495
3,9,6,9,2,1,2,6,2,4,3,7,7,2,26,14,4,5,2,11,10,4,0,6,4,0,0,12,2,5,1,6,9,17,7,6,8,9,4,4,3,5,3,10,0,26,4,1,2,2,5,6,13,8,8,4,5,8,1,7,11,8,8,1,1,2,0,7,6,3,1,0,8,3,3,1,1,1,2,2,3,0,8,18,12,9,7,8,5,0,1,0,3,0,0,2,12,0,6,1,6,0,1,7,8,5,13,1,1,2,3,2,3,6,0,16,19,1,3,5,11,12,0,4,1,3,15,4,9,20,33,11,8,5,0,1,3,12,12,17,13,1,0,809
3,10,1,4,3,2,0,5,3,4,3,2,2,3,4,7,1,2,3,2,1,0,0,5,2,3,1,5,2,3,5,2,6,2,5,2,4,4,5,0,2,6,6,4,1,7,6,0,0,1,3,2,7,2,7,2,2,4,1,0,2,2,5,4,1,0,0,1,0,0,1,4,4,2,4,2,0,2,0,12,5,0,3,14,2,6,3,1,3,0,0,1,1,2,0,3,2,1,0,0,7,0,0,8,4,6,3,0,1,3,1,0,5,3,2,7,11,4,3,5,8,5,0,6,2,4,1,4,10,8,10,7,4,2,4,3,8,12,1,7,8,1,0,452
3,11,1,2,1,1,1,5,2,3,2,4,4,6,1,2,3,0,2,0,0,2,1,4,5,2,0,2,3,4,1,0,1,4,3,1,2,6,4,0,1,3,3,3,1,4,0,0,0,0,0,2,3,1,1,2,8,1,0,3,6,1,5,4,0,0,0,4,0,0,1,0,1,0,0,0,4,0,1,1,5,0,6,6,1,8,1,2,5,0,2,2,0,0,0,1,2,2,3,4,10,1,3,3,8,1,6,1,1,4,2,0,0,3,1,7,16,9,4,3,3,0,0,3,2,1,4,0,7,7,7,6,1,3,5,5,2,24,3,6,4,5,0,380
3,12,4,1,2,3,3,5,5,4,0,2,1,5,3,2,5,2,3,0,1,0,1,1,2,0,1,5,4,3,2,0,2,6,3,2,3,5,7,2,2,7,0,2,0,6,6,1,0,0,3,4,2,1,4,3,13,4,0,2,9,4,4,4,1,1,0,4,2,1,2,0,6,0,1,1,0,1,0,1,6,1,3,1,3,2,1,6,2,0,1,3,1,0,0,2,0,3,0,7,5,0,4,0,8,2,8,1,1,5,0,0,1,0,0,10,11,15,9,3,5,0,0,7,4,2,2,2,9,4,5,3,6,3,6,10,2,17,4,2,11,2,0,433
3,13,6,3,0,2,1,2,4,1,2,5,2,2,1,1,3,2,4,3,0,0,1,2,2,0,0,2,2,1,4,1,3,5,0,1,3,6,1,3,0,6,0,2,6,7,1,0,0,1,4,3,2,3,8,3,2,6,2,5,5,5,2,4,0,0,0,6,0,0,0,0,4,1,0,0,0,2,0,3,3,0,10,1,2,3,1,2,0,0,3,0,0,1,0,2,3,2,0,2,8,0,1,1,7,0,5,0,1,2,0,0,0,1,1,6,12,9,6,1,8,4,0,4,2,0,4,0,13,2,4,9,8,6,5,8,1,14,2,2,6,7,0,379
