day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,145,149,150,151,152,total
0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,3,1,2,2,0,7,0,2,0,0,1,1,0,0,0,4,1,2,0,0,0,0,1,0,0,1,2,1,0,0,1,0,1,0,1,1,1,0,2,0,1,0,0,0,0,0,1,2,0,1,0,1,0,1,6,7,1,0,1,0,2,1,0,1,0,3,0,2,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98
0,1,0,1,4,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,3,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,2,0,6,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0,5,0,0,6,1,3,0,1,0,0,0,1,2,0,0,0,0,4,2,0,1,2,0,8,3,0,0,1,3,2,0,0,5,0,0,2,3,3,0,2,0,2,6,0,0,0,0,0,1,5,0,0,0,1,0,2,9,0,1,0,0,6,1,1,0,0,1,0,1,0,1,3,1,0,0,0,0,1,1,0,0,1,1,3,1,6,0,2,0,1,1,0,7,1,1,1,1,3,1,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,147
0,6,0,0,9,6,4,0,0,1,0,0,7,5,1,0,20,1,3,10,6,32,2,0,17,10,1,0,3,4,1,3,0,6,2,6,11,8,2,3,5,2,2,12,9,1,5,3,7,5,16,2,6,0,14,7,2,7,1,2,1,0,9,1,1,7,0,4,1,0,2,0,2,2,6,0,0,3,4,0,4,3,0,7,4,0,5,0,1,7,5,5,4,2,0,0,2,2,3,6,0,1,1,47,0,0,1,2,2,8,3,0,0,3,7,3,2,1,3,0,0,1,1,0,0,0,4,3,0,0,0,1,1,0,0,0,0,0,3,1,1,0,495
0,7,0,3,29,2,19,3,9,7,0,3,2,13,0,2,35,2,5,28,9,54,8,6,18,23,8,0,4,2,4,9,5,20,0,55,27,25,8,5,21,6,10,19,27,3,7,12,6,11,19,5,10,1,14,13,2,29,8,2,3,1,17,7,15,16,2,15,6,5,6,9,14,7,12,8,2,9,10,5,3,4,9,13,3,10,2,0,2,20,7,10,8,22,14,1,8,15,7,14,1,5,2,95,2,1,2,6,6,32,11,1,7,5,10,14,9,3,3,5,2,1,2,2,3,0,7,12,0,1,2,0,8,9,6,1,8,2,3,10,1,4,1322
0,8,0,10,19,6,30,1,5,16,5,6,19,26,0,6,51,6,14,23,18,99,16,4,13,28,6,1,10,10,7,24,9,14,2,56,24,27,32,8,34,22,26,30,20,6,15,10,11,22,20,11,22,3,12,11,6,30,23,10,1,8,12,22,21,17,2,10,12,6,11,31,31,8,13,13,5,23,14,7,11,16,27,30,8,32,24,0,6,19,16,17,7,32,7,9,2,9,9,14,0,1,3,90,8,4,11,19,14,23,21,10,22,18,15,21,9,7,2,16,3,0,11,2,11,2,3,17,3,2,2,1,20,9,8,2,6,2,12,12,15,13,2027
0,9,0,1,10,8,14,1,3,25,3,3,12,8,1,1,21,8,10,12,18,31,17,1,5,5,4,2,7,1,11,12,8,14,0,16,14,13,5,14,14,7,12,10,12,7,16,8,2,13,6,7,6,1,4,7,4,16,12,3,2,0,4,19,19,8,0,11,15,4,10,21,12,5,4,3,5,13,6,6,2,3,10,13,4,18,15,0,1,4,10,7,13,9,2,6,3,4,12,14,0,10,5,27,10,1,0,8,8,5,12,8,3,4,4,3,2,5,5,4,1,1,6,4,6,2,6,1,1,1,0,1,8,2,2,7,3,2,7,6,9,7,1030
0,10,0,1,8,3,10,2,2,7,3,3,0,3,3,0,7,6,3,9,12,21,4,3,5,3,8,1,4,1,5,7,6,12,2,7,5,14,3,7,1,0,4,2,15,5,5,3,0,5,7,6,3,1,2,8,5,11,7,2,1,5,3,12,10,3,3,4,11,3,7,13,9,3,2,5,3,6,3,2,0,4,7,9,0,8,9,0,0,2,6,8,2,5,3,5,6,6,6,9,0,5,5,11,4,6,3,2,1,4,4,1,6,0,0,0,4,0,0,3,2,0,2,0,2,2,5,0,1,0,1,1,2,1,1,3,3,0,2,1,2,2,587
0,11,0,3,4,7,6,4,8,11,9,3,4,7,8,1,5,4,4,12,8,22,12,1,6,2,2,0,2,5,6,5,6,13,3,4,7,9,1,11,8,6,3,3,4,9,9,9,3,1,11,9,5,1,7,5,6,15,7,3,7,4,9,8,7,3,3,1,8,6,7,15,13,3,2,0,5,10,0,7,2,6,4,7,3,5,4,0,0,3,5,10,4,10,2,5,1,4,5,3,1,10,6,11,5,5,0,0,0,1,4,4,1,0,14,2,1,0,1,3,1,1,7,1,2,1,1,3,2,2,1,2,3,0,0,4,4,0,1,1,0,1,657
0,12,0,5,8,4,8,4,2,8,6,7,2,12,6,2,12,5,4,9,23,17,18,1,2,8,4,1,3,12,3,9,7,10,3,9,8,6,2,12,6,0,5,9,7,13,6,15,1,8,11,19,9,1,7,8,11,14,8,3,10,8,2,35,7,2,6,2,10,7,9,10,6,2,6,2,5,9,3,9,1,5,4,9,4,7,15,0,0,11,2,5,3,4,0,3,0,2,0,6,3,9,1,7,1,6,2,2,0,9,6,4,5,1,7,7,1,3,0,3,1,2,3,1,5,0,3,10,12,2,0,2,3,1,4,5,2,0,1,7,9,6,810
0,13,0,6,6,5,7,5,2,6,7,11,4,6,7,5,7,2,9,3,8,18,9,3,8,2,9,1,4,13,6,11,15,21,1,4,4,8,1,11,4,4,10,15,18,8,6,12,2,1,8,11,12,5,4,9,12,11,10,3,10,3,2,12,13,4,6,3,11,3,27,14,11,4,4,0,14,8,2,7,3,3,3,5,2,6,13,0,0,10,8,2,0,9,3,5,2,3,0,5,3,22,10,5,2,4,0,0,2,2,7,6,1,6,6,3,2,2,1,2,1,0,5,0,6,0,0,11,0,1,0,1,1,0,4,0,4,0,1,6,2,5,794
0,14,0,3,6,2,4,1,3,3,8,8,0,6,4,2,7,3,4,10,7,17,16,14,3,6,1,3,1,2,5,7,6,11,0,8,4,9,4,9,7,1,4,15,10,8,3,8,0,5,9,12,5,5,8,4,6,12,6,4,6,5,2,22,7,1,2,1,15,9,25,6,13,3,0,2,8,6,0,11,6,4,7,4,2,2,12,0,1,2,9,4,3,8,1,6,0,0,2,8,2,10,2,6,1,2,2,2,1,2,4,3,1,1,4,3,1,5,0,5,2,2,3,0,2,2,0,6,2,3,2,1,1,1,5,0,7,0,1,1,9,3,674
