day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,S32009,D32002,D32021,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,D32000,D32007,M32027,C32011,C32010,C32013,C32012,C32015,C32014,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,D32003,M32023,M32020,M32021,M32026,D32006,D32005,M32025,D32009,M32029,M32024,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32009,B32008,M32009,M32005,B32003,B32002,B32005,M32001,M32002,B32006,B32013,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,A32017,B32000,M32006,M32007,B32004,B32007,M32003,total
1,16,11,16,4,14,31,19,0,15,6,13,6,1,5,2,19,0,2,2,2,8,20,8,14,14,17,12,8,3,2,32,27,19,2,3,29,6,6,7,31,2,4,5,60,4,0,0,17,19,36,19,11,13,62,39,10,21,15,22,16,0,69,3,0,0,9,2,1,0,0,35,0,2,0,0,2,6,6,33,8,25,10,17,30,0,10,11,7,26,11,65,11,11,13,14,19,2,15,20,3,5,8,5,3,0,31,35,68,35,7,24,18,26,10,19,38,29,31,21,22,26,13,17,28,13,1,14,66,4,17,19,44,2004
1,17,20,34,4,29,31,51,4,24,12,5,7,9,5,2,23,1,2,5,1,4,40,15,11,17,27,27,16,2,0,39,33,6,6,7,72,18,7,10,39,3,13,17,162,2,2,1,24,32,54,19,19,28,60,54,18,30,31,55,31,2,76,2,5,1,3,2,3,0,0,67,3,1,2,1,2,3,12,31,14,13,14,29,66,4,16,20,12,25,25,92,15,3,41,18,34,0,31,34,7,5,11,7,6,0,51,47,82,48,24,35,36,86,22,9,71,47,52,19,27,45,15,19,46,22,3,30,105,19,28,46,46,3158
1,18,13,14,2,16,16,12,0,22,4,3,8,6,6,1,20,0,1,9,0,0,21,12,6,9,14,18,7,2,1,15,38,7,5,11,33,18,0,1,29,4,8,14,88,0,1,5,15,17,42,14,18,15,44,18,17,20,19,39,23,1,56,1,1,0,3,4,3,0,0,22,0,1,1,1,0,2,6,17,15,17,8,16,49,4,18,34,12,19,19,74,17,2,21,10,29,0,12,15,1,9,4,15,3,0,26,33,68,23,8,17,21,41,17,4,27,23,39,17,24,47,14,13,25,16,1,21,70,8,15,12,15,2008
1,19,7,4,3,13,6,9,0,15,4,4,7,2,10,0,16,3,4,10,0,4,10,6,7,5,9,4,1,0,0,10,20,12,4,11,17,11,0,0,32,6,10,6,47,2,0,0,19,8,19,21,16,9,16,9,8,16,10,23,7,1,19,1,2,0,2,0,7,0,0,18,1,1,0,0,1,4,5,12,11,11,9,18,33,2,9,12,2,21,6,54,11,6,27,16,20,0,4,10,1,4,2,10,2,0,9,37,55,12,3,18,10,26,7,6,15,10,33,14,16,25,8,15,20,10,0,19,71,6,7,6,10,1375
1,20,7,7,2,11,12,7,1,9,2,3,5,3,10,0,16,2,4,7,4,2,8,1,6,5,6,3,3,1,0,15,16,7,1,4,9,9,1,1,23,1,3,5,25,0,0,0,15,2,13,6,13,8,10,8,4,13,6,12,5,0,9,0,3,0,3,0,1,0,0,3,0,2,0,0,2,1,1,13,9,12,4,6,19,0,11,12,5,15,2,35,7,6,24,9,19,1,1,7,0,3,3,7,1,0,12,28,27,4,3,15,8,21,6,5,7,5,35,11,12,22,7,10,12,9,3,20,33,2,4,2,11,972
1,21,5,2,2,6,9,1,0,9,4,4,3,1,4,1,12,0,4,1,4,2,3,8,2,2,3,6,4,1,0,14,15,0,1,4,9,3,1,0,5,2,3,1,11,0,1,2,7,2,7,14,11,13,0,6,3,15,9,7,3,2,4,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,2,7,7,13,7,6,12,1,3,7,2,15,2,7,8,4,18,9,13,0,0,4,1,3,7,2,4,0,4,20,9,1,4,6,2,15,4,3,1,3,25,9,12,26,5,16,9,3,3,10,44,6,2,2,11,703
1,22,1,1,0,7,1,1,0,6,1,0,1,5,4,1,11,0,7,5,1,0,1,2,2,1,4,3,3,0,0,1,3,4,2,0,1,3,0,0,6,2,4,3,16,1,1,0,5,0,3,2,5,5,3,3,1,3,4,1,6,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,5,5,4,1,1,9,2,4,6,1,13,1,16,2,5,11,7,16,0,7,2,1,1,6,3,0,0,3,10,8,2,6,12,2,7,3,5,0,0,21,10,2,12,3,13,1,2,5,7,27,0,2,2,2,461
1,23,0,0,0,5,2,3,0,1,1,0,1,1,2,1,6,0,3,0,0,0,0,1,0,0,5,1,0,0,0,2,1,1,0,3,3,6,1,0,0,0,2,1,3,0,3,1,4,2,1,0,6,2,2,1,3,9,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,1,4,4,3,1,6,2,6,13,5,10,1,2,3,0,1,1,1,1,0,2,10,5,0,0,0,1,6,1,0,4,0,3,2,2,9,4,7,5,0,2,2,17,3,0,2,3,259
2,0,0,0,0,1,3,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0,2,1,1,0,0,3,0,2,1,3,0,0,0,0,2,0,2,1,2,0,1,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,1,0,1,0,1,4,3,4,2,1,4,1,12,0,0,4,0,0,0,0,1,0,0,11,4,1,2,2,1,4,0,1,0,1,2,2,1,2,1,2,1,1,2,0,9,0,0,0,0,145
2,1,0,0,0,4,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,1,1,2,0,1,4,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,0,0,2,0,0,3,3,5,2,1,1,1,1,0,0,2,1,0,0,0,76
2,2,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,0,0,0,44
2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19
2,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,29
2,5,0,0,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,4,0,0,1,4,0,0,0,0,0,0,0,1,1,3,0,1,0,6,1,0,0,0,4,1,6,0,0,0,4,0,6,2,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2,0,1,0,2,0,1,0,0,2,0,1,0,0,0,3,5,4,13,0,1,0,0,0,0,0,3,0,6,0,1,0,2,6,2,1,0,0,0,0,1,0,1,2,1,0,0,3,2,7,1,1,0,0,0,143
2,6,6,0,2,3,0,0,0,3,0,3,23,0,0,0,5,4,8,1,2,0,9,1,9,6,66,4,5,0,0,2,14,9,1,12,5,23,0,0,9,1,3,2,25,4,1,0,2,3,5,15,17,3,0,0,0,1,14,9,1,0,3,0,1,3,0,2,2,0,0,1,3,1,0,1,0,2,5,0,0,0,3,23,2,2,0,10,3,2,0,0,1,0,9,6,9,1,1,1,1,5,6,13,2,0,8,1,0,2,5,14,2,0,1,1,8,1,0,0,4,8,1,0,0,12,3,3,0,2,11,1,0,553
2,7,6,3,11,6,0,3,1,12,24,5,38,6,24,8,3,4,8,11,0,0,26,17,40,7,144,2,22,0,0,5,45,27,7,20,13,16,4,0,8,3,15,15,76,7,2,0,10,5,39,27,38,13,8,14,0,13,31,13,6,0,11,4,6,6,0,4,12,1,1,8,0,0,0,1,1,3,37,5,1,0,21,54,10,7,2,12,7,11,4,7,3,6,6,14,37,0,3,17,1,9,2,20,8,0,15,5,1,3,12,29,7,13,1,3,42,3,7,8,24,16,22,3,2,17,32,13,6,11,13,1,3,1585
2,8,15,6,17,17,2,2,8,16,15,10,35,12,34,21,8,1,11,13,2,15,48,37,35,14,157,5,26,0,6,27,88,29,9,34,26,39,8,0,35,16,22,4,85,26,13,1,10,20,62,37,37,22,13,14,8,14,38,23,7,0,13,1,19,4,0,5,21,0,2,9,1,6,3,3,5,8,96,0,8,0,32,36,28,19,25,44,6,22,7,19,11,7,37,16,60,2,12,12,6,36,15,39,18,0,18,41,2,2,15,24,28,24,11,2,44,11,16,23,40,39,31,16,4,59,16,28,16,24,62,5,11,2680
2,9,21,5,5,10,3,10,1,29,3,12,9,21,11,12,7,4,17,11,6,8,18,24,4,3,40,1,5,0,1,10,31,27,11,10,18,14,3,2,20,8,7,7,35,8,8,1,14,9,13,15,20,6,10,2,3,14,11,9,8,1,6,2,8,1,0,1,5,1,2,12,0,2,2,1,3,2,16,5,5,4,26,17,17,9,10,15,8,24,6,21,4,13,32,20,12,4,6,9,1,8,4,12,19,0,15,38,5,4,9,21,4,19,2,6,25,8,19,27,21,32,46,10,14,14,4,23,17,19,24,5,9,1471
2,10,7,4,5,4,9,4,1,11,5,1,10,12,6,2,8,1,7,11,6,4,9,12,1,4,17,0,4,0,2,6,13,5,5,12,10,7,1,0,12,4,5,0,12,4,4,0,4,2,16,5,4,5,6,8,6,2,12,7,8,1,7,0,3,0,0,0,3,0,0,5,2,1,1,0,0,3,3,8,10,8,13,3,12,4,3,12,23,5,8,15,3,7,17,9,22,1,1,10,0,4,8,3,7,0,7,12,12,6,8,13,8,10,5,4,7,12,11,18,7,10,11,8,8,6,3,10,21,12,4,2,7,839
2,11,11,3,2,5,11,6,2,12,6,1,5,5,11,2,3,4,5,2,1,0,6,4,3,2,9,1,6,0,2,10,8,11,3,8,8,3,1,1,11,4,5,2,15,4,0,0,10,4,13,8,5,7,11,12,2,5,10,6,2,1,18,2,1,0,2,1,2,0,0,15,2,1,0,3,3,1,0,8,8,9,10,5,13,6,4,9,10,17,5,16,6,2,15,1,24,2,4,10,2,4,1,4,4,0,18,15,19,5,1,13,6,10,5,5,14,13,14,10,8,12,11,8,11,18,1,6,28,4,5,1,10,841
2,12,6,5,5,10,9,8,1,16,2,3,9,4,8,1,7,0,5,3,1,7,8,9,8,2,12,0,11,0,0,13,11,2,5,6,10,10,5,2,26,2,3,8,15,1,3,0,9,9,12,5,6,13,15,17,11,11,8,11,2,0,28,1,0,1,0,2,2,0,0,17,1,0,0,0,1,3,11,9,8,3,11,10,23,3,8,14,8,12,4,29,2,5,17,13,19,0,9,6,2,4,8,2,4,0,5,20,49,9,4,14,12,17,10,5,12,13,21,10,16,15,10,10,17,11,5,12,45,9,7,5,15,1089
2,13,9,8,2,13,1,4,6,19,4,6,7,3,6,3,9,1,0,3,1,3,11,8,6,2,8,2,4,0,0,6,12,13,2,7,5,8,0,0,23,3,7,12,19,2,1,0,22,6,14,16,15,3,15,18,8,9,12,9,4,0,15,1,0,0,0,1,2,0,1,13,1,2,0,0,0,3,3,7,5,13,8,21,31,4,10,10,3,9,2,22,4,5,16,15,22,0,10,8,0,2,2,10,3,0,13,10,35,8,3,13,10,14,6,6,15,15,22,16,16,12,9,10,10,12,2,11,33,6,2,4,8,1025
2,14,8,2,3,10,9,7,0,11,2,1,7,5,5,0,8,1,4,1,0,3,5,5,1,5,4,2,9,0,0,6,7,5,9,2,13,10,1,0,15,2,5,6,14,2,1,1,16,7,11,16,7,9,13,9,6,11,7,10,3,1,16,3,0,2,0,2,2,0,0,9,0,0,1,0,0,2,5,14,6,20,3,10,28,1,8,9,9,12,1,18,13,4,17,6,14,0,6,4,1,3,2,6,1,0,15,20,28,14,6,10,1,22,8,3,10,21,17,13,16,9,16,9,9,8,1,7,42,3,14,6,21,950
2,15,7,5,0,12,12,9,4,13,4,1,7,3,2,0,6,1,3,6,0,2,4,19,8,13,7,9,3,0,2,16,12,5,1,6,19,1,1,2,22,4,7,3,25,0,1,0,9,5,20,8,12,9,14,15,3,22,8,23,3,0,27,1,1,0,0,1,1,0,1,10,0,1,0,1,2,4,1,16,9,14,3,14,26,9,17,7,6,16,14,23,12,3,16,22,24,0,6,10,4,6,3,5,2,0,8,15,44,23,5,7,3,26,5,4,11,12,28,8,24,11,3,9,13,11,10,16,45,12,9,12,21,1171
2,16,10,23,3,12,18,39,2,13,11,3,16,3,5,0,17,1,8,0,1,7,18,20,1,8,13,13,8,1,0,28,20,4,1,10,33,6,3,5,27,0,8,4,65,2,0,0,17,14,42,17,15,19,48,26,10,16,15,23,10,2,51,1,0,0,4,1,0,0,0,44,0,3,0,0,3,1,6,15,9,25,12,18,26,1,9,7,6,18,13,58,11,7,11,8,19,0,19,15,5,11,6,7,3,0,18,33,72,24,20,17,19,21,15,11,37,30,33,8,14,19,10,17,35,6,2,17,65,7,17,21,40,1845
2,17,21,29,5,25,32,27,0,14,11,5,1,11,6,1,17,2,7,3,0,3,37,9,7,16,15,28,11,4,0,35,51,11,0,12,53,13,7,6,42,7,6,18,173,2,0,1,26,50,48,29,20,23,59,48,26,19,25,62,34,1,73,0,7,1,6,0,4,0,1,76,0,3,2,8,2,6,13,27,14,25,13,19,102,3,19,15,10,34,19,107,21,10,27,23,33,0,33,23,4,3,14,10,2,0,45,53,120,42,14,22,37,63,21,18,75,44,52,18,35,37,18,28,25,15,2,28,105,14,21,54,68,3140
2,18,13,8,3,11,27,13,1,16,7,9,14,8,13,3,27,0,3,7,0,7,17,8,15,11,9,6,8,1,1,18,39,10,8,15,44,10,3,1,33,12,8,18,79,0,2,2,29,10,40,24,18,22,61,16,11,26,37,20,8,1,69,2,3,0,2,1,7,1,0,26,0,1,0,2,2,7,8,26,24,25,16,11,51,4,14,18,10,11,17,44,15,9,27,14,39,5,4,14,1,1,6,9,0,0,37,47,96,32,6,17,24,42,19,11,31,30,38,18,22,57,16,20,28,22,10,15,62,11,16,5,26,2195
2,19,14,1,5,17,22,11,1,18,1,4,8,5,11,2,16,4,4,7,2,2,9,6,8,8,3,3,12,3,1,10,33,8,9,11,16,9,3,1,29,3,10,6,35,2,1,2,11,6,35,12,15,10,12,20,3,13,20,11,7,2,15,1,1,1,0,1,1,0,0,15,1,3,1,0,1,3,6,13,30,26,12,14,34,2,5,5,8,15,7,48,9,7,24,12,20,2,3,9,3,3,4,4,3,0,11,32,47,19,9,17,12,16,9,14,15,10,36,17,15,39,14,22,23,6,2,11,75,6,12,7,17,1458
2,20,14,5,1,8,26,4,1,15,3,4,6,5,7,0,9,0,2,4,3,0,1,5,6,3,7,0,5,0,2,12,21,3,1,4,18,12,0,0,14,7,7,4,27,2,2,1,10,5,9,7,3,4,5,7,2,17,10,4,4,2,3,1,1,0,0,0,0,1,0,8,0,1,3,0,0,1,0,9,8,6,5,4,21,0,4,11,5,25,4,25,9,3,28,10,20,1,0,8,2,1,5,6,3,0,8,24,45,3,7,7,11,13,2,5,12,5,33,9,19,23,7,14,14,3,2,7,41,4,6,4,11,951
2,21,6,2,5,7,7,1,0,3,1,4,6,6,6,1,13,0,4,1,3,1,2,3,3,3,12,0,3,1,0,7,14,3,2,2,4,9,1,1,8,3,6,3,17,0,2,0,12,2,14,13,4,4,5,11,4,3,9,17,0,2,5,0,0,1,0,1,1,0,1,0,0,0,0,0,1,2,2,17,14,9,7,5,17,1,4,7,7,12,3,24,9,4,27,6,17,1,5,6,1,2,6,7,3,0,5,22,10,9,3,10,0,16,0,2,3,1,28,9,10,18,7,11,12,2,1,4,37,4,2,6,5,758
2,22,5,0,2,9,6,4,0,6,2,4,0,2,5,0,5,0,4,1,1,1,1,3,1,2,6,3,2,1,0,4,13,2,0,2,6,4,0,0,2,0,6,1,11,0,0,2,3,3,11,6,11,5,2,6,1,5,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,9,5,2,3,9,2,5,10,1,10,1,17,2,5,11,5,22,0,5,7,2,2,2,1,1,0,2,20,16,4,1,4,0,6,1,4,2,1,20,8,7,18,8,7,4,2,2,18,17,6,2,2,5,524
2,23,0,0,1,5,10,1,0,2,3,6,2,6,2,0,6,1,2,3,0,0,1,2,0,2,5,3,2,1,0,4,9,0,2,4,4,2,0,0,14,0,8,0,5,2,2,1,4,1,12,3,0,2,2,3,3,11,5,5,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,4,4,5,0,2,9,1,2,3,0,21,1,6,3,0,20,22,42,1,3,9,0,0,2,3,5,0,7,25,5,4,3,9,1,8,1,8,1,3,6,2,4,15,6,3,4,1,6,5,13,2,0,5,4,501
3,0,4,0,2,5,6,3,0,1,0,13,0,1,1,0,5,1,0,1,0,0,0,0,1,0,2,0,6,3,0,1,6,2,0,3,3,9,0,0,3,0,3,3,6,0,2,0,2,1,5,7,0,0,0,0,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,3,3,1,1,4,2,4,1,1,19,4,4,2,2,6,3,22,0,0,11,0,0,2,0,3,0,1,13,9,3,3,15,0,1,6,6,4,2,7,5,7,13,0,0,2,2,4,15,9,0,1,0,6,361
3,1,0,0,3,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,2,0,0,2,8,0,0,0,5,4,0,0,1,1,3,2,0,0,0,0,1,5,9,0,0,0,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,1,1,1,1,4,0,4,1,13,0,1,2,3,1,0,3,0,0,1,2,5,0,2,0,1,3,0,2,0,0,3,4,3,7,1,2,0,1,2,1,3,0,0,0,1,151
3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,2,1,1,1,1,0,0,2,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,0,0,46
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,22
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,1,2,0,0,0,1,2,1,0,1,0,0,6,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,35
3,5,0,0,2,1,0,1,0,0,3,0,5,0,1,0,0,0,3,4,0,0,2,4,3,0,1,0,3,0,0,0,1,1,0,2,0,5,1,0,2,0,3,1,3,1,0,0,0,0,4,0,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,7,0,0,0,1,0,2,0,0,0,2,9,2,0,0,4,1,0,0,0,2,2,4,1,4,0,1,1,0,0,0,1,7,0,5,2,0,0,1,1,1,2,2,1,0,0,1,1,1,3,3,0,0,3,1,5,2,0,0,0,1,156
3,6,7,1,2,0,0,2,0,2,0,2,23,0,1,4,2,4,5,2,2,0,6,4,11,7,58,3,7,0,2,5,19,9,1,19,5,20,4,0,8,0,3,0,23,3,1,0,4,1,10,10,13,1,0,1,0,1,11,2,2,0,4,0,0,1,0,2,3,0,0,0,0,0,0,0,0,1,4,2,0,0,1,10,3,1,0,8,4,4,1,1,1,1,7,1,8,0,1,2,0,0,2,4,1,0,9,5,0,1,4,10,1,1,1,1,7,0,1,3,0,3,5,1,0,4,2,11,0,1,9,0,0,491
3,7,4,1,10,8,0,1,3,10,1,5,36,10,15,7,4,2,7,10,1,3,36,19,30,5,148,1,16,0,3,7,58,26,4,23,12,13,0,0,13,6,14,1,66,9,1,0,8,5,22,22,37,11,11,13,1,17,27,9,10,0,12,0,9,3,0,6,8,2,1,4,0,1,0,3,2,3,17,3,1,0,15,48,14,4,4,18,13,9,9,4,5,6,10,9,30,0,2,12,3,3,3,21,8,0,10,4,3,3,9,19,7,17,4,6,37,1,5,8,15,16,23,1,0,20,17,22,4,6,17,0,2,1443
3,8,37,5,14,14,1,4,7,13,9,8,33,17,34,18,13,1,16,16,3,12,35,42,28,16,143,2,13,0,5,21,83,46,9,48,35,37,16,1,37,18,21,2,101,21,19,2,9,15,63,42,46,24,10,8,5,15,40,20,3,0,21,2,20,3,0,10,23,0,3,11,2,5,0,8,4,7,107,5,10,10,40,44,48,17,16,30,15,14,7,27,3,13,33,23,35,3,12,16,2,36,17,36,6,0,13,48,3,6,16,38,22,30,8,4,45,13,20,28,53,35,46,10,8,53,28,12,14,37,53,5,9,2777
3,9,14,7,8,13,6,3,7,27,9,7,13,18,21,6,9,1,23,11,8,9,20,21,11,2,59,2,2,1,5,18,29,12,14,16,11,15,8,2,21,10,16,5,48,16,2,0,7,11,26,20,14,6,12,15,3,8,25,9,8,1,2,9,6,1,0,1,10,2,1,8,1,1,0,1,3,5,18,4,10,9,31,21,27,15,13,18,14,12,6,24,5,10,40,20,21,4,6,12,1,11,7,10,19,0,6,43,7,6,14,22,8,11,7,4,15,11,12,20,31,35,36,3,11,15,9,14,32,18,26,5,5,1616
3,10,10,2,5,6,4,3,8,15,2,7,10,10,5,3,10,4,8,10,3,9,5,6,3,5,35,1,7,0,1,7,17,8,10,5,16,6,0,1,14,4,10,0,24,2,3,1,7,3,18,16,8,3,9,4,5,11,15,16,2,0,8,0,0,0,0,0,8,0,0,9,0,0,1,1,2,1,8,10,13,17,15,9,13,7,5,13,13,11,6,16,9,6,19,5,21,2,1,10,1,1,2,9,8,0,8,11,12,4,2,12,9,9,4,3,10,14,12,11,26,21,11,2,6,10,11,10,25,8,8,3,15,999
3,11,12,9,3,9,3,7,4,11,5,4,7,6,10,4,2,3,2,7,0,3,7,7,7,3,12,0,6,2,2,10,8,5,1,4,18,3,1,0,10,3,4,4,18,1,2,1,15,6,11,16,7,10,9,11,8,8,6,12,5,1,22,1,4,1,2,1,4,0,0,14,2,2,2,0,1,1,8,13,8,21,13,14,7,3,2,2,4,5,5,17,2,4,8,8,30,0,10,12,3,3,1,4,1,0,6,22,42,6,4,9,7,9,3,4,10,12,14,8,12,14,8,14,8,14,2,6,22,10,6,5,14,931
3,12,6,10,3,12,7,11,2,12,3,8,7,6,14,6,4,0,3,0,1,0,12,14,5,4,10,1,13,0,0,10,9,8,1,7,16,4,1,2,16,2,4,5,32,3,3,3,18,5,21,8,11,4,16,12,9,12,14,13,5,0,17,1,0,0,0,1,1,0,0,16,0,3,0,0,2,4,8,12,10,6,8,7,19,6,4,4,7,12,4,35,1,2,22,10,28,2,10,14,5,2,0,8,2,0,11,17,31,12,2,15,5,17,4,9,13,11,17,12,13,9,13,7,12,12,8,10,58,7,6,5,20,1097
3,13,6,6,6,11,18,6,2,6,2,2,4,8,6,2,9,0,4,1,1,3,4,7,4,1,8,4,5,1,1,10,12,7,3,7,16,7,6,0,27,2,7,2,27,3,0,0,16,9,17,14,11,7,21,20,6,10,16,21,10,0,23,0,6,0,4,1,3,0,0,16,0,0,0,6,2,2,6,8,15,17,11,10,23,5,4,12,11,17,5,24,2,8,26,15,33,0,1,10,2,3,7,6,5,0,13,22,23,8,7,5,9,22,5,6,9,14,23,5,10,14,9,11,14,3,5,9,51,9,6,2,17,1132
3,14,8,8,3,8,8,6,7,11,2,4,7,7,2,1,5,2,5,0,1,4,7,16,10,5,4,4,11,0,1,11,12,4,4,8,17,7,1,1,16,3,8,5,21,1,0,2,10,7,18,9,9,15,11,13,0,11,14,5,4,1,8,2,0,4,1,0,0,0,0,17,0,0,0,5,5,0,6,7,17,14,6,11,14,4,4,7,12,16,3,38,3,5,20,13,14,1,3,7,5,4,3,9,2,0,12,15,42,9,9,16,5,10,4,4,9,24,26,11,12,11,4,21,15,9,2,22,54,7,8,4,19,1079
3,15,11,5,2,9,22,14,3,21,3,5,7,2,3,0,9,0,3,1,0,2,3,9,5,7,7,2,12,0,0,9,7,5,1,4,8,6,1,0,25,2,3,2,23,2,0,1,21,8,18,13,11,7,13,11,14,18,7,16,4,0,21,2,0,1,1,2,0,0,0,10,1,2,0,4,2,4,3,15,12,6,6,17,16,6,13,11,8,13,5,28,14,2,13,18,25,0,5,9,7,3,5,9,5,0,15,20,53,15,7,15,11,19,7,8,14,9,32,5,16,12,12,23,7,11,8,11,57,3,15,10,18,1184
3,16,9,18,6,15,35,25,6,17,6,11,0,0,2,2,14,0,1,0,1,5,20,19,9,22,14,9,6,1,1,26,25,5,3,4,31,8,5,4,27,0,5,5,59,3,0,2,11,16,46,20,17,15,47,29,10,16,20,35,14,2,51,0,1,0,1,3,3,0,0,38,1,3,1,1,3,2,9,29,10,16,11,15,38,3,12,5,8,18,14,46,13,2,15,18,17,0,9,16,2,7,12,6,0,0,22,37,68,38,9,13,13,28,6,15,33,28,23,14,11,29,8,19,27,10,3,13,80,9,17,26,29,1871
3,17,11,26,0,19,26,48,2,9,12,6,9,9,4,1,18,1,6,5,0,5,27,19,11,16,22,25,12,1,1,44,42,10,1,12,47,15,5,6,56,4,2,15,132,1,1,0,28,42,43,25,21,18,61,53,13,22,37,44,20,1,98,1,8,1,5,0,2,1,1,65,0,2,2,2,2,2,20,20,21,30,13,15,63,2,23,17,12,35,20,107,19,10,37,16,22,0,39,24,9,2,9,18,3,0,49,57,88,33,24,22,32,64,32,7,56,53,46,7,28,35,14,35,41,15,0,32,124,15,23,44,55,3001
