day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,145,149,150,151,152,total
0,0,0,0,2,2,0,0,1,1,2,0,0,1,3,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,2,7,1,5,0,0,1,4,1,1,3,0,3,1,2,1,1,0,0,2,3,2,3,0,0,2,0,1,3,1,0,2,0,3,2,1,1,0,2,0,5,3,1,0,0,1,0,3,0,0,0,0,1,1,0,1,1,0,0,1,1,2,0,0,0,4,0,0,0,0,0,2,1,3,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,123
0,1,0,0,2,2,1,0,0,0,0,0,2,1,1,0,2,0,0,0,4,2,2,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,8,0,1,2,3,1,1,0,0,0,0,0,1,0,0,0,0,3,1,1,0,1,0,0,2,2,0,0,0,0,0,3,3,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,82
0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,3,0,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,5,0,0,5,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,3,0,0,0,3,0,0,1,11,0,0,1,1,2,0,1,0,0,0,2,0,0,0,1,0,2,1,0,7,0,1,0,0,6,1,2,2,0,0,0,1,0,5,1,0,3,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,2,2,0,5,0,2,0,2,0,2,0,0,0,0,0,0,0,1,1,0,2,1,0,0,3,3,0,1,0,1,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,116
0,6,0,1,7,2,7,0,3,1,1,1,4,1,0,0,19,2,3,4,2,26,8,1,7,7,5,0,0,3,3,5,2,4,1,14,15,11,7,0,6,1,4,0,11,3,0,0,5,8,1,3,4,0,2,10,1,10,3,0,0,0,2,4,3,7,3,4,0,0,1,2,3,0,4,1,0,1,4,2,6,3,6,1,2,1,0,0,2,6,1,4,1,9,0,1,1,5,1,2,2,0,0,35,0,4,1,1,6,13,4,0,6,0,7,4,0,2,6,0,0,0,1,0,1,0,2,3,0,0,0,0,4,2,0,1,2,1,4,0,0,9,463
0,7,0,2,18,3,11,0,6,15,0,3,9,11,1,4,33,12,10,13,9,44,5,2,24,26,12,5,2,1,1,12,2,23,0,72,19,14,15,6,22,4,13,11,17,3,4,11,5,21,6,3,11,3,17,9,4,14,7,6,4,2,12,4,17,17,3,11,9,3,3,11,11,5,8,16,0,9,12,1,7,5,22,21,4,5,9,0,2,23,22,7,5,11,15,8,3,14,8,15,0,5,1,82,0,5,6,6,3,31,13,6,15,16,16,18,5,2,7,7,2,3,7,2,2,2,3,6,0,0,1,0,12,5,5,4,6,4,12,6,3,8,1337
0,8,0,11,25,15,27,1,5,16,2,3,14,17,5,4,61,13,11,9,12,96,35,4,13,22,15,5,9,7,15,20,10,31,0,44,36,18,15,12,32,10,27,16,5,6,22,7,12,30,1,15,18,2,6,14,15,30,31,11,7,9,17,15,26,14,3,21,11,5,8,20,29,7,17,11,4,16,7,7,6,9,21,15,12,33,23,0,10,4,16,17,8,19,5,9,5,10,11,28,0,7,4,93,9,4,3,25,20,23,25,13,11,11,17,8,5,8,10,19,5,0,8,2,12,3,4,12,0,3,2,3,28,2,4,1,11,4,13,19,40,16,1990
