day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,39,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,104,105,106,107,108,109,110,111,112,113,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,157,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,181,182,183,184,185,186,189,190,192,193,194,195,196,197,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,221,222,224,225,226,228,232,total
0,9,0,3,7,5,11,0,3,16,15,3,9,8,3,1,17,7,4,6,6,40,8,1,3,4,1,1,7,2,9,21,5,18,4,6,18,4,5,13,7,12,9,5,8,6,6,13,12,9,11,0,3,14,8,15,8,9,1,3,0,27,27,15,5,6,2,3,5,11,18,10,7,9,9,5,5,7,4,25,2,3,22,12,0,3,4,12,13,16,8,6,7,4,5,12,0,13,3,10,9,3,4,1,10,8,5,6,1,6,0,4,2,2,1,1,7,2,6,1,4,0,3,2,0,9,6,1,2,6,4,5,2,6,15,10,9,6,9,2,1,2,4,0,0,0,0,3,3,13,15,28,32,4,4,1,1,10,5,7,34,30,4,15,4,6,3,2,2,1,4,0,0,0,1,5,1,2,0,0,3,1,0,0,0,0,0,2,2,6,3,2,8,4,4,0,1270
0,10,0,5,3,4,10,0,3,8,9,3,1,5,2,0,10,6,1,5,7,6,12,1,3,3,1,6,6,1,4,7,8,10,1,5,6,5,10,0,6,9,6,3,8,5,0,8,9,4,4,3,0,11,5,6,11,1,1,1,2,13,18,4,4,5,0,6,20,1,5,8,6,6,5,5,4,7,2,4,1,5,12,12,0,1,4,13,8,6,7,4,4,0,6,2,0,7,6,3,5,1,1,0,3,9,0,1,4,10,2,0,1,3,1,0,0,2,7,1,5,0,3,0,1,4,1,2,1,6,2,1,1,4,4,4,5,5,2,2,1,1,0,0,0,0,1,0,0,3,7,32,18,0,3,2,3,5,8,0,16,9,1,5,0,2,0,0,0,2,0,0,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,7,1,1,6,1,1,0,752
0,11,0,1,1,3,11,4,1,4,14,0,8,11,6,2,5,2,1,4,7,12,9,1,2,2,2,3,9,4,7,6,6,22,1,3,9,3,6,3,14,6,3,7,8,2,4,11,19,7,8,0,1,5,8,10,10,1,8,2,3,12,12,10,4,5,2,4,17,4,10,1,1,4,10,3,0,6,5,5,2,3,7,8,0,0,4,9,9,4,4,1,4,1,2,3,0,10,7,2,4,2,3,0,3,5,4,4,2,12,1,4,2,1,3,1,4,0,1,1,4,2,1,1,2,2,1,4,0,3,1,3,3,3,4,0,7,1,0,3,0,4,0,1,2,0,1,0,3,1,13,16,10,3,0,2,0,2,4,3,16,3,6,2,0,0,0,0,0,3,0,0,0,0,0,7,0,3,1,0,0,0,0,0,1,0,0,3,0,4,1,0,2,2,2,0,750
0,12,0,1,3,7,6,0,1,5,10,12,4,7,3,0,7,1,2,7,6,17,12,5,7,3,0,5,5,2,6,13,10,10,1,3,4,5,8,4,7,8,9,3,2,8,2,3,10,11,16,1,3,8,9,14,18,0,4,2,7,35,15,6,8,4,6,13,13,6,9,1,1,3,17,5,3,11,4,7,3,4,12,16,0,0,6,12,6,14,3,4,8,1,4,7,0,10,12,2,2,1,1,3,3,10,15,1,1,3,1,1,5,0,0,2,1,1,5,1,2,3,5,0,2,5,1,4,3,9,1,6,5,4,10,8,3,5,6,2,0,1,1,2,2,2,1,0,3,1,14,16,20,3,0,2,2,8,3,3,12,4,8,2,1,2,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,2,1,1,0,2,0,4,0,4,1,1,0,3,6,0,923
0,13,0,9,9,4,8,6,1,1,4,10,6,4,8,2,10,1,6,9,7,15,13,3,5,10,9,6,8,1,7,5,13,15,0,6,4,7,9,6,14,13,6,9,9,10,7,4,13,11,9,2,4,14,8,6,9,0,5,0,9,30,16,5,10,1,5,9,15,10,11,1,2,4,23,12,3,13,1,7,5,3,11,10,0,1,0,3,9,4,6,2,5,0,3,5,1,26,4,2,9,0,0,1,4,6,3,1,3,6,5,2,1,1,1,2,0,0,3,0,4,0,9,0,4,2,0,5,0,5,1,1,3,3,3,7,5,2,5,5,0,1,2,2,2,0,0,2,0,2,9,15,5,2,1,4,2,7,8,8,16,1,3,7,3,3,2,1,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,2,4,5,1,945
0,14,0,5,1,9,10,2,1,6,3,6,5,6,5,0,6,8,4,10,2,13,15,2,9,6,4,5,7,0,5,15,3,19,0,4,11,10,4,4,15,14,8,4,2,7,2,8,9,4,5,4,2,10,7,3,16,4,6,2,3,27,16,5,2,2,2,11,20,8,11,0,1,4,23,4,0,10,5,8,0,4,10,7,1,1,9,3,8,4,9,1,10,2,3,5,2,13,11,1,9,3,2,2,2,5,0,3,1,8,4,6,0,4,1,0,0,0,1,2,3,4,1,1,3,2,2,2,1,2,0,3,3,1,7,4,8,2,2,1,0,0,0,0,0,1,0,0,1,1,10,11,17,1,0,4,0,5,4,3,14,9,6,2,0,5,1,0,0,2,0,1,2,0,0,13,3,0,0,2,0,0,1,0,0,2,0,3,0,4,1,0,0,5,3,0,865
0,15,0,8,3,5,18,5,1,7,16,11,8,15,14,0,12,5,4,6,9,17,15,5,7,10,1,4,9,7,11,8,12,14,2,11,3,6,8,1,7,10,11,9,9,12,4,14,8,10,16,0,8,5,4,20,20,2,17,4,3,39,18,3,10,1,7,13,40,3,14,0,6,1,30,16,4,10,6,8,4,3,9,24,1,1,5,6,7,5,8,2,9,1,1,15,0,13,12,2,9,3,1,2,1,5,7,2,3,8,5,3,1,2,4,2,0,0,3,0,5,12,3,2,3,2,1,2,1,3,0,9,2,1,9,5,15,10,7,7,0,0,3,0,0,0,0,0,3,4,18,28,16,1,0,2,1,14,5,5,28,11,2,4,2,3,1,1,0,3,1,0,0,0,3,9,1,4,0,0,0,0,0,6,5,0,0,3,0,5,0,3,4,2,4,3,1216
0,16,0,11,15,5,19,22,6,15,15,25,13,28,27,3,26,4,9,22,22,54,41,16,8,13,1,5,17,30,9,27,27,23,6,9,21,5,31,21,17,10,12,36,15,42,4,11,19,10,22,0,8,13,13,29,40,0,43,8,6,57,15,8,12,5,16,14,34,9,17,1,5,1,86,10,3,29,23,7,13,8,44,59,1,3,7,6,10,6,17,1,10,1,6,11,1,63,8,1,14,2,2,0,9,8,33,2,3,13,5,0,3,6,0,0,0,0,2,3,19,31,38,0,1,6,4,29,2,16,1,4,14,18,17,5,30,8,3,2,0,4,3,0,1,0,0,0,3,1,23,21,29,1,0,1,2,23,16,8,51,17,17,0,4,2,1,1,0,3,0,2,3,1,0,18,1,1,0,0,3,1,5,3,0,0,0,23,0,3,5,0,7,5,31,1,2335
0,17,0,23,10,19,36,23,6,27,31,24,17,21,30,1,63,6,18,25,45,141,70,48,10,15,9,17,24,13,18,31,77,86,8,32,36,16,44,47,28,40,31,39,10,19,6,18,26,31,20,2,11,18,49,53,42,9,48,14,5,87,69,16,34,2,35,34,31,11,19,2,5,15,163,41,2,39,24,10,8,8,35,61,3,3,9,16,23,11,24,3,26,2,7,33,1,54,21,0,26,5,0,1,13,3,28,7,2,29,14,2,7,2,0,0,5,1,4,4,29,6,21,3,9,12,3,27,9,16,3,10,12,43,25,15,36,3,12,6,0,5,0,3,3,1,3,2,7,7,46,32,29,8,2,23,12,36,42,38,61,29,59,2,5,18,3,0,0,5,0,1,0,0,1,29,1,2,0,0,1,8,3,4,0,0,1,32,0,7,2,3,13,8,25,1,3749
0,18,0,10,11,8,33,7,4,18,18,18,14,17,27,4,47,11,14,13,17,119,33,11,9,11,4,11,19,4,25,28,17,54,7,27,19,10,28,31,27,22,23,5,19,14,4,25,29,22,25,1,6,23,14,48,22,7,7,9,11,86,67,6,23,3,4,13,34,20,23,3,11,11,115,28,0,15,21,9,8,9,30,24,4,4,13,20,19,10,30,6,29,2,3,20,2,35,17,1,8,3,1,7,14,3,12,1,6,29,4,8,1,7,1,0,6,1,5,6,17,2,0,2,3,14,4,6,6,6,3,2,11,23,11,12,26,4,6,7,2,14,2,2,5,2,1,0,2,4,26,26,25,0,3,19,9,4,17,17,38,37,2,0,4,6,0,0,2,0,0,1,0,0,1,39,0,1,3,0,2,5,2,3,1,3,1,10,0,10,3,0,8,6,5,0,2560
0,19,0,7,16,11,24,3,5,16,6,6,14,7,7,4,15,7,10,17,13,49,29,1,5,12,2,3,9,8,11,21,8,22,1,12,12,5,8,16,12,16,13,5,15,6,4,17,19,11,19,0,6,15,20,32,15,10,5,1,8,74,60,3,18,10,1,12,13,14,20,2,4,16,82,21,1,14,9,13,4,8,9,21,0,2,8,7,12,7,9,3,17,3,4,15,4,13,11,0,6,1,1,5,15,4,2,8,3,11,3,3,1,2,2,1,4,0,2,0,9,0,0,2,5,6,0,3,1,7,6,3,3,7,11,6,14,2,7,4,0,4,0,2,0,3,0,1,1,1,25,14,8,2,1,1,3,3,9,4,10,12,2,3,5,7,0,0,2,0,3,0,0,0,0,3,0,1,3,0,3,3,1,3,1,0,3,10,0,14,8,5,10,3,1,0,1583
0,20,0,4,2,9,10,3,2,7,13,8,2,1,5,5,11,1,10,3,6,20,10,0,5,3,6,8,11,3,6,17,6,17,2,7,8,7,5,6,10,13,8,1,11,5,2,5,10,6,13,0,7,13,13,13,18,3,0,2,9,63,47,3,10,13,3,9,16,14,11,1,1,3,30,12,4,5,1,4,10,6,5,16,0,1,1,3,13,9,4,4,11,0,2,13,5,9,11,0,2,2,0,0,8,8,7,0,2,15,0,3,0,3,4,0,1,0,1,2,6,2,0,1,2,8,2,2,0,1,3,2,7,2,3,8,3,1,7,1,2,5,0,0,0,0,0,2,1,0,7,21,17,5,4,1,2,8,7,5,14,6,2,3,3,6,0,0,0,0,0,0,1,0,1,5,0,0,2,1,0,0,1,1,0,0,0,3,0,3,2,1,6,2,0,0,1053
0,21,0,8,2,6,6,1,0,16,10,2,7,2,0,0,3,0,13,11,4,12,5,2,0,0,2,0,5,5,10,11,3,14,1,5,0,4,5,1,12,2,9,0,3,1,1,10,15,6,5,0,1,4,0,3,9,2,0,1,3,19,26,4,5,5,2,5,12,13,13,0,2,4,26,8,1,9,1,5,4,6,1,12,0,0,0,3,1,3,9,2,11,0,2,8,2,11,6,0,5,1,0,0,6,0,4,2,0,13,4,0,0,1,0,0,1,0,1,2,2,0,0,1,1,2,1,1,0,1,0,0,1,2,3,6,6,1,4,2,0,1,0,0,1,0,1,1,0,4,5,16,4,0,2,2,0,3,3,2,7,3,4,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,2,0,1,0,0,0,8,0,6,0,1,2,6,0,0,672
0,22,0,0,2,1,2,2,1,11,3,8,5,2,0,0,2,0,3,0,4,11,8,0,1,2,2,1,0,0,0,5,0,3,0,0,0,6,1,5,9,10,9,0,4,3,0,2,2,4,5,1,1,0,3,6,9,0,1,0,1,15,13,1,1,6,0,1,6,4,13,2,1,3,15,4,1,0,1,1,11,1,2,2,0,0,0,1,2,2,1,0,8,3,1,1,0,11,3,1,0,0,0,0,5,2,2,1,0,4,4,1,0,2,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,2,6,0,0,2,1,0,8,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,1,3,2,4,0,2,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,2,0,1,1,0,0,4,0,0,393
0,23,0,0,0,2,1,0,1,3,4,1,0,3,0,0,1,0,4,0,1,0,6,0,0,1,1,0,3,0,1,3,0,2,0,0,0,5,3,2,2,1,6,0,3,1,0,2,2,4,11,0,1,6,0,7,2,0,0,0,4,9,0,6,3,3,0,2,2,4,4,0,1,0,11,1,0,0,1,1,3,0,1,2,0,0,0,2,0,2,1,0,6,1,0,1,0,5,2,0,3,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,4,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,222
1,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,3,2,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,6,3,2,0,1,0,0,2,1,2,1,0,0,0,0,6,3,0,0,0,0,5,1,0,0,0,0,0,0,4,4,1,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,99
1,1,0,0,0,3,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,3,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43
1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
1,5,0,0,1,0,7,0,0,0,0,3,0,0,0,0,3,0,1,1,0,2,1,0,3,4,1,0,5,2,0,4,1,0,1,3,21,2,1,1,2,3,9,0,0,0,1,1,3,1,0,0,9,0,0,10,1,0,0,0,5,0,4,7,0,2,0,0,2,1,1,1,0,1,2,1,2,0,1,1,0,1,0,5,0,0,3,3,2,2,5,0,1,3,4,2,0,0,0,0,0,0,0,3,1,0,0,2,12,5,9,0,0,4,2,1,0,1,2,3,0,0,0,0,0,4,0,0,0,0,0,2,0,2,1,4,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,242
1,6,0,5,12,1,11,0,5,0,0,4,13,3,0,2,13,2,5,24,4,22,6,1,5,20,5,1,0,2,6,4,8,3,0,16,28,5,2,5,6,11,31,3,2,2,2,3,12,0,2,0,12,1,0,14,1,6,0,0,5,4,9,13,0,3,0,0,0,1,1,5,5,3,0,4,10,3,5,6,2,3,3,13,0,3,9,18,1,1,16,3,2,1,5,7,2,3,0,8,0,2,1,4,15,2,8,10,9,10,18,3,2,6,2,4,0,0,5,8,0,0,0,1,2,1,3,0,3,5,1,3,1,9,3,6,8,4,3,11,0,1,5,10,0,3,2,1,3,6,2,5,4,1,0,0,0,2,1,8,8,89,0,2,3,3,0,2,0,0,0,0,0,1,2,4,0,3,0,0,0,1,0,2,0,4,0,0,0,1,2,0,6,1,1,0,890
1,7,0,6,19,8,28,0,4,11,5,10,23,14,3,6,43,10,10,47,13,58,22,4,16,31,16,0,10,7,5,34,23,14,0,45,19,13,7,27,19,18,18,16,10,3,4,21,53,4,10,3,30,13,12,26,9,9,6,0,17,15,21,21,3,17,4,3,3,12,12,10,18,9,8,11,14,2,6,12,16,7,17,14,0,4,27,23,5,7,37,13,18,2,13,27,2,10,1,58,3,2,8,24,44,13,9,16,26,12,31,7,10,20,10,0,9,0,13,8,0,0,0,12,4,20,7,3,5,2,1,6,11,8,11,7,12,3,7,39,0,6,6,32,0,14,0,5,17,9,15,21,25,1,5,0,4,11,5,3,9,120,11,6,9,8,3,2,0,0,0,0,0,1,1,7,0,3,1,0,4,0,0,2,1,0,1,1,1,5,15,1,15,12,1,0,2256
1,8,0,7,32,13,28,2,17,28,20,12,10,24,7,15,87,17,34,29,18,144,58,6,30,26,14,4,18,10,11,51,18,36,1,36,35,40,18,37,41,45,23,10,19,16,11,64,50,35,44,3,12,21,25,51,33,23,9,5,32,62,74,50,14,25,1,8,18,20,52,7,29,52,7,29,21,9,10,40,51,9,38,33,0,6,7,24,18,22,20,20,22,11,18,17,0,38,4,30,6,7,5,22,40,55,12,32,1,21,3,12,9,11,7,5,28,4,16,7,11,0,4,19,1,29,4,5,3,22,15,10,20,13,52,28,18,7,6,29,1,15,6,12,1,39,3,4,13,15,56,46,34,5,8,12,6,13,13,9,36,155,16,12,9,22,3,0,0,6,3,1,0,1,1,25,1,3,6,0,6,1,0,0,7,1,0,3,2,6,18,0,26,33,1,1,3796
