day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,D32002,D32021,D32020,D32023,D32022,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,A32017,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,C32011,C32010,C32013,C32015,D32005,D32003,M32023,M32020,D32000,D32007,D32006,M32024,D32004,D32009,D32008,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,K32002,K32003,K32001,B32009,B32008,M32009,M32005,B32003,M32007,B32005,B32004,M32002,B32006,B32013,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,B32002,M32001,B32007,M32003,C32014,total
0,11,0,8,1,13,7,3,1,2,3,0,14,0,0,0,0,0,0,0,0,12,0,0,0,0,4,11,8,2,7,6,4,5,0,13,6,10,0,18,0,12,3,14,8,12,10,12,7,3,0,0,9,0,0,24,18,0,0,12,13,8,0,10,14,4,7,1,0,5,0,9,5,7,1,3,8,0,0,0,4,18,0,0,7,0,15,9,0,2,2,0,0,0,0,0,0,0,0,0,9,0,5,0,5,0,0,473
0,12,0,5,3,5,8,3,6,9,0,0,15,0,0,0,0,0,0,0,0,9,0,0,0,0,4,17,4,2,11,18,7,9,0,15,6,15,0,22,0,13,7,12,14,6,17,13,14,6,0,0,14,0,0,20,16,0,0,10,27,11,0,10,11,5,4,6,0,5,0,12,7,14,2,5,9,0,0,0,6,12,0,0,11,0,12,8,0,2,10,0,0,0,0,0,0,0,0,0,19,0,4,0,8,0,0,575
0,13,0,5,6,9,12,4,13,4,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,4,17,12,2,8,12,4,1,2,16,3,9,0,25,0,18,6,16,7,16,12,15,20,6,0,0,10,0,0,20,19,0,0,5,13,7,0,8,16,9,9,1,0,5,0,17,2,9,0,6,11,0,0,0,5,18,0,0,11,0,15,14,0,2,6,0,0,0,0,0,0,2,0,0,7,0,5,0,8,0,0,559
0,14,0,7,1,9,10,11,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,4,13,6,4,3,16,3,4,2,20,0,12,5,9,11,13,8,7,9,4,0,0,10,0,0,31,9,0,0,4,13,3,0,12,7,8,11,7,0,7,0,12,13,22,0,6,10,0,0,0,0,19,0,0,11,0,8,12,0,10,5,0,0,0,0,0,0,8,0,0,10,0,3,0,4,0,0,484
0,15,0,5,4,10,8,19,18,0,3,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,5,10,7,0,11,8,6,1,0,19,0,4,2,30,0,12,4,10,11,7,12,14,15,1,0,0,14,0,0,21,19,0,0,10,17,10,0,12,13,8,9,5,0,4,0,14,9,6,1,13,12,0,0,0,10,15,0,0,23,0,5,11,0,4,15,0,0,0,4,0,0,2,0,0,17,0,2,0,11,0,0,588
0,16,0,16,8,4,10,26,2,8,1,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,15,14,8,2,7,30,5,2,2,17,4,10,2,60,0,32,19,16,25,10,22,38,22,2,0,0,34,0,0,31,22,0,0,15,35,25,0,36,14,28,11,9,0,9,0,16,8,15,4,9,15,0,0,0,11,24,0,0,28,0,13,27,0,12,10,0,1,0,0,0,0,0,0,0,10,0,10,0,17,0,0,951
0,17,0,19,4,11,21,28,15,8,6,0,11,0,0,0,0,0,0,0,0,30,0,0,0,0,18,37,12,6,22,36,14,6,8,46,10,12,1,156,0,42,29,45,17,25,35,114,50,7,0,0,43,0,0,69,43,0,0,18,67,31,0,57,27,60,15,17,0,8,0,23,20,31,6,38,22,0,0,0,12,48,0,0,27,0,31,32,0,31,20,0,1,0,1,0,0,2,0,0,25,0,13,0,27,0,0,1766
0,18,0,20,5,13,22,3,7,5,3,0,20,0,0,0,0,0,0,0,0,11,0,0,0,0,8,45,11,1,17,31,11,1,2,23,8,9,1,68,0,37,16,46,33,18,17,57,32,11,0,0,9,0,0,72,20,0,0,23,29,22,0,50,17,25,24,15,0,8,0,19,8,28,7,13,20,0,0,0,8,21,0,0,9,0,23,25,0,21,9,0,0,0,0,0,0,1,0,0,25,0,2,0,22,0,0,1187
0,19,0,3,2,16,17,3,6,3,1,0,11,0,0,0,0,0,0,0,0,13,0,0,0,0,8,29,19,3,14,17,14,3,0,20,4,9,4,38,0,19,2,17,26,19,8,20,13,6,0,0,7,0,0,37,15,0,0,22,32,12,0,14,11,7,11,5,0,9,0,22,20,12,1,13,14,0,0,0,6,8,0,0,6,0,14,8,0,7,10,0,2,0,1,0,0,0,0,0,21,0,3,0,19,0,0,756
0,20,0,4,3,16,19,6,5,1,0,0,9,0,0,0,0,0,0,0,0,22,0,0,0,0,4,16,11,0,5,6,7,3,0,25,5,7,3,21,0,22,8,16,23,13,7,13,8,0,0,0,3,0,0,22,16,0,0,16,20,10,0,4,6,9,8,0,0,3,0,33,11,11,0,8,4,0,0,0,4,9,5,0,4,0,13,13,0,3,9,0,0,0,2,0,0,1,0,0,13,0,7,0,6,0,0,581
0,21,0,5,1,12,9,1,5,1,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,1,14,5,2,2,8,5,1,2,5,2,6,0,19,0,16,6,8,11,9,10,1,3,1,0,0,1,0,0,14,3,0,0,11,13,4,0,0,7,5,8,2,0,8,0,13,13,2,4,0,14,0,0,0,3,8,0,0,6,0,12,13,0,5,1,0,4,0,0,0,0,0,0,0,4,0,3,0,1,0,0,367
0,22,0,0,2,4,9,3,2,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1,4,6,2,1,0,10,2,2,0,16,0,6,3,6,7,8,7,0,1,0,0,0,3,0,0,15,18,0,0,5,5,12,0,3,10,1,15,1,0,5,0,22,17,3,1,11,4,0,0,0,10,3,0,0,1,0,22,7,0,0,3,0,0,0,1,0,0,0,0,0,9,0,2,0,6,0,0,336
0,23,0,0,2,4,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,10,0,0,1,9,0,1,0,11,0,10,2,7,6,2,4,1,4,0,0,0,1,0,0,8,2,0,0,0,6,2,0,1,7,2,9,1,0,0,0,5,2,2,0,2,4,0,0,0,0,2,1,0,1,0,4,1,0,0,3,0,6,0,0,0,0,0,0,0,5,0,1,0,2,0,0,171
1,0,0,0,0,1,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,1,0,1,8,1,2,0,8,5,2,3,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,3,3,16,0,0,0,0,2,6,1,0,0,5,0,0,0,4,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,109
1,1,0,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,5,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,6,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22
1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1,5,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,4,0,8,4,0,0,1,0,0,6,0,1,4,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74
1,6,0,0,2,0,5,0,0,2,2,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,6,18,10,3,9,7,12,0,1,7,3,1,0,35,0,8,0,8,17,12,3,0,3,0,0,0,2,0,0,4,41,0,0,8,5,11,0,3,1,4,4,3,0,0,0,0,2,9,0,2,7,0,0,0,1,1,0,0,2,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,4,0,2,0,1,0,0,309
1,7,0,1,11,1,2,2,2,5,1,0,33,0,0,0,0,0,0,0,0,26,0,0,0,0,2,39,18,10,40,12,27,2,0,6,5,6,0,63,0,2,6,23,23,22,3,2,9,0,0,0,6,0,0,12,159,0,0,13,14,48,0,9,8,19,2,2,0,6,0,4,13,31,2,2,18,0,0,0,1,7,0,0,4,0,4,10,0,1,8,0,0,0,0,0,0,0,0,0,5,0,13,0,2,0,0,827
1,8,0,3,15,13,8,4,3,10,3,0,39,0,0,0,0,0,0,0,0,55,0,0,0,0,14,57,24,12,58,25,29,9,0,13,15,27,2,70,0,11,19,21,17,40,14,2,21,0,0,0,14,0,0,19,162,0,0,33,18,41,0,21,15,35,16,4,0,3,0,12,11,27,7,5,17,0,0,0,7,12,0,0,4,0,35,55,0,4,6,0,3,0,1,0,0,0,0,0,17,0,7,0,9,0,0,1273
1,9,0,3,14,5,4,8,3,2,2,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,5,20,9,7,12,10,7,7,0,11,11,15,1,37,0,17,5,19,10,18,15,14,4,0,0,0,4,0,0,24,27,0,0,24,11,23,0,18,12,12,8,3,0,2,0,11,11,11,2,6,12,0,0,0,5,10,0,0,3,0,13,21,0,3,10,0,0,0,0,0,0,2,0,0,19,0,19,0,8,0,0,652
1,10,0,4,5,6,3,6,1,2,3,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,1,7,13,0,10,3,4,5,0,7,2,6,0,20,0,9,3,7,12,5,11,6,6,9,0,0,3,0,0,21,15,0,0,5,5,3,0,12,9,5,6,4,0,4,0,19,5,7,1,4,8,0,0,0,1,6,0,0,1,0,8,11,0,4,2,0,0,0,0,0,0,0,0,0,6,0,4,0,8,0,0,375
1,11,0,5,2,10,7,6,4,1,3,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,4,10,9,1,7,7,4,1,3,9,8,7,0,11,0,15,5,11,9,3,7,15,6,5,0,0,14,0,0,18,15,0,0,6,13,13,0,17,16,8,9,2,0,2,0,12,2,3,1,9,11,0,0,0,3,10,2,0,9,0,10,6,0,3,7,0,5,0,4,0,0,0,0,0,4,0,3,0,6,0,0,450
1,12,0,9,1,5,5,5,1,2,1,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,7,8,5,4,9,10,4,1,1,21,3,7,1,19,0,13,7,13,12,4,4,18,26,1,0,0,17,0,0,22,9,0,0,9,7,12,0,10,15,10,8,2,0,6,0,19,6,13,1,7,14,0,0,0,3,12,7,0,17,0,7,12,0,10,9,0,1,0,0,0,0,1,0,0,9,0,3,0,7,0,0,527
1,13,0,3,4,7,9,7,2,2,2,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,5,10,5,5,3,11,4,4,1,13,5,13,2,35,0,21,11,11,12,10,13,24,13,1,0,0,12,0,0,34,3,0,0,11,20,11,0,24,1,16,10,1,0,2,0,12,12,11,2,11,16,0,0,0,4,16,0,0,7,0,15,13,0,5,2,0,1,0,8,0,0,1,0,0,13,0,4,0,7,0,0,589
1,14,0,17,0,8,12,9,4,1,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10,13,3,7,4,10,0,3,26,1,4,0,25,0,27,10,9,4,9,3,10,17,7,0,0,6,0,0,28,9,0,0,8,16,6,0,16,10,9,6,8,0,13,0,6,9,7,2,10,7,0,0,0,2,12,3,0,7,0,8,8,0,1,12,0,3,0,1,0,0,0,0,0,6,0,1,0,9,0,0,521
1,15,0,5,1,12,8,12,3,1,3,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,7,10,3,2,13,5,6,5,1,8,3,4,0,31,0,18,7,15,27,3,16,11,15,3,0,0,15,0,0,37,20,0,0,9,18,14,0,7,9,12,5,5,0,4,0,21,8,4,2,12,2,0,0,0,9,11,6,0,28,0,6,13,0,5,7,0,9,0,1,0,0,1,0,0,11,0,6,0,11,0,0,601
1,16,0,23,8,4,13,20,6,4,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,13,10,10,2,11,24,6,7,3,13,2,8,1,73,0,22,15,28,16,5,19,50,27,3,0,0,28,0,0,42,24,0,0,14,37,13,0,25,14,23,17,9,0,9,0,13,10,7,1,7,15,0,0,0,7,21,2,0,23,0,17,20,0,13,9,0,2,0,0,0,0,2,0,0,10,0,13,0,16,0,0,928
1,17,0,26,1,22,20,24,12,5,6,0,23,0,0,0,0,0,0,0,0,20,0,0,0,0,16,46,8,7,24,32,12,3,6,54,6,3,4,128,0,36,18,23,27,12,16,39,39,8,0,0,47,0,0,61,42,0,0,24,52,22,0,33,24,48,14,13,0,14,0,22,20,25,6,27,13,0,0,0,26,42,3,0,40,0,22,33,0,28,15,0,3,0,1,1,0,5,0,0,14,0,7,0,34,0,0,1507
1,18,0,5,5,8,17,11,3,4,4,0,8,0,0,0,0,0,0,0,0,26,0,0,0,0,8,30,9,3,21,15,7,1,2,32,9,10,3,56,0,31,25,31,25,13,12,40,26,10,0,0,26,0,0,39,19,0,0,23,21,15,0,22,11,28,24,14,0,3,0,8,10,10,3,29,18,0,0,0,7,16,2,0,3,0,15,23,0,11,12,0,2,0,0,0,0,1,2,0,25,0,4,0,17,0,0,973
1,19,0,4,4,8,11,3,9,4,1,0,13,0,0,0,0,0,0,0,0,11,0,0,0,0,7,29,5,2,13,15,12,1,0,18,9,4,2,63,0,20,8,20,19,18,13,6,25,7,0,0,11,0,0,23,12,0,0,8,16,10,0,6,17,19,11,9,0,5,0,10,8,12,3,11,14,0,0,0,5,18,0,0,10,0,11,9,0,8,2,0,2,0,0,0,0,0,0,0,21,0,2,0,15,0,0,692
1,20,0,4,0,12,6,1,9,2,3,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,6,17,7,1,2,12,5,3,0,14,7,5,0,24,0,18,7,18,12,11,7,4,9,4,0,0,6,0,0,17,13,0,0,18,9,8,0,3,10,13,9,1,0,10,0,15,18,6,2,14,12,0,0,0,7,9,0,0,4,0,14,4,0,1,1,0,1,0,0,1,0,0,0,0,18,0,5,0,8,0,0,509
1,21,0,4,1,10,2,5,1,1,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6,1,0,4,8,7,0,1,8,1,2,0,15,0,19,7,8,16,9,7,5,8,2,0,0,2,0,0,15,1,0,0,9,12,7,0,5,2,6,12,3,0,5,0,15,8,2,1,5,4,0,0,0,4,3,0,0,7,0,7,5,0,5,2,0,0,0,0,0,0,0,0,0,8,0,8,0,4,0,0,336
1,22,0,1,1,4,9,1,3,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,9,0,7,5,3,0,1,7,1,0,0,16,0,6,5,6,13,8,7,1,2,2,0,0,5,0,0,13,5,0,0,3,7,6,0,9,7,8,6,0,0,0,0,17,5,7,1,5,2,0,0,0,2,6,0,0,0,0,4,3,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,272
1,23,0,1,1,3,7,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,9,0,0,0,3,1,1,0,7,0,2,2,3,5,0,9,3,2,1,0,0,1,0,0,4,4,0,0,4,1,1,0,2,3,8,10,0,0,3,0,5,9,6,0,0,4,0,0,0,0,2,2,0,0,0,3,2,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,5,0,0,159
2,0,0,2,2,1,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,2,0,3,0,3,0,2,0,0,2,0,6,1,4,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,3,4,0,0,0,0,9,1,4,0,0,9,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,87
2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,4,3,0,0,0,0,7,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,37
2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,10,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,1,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,52
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,0,2,0,6,3,0,0,0,0,0,1,0,0,5,1,4,1,1,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,49
2,6,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,5,11,12,0,7,4,2,0,1,6,1,2,0,18,0,3,1,4,12,8,4,1,2,0,0,0,2,0,0,2,33,0,0,3,1,6,0,1,0,7,2,0,0,0,0,3,7,4,0,2,3,0,0,0,0,3,0,0,2,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,207
2,7,0,0,9,1,0,1,8,3,0,0,16,0,0,0,0,0,0,0,0,26,0,0,0,0,2,22,17,7,20,4,15,5,0,5,2,1,0,50,0,2,4,13,9,14,0,2,7,0,0,0,4,0,0,9,82,0,0,10,13,25,0,1,7,15,6,1,0,0,0,6,8,18,1,0,9,0,0,0,2,6,0,0,1,0,2,9,0,3,1,0,0,0,0,0,0,0,0,0,5,0,9,0,4,0,0,522
2,8,0,0,11,7,4,1,2,9,1,0,31,0,0,0,0,0,0,0,0,28,0,0,0,0,5,26,23,3,39,18,24,7,0,8,7,13,0,51,0,10,8,10,9,16,15,2,10,0,0,0,6,0,0,9,102,0,0,17,17,25,0,12,8,20,4,4,0,2,0,13,14,23,4,4,14,0,0,0,1,10,0,0,2,0,23,44,0,4,3,0,0,0,0,0,0,0,0,0,5,0,10,0,4,0,0,802
2,9,0,2,5,3,3,3,3,0,1,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,5,13,6,5,5,9,10,3,0,5,4,8,1,32,0,7,7,12,7,12,9,5,7,3,0,0,3,0,0,14,36,0,0,9,11,10,0,9,6,11,2,1,0,0,0,9,6,9,1,3,11,0,0,0,4,2,0,0,2,0,8,4,0,0,6,0,0,0,0,0,0,0,0,0,11,0,5,0,4,0,0,407
2,10,0,1,4,6,2,3,5,1,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,6,16,10,1,6,10,9,2,2,4,4,15,0,8,0,11,5,5,13,8,9,7,10,1,0,0,2,0,0,16,14,0,0,8,6,0,0,6,3,5,6,4,0,2,0,13,7,11,2,6,8,0,0,0,3,8,0,0,1,0,7,5,0,2,1,0,0,0,0,0,0,0,0,0,6,0,1,0,10,0,0,362
2,11,0,11,2,6,5,9,3,8,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,2,14,8,4,16,7,4,0,0,7,4,13,9,16,0,13,3,5,19,13,15,14,10,4,0,0,7,0,0,18,11,0,0,11,14,21,0,10,1,8,4,4,0,4,0,2,9,8,2,3,9,0,0,0,3,8,0,0,7,0,5,9,0,1,6,0,0,0,0,0,0,0,0,0,8,0,1,0,3,0,0,461
