day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,D32002,D32021,D32020,D32023,D32022,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,A32017,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,C32011,C32010,C32013,C32015,D32005,D32003,M32023,M32020,D32000,D32007,D32006,M32024,D32004,D32009,D32008,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,K32002,K32003,K32001,B32009,B32008,M32009,M32005,B32003,M32007,B32005,B32004,M32002,B32006,B32013,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,B32002,M32001,B32007,M32003,C32014,total
0,10,0,1,3,1,5,2,3,4,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,1,8,2,4,8,1,5,0,1,4,4,9,4,14,0,9,1,11,3,3,4,1,2,7,0,0,6,0,0,3,13,0,0,4,6,3,0,5,0,2,9,1,0,2,0,4,3,1,0,3,6,0,0,0,1,0,0,0,3,0,12,4,0,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,3,0,0,239
0,11,0,1,3,3,5,6,0,4,2,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,3,6,6,0,6,5,1,1,0,0,1,12,2,8,0,9,3,6,7,4,2,10,3,0,0,0,8,0,0,4,8,0,0,5,9,7,0,2,0,3,3,0,0,4,0,9,5,4,0,2,10,0,0,0,4,4,0,0,1,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,9,0,2,0,4,0,0,245
0,12,0,1,3,4,3,5,6,1,2,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,5,8,8,3,6,14,2,3,0,5,4,4,3,13,0,4,5,5,2,8,10,13,8,6,0,0,12,0,0,11,6,0,0,4,11,12,0,5,7,4,9,0,0,4,0,3,4,7,0,2,8,0,0,0,4,7,0,0,10,0,4,8,0,3,5,0,0,0,0,0,0,0,0,0,7,0,4,0,4,0,0,338
0,13,0,4,5,8,5,3,3,3,1,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,6,3,2,12,10,3,2,5,1,5,0,18,0,9,6,4,15,6,3,15,6,0,0,0,2,0,0,9,3,0,0,4,5,9,0,8,0,4,11,0,0,4,0,19,7,15,0,4,15,0,0,0,0,11,0,0,6,0,16,1,0,4,1,0,0,0,0,0,0,0,0,0,7,0,2,0,2,0,0,353
0,14,0,6,0,12,8,5,3,1,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,8,2,11,16,2,2,0,4,2,7,1,6,0,6,2,11,18,9,11,11,3,1,0,0,4,0,0,10,3,0,0,2,9,5,0,11,1,7,19,3,0,7,0,25,19,5,0,1,6,0,0,0,8,9,0,0,5,0,12,4,0,2,2,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,393
0,15,0,0,2,4,12,7,2,2,2,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,5,18,6,0,10,8,9,1,0,3,7,6,1,7,0,6,4,6,4,7,9,7,4,0,0,0,2,0,0,9,5,0,0,6,19,16,0,5,3,5,17,4,0,2,0,14,18,6,0,2,12,0,0,0,8,7,0,0,9,0,4,0,0,6,4,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,0,370
0,16,0,10,2,7,9,11,1,9,4,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,11,14,6,0,10,24,3,1,1,3,4,4,3,39,0,7,8,14,6,4,20,26,18,0,0,0,20,0,0,15,8,0,0,7,26,7,0,16,11,10,13,1,0,5,0,8,10,12,0,5,9,0,0,0,3,19,0,0,22,0,11,4,0,12,9,0,0,0,0,0,0,0,0,0,14,0,9,0,6,0,0,584
0,17,0,8,1,11,11,23,1,0,4,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,5,23,11,1,8,23,8,1,0,5,5,5,2,78,0,15,12,19,8,18,19,44,28,1,0,0,32,0,0,13,20,0,0,18,33,10,0,19,16,47,12,4,0,3,0,15,5,18,0,7,14,0,0,0,10,31,0,0,19,0,12,18,0,17,14,0,0,0,0,0,0,0,0,0,15,0,9,0,9,0,0,851
0,18,0,6,2,7,9,8,2,1,2,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,4,20,13,3,10,19,5,6,3,8,6,4,1,39,0,10,13,21,16,6,6,22,12,0,0,0,16,0,0,12,5,0,0,12,15,5,0,10,6,12,8,3,0,7,0,17,5,10,0,5,13,0,0,0,5,14,0,0,10,0,12,9,0,3,3,0,0,0,0,0,0,0,0,0,13,0,7,0,6,0,0,549
0,19,0,1,1,7,7,4,4,1,2,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,26,10,2,9,15,8,0,2,3,0,7,0,22,0,19,6,20,18,18,5,13,2,3,0,0,6,0,0,15,6,0,0,3,16,6,0,6,5,10,6,2,0,3,0,5,8,11,0,4,5,0,0,0,3,5,0,0,14,0,8,3,0,0,3,0,0,0,0,0,0,0,0,0,13,0,2,0,5,0,0,421
0,20,0,0,1,2,6,4,0,2,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,4,6,3,1,3,9,3,0,0,3,4,6,0,12,0,7,1,6,1,6,3,3,3,0,0,0,1,0,0,12,3,0,0,9,10,7,0,5,0,4,16,0,0,3,0,5,4,2,0,0,5,0,0,0,5,6,0,0,5,0,4,8,0,2,3,0,0,0,0,0,0,0,0,0,10,0,5,0,4,0,0,245
0,21,0,3,0,9,6,2,3,2,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,6,9,3,3,3,4,3,0,2,4,0,2,1,8,0,8,3,6,2,2,6,2,2,0,0,0,2,0,0,4,3,0,0,3,6,4,0,1,0,3,4,0,0,3,0,9,11,1,0,2,4,0,0,0,1,5,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,193
0,22,0,1,0,5,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,6,5,0,0,1,0,1,1,4,0,3,0,0,0,3,4,1,0,0,0,0,0,0,0,3,1,0,0,2,3,3,0,3,2,3,6,0,0,3,0,7,11,7,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,129
0,23,0,1,0,2,5,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,4,0,2,0,2,3,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,4,0,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,68
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,2,2,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,37
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7
1,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,5,0,0,0,0,1,0,0,0,0,2,3,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,42
1,6,0,0,1,2,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,13,0,9,0,10,0,0,0,1,1,0,20,0,4,1,5,15,12,1,0,1,0,0,0,0,0,0,4,13,0,0,0,1,6,0,2,0,4,1,1,0,0,0,3,2,3,0,0,3,0,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,178
1,7,0,0,7,1,0,2,2,2,1,0,18,0,0,0,0,0,0,0,0,8,0,0,0,0,6,25,9,7,15,2,6,0,0,0,7,2,0,32,0,7,2,14,14,12,2,0,1,1,0,0,2,0,0,4,64,0,0,5,6,25,0,7,3,14,3,0,0,5,0,3,14,7,0,1,6,0,0,0,2,6,0,0,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,2,0,0,409
1,8,0,1,6,6,0,1,1,3,3,0,9,0,0,0,0,0,0,0,0,18,0,0,0,0,2,34,20,13,41,16,10,3,0,0,18,15,2,46,0,3,6,23,4,15,11,1,7,0,0,0,8,0,0,12,73,0,0,7,9,25,0,11,9,10,3,2,0,7,0,8,11,19,0,2,8,0,0,0,5,8,0,0,1,0,13,44,0,3,1,0,0,0,0,0,0,0,0,0,11,0,8,0,7,0,0,663
