day,hour,B32018,D32021,B32019,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32008,A32009,D32003,S32002,S32003,S32001,S32006,S32004,S32005,S32008,S32009,D32002,M32020,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,A32017,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32013,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,M32021,D32007,D32006,C32010,C32013,C32012,C32015,D32005,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,M32022,M32023,D32001,D32000,M32026,M32027,M32024,M32025,D32009,M32029,X32000,C32024,C32020,C32021,C32022,C32023,M32031,M32030,M32033,M32032,M32034,M32037,M32036,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32008,M32009,M32005,B32003,B32002,B32005,B32004,B32007,M32003,B32013,A32019,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,M32007,M32001,M32002,B32006,C32014,total
0,10,18,13,5,3,3,6,8,4,4,6,7,8,23,11,12,3,10,8,5,3,3,12,7,5,7,14,8,0,15,2,9,12,8,8,11,14,11,0,2,13,3,6,0,18,7,5,2,1,13,2,8,13,5,10,8,9,5,23,9,20,7,7,3,0,0,18,0,3,3,0,6,0,1,1,0,1,2,13,9,0,13,8,2,8,3,1,6,0,6,0,2,4,5,2,7,3,7,4,10,1,9,2,21,12,21,1,2,3,3,1,5,6,1,19,20,8,9,5,9,12,15,11,1,5,10,6,25,14,18,7,9,6,11,14,10,27,10,5,14,12,0,1053
0,11,7,15,3,8,4,10,6,8,0,10,7,8,4,5,6,3,7,2,3,4,0,12,9,4,5,9,1,0,11,2,14,7,6,5,6,16,6,7,3,24,6,7,1,24,4,3,0,5,8,9,11,14,16,10,22,13,8,10,16,25,10,14,0,3,0,29,6,2,0,0,9,1,2,2,1,3,0,6,13,0,20,9,8,8,1,15,8,0,6,3,3,2,5,3,13,3,7,5,18,2,8,6,15,19,20,1,15,4,1,2,7,11,4,19,33,28,8,3,20,8,5,15,4,6,13,10,19,6,9,17,12,5,19,10,12,44,6,14,17,2,1,1197
0,12,13,21,6,9,6,18,17,5,1,9,12,7,3,10,8,1,10,7,7,0,1,14,6,8,5,10,6,0,12,1,4,10,11,3,13,16,8,5,7,23,2,2,5,29,1,6,1,4,23,12,27,29,23,8,27,11,6,17,16,20,18,22,3,3,0,23,9,11,1,0,16,1,2,3,2,1,4,11,12,3,24,11,8,5,9,13,6,0,5,6,3,4,14,2,10,5,10,3,37,2,8,9,27,9,16,1,11,12,2,2,8,7,3,23,42,35,10,5,19,14,2,13,4,3,14,31,27,12,20,22,8,11,7,11,11,67,11,9,36,9,4,1519
0,13,32,18,1,6,4,19,18,15,1,9,5,11,13,7,5,4,12,5,3,5,4,13,6,10,5,15,3,0,13,2,8,19,9,10,8,18,7,4,7,25,1,5,2,36,5,0,0,1,20,5,25,27,17,5,17,15,10,14,17,27,16,20,7,1,0,20,8,9,0,1,14,1,2,0,4,3,0,8,9,0,15,8,3,9,7,17,5,0,5,5,4,4,3,0,3,1,6,4,30,0,6,7,22,10,23,4,11,18,3,3,2,15,3,18,21,42,14,5,23,28,8,10,6,4,18,19,34,9,15,17,8,13,21,7,17,60,4,11,18,3,3,1463
0,14,16,21,2,8,3,9,12,10,2,11,1,12,5,6,6,1,7,5,2,0,2,5,11,9,12,14,18,0,1,0,15,4,9,1,9,16,10,3,3,22,0,9,2,26,4,2,1,3,14,8,15,31,28,6,15,10,3,8,13,14,14,13,0,3,1,31,2,3,1,0,14,2,4,1,2,0,7,16,18,0,16,11,11,9,0,10,7,0,2,0,3,1,6,2,3,3,9,1,38,0,5,8,23,8,19,5,11,16,3,1,7,4,1,13,25,51,23,6,12,25,7,14,9,7,19,17,44,9,19,14,8,15,25,19,15,71,3,7,22,3,3,1395
0,15,14,19,10,7,4,5,18,19,2,11,9,11,3,5,11,3,14,2,1,2,1,14,13,5,7,9,6,0,7,2,23,14,8,5,17,18,17,0,12,19,2,6,5,27,3,0,5,1,14,10,24,15,13,9,6,16,8,21,18,38,20,21,2,2,1,21,2,5,2,1,17,0,6,2,0,2,8,3,19,2,22,3,9,7,4,18,9,0,5,2,10,2,11,1,11,3,11,2,40,0,15,10,23,13,21,0,19,11,5,5,3,7,5,20,32,51,30,6,16,26,20,12,14,8,16,16,52,13,13,12,12,15,9,16,34,58,11,6,24,7,1,1601
0,16,23,25,16,40,3,14,31,35,1,24,5,8,15,6,13,2,13,1,4,3,7,16,10,7,18,25,31,0,16,3,13,30,5,3,19,22,11,11,4,37,7,6,9,69,3,0,3,0,32,23,35,35,18,20,51,37,12,18,27,52,22,63,3,0,2,40,3,6,0,2,30,1,5,4,1,1,2,16,17,4,15,14,37,16,5,10,16,0,12,18,16,1,7,7,1,2,17,8,63,1,13,9,36,26,33,0,15,27,9,1,4,8,5,33,37,76,33,6,25,30,10,38,19,2,23,36,40,14,10,24,8,20,30,12,19,101,13,25,47,12,6,2450
0,17,25,9,22,36,7,35,31,36,10,19,14,17,29,11,10,0,29,2,6,4,5,26,15,7,20,34,26,0,35,4,32,64,14,6,28,38,16,8,6,34,10,13,13,171,5,2,3,10,39,44,43,32,22,25,87,35,33,44,33,69,28,49,6,3,0,67,3,2,0,0,89,0,12,4,1,7,6,20,31,14,49,17,32,14,6,29,14,0,18,26,31,2,1,7,6,6,28,24,59,1,14,13,31,29,48,3,53,30,6,6,13,15,3,77,64,143,42,12,31,41,52,86,15,15,64,40,61,12,32,51,17,29,33,10,36,85,22,42,51,38,2,3682
0,18,34,20,11,22,4,13,26,40,1,15,15,17,20,10,17,3,31,5,4,2,6,25,10,8,17,18,7,0,17,4,13,45,5,0,20,31,21,6,6,38,4,10,11,131,1,3,1,11,43,11,54,43,16,19,38,24,14,36,23,45,23,28,2,3,0,55,2,10,0,4,17,0,2,9,2,2,6,8,25,1,38,15,7,13,9,23,32,0,19,3,7,2,5,2,8,12,21,21,54,0,12,8,40,21,44,2,8,25,5,5,9,20,1,29,39,43,35,11,37,31,24,58,13,13,47,23,59,22,34,67,17,19,33,14,27,61,12,29,29,8,4,2673
0,19,20,13,15,8,2,16,19,14,0,9,9,6,7,9,10,5,19,7,10,3,5,14,20,5,10,11,6,0,7,1,12,24,4,4,13,14,8,6,6,21,3,5,8,22,5,2,0,1,15,9,16,31,22,19,32,11,9,25,21,32,8,13,2,4,1,23,6,1,2,0,15,1,4,2,1,2,2,11,17,1,32,11,7,10,4,15,18,0,7,2,0,4,7,5,5,5,9,5,31,1,13,10,32,12,22,1,3,15,1,6,2,10,4,20,34,63,20,4,21,19,8,46,10,3,11,16,39,18,20,37,10,26,24,15,40,74,9,12,19,13,0,1736
0,20,18,4,2,5,0,13,15,11,0,9,6,4,2,4,5,4,22,5,3,0,3,6,11,4,3,4,3,0,4,2,10,10,5,2,2,11,14,2,5,34,4,5,6,18,1,5,1,3,14,1,9,14,10,6,7,5,7,9,14,13,7,9,0,1,3,16,2,1,1,0,4,1,2,1,0,3,2,11,5,0,22,4,9,10,5,3,13,0,2,4,3,1,0,1,3,2,2,0,30,0,9,2,27,8,20,1,3,5,2,1,6,6,3,16,15,39,13,9,10,10,2,14,10,4,3,13,27,24,15,30,9,6,23,11,14,70,4,9,11,3,0,1109
0,21,7,1,2,0,2,14,9,2,0,5,5,8,1,1,4,1,15,4,1,2,0,0,14,3,0,6,6,0,5,1,1,5,2,1,1,9,0,0,3,12,3,3,2,10,0,0,1,2,8,5,11,4,16,7,1,9,1,4,13,6,0,3,1,0,0,18,0,0,0,0,7,0,1,0,2,3,0,4,5,0,9,6,3,4,0,9,20,0,0,0,1,3,0,0,2,0,4,0,20,0,5,4,29,9,14,2,6,6,0,0,4,6,0,5,19,5,7,3,11,5,3,8,3,1,4,2,20,7,9,21,4,8,11,2,16,44,9,3,20,5,1,725
0,22,9,0,1,0,4,10,9,3,0,3,3,1,0,3,0,1,7,3,1,2,0,3,6,0,0,6,2,0,1,1,3,6,0,2,4,6,2,1,1,7,0,1,2,7,0,0,0,3,10,1,3,1,8,6,2,1,0,3,8,11,2,0,0,2,0,7,1,0,0,0,0,1,0,0,1,0,0,2,5,0,4,1,1,4,0,5,8,0,0,0,0,1,0,0,3,0,6,0,2,0,3,7,20,14,16,1,3,7,1,0,3,4,1,6,11,4,3,2,2,6,0,7,2,0,2,1,10,3,7,10,4,1,1,3,4,22,4,2,9,2,0,442
0,23,8,0,2,1,1,1,4,5,0,0,1,0,1,1,6,0,6,3,2,1,0,0,4,0,0,5,0,0,4,0,3,6,2,1,0,4,8,1,0,1,0,5,0,6,0,0,0,2,4,0,8,1,6,4,3,0,1,4,6,4,0,1,4,0,0,6,0,2,0,0,0,0,0,0,0,0,1,2,4,1,3,2,2,1,0,2,1,0,0,0,0,0,0,1,2,0,1,0,7,0,2,3,1,10,5,0,0,2,2,2,1,0,0,8,5,8,1,1,3,2,1,4,6,0,2,0,7,2,1,8,6,3,1,3,0,5,2,1,9,0,0,296
1,0,5,2,0,1,1,1,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,1,0,0,0,8,1,0,0,1,1,1,1,0,1,1,0,0,0,4,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,2,10,0,0,3,0,2,0,0,0,2,3,3,4,1,3,0,0,1,1,0,0,1,1,0,1,3,2,2,1,2,0,6,2,0,0,0,0,130
1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,0,3,0,0,52
1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,23
1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,17
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,35
1,5,1,6,0,0,0,0,0,0,1,1,1,11,0,2,4,0,0,1,0,0,0,4,0,0,0,4,0,0,0,0,1,0,9,1,5,2,6,0,5,0,1,2,0,3,4,4,0,0,3,1,2,4,6,0,0,0,0,0,0,0,8,1,0,0,1,2,0,10,0,0,1,0,0,0,0,1,0,3,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,1,11,4,0,4,2,1,4,1,6,1,1,4,0,2,5,3,0,0,1,9,0,0,0,1,0,2,2,4,0,0,0,5,2,0,0,0,0,0,218
1,6,5,15,3,0,5,0,0,1,5,2,5,22,11,1,6,4,1,7,1,7,1,21,2,12,10,74,1,0,2,2,5,6,19,2,17,10,12,1,9,12,1,3,0,28,4,1,6,1,7,2,10,14,22,5,6,4,0,5,0,8,15,8,0,1,0,7,6,3,4,0,1,0,4,5,5,0,1,5,0,0,8,10,0,9,4,3,17,0,0,0,0,2,1,0,3,1,1,1,1,0,3,0,13,6,12,0,2,0,8,2,3,21,3,10,5,1,1,2,14,12,2,3,3,1,9,1,3,4,3,9,5,1,0,5,8,5,13,3,3,1,0,772
1,7,16,35,4,1,10,7,5,3,11,6,9,36,97,16,19,4,10,20,14,11,6,37,3,40,6,125,6,0,15,8,12,65,34,8,41,20,22,12,23,11,17,22,1,68,13,9,6,8,10,5,39,37,50,6,15,12,1,11,1,12,52,7,3,22,0,30,10,19,2,6,11,5,7,5,7,9,10,23,1,0,35,22,8,7,22,1,43,0,2,1,0,0,3,6,21,0,6,11,18,2,7,4,19,7,54,5,4,6,7,12,14,27,20,24,17,2,3,5,35,25,3,9,3,11,44,1,5,10,25,23,35,1,4,41,21,16,29,16,14,2,0,2218
1,8,42,37,15,2,16,23,5,4,10,15,20,8,87,42,50,13,24,36,18,9,8,19,10,16,6,158,40,0,20,12,48,60,19,14,72,54,13,8,26,41,15,35,0,152,35,10,8,9,20,13,35,44,29,44,13,20,3,22,10,31,57,18,12,33,0,48,21,28,0,2,28,2,9,5,14,13,24,33,6,1,45,44,9,28,39,38,54,0,11,0,2,3,3,11,46,2,12,5,29,9,9,15,44,18,23,7,10,17,9,26,14,19,14,49,55,7,4,26,46,29,3,11,8,5,53,10,20,35,68,39,47,19,2,31,18,16,38,21,41,7,1,3346
1,9,13,10,10,2,12,13,1,6,8,13,15,12,35,15,10,4,14,11,14,9,5,18,11,8,1,25,14,0,7,1,16,11,19,10,18,20,16,7,2,18,6,12,3,50,14,7,5,4,24,12,20,10,18,14,18,10,5,17,19,18,16,9,4,3,2,30,18,5,0,3,8,8,11,6,7,6,5,12,17,0,26,24,13,17,13,13,15,0,10,2,0,6,0,6,14,3,9,5,21,6,2,14,32,14,19,3,0,22,8,3,10,5,10,31,39,7,5,10,14,15,3,23,1,7,19,18,19,36,35,40,21,4,3,8,8,24,12,28,26,4,0,1715
1,10,10,8,8,4,4,10,4,14,8,10,2,5,6,7,3,5,6,7,6,5,2,9,8,6,3,15,3,0,7,3,11,10,10,7,6,4,10,0,1,8,4,8,2,15,3,3,2,7,19,7,13,7,4,9,7,5,3,10,8,10,4,6,0,0,0,16,3,2,9,0,8,1,4,3,1,2,3,4,9,0,12,6,5,6,8,9,9,0,2,0,3,0,0,1,2,3,1,4,15,0,7,11,26,9,19,0,1,12,5,0,8,3,5,28,29,17,4,4,5,10,0,5,2,6,8,12,6,13,11,14,13,7,7,7,9,27,3,9,16,0,0,940
1,11,15,14,3,4,0,9,5,3,4,10,6,7,7,10,11,0,5,8,4,1,0,9,3,4,5,6,1,0,6,3,15,13,3,4,16,8,9,7,2,8,7,1,2,13,2,5,1,0,10,7,12,5,7,7,13,19,5,15,28,16,5,15,1,0,0,22,0,1,1,1,16,1,1,1,0,1,5,5,6,0,15,12,8,5,8,6,6,0,2,9,1,0,3,1,1,2,12,2,24,1,6,2,15,9,14,2,1,3,0,1,6,4,3,26,19,30,10,5,5,8,1,4,2,8,13,15,17,5,12,18,8,12,27,8,5,46,11,8,27,4,0,1043
1,12,21,7,6,4,2,6,19,14,4,12,11,8,7,7,4,1,11,2,0,2,5,8,4,12,2,12,11,0,4,2,17,7,13,2,5,16,11,5,2,20,2,1,4,21,4,2,1,4,11,15,9,11,10,12,22,11,4,12,14,16,15,26,1,0,1,22,0,3,2,2,16,3,0,1,3,1,3,10,9,0,17,18,9,9,3,7,6,0,5,4,2,0,0,0,6,3,2,5,26,1,9,5,17,4,19,3,7,11,5,2,1,9,2,21,19,33,10,6,11,9,6,12,7,11,11,18,17,9,20,16,15,16,8,10,8,57,11,10,28,9,0,1235
1,13,14,13,6,7,6,13,18,10,3,12,8,11,7,7,7,0,9,1,1,1,5,6,11,5,6,9,1,0,5,2,14,19,1,5,7,10,6,4,7,16,2,5,6,24,3,1,0,1,16,7,9,19,16,6,23,14,5,27,13,12,21,16,3,2,0,27,5,4,0,0,18,2,4,0,0,4,2,4,11,0,19,11,1,8,6,6,8,0,1,3,2,2,1,2,7,2,7,3,27,0,9,3,17,11,15,3,2,11,1,0,1,6,5,24,15,28,19,4,9,10,10,11,3,2,13,7,36,7,17,22,9,19,16,9,11,29,3,13,18,3,0,1192
1,14,13,11,5,7,2,10,17,15,6,3,5,6,8,1,2,1,6,6,1,0,1,14,7,6,9,13,5,0,3,1,16,4,8,3,5,9,4,0,3,9,3,1,3,23,0,1,2,1,12,7,16,6,16,8,19,9,4,13,12,15,8,13,2,1,0,21,0,2,0,0,18,0,5,0,2,0,2,12,15,0,9,6,5,8,1,7,2,0,2,1,3,2,7,2,2,1,8,1,40,1,5,7,18,14,14,0,4,11,2,0,4,4,0,23,20,38,10,7,16,5,5,9,7,1,7,10,24,8,13,11,8,11,6,21,8,56,4,8,9,8,0,1061
1,15,15,5,15,8,2,8,17,11,2,19,5,6,5,1,9,4,7,4,1,0,5,7,15,9,9,6,11,0,7,2,31,11,2,8,10,15,6,6,5,17,6,4,7,33,1,0,1,1,16,7,15,13,11,13,11,11,5,13,14,24,18,19,1,1,2,21,1,0,0,0,17,0,1,1,4,4,3,9,10,0,11,3,6,8,0,5,9,0,5,5,5,3,2,4,5,0,12,5,24,0,12,5,20,15,13,1,13,8,5,1,1,4,2,26,18,46,25,6,9,6,5,14,11,6,10,13,42,10,14,13,7,7,9,6,15,47,10,5,22,7,0,1265
1,16,9,26,16,30,0,18,26,30,3,12,4,9,10,2,2,0,14,5,0,1,3,17,13,4,14,15,29,0,11,2,31,15,10,1,12,21,17,5,1,26,3,2,10,67,2,1,0,2,25,24,14,12,14,15,38,27,13,29,28,26,17,63,6,0,1,26,2,2,2,1,28,2,3,4,1,2,4,10,25,0,17,7,28,5,2,11,23,0,14,23,13,3,1,6,3,0,11,4,52,1,11,5,28,22,26,2,10,18,6,1,3,4,1,42,38,83,37,11,15,24,13,27,19,14,20,32,40,13,8,20,9,21,26,13,6,101,13,11,38,12,2,2084
1,17,25,13,29,28,5,26,24,57,3,13,8,15,24,9,8,2,45,5,4,3,3,21,16,6,15,29,24,0,28,2,32,49,4,3,26,41,19,3,8,56,6,12,11,166,1,3,3,8,39,35,40,30,18,23,78,36,40,28,25,53,31,80,2,2,1,53,7,6,0,1,84,2,5,2,0,5,6,17,41,14,38,10,39,10,2,18,16,0,19,22,41,1,4,6,7,6,45,24,68,0,10,6,32,20,28,1,46,19,20,5,5,11,2,67,60,107,57,16,33,42,66,59,28,15,92,46,41,18,29,51,20,40,43,13,20,103,19,39,73,23,7,3553
1,18,20,21,26,17,4,11,27,36,1,14,9,17,21,7,9,1,43,8,5,3,0,20,15,8,16,17,17,0,17,0,14,49,15,5,22,34,20,5,5,26,5,8,11,134,2,0,6,8,32,26,47,33,21,19,51,16,10,34,21,23,21,42,1,5,2,66,3,7,5,1,36,2,4,2,3,1,1,17,21,8,34,12,14,13,8,14,27,0,18,7,8,1,1,7,16,10,15,27,42,2,7,7,25,20,33,1,8,21,2,0,6,10,2,30,39,64,31,8,26,40,11,26,5,3,43,35,49,16,30,53,12,19,21,11,16,66,15,33,23,12,5,2520
1,19,14,17,0,5,3,17,18,16,6,13,6,8,5,5,10,2,20,7,8,2,3,16,20,1,14,9,5,0,14,3,7,26,10,4,12,9,6,2,6,26,9,6,3,38,1,0,0,2,11,7,22,15,9,9,21,13,7,28,12,26,8,28,0,3,0,36,4,1,1,0,14,0,3,1,0,1,1,17,15,0,26,13,6,14,5,7,25,0,5,5,2,0,2,4,10,4,7,5,33,1,13,5,18,12,19,0,12,14,3,4,3,5,2,26,26,50,22,9,24,17,7,22,10,7,13,14,44,22,22,34,3,20,34,13,26,45,26,12,31,10,1,1621
