day,hour,1,3,4,6,7,8,9,10,11,12,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,33,35,36,37,39,40,41,42,43,44,46,47,49,51,54,56,57,58,59,60,63,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,100,102,104,105,107,108,110,115,116,117,118,119,121,124,125,126,130,131,133,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,157,159,160,161,162,163,169,170,171,173,174,175,176,177,178,179,180,181,182,183,184,185,189,190,192,193,195,196,197,200,201,202,203,205,207,208,209,210,212,213,214,215,217,218,219,221,222,224,225,226,228,232,total
0,9,0,7,8,19,1,2,6,3,3,3,0,2,8,0,7,7,8,14,8,5,1,5,4,2,3,0,12,5,12,1,9,10,6,3,8,3,7,7,1,5,0,0,4,3,6,11,2,0,12,9,13,7,4,6,2,3,2,7,8,7,12,2,3,6,0,2,17,12,2,18,9,0,0,3,11,12,8,8,6,0,6,11,5,4,12,4,20,7,5,3,0,0,3,0,3,3,0,1,1,3,0,8,1,0,0,4,4,0,7,1,8,4,2,2,1,2,0,0,1,0,2,0,0,0,1,16,39,27,1,1,4,0,2,6,12,6,0,4,3,0,1,4,0,1,0,0,1,5,0,0,0,0,0,0,0,1,0,1,2,0,12,3,6,0,749
0,10,0,0,4,7,0,3,2,0,3,7,1,0,4,2,2,1,2,4,2,0,2,3,2,0,3,0,7,0,5,0,4,0,1,1,1,3,6,8,2,2,3,0,0,2,1,7,0,0,2,6,13,2,3,2,0,1,2,5,8,2,5,1,2,1,3,0,5,6,4,8,4,0,0,4,4,5,0,8,2,0,3,7,2,5,5,2,6,3,4,1,3,2,1,0,0,5,0,0,1,1,0,7,0,3,1,2,1,0,3,0,3,0,0,4,0,4,0,1,3,0,1,1,0,1,9,11,14,4,0,0,2,0,1,10,11,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4,0,0,380
0,11,0,2,0,6,0,1,1,1,0,1,0,0,1,3,0,2,4,6,4,1,2,4,1,2,3,3,5,2,10,0,0,4,2,6,2,1,2,1,5,0,3,1,1,2,3,7,1,2,4,17,5,1,4,2,0,2,8,5,7,3,3,4,4,1,8,5,4,6,5,6,3,0,0,1,3,2,1,2,0,0,4,3,6,3,1,1,4,4,3,3,0,0,1,0,0,1,0,1,1,1,1,1,0,3,0,3,1,0,2,0,5,0,7,0,0,0,0,0,0,0,0,2,0,1,2,3,19,14,1,0,1,0,8,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,3,0,355
0,12,0,2,1,3,2,1,2,1,4,1,0,0,3,3,3,8,5,10,8,1,2,1,2,1,0,1,1,6,5,0,2,4,5,4,1,3,4,1,4,2,2,2,2,5,3,2,1,3,0,17,7,4,5,3,3,8,7,3,4,2,2,11,1,2,4,3,3,4,1,5,5,0,0,2,3,6,0,1,2,0,2,1,18,3,3,1,5,1,1,0,1,1,0,0,0,5,1,1,0,1,0,8,1,1,0,2,0,0,1,2,3,1,4,0,0,0,0,2,0,1,0,0,0,0,0,13,15,6,2,0,1,0,7,3,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,3,1,0,0,386
0,13,0,1,2,8,0,3,7,4,4,2,0,1,0,0,0,2,1,8,6,2,3,3,4,2,3,0,7,4,8,0,5,5,0,5,1,0,5,9,2,1,8,1,0,3,1,3,1,0,2,22,5,3,5,0,3,4,11,4,5,0,0,6,2,0,6,1,4,3,1,2,5,0,0,0,1,2,0,1,3,2,0,8,7,6,3,0,6,2,1,1,1,1,1,0,0,0,0,0,3,2,1,4,0,3,0,0,0,0,4,1,4,2,4,0,0,0,0,3,1,0,1,0,0,1,1,10,7,5,0,0,0,0,2,4,19,2,4,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,2,4,2,0,382
0,14,0,3,0,3,1,1,0,3,2,2,5,0,1,4,2,2,5,5,11,0,0,2,3,1,2,0,5,1,6,0,4,4,2,5,0,0,2,0,0,3,4,0,1,2,0,2,2,4,2,20,11,0,7,4,4,3,10,8,2,0,3,19,0,0,15,1,2,5,2,4,4,0,1,1,1,1,0,1,3,0,2,3,14,5,3,2,2,1,0,1,0,0,4,0,0,2,1,0,4,0,0,0,2,3,0,0,0,1,1,0,2,2,3,1,2,1,0,2,0,0,2,0,0,1,0,2,17,2,2,0,0,0,7,1,13,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,5,3,1,0,371
0,15,0,5,1,4,0,1,4,6,4,1,7,1,3,5,6,2,6,8,8,6,1,1,3,1,8,2,14,6,12,0,8,6,3,5,0,3,10,5,2,1,1,0,2,0,2,4,2,0,4,16,8,3,9,0,0,9,8,3,7,0,2,17,2,1,4,3,5,2,8,10,18,1,0,1,3,4,0,2,3,0,1,5,8,4,6,2,2,3,2,2,0,1,2,0,1,1,1,4,3,0,3,3,0,3,0,3,0,2,2,0,3,1,8,1,1,1,0,0,1,0,0,0,1,0,0,8,13,10,2,0,0,0,2,3,16,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,7,3,0,492
0,16,0,3,6,5,1,1,1,6,17,9,15,3,17,8,4,2,11,24,18,7,1,4,0,4,11,14,16,7,25,2,13,12,2,8,6,5,11,1,5,1,8,2,0,13,2,8,0,2,1,39,15,1,6,0,11,10,8,6,4,0,2,49,0,1,11,6,5,0,1,12,23,1,0,1,6,3,1,4,2,0,0,2,25,7,0,3,2,21,3,0,0,0,2,1,0,0,2,13,8,0,0,0,0,10,0,2,0,1,3,1,9,0,11,7,2,0,0,0,2,0,2,0,0,1,1,10,5,7,1,1,0,1,7,7,29,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,8,0,0,0,0,0,1,17,0,823
0,17,1,6,2,13,14,0,4,19,10,5,14,4,17,4,11,6,25,37,33,5,3,9,1,1,6,13,16,28,37,2,20,5,2,15,17,7,9,8,13,3,9,5,4,11,23,18,3,5,2,46,26,5,17,4,21,16,17,5,9,0,4,69,9,0,29,20,6,1,3,29,41,4,1,4,5,9,5,11,9,0,3,8,35,24,10,10,2,13,1,2,3,0,2,2,2,4,7,18,20,1,1,5,9,13,3,10,0,0,5,10,13,9,15,1,1,1,0,10,1,1,1,0,1,2,0,4,21,12,1,0,4,3,16,10,39,7,28,1,2,3,0,5,1,1,0,0,0,0,2,0,0,1,0,0,0,21,0,3,3,1,8,1,18,0,1445
0,18,1,4,2,11,5,0,3,4,7,7,10,1,18,9,13,4,14,29,15,2,6,12,1,6,7,6,12,22,18,3,18,9,8,11,6,8,6,8,2,2,7,1,9,3,19,15,1,5,1,34,32,1,7,3,7,11,11,2,17,1,3,47,8,1,1,9,3,3,4,15,17,0,1,4,4,6,3,8,7,1,3,10,21,5,10,20,2,12,0,5,1,1,4,0,0,5,1,10,3,0,1,4,2,11,4,5,0,3,7,3,11,3,12,0,1,4,0,3,2,0,1,0,1,0,3,5,19,8,1,1,1,0,11,8,27,2,10,2,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,20,0,2,0,0,6,2,4,0,991
0,19,0,1,5,14,3,1,2,3,2,10,8,1,22,1,5,1,7,14,12,3,3,4,5,4,4,0,8,3,14,0,10,2,2,8,4,2,8,3,4,1,6,3,2,2,5,6,1,1,2,38,16,4,8,3,8,7,10,8,7,1,4,36,6,0,5,2,4,7,5,5,10,0,0,1,3,4,2,0,6,0,2,7,21,8,4,4,7,5,2,1,0,1,0,0,0,0,1,2,1,1,1,1,0,5,0,1,3,2,4,5,6,8,15,1,0,2,0,2,0,0,0,0,0,0,2,12,5,6,0,1,0,0,3,3,16,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,0,2,1,3,2,1,2,0,639
0,20,0,1,1,2,0,2,6,4,3,1,5,1,11,2,1,0,4,16,3,4,2,3,0,0,0,1,6,5,7,0,6,0,2,2,1,0,4,6,3,0,1,1,3,0,3,3,1,0,3,21,16,0,4,1,3,3,5,6,4,0,2,17,10,0,3,1,3,7,1,4,4,0,0,0,1,1,2,3,9,2,1,5,9,7,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,0,4,0,0,3,4,3,2,4,1,1,0,0,1,1,0,0,0,3,0,0,3,7,5,0,0,0,0,1,2,7,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6,0,1,0,0,2,1,5,0,380
0,21,0,7,0,3,1,0,3,3,2,0,2,0,5,1,4,0,8,3,1,2,0,1,0,1,0,0,2,2,6,0,0,0,3,2,2,0,10,1,3,0,3,0,0,0,0,4,0,0,1,18,17,0,4,0,0,2,10,7,12,0,2,17,4,0,3,0,2,1,2,3,5,0,1,1,2,3,1,1,2,1,3,3,1,7,4,1,1,2,0,1,0,0,1,0,0,0,2,0,1,1,0,2,1,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,2,7,10,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,2,0,286
0,22,0,0,0,1,1,1,1,1,1,1,2,0,1,0,0,2,2,1,2,2,0,1,0,0,1,1,3,1,4,0,0,1,2,0,0,1,3,0,2,0,2,0,0,0,0,3,0,0,1,9,6,0,2,1,0,1,1,4,2,0,0,11,2,0,0,1,1,1,2,1,6,0,0,0,1,1,0,2,1,0,0,1,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,141
0,23,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,3,0,4,0,1,3,0,0,4,3,0,0,1,7,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,30
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,5,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,1,1,0,3,0,0,3,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,3,0,3,2,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
1,6,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,3,3,5,5,1,0,5,0,0,0,0,0,1,3,0,8,7,0,0,0,0,3,4,1,0,0,0,1,4,0,7,1,0,1,3,3,1,0,0,1,0,0,2,0,0,6,0,0,0,0,3,3,3,0,2,0,0,0,0,2,1,0,2,1,0,4,4,0,0,0,7,6,0,2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,7,0,0,0,0,2,0,0,0,1,2,0,5,0,0,0,0,0,2,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,193
1,7,0,1,8,0,0,1,5,0,0,9,1,2,9,0,3,10,5,16,8,6,7,6,3,1,0,1,14,0,9,0,11,8,1,3,10,4,4,16,1,1,4,0,4,8,1,6,1,0,7,1,7,8,1,6,2,0,2,1,8,1,2,1,5,6,2,0,4,4,1,5,3,0,3,0,3,1,0,11,7,3,2,7,2,0,2,16,13,5,9,3,7,0,3,3,2,6,3,0,0,6,0,2,0,0,2,1,0,0,4,2,4,7,1,0,1,7,0,2,1,0,1,0,1,4,2,4,7,11,2,3,0,1,5,3,8,54,6,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,4,5,1,0,573
1,8,0,5,15,13,0,4,5,0,5,4,1,2,23,9,13,15,6,32,11,2,7,8,1,0,3,3,14,1,18,1,18,18,5,5,15,12,8,12,5,1,9,1,6,7,4,17,1,0,13,6,32,10,4,8,3,2,7,7,19,3,9,1,6,4,3,5,29,35,2,9,12,0,0,19,24,9,8,19,10,0,8,9,4,2,7,12,27,9,16,9,15,5,13,1,2,3,0,0,2,4,0,16,3,1,2,9,3,0,7,6,9,13,3,1,2,13,0,2,11,0,8,3,1,1,5,8,24,17,3,0,10,0,4,3,6,44,5,2,10,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,2,9,2,5,0,1124
1,9,0,1,5,10,1,3,8,1,1,7,2,1,6,2,5,8,6,19,5,3,6,5,5,2,3,2,11,8,11,0,4,4,3,3,6,3,9,5,0,3,3,2,6,3,3,5,1,0,6,8,9,10,3,5,0,1,5,2,17,1,9,2,2,6,0,2,12,15,1,14,10,0,1,2,7,5,10,6,6,1,4,9,2,4,4,7,13,1,4,2,0,1,0,0,2,3,0,0,0,0,0,7,0,1,0,3,1,0,5,2,6,4,1,5,0,4,0,1,5,0,4,0,1,0,2,6,27,20,4,2,1,0,2,7,11,9,3,2,2,1,0,2,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,6,1,0,12,5,4,0,629
1,10,0,1,2,11,0,1,3,2,1,4,1,0,2,0,3,1,3,3,2,1,1,3,4,2,2,2,3,3,7,0,5,3,3,1,1,1,1,1,1,2,4,1,3,5,7,8,0,0,3,5,8,2,2,0,0,3,3,4,7,1,3,3,1,1,1,0,5,5,6,2,5,0,0,2,3,2,5,2,3,2,2,5,0,2,6,3,7,2,2,0,0,0,0,1,1,1,0,0,0,1,0,6,0,0,0,0,0,0,4,2,2,0,3,1,2,1,0,1,3,0,6,1,0,0,0,4,16,13,1,0,3,0,5,3,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,1,0,0,330
1,11,0,2,0,5,1,3,2,1,3,0,1,0,4,2,1,4,5,5,6,0,2,3,2,3,3,0,2,5,4,0,3,1,2,0,1,0,5,2,0,1,12,1,1,1,4,2,0,1,1,8,8,1,6,2,2,3,2,3,6,0,2,10,3,3,0,1,5,7,1,6,4,0,0,0,4,0,2,2,3,0,2,7,1,6,1,2,3,3,2,0,0,0,1,0,0,1,0,0,2,1,1,3,1,0,1,1,0,0,2,1,1,1,2,0,0,1,2,0,0,0,0,0,0,1,1,2,14,9,1,0,0,0,3,0,12,4,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,309
1,12,0,1,0,1,0,0,1,5,4,2,2,0,4,3,2,0,4,10,5,1,2,2,2,2,2,0,2,7,6,1,5,3,4,5,0,0,2,4,1,3,2,0,1,1,4,11,1,1,2,19,7,1,1,3,2,4,2,1,1,4,1,13,2,0,1,6,2,2,1,6,5,0,0,2,6,0,0,2,1,0,0,2,6,4,2,4,2,1,1,1,0,0,0,0,0,4,0,1,6,1,1,2,1,0,0,6,1,0,0,1,5,1,1,0,3,1,2,3,1,0,0,1,0,1,0,7,10,7,0,0,1,1,5,0,8,3,4,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,3,3,2,0,346
1,13,0,2,3,5,0,0,3,4,0,1,0,0,5,2,1,2,0,7,6,1,0,0,4,0,1,1,7,7,3,0,4,6,1,4,1,3,4,2,2,2,3,0,0,0,1,3,1,0,2,15,6,0,5,0,1,4,11,3,0,0,2,9,8,1,5,3,2,2,3,2,1,0,0,1,0,1,4,1,3,0,1,1,9,4,5,0,3,0,2,2,0,1,2,0,0,0,0,0,3,3,0,0,2,1,0,1,2,0,3,2,2,1,3,1,2,0,0,1,1,0,2,0,0,0,4,4,5,7,1,0,0,0,1,1,5,3,4,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,3,0,0,1,0,2,2,0,0,309
1,14,0,0,1,4,0,0,5,2,3,3,3,0,2,0,1,2,3,6,8,4,1,2,0,2,2,1,3,4,6,0,3,2,0,8,1,4,4,0,2,2,4,0,2,0,4,1,2,2,2,14,7,0,7,2,2,8,9,1,3,1,1,18,1,1,0,0,3,2,2,2,2,0,0,0,1,7,8,2,0,0,1,2,10,0,3,4,4,2,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,2,0,5,7,4,0,1,0,0,7,0,19,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,4,0,0,0,2,0,0,322
