day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,S32009,D32002,D32021,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,D32000,D32007,M32027,C32011,C32010,C32013,C32012,C32015,C32014,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,D32003,M32023,M32020,M32021,M32026,D32006,D32005,M32025,D32009,M32029,M32024,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32009,B32008,M32009,M32005,B32003,B32002,B32005,M32001,M32002,B32006,B32013,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,A32017,B32000,M32006,M32007,B32004,B32007,M32003,total
0,10,9,2,4,1,2,11,0,4,2,0,12,3,10,0,2,1,4,2,0,0,4,5,2,0,5,0,0,0,0,0,5,5,5,6,13,9,2,0,0,10,11,0,12,0,0,0,2,2,9,4,3,8,3,0,3,2,9,7,0,3,4,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,1,2,0,0,1,0,0,0,0,1,4,3,5,1,0,9,0,13,2,7,7,0,0,0,7,2,0,3,11,2,2,1,4,5,4,0,2,8,3,7,6,11,4,1,0,5,3,4,10,10,3,4,1,1,420
0,11,1,0,1,2,6,3,0,6,0,2,6,3,1,0,2,1,3,0,1,0,2,13,1,0,2,0,0,0,0,0,12,2,2,6,8,8,3,0,0,1,7,2,12,0,0,0,7,1,4,5,7,4,6,0,7,4,10,9,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,5,0,2,0,15,1,0,3,0,1,8,1,6,1,1,8,0,11,0,4,8,0,0,2,8,3,0,8,15,5,6,2,4,2,1,3,3,8,4,6,11,8,7,9,8,2,1,3,6,16,6,1,1,9,445
0,12,3,3,2,3,12,4,0,3,9,1,3,5,5,2,2,0,2,2,4,0,5,13,2,0,4,0,0,0,0,0,13,7,4,6,13,5,4,0,0,2,6,4,17,0,0,0,11,8,6,14,10,4,7,0,7,8,4,17,0,0,16,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,4,2,0,12,4,0,3,0,1,6,0,7,1,1,13,1,11,0,6,8,0,0,0,3,4,0,18,17,13,7,4,5,3,12,1,3,9,3,3,7,12,11,8,4,1,4,3,8,21,7,7,6,18,599
0,13,2,2,2,10,5,5,2,2,1,2,5,3,3,0,4,1,1,0,0,0,4,7,2,0,3,0,0,0,0,0,21,4,4,6,16,3,1,0,0,1,5,3,13,0,0,0,11,2,13,14,4,6,15,0,2,12,8,32,0,2,9,1,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,3,4,0,5,3,0,3,0,0,5,3,11,4,3,9,8,20,0,6,10,0,0,1,16,5,0,11,7,17,8,3,5,1,7,4,3,6,2,14,3,10,7,2,5,8,4,1,6,23,0,6,3,11,582
0,14,1,3,3,9,11,3,0,6,4,3,5,1,1,3,1,0,1,4,2,0,4,4,4,0,0,0,0,0,0,0,8,2,4,10,5,2,1,0,0,2,1,1,13,0,0,0,14,4,19,12,12,6,5,0,3,10,4,13,0,1,9,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,6,5,1,4,0,6,2,0,3,0,0,10,0,7,1,0,9,18,21,1,3,12,0,0,5,1,2,0,6,12,8,8,2,12,3,2,6,1,7,6,12,4,9,7,5,5,9,1,0,18,14,3,9,6,2,538
0,15,3,0,3,10,14,6,1,4,1,7,11,2,4,1,8,1,0,0,0,0,4,12,4,0,3,0,0,0,0,0,14,6,2,8,12,10,2,0,0,3,3,4,18,0,0,0,15,4,16,24,2,17,12,0,5,9,7,12,0,0,14,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,1,7,3,0,3,3,0,10,0,2,17,6,14,2,2,28,3,19,1,5,8,0,0,2,12,2,0,17,9,10,15,2,8,2,1,1,6,8,8,14,1,13,3,3,6,3,2,0,12,22,5,2,6,5,664
0,16,5,11,7,19,20,13,1,8,4,8,9,1,0,3,1,1,0,0,1,0,12,19,3,0,9,0,0,0,0,0,8,2,7,7,31,5,6,1,0,0,9,0,59,0,0,0,13,5,23,15,7,21,32,0,7,13,21,32,0,2,29,0,0,1,1,0,0,0,0,26,0,0,0,0,0,0,4,2,2,4,0,12,11,0,8,0,1,20,13,18,2,0,21,5,11,0,6,13,0,0,8,14,3,1,19,13,33,19,9,10,8,8,8,7,18,19,19,2,9,15,2,9,10,2,3,7,35,4,14,8,24,1051
0,17,7,7,3,15,16,29,1,5,5,6,7,4,7,0,2,2,2,4,1,0,12,10,2,0,12,0,0,0,0,0,27,13,1,13,41,7,3,1,0,10,10,7,80,0,0,0,15,18,36,22,18,15,52,0,7,17,21,44,0,2,50,2,0,0,1,0,0,0,0,35,0,0,0,0,0,0,6,4,5,4,0,11,18,0,19,0,3,17,11,40,0,2,16,7,23,0,15,17,0,0,3,11,4,1,27,18,32,21,12,31,11,26,11,13,45,22,18,2,12,8,2,12,11,3,1,23,42,7,18,27,38,1457
0,18,5,3,4,5,13,10,0,6,3,9,9,7,2,0,5,2,1,3,5,0,8,6,2,0,10,0,0,0,0,0,30,4,2,7,17,8,0,1,0,5,8,5,38,0,0,0,15,15,21,17,7,8,31,0,4,8,12,13,0,1,14,6,0,1,0,0,0,0,0,33,0,0,0,0,0,0,10,1,4,8,0,11,13,0,9,0,3,12,8,13,1,0,20,2,28,1,16,17,0,0,3,5,1,1,14,23,11,18,4,15,11,18,9,5,14,8,19,4,12,12,6,4,11,3,1,13,23,5,10,14,20,943
0,19,5,0,2,4,8,3,1,2,2,2,0,2,5,0,2,0,2,3,0,0,5,1,4,0,3,0,0,0,0,0,10,3,1,7,15,7,2,0,0,3,8,2,22,0,0,0,6,8,19,10,7,13,12,0,2,10,5,16,0,3,11,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,3,2,11,0,8,9,0,3,0,0,10,6,10,3,0,6,5,11,0,11,5,0,0,1,3,0,0,10,10,9,2,3,6,6,10,2,6,5,5,8,7,8,9,4,5,4,2,1,14,12,3,4,3,7,547
0,20,7,0,3,4,9,4,0,3,1,2,3,0,0,0,3,0,0,2,0,0,3,5,2,0,2,0,0,0,0,0,6,4,2,5,4,3,0,0,0,1,5,2,9,0,0,0,5,0,4,8,6,9,5,0,2,8,4,2,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,2,1,0,2,4,0,6,0,1,14,1,6,0,0,8,2,9,0,3,5,0,0,4,0,1,0,4,13,10,1,3,4,5,4,4,0,5,3,13,2,2,7,5,0,3,0,0,7,18,1,1,2,3,353
0,21,3,2,0,1,7,2,0,3,1,1,0,1,0,1,0,0,1,1,0,0,2,1,0,0,6,0,0,0,0,0,8,0,2,3,4,0,0,0,0,1,2,1,5,0,0,0,5,0,3,6,3,2,1,0,0,5,5,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1,0,3,0,0,1,0,0,7,0,2,2,0,8,0,3,0,0,6,0,0,0,2,1,1,3,16,3,2,2,2,1,4,2,0,1,0,6,4,7,7,3,1,3,0,0,4,3,0,0,1,4,214
0,22,0,0,1,2,1,1,0,2,1,0,1,2,0,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2,0,0,0,0,3,1,1,0,0,0,2,3,1,2,0,4,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,3,0,2,0,0,6,2,3,0,0,2,0,0,0,1,1,0,0,3,5,2,0,2,1,2,0,1,2,0,10,2,1,3,0,2,1,0,3,4,7,1,1,2,1,134
0,23,0,1,0,1,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,2,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,1,2,0,0,0,0,2,0,4,0,0,3,0,0,1,0,1,0,2,5,5,0,1,1,5,2,0,0,0,0,3,0,3,6,1,2,0,1,0,2,5,0,0,0,0,94
1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2,0,0,0,2,48
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,29
1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,41
1,6,0,0,1,0,0,0,0,3,1,1,4,0,1,1,0,0,0,0,0,0,6,1,1,0,32,0,0,0,0,0,7,6,0,7,6,9,0,0,0,0,2,0,12,0,0,0,2,1,7,9,3,5,0,0,0,2,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,1,1,1,0,0,0,1,2,6,0,3,1,0,0,0,5,0,2,0,0,0,0,3,0,2,0,1,1,5,0,2,0,0,1,2,0,0,1,1,4,0,1,5,1,0,207
1,7,3,2,2,3,0,0,0,2,2,5,16,3,7,0,2,0,4,0,3,0,20,8,17,0,62,0,0,0,0,0,31,9,6,14,6,11,0,1,0,4,4,0,39,0,0,0,3,1,10,23,7,3,8,0,1,7,7,7,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,1,0,0,0,28,5,0,0,0,2,3,1,0,0,0,4,0,16,2,0,6,0,0,6,4,2,0,0,6,0,4,2,5,2,0,1,4,11,0,3,2,9,6,5,1,0,7,5,10,2,1,13,2,3,576
1,8,8,0,11,7,3,3,0,8,6,6,34,5,5,3,4,1,4,3,4,0,26,15,13,0,57,0,0,0,0,0,30,26,6,35,20,21,6,0,0,9,12,4,42,0,0,0,9,4,17,29,20,11,5,0,1,9,23,17,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,37,0,6,0,0,26,7,0,2,0,5,8,2,4,0,0,13,11,19,1,5,7,0,0,7,14,7,1,20,7,1,0,6,6,6,2,3,2,25,0,8,9,24,31,30,6,5,17,19,12,2,14,19,4,3,1057
1,9,12,1,1,4,3,3,2,2,1,6,7,4,6,7,6,1,5,3,0,0,12,12,2,0,24,0,0,0,0,0,23,5,8,15,5,2,7,0,0,9,14,1,33,0,0,0,2,7,12,4,15,7,5,0,1,2,15,7,0,1,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,3,1,0,20,2,0,4,0,2,4,1,9,1,0,10,7,8,0,6,3,0,0,7,4,7,0,11,13,1,5,8,8,7,4,1,1,11,6,1,9,27,11,6,1,2,9,1,14,1,6,7,8,5,631
1,10,2,0,0,2,3,4,0,3,6,2,8,5,2,0,2,0,1,3,1,0,2,8,4,0,9,0,0,0,0,0,6,9,3,2,7,7,2,0,0,3,11,1,8,0,0,0,6,0,6,4,1,13,3,0,6,3,1,9,0,0,1,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,2,0,3,0,0,2,0,0,3,0,4,4,2,3,0,0,14,4,21,2,3,4,0,0,5,4,4,0,9,7,2,1,1,3,0,1,2,1,3,5,4,1,2,7,0,1,2,2,2,7,19,3,3,0,2,361
1,11,1,7,6,3,4,2,1,3,3,3,6,2,6,1,1,2,1,1,1,0,6,7,1,0,3,0,0,0,0,0,6,4,3,2,9,2,5,0,0,1,3,1,8,0,0,0,3,5,7,9,7,4,6,0,1,7,9,8,0,1,14,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,5,2,3,3,0,6,1,0,3,0,2,6,3,3,1,0,16,4,10,1,1,9,0,0,2,4,3,0,5,6,9,0,3,5,1,3,2,0,8,4,5,8,4,5,1,4,4,4,0,4,15,3,0,2,5,403
1,12,2,5,0,3,9,4,0,4,0,1,4,0,3,2,0,0,3,0,1,0,3,8,2,0,6,0,0,0,0,0,7,5,1,6,11,2,1,0,0,1,12,3,16,0,0,0,12,7,14,19,7,8,13,0,5,10,8,3,0,1,13,1,0,1,1,0,0,0,0,8,0,0,0,0,0,0,1,2,2,0,0,8,2,0,7,0,1,4,4,7,0,0,12,2,15,0,11,7,0,0,2,5,0,0,22,7,16,7,1,2,2,1,2,1,10,6,10,1,6,5,7,4,3,7,2,10,36,3,7,6,4,536
1,13,3,1,2,7,0,4,0,5,1,1,10,1,1,1,1,0,1,1,0,0,4,10,5,0,9,0,0,0,0,0,13,4,2,3,14,7,0,0,0,0,3,1,16,0,0,0,19,4,9,6,3,10,6,0,3,9,7,12,0,1,4,0,0,1,3,0,0,0,0,12,0,0,0,0,0,0,2,2,1,5,0,6,1,0,5,0,1,10,1,4,2,1,6,6,9,1,1,7,0,0,1,6,1,1,7,6,13,4,5,3,4,5,3,1,13,5,7,5,5,11,2,10,3,0,0,7,18,5,2,1,16,481
1,14,3,4,3,7,5,4,0,2,2,1,5,0,0,1,5,0,1,0,0,0,4,10,1,0,3,0,0,0,0,0,11,6,2,10,6,4,0,1,0,1,4,1,14,0,0,0,15,1,8,13,8,10,6,0,6,12,10,17,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,5,2,2,0,13,1,0,9,0,0,4,0,10,1,1,7,4,11,0,4,3,0,0,2,1,1,0,5,4,17,2,4,8,0,1,1,3,8,13,24,7,2,9,1,5,4,2,0,9,28,3,10,4,9,514
1,15,4,3,1,4,15,8,1,6,6,3,4,4,2,0,4,1,0,1,0,0,1,3,2,0,2,0,0,0,0,0,9,1,1,6,11,3,1,0,0,1,2,13,18,0,0,0,14,0,14,8,3,11,13,0,3,6,3,11,0,0,9,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9,1,4,2,0,6,0,0,5,0,4,12,1,6,0,0,7,7,10,0,4,4,0,0,2,1,1,1,4,3,16,15,4,5,8,9,6,4,6,4,7,3,5,1,3,4,6,3,1,12,25,2,1,5,6,502
1,16,3,9,1,5,14,3,0,8,4,4,0,2,5,2,7,1,1,1,2,0,8,13,2,0,4,0,0,0,0,0,9,6,0,3,22,5,5,0,0,1,4,3,38,0,0,0,12,7,9,9,2,16,27,0,5,5,14,20,0,0,28,0,0,0,4,0,0,0,0,21,0,0,0,0,0,0,2,3,4,3,0,10,4,0,8,0,6,10,10,15,1,1,12,9,10,1,9,17,0,0,1,0,2,1,17,10,31,15,12,9,3,13,11,9,12,13,11,4,6,6,5,8,4,1,0,13,22,10,12,12,16,798
1,17,9,16,6,13,18,24,1,3,9,4,7,5,1,0,2,4,1,5,1,0,12,10,2,0,9,0,0,0,0,0,18,8,2,14,27,8,10,1,0,1,3,13,58,0,0,0,15,15,27,26,12,20,48,0,10,19,18,31,0,0,54,0,0,0,4,0,0,0,0,32,0,0,0,0,0,0,7,4,2,2,0,14,6,0,15,0,2,10,11,29,1,1,21,3,16,0,25,12,0,0,3,8,0,2,31,8,27,16,9,18,7,26,10,11,38,18,18,7,8,11,3,7,10,4,2,14,47,4,15,12,27,1258
1,18,8,0,9,12,12,15,0,1,5,4,14,1,3,0,7,2,2,6,2,0,5,3,4,0,5,0,0,0,0,0,33,7,2,4,20,7,3,1,0,4,2,5,58,0,0,0,17,18,22,21,9,9,36,0,3,22,17,27,0,1,17,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,6,1,6,13,0,14,4,0,7,0,5,12,8,16,0,1,17,6,23,0,15,5,0,0,0,4,4,1,22,14,25,11,3,11,21,19,3,4,18,17,14,4,10,11,5,8,7,2,3,14,25,2,13,9,16,990
1,19,11,1,1,11,9,7,5,5,3,3,5,0,1,2,3,3,3,2,4,0,2,2,1,0,4,0,0,0,0,0,29,2,2,7,15,2,0,0,0,0,6,2,23,0,0,0,14,8,34,9,2,7,19,0,2,9,9,25,0,0,10,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,1,2,3,2,0,10,1,0,7,0,2,8,2,13,3,1,10,1,13,1,4,8,0,0,1,6,2,2,6,11,18,13,2,13,5,10,4,0,6,8,16,3,4,12,2,5,3,2,1,17,34,6,1,5,8,657
1,20,0,0,0,1,7,5,0,5,1,4,1,5,0,0,1,0,1,2,2,0,1,2,0,0,2,0,0,0,0,0,13,4,1,2,4,11,0,0,0,3,1,2,10,0,0,0,15,1,5,14,5,4,7,0,2,4,7,4,0,1,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,3,0,4,2,0,2,0,0,6,2,5,1,1,13,1,17,0,3,6,0,0,2,0,0,0,3,7,7,4,6,1,3,5,5,4,6,5,11,2,3,7,0,1,0,1,0,10,16,5,1,0,4,371
1,21,1,1,2,5,6,4,0,4,0,4,3,0,1,0,3,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,7,1,1,2,4,3,0,0,0,0,6,1,2,0,0,0,6,1,5,3,5,3,2,0,0,6,5,4,0,0,1,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,3,2,0,4,0,0,3,0,0,7,1,6,0,0,7,5,2,0,1,3,0,0,2,2,0,0,4,6,3,3,3,1,1,4,2,1,2,3,9,2,9,12,2,4,2,0,2,1,20,1,3,5,7,279
1,22,0,3,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,3,0,0,0,0,0,4,2,0,1,1,2,0,0,0,1,3,2,1,0,0,0,3,1,1,4,2,2,2,0,1,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0,0,3,0,2,1,0,6,1,11,0,4,1,0,0,0,0,1,0,2,7,2,3,1,8,3,5,0,2,1,1,8,0,4,6,0,2,1,2,1,2,7,0,4,1,3,176
1,23,1,0,0,1,2,2,0,2,1,0,0,1,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,1,1,2,3,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,3,0,0,7,2,4,0,0,1,0,0,1,1,0,0,1,4,2,0,0,3,0,2,0,3,0,0,4,1,4,0,1,0,2,0,1,3,12,1,0,0,2,107
