day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,182,183,184,185,186,189,190,192,193,194,195,196,197,199,200,201,202,203,204,205,208,209,210,211,212,213,214,215,216,217,218,219,221,224,226,227,total
0,9,0,8,6,5,16,1,1,26,16,8,6,19,1,13,17,11,12,8,20,37,13,2,5,4,12,7,13,4,22,17,9,22,4,6,4,6,10,11,9,23,19,5,9,20,6,5,4,19,16,19,2,2,8,4,28,14,3,10,3,3,38,18,15,3,4,6,6,16,8,12,3,8,6,7,5,4,4,7,3,17,14,18,23,0,5,1,18,14,17,3,8,15,4,12,10,16,7,3,6,9,1,3,1,6,10,13,10,7,2,15,4,3,0,4,0,2,2,1,6,7,3,0,1,3,2,3,2,2,5,6,4,1,3,4,9,6,4,5,1,1,4,2,4,0,3,2,3,3,7,18,39,38,9,5,3,14,6,6,26,13,9,8,2,4,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,6,1,8,3,1444
0,10,0,2,5,4,10,1,3,26,7,7,6,9,7,4,5,4,7,8,14,17,13,0,6,4,9,4,3,4,15,6,12,15,2,8,4,4,12,5,1,13,8,6,9,9,7,1,4,14,7,13,1,6,9,1,21,15,0,3,2,7,21,14,15,4,2,6,9,17,9,15,3,9,3,9,9,2,3,2,6,18,11,11,14,0,1,3,7,3,14,6,2,7,2,8,10,17,7,8,3,8,0,1,3,0,2,9,5,1,2,5,3,1,1,1,3,1,1,0,4,4,2,2,0,3,0,18,1,8,0,2,2,5,3,1,2,3,8,0,2,0,7,0,1,1,1,5,3,2,6,10,18,22,2,2,3,8,2,4,15,9,8,1,6,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,2,0,1010
0,11,0,3,11,2,7,7,2,10,24,12,6,4,5,5,6,2,0,7,9,17,7,6,3,0,4,1,1,4,7,15,9,15,7,7,3,6,17,3,17,11,10,6,4,7,4,8,3,15,6,13,1,7,22,3,16,17,0,11,4,4,26,12,3,0,4,9,17,17,7,9,1,7,3,9,7,2,6,8,4,8,3,3,11,2,3,2,4,5,6,9,1,3,2,1,9,14,13,4,2,8,0,2,2,3,4,6,10,1,4,6,4,2,2,1,1,3,4,1,4,1,8,3,4,2,3,8,0,4,1,5,0,5,5,2,8,8,4,4,3,0,3,0,0,0,1,1,2,4,2,5,13,8,3,6,4,10,3,1,15,13,3,4,1,2,0,0,0,5,1,4,0,0,0,0,0,1,2,0,0,1,0,1,2,6,2,3,3,2,3,985
0,12,2,2,10,8,14,13,3,7,21,12,3,14,9,5,9,7,9,12,19,22,26,8,11,5,3,5,10,7,2,14,12,23,6,2,5,7,20,5,13,18,16,23,12,5,13,2,5,21,10,18,1,5,15,5,15,13,1,10,5,6,60,15,6,1,4,15,6,23,10,11,6,4,8,31,8,2,11,2,3,7,5,11,17,0,2,7,11,9,10,16,1,11,4,2,11,7,18,14,0,12,0,2,8,0,7,3,2,1,0,12,6,4,2,2,2,1,1,0,3,3,11,8,13,1,0,11,2,10,2,5,2,5,2,4,10,5,2,5,4,0,5,4,3,0,1,0,0,1,5,20,16,17,1,5,0,8,7,8,19,8,4,6,3,2,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,8,3,4,1,1,2,1335
0,13,0,10,2,2,8,1,5,9,8,12,2,9,8,0,11,7,4,9,12,19,13,7,4,5,5,6,13,6,15,28,11,19,4,2,6,5,14,15,9,23,12,6,11,3,6,1,6,16,26,6,4,8,13,11,18,19,1,8,2,3,51,19,8,6,5,10,24,19,14,13,3,3,7,23,18,2,14,1,9,14,5,9,7,0,1,7,7,6,4,15,7,10,2,0,5,11,19,14,1,16,1,0,4,2,4,6,7,1,3,7,2,3,1,0,1,1,4,0,6,3,5,3,0,2,1,1,1,3,2,4,2,1,2,3,7,8,1,5,2,0,4,0,5,4,1,0,1,4,3,20,7,18,2,3,5,5,2,11,20,7,6,4,1,2,1,1,0,2,2,0,0,0,1,0,1,0,2,1,1,3,0,1,0,7,0,3,0,0,8,1215
0,14,0,5,4,5,11,5,6,7,25,9,2,10,13,2,6,3,2,11,7,30,9,2,4,3,4,2,5,1,5,18,4,20,0,1,12,8,15,10,13,11,9,13,13,7,12,0,5,21,11,9,0,3,20,6,20,11,1,19,6,0,57,18,3,5,3,10,21,37,11,8,2,5,5,18,17,0,6,11,4,10,3,12,10,0,3,14,1,13,9,12,1,8,3,1,4,7,28,10,1,7,0,0,0,1,3,5,1,0,0,7,5,5,4,3,1,0,4,0,0,0,8,2,2,3,2,5,0,9,2,9,0,4,2,2,4,3,0,8,0,1,2,1,0,0,0,1,3,2,1,10,11,22,6,4,0,5,2,1,17,12,11,9,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,2,0,5,3,5,0,4,0,0,1,1149
0,15,0,3,5,17,15,10,0,4,18,16,9,21,14,3,18,0,4,20,14,15,20,10,5,4,4,5,7,8,19,21,14,34,2,6,4,13,18,5,19,19,19,25,11,3,10,6,13,19,11,17,1,8,13,10,22,22,0,32,5,7,44,10,6,15,0,8,28,41,11,16,0,4,2,32,8,1,17,11,6,3,4,9,14,0,0,4,5,10,17,12,1,6,1,0,10,16,37,7,0,13,1,1,1,6,3,4,9,1,2,11,1,5,1,4,4,1,0,0,1,4,14,4,1,0,0,0,1,8,2,2,1,7,5,5,5,12,3,9,2,0,4,0,4,0,3,2,4,5,1,15,17,10,5,4,0,3,8,8,32,18,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,9,1,0,0,0,5,1438
0,16,2,5,7,9,21,22,2,21,19,23,10,36,38,3,23,1,2,24,29,59,42,18,5,11,6,7,21,14,15,19,30,36,3,5,23,17,26,23,7,31,20,25,26,4,32,4,12,19,29,21,1,11,25,9,33,26,2,34,7,3,84,36,5,14,5,25,15,48,15,16,0,2,2,87,21,3,34,19,11,14,13,41,23,4,3,4,5,5,15,16,4,15,3,9,5,13,48,15,4,12,2,2,1,3,5,9,34,3,9,16,2,4,0,3,0,0,3,1,3,5,7,10,24,0,3,10,6,13,1,7,0,4,9,12,19,8,1,14,6,0,12,1,8,1,3,0,0,5,0,21,15,23,6,9,5,7,13,7,51,36,27,2,1,0,1,2,0,6,0,0,0,0,1,0,0,0,0,2,2,1,1,0,1,23,0,7,0,0,7,2337
0,17,0,22,18,19,26,13,10,24,38,19,38,20,15,1,51,9,8,20,36,181,56,41,11,19,12,28,15,20,26,27,53,53,6,20,19,20,71,43,33,48,36,27,31,14,24,7,18,47,35,15,5,6,38,45,61,45,4,28,21,1,77,57,12,26,4,36,29,57,21,25,5,5,6,50,30,3,28,17,13,13,12,37,41,3,4,9,12,20,15,17,6,32,3,3,9,24,44,36,1,17,4,0,3,4,14,15,15,3,7,22,6,4,4,0,0,0,2,0,6,4,33,30,25,5,1,6,9,41,4,19,4,12,12,9,28,17,4,13,7,0,28,2,2,0,5,0,3,1,10,30,22,22,7,24,6,14,32,25,52,32,26,11,8,6,1,1,0,5,3,0,1,1,0,0,0,2,1,3,2,3,0,2,0,15,0,6,2,2,14,3380
0,18,0,6,15,15,27,5,8,18,27,18,9,11,3,2,42,15,17,30,30,50,29,5,16,21,12,2,16,5,27,23,7,60,6,30,14,18,16,40,35,14,24,28,13,24,12,6,16,40,14,16,3,10,46,25,44,44,6,13,9,4,80,40,15,12,5,9,12,55,23,35,2,6,6,35,37,1,13,15,20,12,12,25,26,2,4,8,11,18,16,16,8,26,1,6,13,27,29,15,3,32,1,0,5,4,9,9,6,8,4,23,5,4,4,6,3,0,0,0,8,7,17,5,10,2,0,7,5,11,8,17,1,3,9,23,17,16,2,10,6,0,24,3,4,0,6,0,3,4,4,31,16,27,5,18,2,3,18,13,40,37,7,5,3,9,0,2,1,3,0,0,0,0,0,0,0,3,5,4,2,8,1,0,1,12,0,4,3,5,8,2491
0,19,0,7,12,6,23,3,3,18,15,22,13,8,12,1,21,8,7,22,13,23,13,11,4,15,9,3,11,4,15,20,26,36,5,20,12,4,20,9,13,25,23,32,2,8,14,2,16,28,24,29,1,10,25,6,35,27,5,5,7,4,68,30,7,4,12,14,9,32,12,21,5,13,7,22,21,1,16,11,8,17,11,14,22,2,4,6,8,15,15,14,1,27,2,2,17,17,15,9,4,20,2,1,6,3,6,10,5,6,1,12,7,5,4,2,0,0,0,0,3,1,6,4,3,4,0,8,2,9,1,18,2,7,20,6,6,13,1,5,8,0,13,3,2,0,1,0,2,2,4,32,26,22,2,8,4,5,7,8,24,9,1,2,4,8,0,0,1,2,3,1,1,0,0,0,4,1,1,6,0,5,1,0,3,5,0,19,5,2,4,1820
0,20,0,5,8,10,21,4,3,20,20,6,8,11,8,0,9,1,4,14,13,16,9,4,8,3,4,5,3,1,10,30,3,17,1,8,7,2,5,6,12,16,19,27,1,9,7,1,13,19,8,17,3,4,15,11,21,20,1,4,2,5,45,52,8,11,7,1,4,15,12,10,0,7,8,17,15,2,11,5,7,6,3,19,15,0,2,3,9,20,8,8,0,12,3,8,4,19,9,6,1,1,0,1,7,3,3,14,5,2,4,10,6,5,2,3,0,0,0,0,1,1,7,1,0,0,0,2,0,6,4,14,1,11,11,3,3,17,1,3,5,0,4,0,0,0,1,0,1,1,2,18,10,24,0,3,2,4,11,4,4,9,1,3,3,8,0,0,0,0,1,0,0,0,2,0,0,0,4,2,0,5,4,0,0,4,2,2,4,2,4,1240
0,21,0,2,11,5,6,2,1,12,8,2,4,4,1,0,4,2,5,8,9,16,5,6,3,4,1,0,7,0,7,20,4,17,1,3,1,11,5,3,4,20,10,20,0,6,7,1,23,24,5,9,1,1,18,2,14,13,3,4,0,3,22,23,9,6,8,0,10,27,11,10,0,5,8,9,5,1,3,3,11,3,7,2,14,0,2,3,5,7,8,2,0,13,0,1,8,11,9,3,2,8,0,1,2,0,5,4,1,0,2,7,3,6,0,2,4,0,2,0,2,1,2,2,1,1,0,2,1,1,0,3,1,5,2,2,4,8,1,4,0,0,4,0,0,0,0,2,1,1,9,14,14,4,0,3,2,0,6,2,10,6,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,1,4,0,2,5,854
0,22,0,3,3,6,6,2,1,7,5,5,1,3,2,0,9,1,4,6,5,8,4,4,2,2,0,1,6,0,6,26,1,10,0,4,3,9,9,3,2,23,11,15,1,3,8,2,8,23,4,10,0,5,11,3,8,4,1,0,1,2,9,16,0,5,3,0,4,22,3,11,1,0,0,4,7,0,0,0,8,2,0,5,9,0,0,2,4,3,6,4,0,7,1,1,2,3,4,2,0,5,1,0,0,1,3,1,1,0,3,5,3,6,0,0,2,0,1,0,4,1,7,1,0,0,1,4,1,1,0,4,0,2,2,2,3,2,0,2,0,0,1,0,0,0,0,2,0,0,3,16,8,3,0,2,0,2,0,2,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,3,589
0,23,0,1,1,7,7,0,0,1,5,3,1,0,0,0,1,0,1,5,1,3,2,3,2,1,0,0,1,0,5,6,0,6,0,2,4,3,5,2,0,12,0,2,1,4,0,0,5,9,3,7,0,2,5,0,2,6,0,0,0,1,7,6,0,1,1,3,4,7,2,2,0,0,0,3,7,0,1,0,2,4,3,0,4,4,0,0,3,1,2,0,1,2,1,0,6,3,2,4,0,2,0,0,0,0,2,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,1,0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,3,9,7,1,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,287
1,0,0,4,2,2,0,0,0,0,0,0,1,1,0,0,1,0,2,1,3,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,1,1,0,4,2,2,0,2,0,0,1,5,2,3,1,1,1,0,2,0,0,0,0,2,3,3,0,5,1,0,4,6,1,2,0,0,2,2,1,1,0,0,0,0,1,0,3,0,0,0,0,2,4,0,0,3,0,0,5,0,0,1,0,1,1,0,0,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,132
1,1,0,0,0,2,2,0,0,1,0,2,0,0,1,0,0,0,1,0,3,3,1,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0,0,3,1,6,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,75
1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40
1,5,0,0,1,1,6,0,1,0,3,2,0,3,1,0,1,0,0,2,1,0,1,0,6,0,2,0,5,0,1,2,0,1,1,4,5,3,0,0,0,2,3,2,0,0,0,3,0,9,0,4,0,0,0,1,2,0,1,0,0,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,3,1,0,2,0,0,1,1,3,5,0,0,0,0,0,0,0,0,3,2,1,1,2,0,3,1,0,1,0,2,0,0,0,1,0,0,0,3,0,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
1,6,0,1,7,3,2,0,6,1,0,2,4,1,1,1,8,4,3,8,2,11,2,1,5,8,3,0,0,0,2,4,3,1,1,4,5,3,0,5,1,4,8,8,5,2,1,0,3,9,1,4,2,4,4,0,8,7,2,0,0,1,2,5,4,0,0,0,1,2,1,1,0,2,2,0,5,0,1,0,1,11,3,4,2,0,0,2,6,1,1,7,2,1,1,1,4,1,1,0,0,0,0,0,4,8,7,4,0,2,5,5,13,1,3,2,0,0,0,0,0,4,0,0,0,1,1,3,1,0,0,0,0,4,0,0,3,5,1,3,11,0,1,2,3,2,0,0,0,0,2,3,1,6,0,0,0,1,1,1,1,32,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,3,0,5,0,1,1,0,1,0,0,426
1,7,0,4,10,15,6,0,8,9,2,4,5,3,0,2,11,10,3,8,8,26,4,0,10,24,10,0,7,2,1,14,15,8,1,24,19,20,5,15,5,8,16,12,12,5,1,9,4,20,5,11,0,20,10,3,20,8,5,5,0,11,4,10,13,2,6,2,2,7,5,7,4,10,9,1,5,5,2,1,11,14,0,7,8,0,2,13,15,9,6,15,8,6,1,5,5,9,7,2,8,1,0,0,17,7,23,14,2,10,13,6,15,5,3,4,2,2,2,0,5,10,5,0,0,10,2,12,4,1,3,2,6,1,2,8,8,15,3,2,20,0,4,9,8,0,4,1,4,2,2,6,15,11,2,3,1,0,5,2,7,82,8,11,3,4,1,0,1,6,4,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,3,1,0,0,1209
1,8,0,5,25,14,28,2,17,23,20,3,14,17,2,13,38,21,19,6,21,69,28,2,11,14,12,1,7,2,13,25,8,13,3,19,23,25,13,13,12,26,16,4,13,10,7,6,21,18,6,29,2,18,9,9,31,16,6,10,3,28,52,33,18,4,17,5,2,10,5,20,13,7,33,3,14,6,7,10,31,37,4,16,20,1,3,9,19,13,19,33,13,19,7,20,11,20,8,10,25,10,5,8,10,13,26,16,10,19,19,18,10,7,2,5,7,4,7,1,10,5,5,0,0,13,1,16,1,1,5,8,8,4,21,18,20,11,7,9,13,0,11,3,10,0,13,2,2,3,3,21,25,28,3,5,2,12,5,6,11,32,6,6,0,19,4,2,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,1,0,0,2107
1,9,0,3,7,2,13,0,4,26,8,6,6,6,1,8,15,2,7,5,20,24,10,4,5,2,12,9,6,1,12,10,3,10,4,8,4,5,8,14,5,15,5,6,9,1,14,2,13,12,4,12,2,4,3,3,12,11,7,7,5,8,31,18,6,4,9,2,6,12,10,13,1,9,9,6,7,2,0,4,7,12,7,18,10,1,1,2,13,9,8,5,4,10,5,2,3,12,7,5,3,5,1,0,1,4,3,13,5,8,1,7,0,1,2,7,1,0,4,0,4,1,3,1,2,3,1,2,0,4,7,5,1,9,4,5,10,6,2,2,3,0,4,0,1,0,3,0,2,3,10,5,20,32,2,3,5,4,7,4,10,24,2,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,6,0,0,0,1044
