day,hour,C32004,M32032,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32008,A32009,S32002,S32003,B32020,S32006,S32004,S32005,S32008,S32009,D32002,D32021,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,A32019,C32005,A32017,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32013,S32012,D32014,D32015,D32017,D32010,D32011,D32012,D32013,D32018,D32019,M32021,M32020,D32007,D32006,C32010,C32013,C32012,C32015,D32005,C32017,C32016,C32019,C32018,M32025,E32004,E32005,E32006,E32001,E32002,E32003,M32038,D32003,M32023,D32001,D32000,M32026,M32027,M32024,D32004,D32009,D32008,C32020,C32021,C32022,C32023,M32031,M32030,B32018,B32019,M32034,M32037,B32012,B32013,B32010,B32011,B32016,B32017,B32014,B32015,S32001,K32002,K32003,K32001,K32004,B32008,M32009,B32000,M32006,M32007,B32005,M32001,M32002,M32003,M32029,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,M32005,B32003,B32002,B32004,B32007,B32006,C32014,total
1,18,9,5,13,5,4,17,13,17,0,9,13,12,5,7,10,21,5,4,4,3,24,11,6,8,14,16,16,25,1,16,28,11,5,18,29,4,3,6,23,8,8,6,64,3,3,0,3,19,18,24,19,9,46,18,6,27,10,12,34,22,29,2,0,5,33,3,1,0,1,7,0,5,3,2,8,4,2,14,11,1,26,12,12,3,39,24,34,7,6,4,3,2,7,21,6,0,50,8,6,17,14,32,0,7,9,1,4,6,12,3,31,47,24,51,14,25,29,31,20,19,17,23,11,22,33,9,12,15,13,36,18,8,19,22,15,2,1871
1,19,7,1,7,6,0,15,15,22,0,12,14,6,2,10,2,20,7,7,3,3,12,13,10,2,5,8,16,11,0,5,21,7,3,5,18,3,2,2,13,6,4,7,24,0,2,1,2,14,7,18,21,10,12,15,5,1,7,2,27,11,8,0,1,1,22,7,4,0,0,8,0,6,5,2,0,4,2,3,7,0,23,6,5,2,14,7,23,0,0,2,3,2,6,13,1,0,27,4,8,12,6,21,0,10,13,1,1,3,6,1,14,27,19,38,1,13,19,22,16,16,10,31,4,12,34,13,6,14,5,32,14,2,13,9,10,2,1207
1,20,8,1,4,4,1,11,9,12,2,6,8,6,5,11,2,14,4,1,0,1,5,3,2,3,2,6,6,2,0,5,10,8,2,4,6,2,2,5,2,0,6,1,20,0,1,0,2,8,9,1,6,1,9,5,2,7,10,5,7,13,6,2,3,0,16,0,1,0,0,5,0,1,0,1,1,0,2,2,3,1,11,0,2,0,7,5,10,0,0,0,0,1,6,14,2,0,7,6,1,14,10,12,0,6,6,0,1,2,3,3,12,15,7,20,5,7,3,24,10,10,3,21,7,10,19,7,11,4,4,11,9,2,5,4,5,0,706
1,21,2,0,3,1,1,14,9,6,0,3,1,7,3,1,5,5,0,0,1,1,3,2,0,2,1,0,5,5,2,2,11,2,1,3,9,0,0,5,7,1,4,0,11,1,0,0,0,9,2,5,4,3,5,5,2,5,4,4,8,1,1,1,0,0,4,0,2,0,1,2,0,3,0,0,0,1,1,2,3,0,6,4,0,3,4,2,7,0,0,0,0,0,2,8,3,0,6,2,1,12,3,7,0,7,10,1,1,4,1,2,1,11,7,16,2,6,2,5,6,5,2,20,2,8,22,5,4,3,3,9,6,1,1,6,3,0,470
1,22,1,1,1,0,2,3,10,1,1,3,1,10,1,3,1,3,1,1,0,2,5,4,0,0,0,0,2,0,0,1,10,4,1,1,2,1,0,3,6,0,6,0,2,0,0,1,0,2,3,0,10,1,1,1,0,5,6,3,5,1,7,1,0,0,8,0,0,0,0,1,0,0,1,0,1,1,1,0,4,0,5,1,1,0,1,3,0,1,3,0,0,0,2,6,0,0,5,1,2,21,15,15,0,3,9,1,0,5,1,2,2,9,8,12,1,4,1,8,2,5,0,7,3,10,16,4,5,3,1,2,1,0,2,1,0,0,368
1,23,1,0,1,0,0,0,2,2,2,1,0,2,3,1,1,3,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,5,2,0,5,0,0,3,1,0,2,1,4,0,1,0,1,1,0,1,1,4,3,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,1,0,1,6,0,0,0,0,0,1,4,0,0,3,1,2,7,5,9,0,2,1,0,0,1,2,0,2,4,8,4,5,4,2,6,2,2,0,0,0,0,8,2,4,2,2,2,1,0,1,3,2,0,185
2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,4,0,0,3,1,0,8,1,3,0,0,1,2,0,0,0,0,1,9,3,1,1,3,0,2,1,3,0,5,0,2,5,1,1,1,0,0,0,0,0,1,0,0,99
2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,2,0,0,0,1,0,3,2,1,1,5,0,0,0,0,0,0,0,0,46
2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,15
2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16
2,5,3,0,0,0,0,1,0,1,0,1,0,5,0,1,0,0,0,1,0,0,2,3,4,0,3,0,4,1,0,0,0,0,0,4,0,0,0,1,0,0,3,0,1,1,0,0,0,3,1,1,3,5,0,1,0,0,0,1,0,2,0,0,0,1,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,2,2,1,0,2,0,0,0,1,0,1,1,1,0,0,0,101
2,6,13,0,1,1,1,0,1,0,1,0,2,10,1,4,3,1,7,2,7,3,6,4,7,4,42,0,7,3,0,2,7,15,1,9,5,2,3,4,3,0,3,2,22,4,1,0,2,2,2,10,14,2,3,1,0,1,0,1,6,21,2,0,4,0,5,0,3,1,0,6,1,1,2,0,0,3,0,8,0,1,13,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,7,8,6,0,0,2,1,5,4,2,1,2,4,5,0,1,10,2,4,0,5,0,0,1,3,4,4,0,0,1,1,1,7,7,0,0,0,437
2,7,14,0,6,0,13,6,1,1,3,10,2,14,12,8,2,5,12,16,0,1,38,29,21,3,86,2,19,10,1,0,28,13,9,17,17,12,3,24,12,7,11,1,64,13,3,0,6,4,3,19,35,3,5,12,0,7,0,1,1,31,11,0,14,1,13,5,13,3,1,14,1,5,5,2,3,6,4,60,0,0,31,15,4,8,5,2,18,0,0,0,1,3,9,13,6,0,6,4,7,9,5,12,3,5,4,17,6,5,9,2,9,15,16,4,10,23,6,6,3,20,2,3,3,13,8,22,3,2,12,3,0,9,17,1,0,0,1276
2,8,14,1,16,1,6,8,4,2,14,6,16,27,16,21,7,12,13,20,11,1,22,28,18,9,80,9,24,10,4,16,45,12,9,42,20,7,10,8,21,21,13,1,87,22,13,2,1,18,11,19,47,19,9,19,0,12,2,4,21,27,4,5,13,1,19,7,11,0,0,26,5,7,7,6,4,8,5,47,4,0,44,19,10,3,3,15,49,0,7,0,0,3,14,7,3,0,28,4,6,18,6,24,2,6,13,9,22,10,33,20,19,28,16,20,32,27,19,16,11,23,1,9,13,34,23,27,1,7,21,2,2,15,43,1,4,0,1949
2,9,12,1,13,0,3,10,2,7,3,8,5,6,15,15,3,5,13,6,6,6,15,14,16,3,47,3,4,7,0,14,13,12,9,6,19,5,5,5,8,4,5,8,30,8,1,4,3,6,8,12,20,3,11,7,1,8,8,3,4,14,4,0,3,0,6,1,4,0,0,3,2,3,6,4,2,9,4,9,2,0,23,17,5,4,8,5,14,0,3,0,1,2,6,15,4,0,16,2,4,21,6,15,2,10,16,0,1,3,8,13,16,11,10,11,9,18,15,13,4,10,7,6,17,16,19,18,4,1,15,3,2,12,13,3,3,0,1054
2,10,2,0,3,3,2,2,9,5,5,6,3,1,4,9,2,4,2,1,1,0,7,2,3,1,10,0,3,6,1,3,11,3,5,7,11,2,1,5,12,3,10,1,12,0,0,0,0,5,1,5,4,6,10,2,0,4,2,3,7,3,3,1,0,1,15,1,4,1,0,5,2,2,1,0,4,4,3,7,3,1,12,9,1,12,6,2,1,0,1,0,2,1,5,11,0,0,11,4,4,7,5,4,1,3,7,4,5,2,4,3,5,15,10,7,5,8,8,3,5,10,3,8,6,3,12,5,1,2,10,6,9,6,6,3,4,0,580
2,11,1,1,9,5,7,4,5,6,6,9,4,2,4,3,0,2,4,4,0,2,7,10,4,0,5,2,8,5,0,12,13,6,3,5,9,4,2,2,14,0,9,1,10,2,2,0,1,10,7,11,5,6,9,7,1,7,1,3,11,7,16,1,2,0,13,0,1,0,1,1,1,0,4,0,1,5,2,7,5,3,3,5,6,3,8,3,13,2,2,0,0,2,2,10,5,0,16,4,1,11,4,10,2,6,11,2,0,3,4,4,7,8,3,12,6,12,6,9,6,7,5,10,3,6,14,4,2,5,7,11,4,3,5,1,1,2,663
2,12,6,1,5,3,3,8,5,9,2,6,3,0,5,5,2,5,4,1,3,4,5,8,1,1,3,4,7,2,1,5,11,6,1,4,17,1,2,2,11,4,7,4,19,0,0,0,2,15,5,7,11,8,16,15,3,13,3,4,7,8,18,3,1,2,14,0,4,0,0,4,1,0,3,2,1,2,3,8,7,1,14,9,4,6,12,3,9,8,0,0,1,0,3,11,7,0,13,5,5,8,10,8,1,13,10,0,3,1,5,4,14,19,16,27,5,12,4,9,11,9,5,17,6,5,16,9,11,6,7,12,5,7,2,4,1,1,810
2,13,5,2,4,5,6,4,6,7,0,8,1,14,5,1,1,4,8,4,0,1,7,7,4,2,3,1,10,15,0,8,10,6,1,6,24,3,9,8,7,2,7,1,26,1,3,3,0,16,5,9,9,5,17,10,2,5,3,4,9,4,10,1,0,2,15,5,4,1,0,3,0,0,3,0,1,2,1,1,7,1,7,1,5,5,8,4,13,0,1,0,0,0,2,9,2,0,14,4,2,8,7,11,0,4,12,1,1,11,6,4,7,11,13,32,1,19,7,9,8,4,7,28,4,8,16,6,12,4,5,20,8,6,3,3,4,1,803
2,14,6,0,3,7,3,10,15,5,2,3,7,4,3,4,2,10,3,2,0,3,5,2,2,2,5,4,3,2,0,10,9,8,3,8,14,2,0,4,14,4,6,3,8,3,0,1,2,12,8,14,11,5,13,9,2,15,7,0,8,4,7,2,0,3,15,1,2,0,0,1,0,2,0,0,0,3,5,2,5,1,8,2,6,5,5,5,9,0,3,1,0,2,0,9,5,0,21,2,1,13,8,17,0,5,4,2,1,2,1,0,14,15,10,45,6,6,7,5,7,2,12,28,6,5,15,7,7,5,4,18,7,1,7,4,3,1,757
2,15,5,0,4,3,4,3,8,10,2,9,5,8,5,1,3,7,3,2,1,4,10,6,1,4,6,3,11,2,0,9,13,2,0,2,15,4,2,5,6,2,1,5,28,0,0,1,1,19,10,9,13,7,14,10,5,11,7,4,17,16,18,0,2,0,20,0,0,0,0,1,0,2,1,5,2,1,6,4,4,3,12,8,3,6,13,7,11,1,2,2,0,2,0,17,7,0,34,7,4,18,2,19,1,5,12,0,2,5,1,3,11,15,14,40,5,13,3,27,9,9,9,22,11,13,21,7,5,4,12,34,15,4,6,5,7,1,963
2,16,11,0,8,27,4,14,26,28,1,9,6,9,1,2,3,11,2,2,5,5,15,25,9,6,19,8,10,7,0,15,18,7,2,7,36,3,5,0,22,3,4,4,54,1,0,3,1,16,13,12,18,9,31,19,7,15,6,12,29,15,47,0,3,1,24,3,4,0,1,1,5,2,1,1,0,2,6,5,13,3,26,4,8,5,32,8,12,5,4,2,3,7,3,22,17,0,42,7,9,14,9,20,0,15,10,4,2,5,1,4,14,21,7,64,7,14,16,15,24,11,25,24,13,18,21,6,24,11,3,48,18,10,14,11,5,3,1529
2,17,9,17,10,29,5,15,18,40,0,15,5,10,7,13,14,16,3,3,4,2,21,20,12,5,21,32,20,22,1,25,51,10,5,20,45,9,3,6,39,4,6,8,124,2,4,0,6,29,26,21,18,11,81,38,25,22,5,6,48,14,67,1,6,4,56,0,4,0,0,3,2,9,1,1,1,0,11,30,15,5,38,9,20,4,68,22,60,16,4,0,2,10,4,39,23,0,74,15,19,22,20,29,3,43,23,0,3,16,6,4,65,40,23,63,11,22,42,63,48,12,25,35,14,35,32,10,16,32,8,83,41,11,14,48,13,1,2719
2,18,20,9,12,20,2,12,12,19,1,9,8,19,7,8,5,21,6,7,0,4,16,20,10,11,18,10,21,16,2,13,35,10,7,16,30,5,5,9,26,8,9,10,69,2,7,3,2,29,18,40,26,13,31,19,5,25,8,10,28,19,50,3,6,4,43,3,5,0,2,6,1,6,0,9,2,6,2,10,12,2,37,4,23,9,42,10,34,7,3,1,5,4,9,23,11,0,41,6,7,17,18,48,2,21,17,1,2,7,12,5,43,44,29,32,12,10,24,27,29,17,12,31,12,30,48,12,23,18,10,28,28,3,26,12,14,0,2034
2,19,10,0,12,6,7,13,12,12,2,6,8,6,6,14,1,22,4,3,1,6,14,9,7,12,4,7,13,12,2,7,28,10,5,8,22,5,2,7,17,6,5,10,36,3,1,0,3,14,4,24,24,4,25,7,5,20,6,11,18,7,11,0,0,1,22,2,3,0,0,3,1,3,1,0,0,3,2,11,9,3,20,10,4,3,19,7,15,0,3,1,4,2,9,17,4,0,13,5,6,18,17,25,1,6,12,4,3,1,8,4,14,23,10,36,10,18,9,24,16,17,7,36,15,21,33,12,13,10,6,36,7,4,9,8,10,0,1295
2,20,7,2,9,2,5,9,13,4,2,8,3,1,4,8,4,15,5,1,3,2,6,4,2,4,7,4,5,11,2,2,12,3,1,7,6,5,1,2,19,3,8,1,25,4,0,3,3,12,3,14,13,5,5,5,7,14,5,4,11,2,8,3,1,0,21,0,0,0,0,2,0,2,2,2,1,4,2,3,5,0,18,2,3,3,9,3,5,1,1,0,2,0,9,11,1,0,26,8,11,25,12,20,1,5,5,2,0,1,5,2,4,19,15,32,7,18,6,20,10,7,7,16,11,12,30,4,10,3,3,21,11,0,5,4,4,1,884
2,21,6,0,0,2,5,6,6,12,1,3,2,5,0,5,3,10,6,0,3,1,7,6,6,0,10,2,9,5,0,6,4,2,1,2,5,1,0,2,4,1,0,0,10,3,0,0,0,6,2,7,9,4,9,7,1,10,2,2,12,2,2,1,0,3,16,1,0,0,2,5,0,4,4,0,2,4,2,4,4,2,13,3,0,1,3,4,6,1,2,0,0,1,2,8,0,0,22,9,2,21,20,8,1,6,8,0,0,0,2,0,2,9,9,27,5,9,3,5,7,10,2,19,6,1,19,12,6,6,4,15,7,2,6,5,4,0,634
2,22,3,0,0,1,9,5,1,2,0,3,3,2,0,1,5,11,2,1,1,0,4,0,1,3,5,1,5,2,0,3,10,6,0,1,3,0,2,0,6,0,4,0,17,0,0,1,3,1,2,1,16,2,5,1,3,7,2,4,5,7,2,0,0,0,6,2,0,0,2,2,1,1,0,3,2,0,1,2,5,0,13,3,1,1,0,3,3,0,0,0,0,1,0,13,2,0,9,1,8,37,10,21,1,6,12,1,0,5,2,1,3,9,13,15,3,9,3,8,2,9,1,11,3,10,14,5,2,7,1,8,7,0,2,6,3,0,520
2,23,3,1,0,1,1,3,5,3,0,3,2,7,2,4,1,9,5,0,0,0,0,0,0,0,0,0,1,3,0,1,4,1,0,2,0,4,0,4,5,0,0,0,1,0,0,1,1,3,1,2,4,7,3,3,1,4,1,1,2,0,1,0,0,1,3,3,1,0,0,0,0,1,0,0,0,0,0,1,2,0,3,0,3,0,3,2,3,0,0,0,0,2,0,3,3,0,4,1,1,4,1,9,0,1,4,0,0,1,3,1,6,6,6,9,3,4,1,10,0,2,2,5,1,1,9,5,1,6,1,2,5,1,2,0,0,1,264
3,0,1,0,0,0,3,1,1,0,0,0,0,0,4,1,0,6,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,3,1,1,1,0,2,3,0,3,0,0,0,0,0,9,1,0,0,0,1,0,0,0,1,4,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,3,0,1,1,0,1,1,0,1,0,0,0,0,1,2,5,6,3,2,5,0,5,0,3,0,5,1,1,7,7,0,4,3,1,2,0,0,0,0,0,145
3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,3,0,3,0,1,0,1,0,0,0,3,0,4,5,1,0,2,0,1,0,1,0,0,0,0,47
3,2,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,39
3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,21
3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
3,5,3,0,0,0,0,0,0,0,7,0,1,4,1,0,0,0,1,1,2,0,1,1,4,1,1,0,1,1,0,0,2,1,1,4,0,0,0,0,0,0,4,0,1,2,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,5,0,0,1,0,0,0,0,2,1,0,6,0,0,4,0,0,2,0,2,3,2,0,2,3,0,1,0,0,0,0,1,0,0,0,109
3,6,13,0,3,0,0,1,0,0,1,4,4,17,0,0,2,1,4,3,6,5,13,7,9,10,48,2,9,1,4,1,9,10,0,6,6,0,0,5,7,0,2,1,21,3,1,0,3,5,1,8,18,5,1,2,0,3,0,1,5,14,4,0,2,0,5,2,3,1,1,2,0,5,2,1,2,2,0,12,0,0,17,3,1,3,2,2,6,0,0,0,0,0,4,3,0,0,0,1,3,2,8,11,0,1,4,0,1,5,2,3,1,6,3,0,2,9,2,5,0,10,1,1,3,2,4,4,0,1,10,0,0,6,11,0,2,0,514
3,7,24,0,19,0,7,11,3,0,3,4,7,18,16,19,5,6,14,13,4,1,31,29,27,2,92,4,17,14,1,2,44,20,11,25,21,6,8,25,11,8,9,1,66,11,2,2,4,9,4,18,46,3,6,8,0,12,1,2,5,30,12,4,18,0,4,6,7,3,0,8,4,5,6,5,2,7,2,64,1,1,33,15,6,6,8,6,23,0,5,0,0,1,12,14,3,0,15,6,3,18,6,22,6,4,4,7,12,6,10,11,13,14,16,8,16,15,7,6,4,24,1,4,5,12,12,29,3,0,8,6,3,5,17,1,0,0,1461
3,8,13,4,14,1,11,11,4,2,13,4,11,34,12,25,8,20,17,24,8,4,30,31,29,10,66,10,21,8,1,24,52,37,10,51,23,5,5,15,25,27,21,2,94,27,11,7,5,13,11,25,22,14,8,14,0,21,1,5,22,24,21,2,17,3,27,9,17,1,2,26,1,17,13,15,12,8,7,65,0,1,56,27,6,8,9,14,55,0,5,0,2,8,16,21,2,0,29,6,15,32,10,24,5,7,14,6,18,13,41,18,35,29,23,12,36,38,22,14,13,27,3,16,15,33,21,36,3,10,26,2,3,21,55,4,8,0,2303
3,9,10,1,16,3,12,8,2,8,4,5,11,10,17,16,3,7,16,8,11,9,11,13,9,1,27,7,12,6,2,16,19,11,11,15,17,4,4,7,9,4,14,3,47,9,7,1,3,12,6,14,23,5,10,8,5,7,10,2,13,16,14,3,4,1,19,0,9,2,0,7,3,3,5,4,2,18,7,29,1,4,26,20,10,7,7,7,23,1,1,1,4,5,6,16,5,0,17,4,8,15,16,15,5,10,12,6,2,14,14,14,28,24,7,24,16,15,23,16,4,12,8,7,20,17,16,19,6,3,18,6,2,12,12,2,7,0,1347
3,10,9,3,15,1,7,7,3,2,3,5,4,5,7,7,1,5,8,7,6,3,10,4,5,3,18,2,2,9,2,6,16,10,9,5,17,4,1,6,15,5,15,1,19,5,0,2,0,5,5,8,6,2,9,9,1,6,7,2,9,9,3,0,0,0,10,3,8,0,1,10,1,2,2,0,2,4,3,6,5,0,20,21,5,8,9,0,8,0,0,0,0,0,4,6,4,0,8,3,2,11,7,23,0,1,11,6,4,4,2,5,16,9,10,12,15,7,6,8,3,11,4,9,15,8,19,12,3,1,6,5,5,2,7,4,1,0,807
3,11,8,3,5,3,1,8,4,8,1,4,4,5,3,4,6,5,7,4,4,3,14,4,6,1,20,3,3,3,0,9,5,3,3,2,13,3,5,3,16,1,4,1,21,3,0,0,2,14,4,16,14,2,16,11,7,8,8,3,10,10,18,0,3,2,14,3,4,0,0,6,0,2,2,1,1,2,6,4,7,1,18,6,7,5,14,5,1,1,1,3,0,4,6,2,1,0,15,5,8,15,7,9,0,6,7,8,6,3,8,3,18,15,5,27,8,7,10,11,12,10,9,16,9,11,19,7,3,7,20,22,6,10,8,6,2,2,891
3,12,4,2,2,6,2,11,10,9,2,5,4,8,3,2,2,6,9,3,8,1,12,9,9,3,10,9,11,3,1,10,19,6,7,10,21,4,4,5,19,1,5,0,25,1,2,1,0,15,9,12,13,9,13,19,3,6,6,7,22,9,19,5,3,0,15,6,5,0,0,4,2,2,3,1,2,0,3,8,2,0,18,9,7,11,14,1,18,9,6,0,9,1,4,12,2,0,20,1,3,20,8,16,0,3,5,2,3,6,4,4,16,18,12,39,11,12,17,22,11,5,12,26,14,18,18,8,9,9,5,30,11,1,12,12,6,2,1101
3,13,11,0,8,7,2,12,8,4,1,9,5,12,1,6,3,7,8,0,0,1,11,13,3,2,9,7,15,7,3,6,15,8,1,6,13,2,8,8,24,1,6,8,15,2,4,0,4,14,4,13,20,1,14,4,5,13,10,9,19,8,20,0,0,3,16,3,5,0,0,4,2,3,1,3,3,6,3,8,10,2,16,7,7,5,9,6,12,0,3,1,0,0,2,23,0,0,21,2,10,15,11,23,3,12,14,1,4,6,8,0,18,24,9,37,7,16,4,13,18,8,6,38,15,17,21,9,12,6,9,19,14,4,10,5,6,0,1098
3,14,10,3,7,4,4,11,7,11,3,1,6,6,3,6,3,3,3,1,2,2,9,14,9,5,10,6,6,5,0,14,7,9,6,10,10,4,5,3,11,0,7,6,16,2,2,0,1,10,9,7,11,6,17,5,2,7,5,5,10,13,11,0,1,2,14,3,3,0,1,2,1,4,3,2,2,1,7,8,6,0,13,4,5,4,7,11,11,1,5,0,2,0,4,16,5,0,18,7,3,11,8,11,2,6,9,2,0,1,3,2,10,15,7,36,6,9,3,10,17,2,15,28,14,9,9,10,8,12,4,30,9,3,3,3,1,0,895
3,15,7,0,3,2,2,7,10,13,4,12,8,7,5,3,4,8,0,3,1,1,8,14,9,2,8,5,11,7,3,11,15,5,1,4,17,2,2,7,18,6,4,10,23,0,0,0,1,13,9,15,8,4,17,8,0,19,3,6,10,12,13,3,2,2,14,2,3,0,2,3,0,4,3,2,3,5,6,2,8,0,16,10,1,3,14,9,11,0,6,5,0,2,5,18,11,0,27,10,3,22,13,13,0,8,15,1,2,1,3,0,11,19,12,51,1,12,6,13,14,3,11,16,12,6,10,9,10,16,4,34,17,3,2,5,7,0,1027
3,16,14,4,7,24,8,18,15,27,1,14,3,7,2,2,14,11,3,2,1,3,19,14,11,17,23,23,12,7,0,34,18,5,1,5,38,0,5,5,17,2,14,0,42,1,0,2,2,14,22,18,17,10,55,23,7,21,7,6,24,15,60,0,3,2,23,4,3,0,2,2,2,4,0,0,0,3,3,4,21,3,35,8,7,8,33,4,19,7,11,0,1,1,3,23,22,0,41,5,19,23,16,17,1,16,20,3,3,2,4,2,33,30,16,70,9,15,13,26,36,15,21,26,10,17,27,9,19,24,8,64,23,13,17,14,4,3,1791
3,17,15,14,16,46,12,21,24,29,3,15,12,14,7,8,6,27,5,6,4,6,28,19,9,16,34,22,29,20,2,41,50,14,6,10,49,10,1,4,58,8,9,9,142,4,1,3,5,41,48,24,32,22,106,36,36,16,18,14,71,26,81,2,3,2,78,5,4,0,0,3,1,7,3,1,0,2,9,27,29,3,43,9,34,15,77,15,68,13,15,0,1,8,8,29,22,0,77,26,24,24,24,40,3,55,25,2,8,5,6,3,63,60,19,69,13,35,44,64,51,13,30,49,20,25,48,23,10,30,11,83,42,9,14,46,13,2,3208
