day,hour,B32018,D32021,B32019,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32008,A32009,D32003,S32002,S32003,S32001,S32006,S32004,S32005,S32008,S32009,D32002,M32020,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,A32017,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32013,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,M32021,D32007,D32006,C32010,C32013,C32012,C32015,D32005,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,M32022,M32023,D32001,D32000,M32026,M32027,M32024,M32025,D32009,M32029,X32000,C32024,C32020,C32021,C32022,C32023,M32031,M32030,M32033,M32032,M32034,M32037,M32036,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32008,M32009,M32005,B32003,B32002,B32005,B32004,B32007,M32003,B32013,A32019,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,M32007,M32001,M32002,B32006,C32014,total
0,12,12,9,7,3,4,7,14,9,2,12,3,5,4,5,5,2,3,2,4,3,1,8,4,5,3,7,13,5,3,1,7,5,1,2,6,3,7,3,1,11,2,5,2,13,0,0,1,4,3,9,15,11,13,4,14,12,9,5,5,8,15,14,0,1,0,18,5,2,2,0,6,0,3,1,1,7,5,9,10,0,13,7,5,2,2,7,3,0,7,6,1,0,8,2,7,7,9,6,21,0,8,9,16,9,10,0,3,12,2,2,3,4,1,12,26,19,10,3,10,7,1,8,0,3,4,10,28,10,13,13,15,10,5,12,5,38,7,8,16,9,2,941
0,13,12,6,5,7,2,5,5,13,1,19,4,7,1,5,5,3,13,5,3,2,4,9,7,10,3,10,2,5,9,1,2,16,7,5,5,16,6,4,7,23,2,6,3,13,2,3,0,3,15,5,8,6,9,10,17,16,4,9,13,13,6,12,0,2,0,8,4,6,1,0,14,2,2,2,0,2,3,5,4,0,13,4,0,10,6,8,6,0,7,6,0,1,0,1,4,1,1,4,15,1,4,3,22,11,20,1,2,11,1,1,2,9,0,11,23,22,13,2,11,5,3,15,4,2,19,12,9,13,13,17,6,9,9,9,10,37,7,7,11,1,4,983
0,14,18,20,1,3,5,5,7,3,5,6,5,8,5,7,3,3,5,3,0,0,3,9,12,7,5,6,3,0,6,0,6,9,2,4,6,11,9,0,4,15,3,7,4,12,2,0,0,1,9,4,12,17,12,7,12,9,5,10,7,8,6,18,0,3,1,5,0,0,0,1,10,0,3,3,4,2,4,7,5,1,10,5,3,6,1,13,4,0,4,2,1,2,1,0,3,6,12,2,18,0,0,5,16,12,28,1,1,7,1,2,2,3,3,12,10,31,14,3,7,1,0,9,7,3,6,12,16,6,6,8,11,19,12,10,8,45,1,8,2,4,1,889
0,15,11,15,6,11,2,11,18,15,3,9,5,7,7,4,5,2,7,1,0,0,4,8,7,4,2,8,4,3,10,2,28,8,3,3,6,9,4,2,9,11,3,2,6,18,4,0,0,2,9,8,16,13,8,12,14,9,2,5,8,14,9,15,0,0,2,10,1,0,1,0,12,0,1,0,6,1,3,5,6,0,12,6,9,1,1,6,6,0,2,0,4,3,1,0,3,1,4,3,28,0,8,6,18,11,12,0,14,6,5,3,2,2,4,10,16,30,21,5,6,14,3,11,9,7,7,7,18,9,6,20,6,12,7,7,10,42,3,7,11,9,0,993
0,16,15,16,10,30,0,8,18,19,2,8,10,1,10,3,5,1,8,3,3,2,3,7,8,1,7,7,23,1,10,3,19,14,5,1,9,19,7,6,1,26,2,4,7,41,0,2,2,1,22,18,29,16,18,14,44,27,5,15,23,20,13,46,1,2,0,23,3,3,2,0,23,1,7,3,0,0,0,10,16,4,16,1,26,9,1,10,7,0,9,13,6,1,1,11,1,1,15,5,37,1,7,8,24,8,23,1,15,11,8,1,4,4,1,19,24,57,19,7,13,19,5,26,17,9,23,30,26,15,6,19,8,12,12,7,15,61,4,8,45,7,0,1615
0,17,16,22,7,21,4,20,24,34,8,24,14,11,13,5,4,0,28,2,3,1,1,23,15,3,19,27,26,7,22,3,24,50,11,3,12,34,12,3,2,40,3,11,7,110,0,3,0,6,29,40,32,17,17,24,55,30,21,23,15,59,16,77,1,1,0,35,2,1,0,0,66,0,7,1,0,3,0,4,15,15,27,8,24,13,5,19,10,0,20,24,25,0,7,10,4,6,22,23,61,0,13,11,26,16,27,0,18,11,4,0,5,10,1,54,36,90,51,8,27,36,29,38,10,4,60,18,29,16,20,41,10,35,36,8,10,71,14,28,72,23,1,2669
0,18,14,10,7,13,4,9,21,20,1,6,5,7,6,7,5,1,23,5,3,1,4,14,8,5,12,14,9,3,8,0,17,29,4,3,10,21,5,2,2,25,4,4,3,85,2,2,4,7,34,15,22,10,8,4,24,19,1,15,21,23,15,12,1,0,0,35,2,2,0,1,30,0,3,0,0,3,0,6,19,0,22,9,13,8,3,17,16,0,20,4,6,2,2,3,2,7,14,12,43,2,4,6,23,10,12,0,10,15,2,3,6,10,4,26,36,68,16,11,16,23,13,28,9,3,23,16,37,14,12,44,9,20,17,9,14,54,13,17,36,10,3,1706
0,19,10,6,8,4,4,15,15,4,1,9,2,7,3,7,4,2,13,4,6,2,3,16,9,3,4,10,0,1,8,1,7,20,4,2,4,7,8,1,6,26,2,8,7,33,2,0,2,4,10,8,17,2,12,8,21,12,2,20,18,10,1,8,0,3,0,17,0,3,2,0,2,1,2,2,0,1,1,6,12,0,14,7,3,0,3,7,17,0,7,2,1,1,0,3,1,3,7,3,36,1,4,1,10,7,7,0,3,9,3,2,4,8,0,8,24,34,18,2,8,12,2,20,4,3,8,3,21,14,9,20,10,11,10,6,25,51,8,17,14,4,0,1065
0,20,12,5,4,4,1,12,9,5,1,5,4,2,1,4,4,2,13,5,2,1,2,4,7,1,4,5,4,1,4,0,4,11,1,0,5,7,12,1,8,13,0,4,8,22,0,2,0,3,4,5,11,4,21,1,8,3,1,7,16,9,0,2,0,1,0,13,0,0,1,0,9,3,2,2,1,0,2,5,6,0,13,7,1,9,1,1,14,0,0,2,0,0,0,1,3,0,9,3,13,1,16,2,20,2,20,0,2,3,1,0,2,3,1,7,15,28,13,5,4,2,2,9,3,1,5,8,18,15,12,20,11,9,9,2,11,33,5,8,7,7,0,785
0,21,5,1,1,0,2,13,7,11,0,5,7,3,1,4,3,0,9,8,0,0,1,1,8,0,2,3,1,0,3,0,0,7,4,0,1,2,5,0,2,4,1,5,2,11,1,0,1,1,9,0,7,2,7,2,4,4,0,3,4,2,4,6,0,0,0,12,0,1,0,0,5,0,2,2,0,1,1,12,9,0,11,3,4,7,2,4,6,0,2,0,3,0,0,0,1,1,3,2,7,0,1,2,11,4,11,0,3,4,0,0,3,5,0,4,18,12,3,3,6,5,1,9,6,1,2,1,14,4,6,13,1,2,12,5,5,23,8,4,6,3,0,522
0,22,6,0,2,1,2,14,5,0,0,4,0,1,1,0,4,1,2,4,2,2,0,2,4,0,1,7,1,0,0,0,1,9,4,0,0,2,1,0,1,6,0,5,0,6,0,0,1,3,5,0,4,1,14,6,1,0,0,2,5,6,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,0,1,4,0,5,1,1,6,1,2,7,0,0,0,0,0,0,0,2,0,0,1,7,1,3,1,7,4,13,0,2,5,0,1,3,1,2,2,11,6,2,1,3,1,0,7,1,0,3,0,8,0,9,8,6,2,9,1,5,15,1,2,9,0,0,351
0,23,3,0,0,0,2,1,3,2,0,1,4,0,0,1,0,0,5,3,0,2,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,6,6,0,0,1,1,3,0,2,0,0,0,0,3,1,2,2,0,0,0,0,1,1,3,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5,0,5,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,3,3,3,0,1,0,1,4,4,0,2,2,0,1,0,0,0,3,5,2,3,0,1,0,0,4,2,1,0,0,16,1,0,4,6,2,5,2,7,4,0,1,5,1,0,188
1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,5,0,0,0,1,1,1,0,1,2,1,0,2,0,7,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,4,1,1,0,0,2,0,0,0,0,0,0,3,0,2,0,0,1,2,5,0,0,0,0,5,0,0,0,1,1,0,1,0,4,0,0,3,2,0,99
1,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,4,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,2,1,0,56
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,1,0,0,32
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32
1,5,3,6,0,0,0,1,0,0,1,0,1,7,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,2,0,3,0,2,4,0,0,1,1,0,6,1,2,3,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,3,0,1,1,0,2,0,1,1,2,0,0,0,2,2,0,0,0,2,0,0,0,2,2,1,0,3,0,0,0,1,0,1,0,0,0,0,115
1,6,1,10,1,0,0,2,1,0,0,5,5,12,5,3,3,1,0,5,0,5,3,21,1,10,9,63,2,2,3,1,4,5,13,4,17,8,8,0,7,4,0,3,0,27,2,0,2,0,4,1,7,5,7,3,7,0,4,10,0,1,15,4,0,0,0,5,4,1,3,1,0,0,3,0,1,0,2,7,0,0,6,5,1,5,4,0,4,0,0,0,0,2,4,0,4,2,0,2,3,4,2,0,6,4,10,0,0,1,2,1,1,14,3,6,4,1,1,3,6,16,1,5,1,1,7,0,2,0,3,6,6,0,0,0,9,0,11,2,1,2,0,557
1,7,12,30,7,1,5,2,3,2,9,7,7,27,97,11,16,5,4,14,22,5,5,29,3,25,0,81,2,3,11,4,9,48,26,5,31,13,19,13,23,10,11,11,0,46,6,8,5,7,9,4,24,22,37,13,2,14,1,9,1,4,44,2,2,12,0,23,12,14,3,4,9,6,7,5,5,5,5,10,0,1,34,12,4,12,19,4,34,0,5,0,0,0,3,4,11,0,9,6,17,1,5,2,24,6,37,1,4,3,5,10,8,21,12,18,11,2,3,8,22,20,2,5,3,4,30,0,2,5,23,12,31,4,4,21,12,10,13,14,18,1,0,1660
1,8,25,49,7,3,8,16,5,3,10,3,21,20,73,29,29,9,16,17,6,14,4,30,12,35,13,95,22,9,6,7,28,60,20,10,40,21,11,4,19,29,19,18,0,123,33,9,6,9,22,7,46,35,42,16,4,9,4,14,6,14,38,11,4,23,0,24,21,20,0,1,15,4,17,7,8,8,22,21,4,0,25,52,15,19,29,29,47,0,9,0,2,3,0,7,28,2,7,13,18,5,10,10,32,15,27,5,12,6,6,21,15,24,12,30,34,5,3,13,37,36,1,9,3,6,50,8,9,38,41,42,36,8,2,35,23,14,33,19,35,2,0,2599
1,9,21,14,3,1,13,18,5,0,4,11,11,6,28,24,13,7,12,18,10,9,1,13,5,4,3,29,6,2,6,8,3,17,7,5,16,13,7,4,3,11,5,15,1,40,10,2,7,6,18,12,13,10,18,11,15,6,2,8,12,8,25,7,7,5,0,13,9,6,3,4,5,8,6,7,5,5,4,8,9,1,20,10,12,17,14,6,17,0,3,5,2,2,3,6,12,1,5,3,12,2,4,15,28,16,23,2,1,17,4,2,14,9,6,23,27,7,5,6,19,14,4,8,5,8,22,14,10,19,42,25,14,7,5,1,11,16,7,27,20,2,0,1408
1,10,9,3,3,0,1,8,10,5,7,8,2,5,8,7,3,8,11,3,5,2,1,8,7,2,2,16,2,6,5,2,12,14,3,7,2,6,8,4,0,16,3,6,1,13,4,2,0,6,7,4,10,6,10,11,7,7,0,5,4,7,1,9,1,1,0,7,1,5,5,2,11,2,6,1,1,3,1,6,9,0,10,8,1,3,8,4,4,0,0,0,3,1,1,2,14,2,5,2,14,2,4,7,32,8,10,0,3,2,1,0,4,4,3,16,16,9,6,4,7,6,0,3,6,8,4,6,7,16,12,17,10,5,7,9,10,14,9,9,13,1,0,808
1,11,11,9,6,6,2,9,4,8,0,7,1,6,7,3,7,1,7,5,3,1,0,10,3,2,0,4,3,1,2,0,15,7,1,1,3,6,6,3,3,12,1,3,3,16,4,1,0,5,8,3,13,3,10,4,7,2,7,14,12,18,8,15,0,1,0,17,0,0,0,0,5,2,0,5,1,1,5,10,8,0,10,9,3,6,7,1,3,0,3,1,0,2,1,4,3,0,1,1,15,2,8,1,15,8,10,3,2,8,3,0,2,2,0,16,22,13,10,5,7,2,0,6,6,5,7,5,12,9,7,11,9,7,10,16,4,29,3,8,10,4,1,775
1,12,16,4,4,3,1,7,10,10,6,6,4,5,1,9,4,2,5,3,1,0,6,8,4,5,3,7,8,1,2,4,13,7,10,4,3,12,6,1,3,13,4,4,1,21,3,2,1,2,16,15,12,4,6,7,14,11,6,9,12,5,10,19,0,2,0,17,2,1,1,0,11,0,1,3,0,1,2,8,9,1,11,7,8,9,2,11,3,0,5,13,6,0,2,0,4,3,2,7,13,2,5,4,16,9,15,2,6,8,1,1,5,7,4,16,23,27,12,7,14,7,1,9,5,4,7,12,16,9,11,14,9,10,6,11,5,39,11,10,12,10,0,972
1,13,3,10,1,11,11,8,9,15,3,7,5,2,4,6,3,1,15,1,1,0,0,2,8,7,6,8,3,0,9,0,4,16,1,1,5,4,9,5,2,12,0,8,0,25,5,0,0,0,10,6,8,7,16,3,18,11,4,7,11,5,11,23,2,1,1,8,0,5,0,1,14,0,2,1,0,3,1,9,13,0,17,6,1,3,4,1,5,0,4,2,2,0,2,1,3,1,4,0,15,1,6,3,13,6,15,0,2,8,2,1,2,4,1,18,15,32,12,5,16,3,3,6,7,3,16,8,27,9,11,15,9,4,7,9,7,40,4,4,15,7,0,904
1,14,7,4,3,6,1,6,9,7,5,5,3,5,4,2,1,1,3,2,1,2,2,6,4,7,7,8,0,5,4,4,15,7,2,2,1,6,4,4,2,7,2,1,0,10,0,1,0,2,17,3,8,13,1,4,13,7,5,11,10,10,8,12,0,0,1,7,2,4,0,0,11,1,3,0,3,2,1,3,4,2,15,3,5,4,2,4,2,0,0,0,2,0,0,0,2,1,7,2,19,1,6,6,17,10,12,1,5,8,0,3,0,2,3,12,17,32,12,3,8,7,2,9,3,0,7,10,13,5,12,12,1,12,7,9,2,34,10,7,5,2,0,751
1,15,14,17,17,10,3,8,19,7,1,9,2,6,5,3,7,0,7,2,3,0,6,1,5,6,9,12,8,2,9,1,17,8,5,6,10,9,6,3,5,7,1,2,7,13,0,1,0,0,6,7,15,15,8,3,11,10,7,10,12,14,7,25,1,1,1,12,0,0,0,0,15,4,0,1,1,1,2,5,2,0,7,4,3,4,1,9,4,0,1,2,4,3,3,1,2,1,3,5,27,1,8,3,11,9,15,0,10,7,5,0,0,3,2,18,20,28,32,8,3,14,6,9,8,6,13,8,16,14,13,17,3,8,7,3,4,43,8,2,18,15,0,997
1,16,18,14,11,39,5,15,23,28,6,9,6,5,8,5,6,2,13,2,3,0,4,15,7,2,10,5,25,10,11,0,26,17,3,8,11,11,9,5,1,22,2,1,11,62,0,4,1,2,17,17,22,16,13,16,48,35,9,17,20,26,14,60,1,1,0,19,0,3,1,0,23,2,4,2,1,2,3,10,19,4,25,6,34,12,2,5,18,0,7,23,8,3,3,7,3,2,16,3,54,2,6,16,20,15,17,4,13,19,2,2,3,3,1,23,22,82,27,9,12,16,8,25,14,3,13,26,35,14,9,14,8,25,11,7,11,81,6,13,38,7,6,1847
1,17,26,26,18,21,7,27,28,46,2,18,9,7,12,10,6,2,26,2,6,1,4,24,18,8,19,20,32,3,21,11,32,41,11,2,19,34,11,2,4,42,2,13,14,135,0,0,0,5,50,47,40,24,24,24,53,42,30,30,35,49,28,79,1,1,0,46,7,5,0,1,64,1,6,3,0,3,1,12,36,10,33,13,41,11,4,19,12,0,31,17,37,1,3,7,3,5,26,22,57,0,2,14,32,20,28,5,35,19,4,2,13,7,2,53,40,103,53,10,34,29,42,50,10,7,70,32,24,10,31,36,10,28,28,12,8,88,6,36,67,11,5,3037
1,18,18,11,12,19,3,6,19,7,1,9,4,10,6,8,10,0,38,0,3,0,1,16,10,5,13,12,16,5,22,0,19,28,15,2,15,24,9,7,5,32,3,4,3,92,2,0,3,7,19,19,28,16,16,12,46,11,10,24,24,22,19,17,0,4,0,34,1,4,0,0,12,1,4,1,0,0,3,17,27,5,26,6,10,6,3,16,14,0,28,1,8,1,2,7,7,5,15,16,30,0,9,3,22,17,21,0,7,11,4,2,2,9,2,25,46,49,28,6,22,20,7,31,13,2,34,21,35,21,28,60,8,14,12,8,16,47,10,30,44,5,1,1903
1,19,5,3,2,5,4,10,11,18,1,10,7,7,8,0,13,0,14,4,5,3,2,12,18,2,8,5,5,5,13,0,6,17,11,3,7,13,7,4,6,17,3,2,4,37,2,0,1,2,15,4,26,7,9,8,10,10,3,9,10,18,8,20,0,2,1,24,1,1,2,0,13,1,6,2,0,0,1,4,22,5,16,4,6,7,3,16,12,0,1,2,1,1,0,1,3,3,10,6,37,2,7,5,10,6,11,1,9,7,4,1,6,5,2,7,21,52,24,12,11,8,2,25,4,4,11,8,30,9,9,25,17,11,18,3,24,57,11,8,25,4,3,1232
