day,hour,B32018,D32021,B32019,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32008,A32009,D32003,S32002,S32003,S32001,S32006,S32004,S32005,S32008,S32009,D32002,M32020,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,A32017,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32013,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,M32021,D32007,D32006,C32010,C32013,C32012,C32015,D32005,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,M32022,M32023,D32001,D32000,M32026,M32027,M32024,M32025,D32009,M32029,X32000,C32024,C32020,C32021,C32022,C32023,M32031,M32030,M32033,M32032,M32034,M32037,M32036,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32008,M32009,M32005,B32003,B32002,B32005,B32004,B32007,M32003,B32013,A32019,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,M32007,M32001,M32002,B32006,C32014,total
0,17,0,6,0,12,0,8,6,22,1,6,3,3,10,0,0,0,0,0,0,0,0,0,3,3,4,10,13,0,0,0,0,17,3,2,0,25,1,4,0,0,1,6,2,72,0,0,0,0,13,16,0,3,6,14,0,0,4,2,6,10,11,0,0,0,0,25,2,1,0,0,0,0,0,1,0,0,0,5,5,4,11,8,11,5,0,4,6,0,7,16,6,2,0,3,1,5,6,8,24,0,3,2,7,10,0,0,12,7,0,0,0,0,0,42,20,39,16,6,6,7,9,21,0,2,24,16,15,5,8,25,11,10,5,5,0,40,9,11,38,3,0,928
0,18,0,1,0,9,0,4,9,12,1,2,2,2,1,0,0,0,0,0,0,0,0,0,2,1,4,3,9,0,0,0,0,11,1,0,0,14,6,1,0,0,2,1,1,32,0,0,0,0,6,10,2,0,8,6,0,0,0,6,5,7,6,0,1,0,0,17,1,0,0,0,0,0,1,0,0,0,0,4,9,2,12,3,5,3,3,10,5,0,12,7,7,0,0,1,0,1,11,7,19,0,2,2,2,5,0,0,4,0,0,0,0,0,0,8,12,27,8,4,4,13,9,13,0,2,22,12,20,6,9,21,8,3,6,3,0,27,6,8,21,0,0,615
0,19,0,1,0,2,1,8,3,6,0,5,1,6,3,0,0,0,0,0,0,0,0,0,3,1,0,6,1,0,0,0,0,7,2,1,0,12,9,2,0,0,0,1,3,25,0,0,0,0,10,3,2,3,6,2,0,0,3,9,4,6,0,0,0,0,0,23,0,0,0,0,0,0,1,1,0,0,0,2,5,0,12,1,3,6,0,1,4,0,5,2,1,1,0,0,2,2,6,1,15,1,3,0,2,3,0,0,1,3,0,0,0,0,0,13,12,19,8,1,4,5,2,7,0,2,5,10,10,7,10,9,4,5,3,4,0,20,2,3,7,1,0,437
0,20,0,1,1,2,0,1,3,5,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,7,1,0,0,11,0,1,0,0,2,1,0,15,0,0,0,0,3,4,1,0,5,1,0,0,1,6,5,2,6,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,3,1,5,1,2,3,0,1,0,0,0,0,0,0,0,4,0,9,1,3,0,3,1,0,0,1,4,0,0,0,0,0,7,6,9,2,1,4,3,0,6,0,1,4,5,6,6,11,5,6,2,8,4,0,24,1,4,6,1,0,282
0,21,0,4,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,5,1,0,0,4,2,0,0,0,1,3,1,8,0,0,0,0,2,0,0,0,5,0,0,0,0,0,3,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1,3,0,0,2,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,2,3,7,2,0,1,2,0,4,0,0,2,1,7,0,3,8,6,0,1,5,0,11,8,1,2,0,0,154
0,22,0,1,0,3,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,2,0,0,0,0,2,0,2,0,2,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,5,2,1,0,5,1,1,2,0,0,2,0,5,2,1,4,1,1,0,1,0,4,1,2,2,0,0,93
0,23,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,1,0,0,2,0,0,0,0,10,0,0,3,1,1,1,1,0,4,0,0,5,1,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,3,0,0,1,0,0,28
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8
1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,1,1,1,0,0,43
1,6,0,2,0,0,0,0,0,0,2,2,1,10,1,0,0,0,0,0,0,0,0,0,3,2,5,17,0,0,0,0,0,1,6,1,0,3,3,1,0,0,0,0,0,12,0,0,0,0,1,1,1,1,6,3,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,11,0,0,0,0,3,0,1,3,1,1,8,0,0,2,0,0,4,0,0,0,0,154
1,7,0,14,1,0,3,4,1,0,2,2,5,9,17,0,0,0,0,0,0,0,0,0,0,3,1,62,0,0,0,0,0,22,11,0,0,3,7,2,0,0,2,7,0,17,0,0,0,0,2,1,2,2,15,0,0,0,0,3,0,7,10,0,0,0,0,6,1,8,0,0,0,1,3,1,0,0,0,10,0,0,8,4,0,3,2,0,27,0,5,0,0,0,0,0,2,0,3,3,6,3,1,1,1,2,0,0,1,1,0,0,0,0,0,6,2,0,0,4,10,8,0,2,0,3,12,0,2,6,10,7,3,0,0,6,0,3,8,1,6,0,0,439
1,8,0,23,1,0,5,6,1,4,6,2,10,32,44,0,0,0,0,0,0,0,0,0,3,12,7,31,2,0,0,0,0,19,19,2,0,10,12,7,0,0,2,14,0,38,0,0,0,0,4,2,8,4,31,10,0,0,1,3,4,2,22,0,0,0,0,9,8,16,0,0,0,3,3,4,0,0,0,11,4,0,24,7,4,6,2,6,12,0,3,0,1,0,0,4,2,0,1,0,11,1,1,2,11,4,0,0,2,2,0,0,0,0,0,6,6,1,2,5,17,18,0,7,0,1,16,3,2,14,25,22,36,1,0,11,0,6,22,8,7,1,0,804
1,9,0,9,2,1,4,1,4,2,2,2,4,16,7,0,0,0,0,0,0,0,0,0,0,5,1,16,1,0,0,0,0,6,5,2,0,3,8,1,0,0,2,9,0,20,0,0,0,0,6,3,3,6,19,5,0,0,0,1,5,5,5,0,0,0,0,7,2,3,0,0,0,1,2,1,0,0,0,5,4,0,7,19,7,6,2,1,4,0,2,0,0,1,0,2,4,0,2,5,9,1,1,1,2,3,0,2,0,8,0,0,0,0,0,10,8,3,1,8,9,7,1,7,0,1,7,6,9,10,10,13,20,2,2,3,0,9,9,18,9,2,0,489
1,10,0,1,0,0,0,0,2,1,0,3,0,3,2,0,0,0,0,0,0,0,0,0,2,3,1,5,0,0,0,0,0,5,4,1,0,5,3,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,2,3,1,1,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,4,2,0,5,11,4,4,4,0,4,0,0,0,0,0,0,2,1,1,1,0,8,0,0,2,4,7,0,2,1,3,0,0,0,0,0,4,4,1,4,1,2,1,1,4,0,3,3,1,2,3,14,4,12,0,1,12,0,8,10,4,11,0,0,255
1,11,0,1,1,3,1,0,0,3,3,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,4,1,0,0,3,4,0,0,0,1,1,2,4,0,0,0,0,2,1,2,0,5,2,0,0,1,1,2,4,4,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,2,2,0,5,4,1,5,2,0,0,0,0,1,1,0,1,0,3,1,1,1,7,1,0,0,0,2,0,1,0,2,0,0,0,0,0,8,3,3,3,0,6,2,1,1,0,1,3,2,4,3,7,3,4,2,4,8,0,6,8,1,8,0,0,212
1,12,0,3,0,3,1,1,3,1,0,3,3,7,1,0,0,0,0,0,0,0,0,0,1,0,1,6,2,0,0,0,0,2,2,1,0,8,4,1,0,0,1,0,1,9,0,0,0,0,5,4,1,1,3,3,0,0,0,0,5,3,4,0,0,0,0,8,0,2,0,0,0,1,0,1,0,0,0,2,3,1,3,2,1,2,0,3,1,0,1,3,0,0,0,0,0,0,3,3,6,0,0,0,0,3,0,0,2,8,0,0,0,0,0,4,6,9,6,1,2,3,2,7,0,1,3,4,4,1,2,3,3,2,2,6,0,15,3,4,9,2,0,257
1,13,0,2,0,1,1,3,2,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,5,5,0,0,3,4,3,0,0,1,2,1,8,0,0,0,0,1,3,2,0,3,1,0,0,1,2,1,2,1,0,0,0,0,8,0,2,0,0,0,0,0,1,1,0,0,3,2,0,3,2,0,3,1,3,1,0,2,1,1,0,0,1,0,0,2,0,10,0,0,0,1,1,0,1,1,4,0,0,0,0,0,4,5,8,2,1,4,2,0,4,0,1,3,4,8,3,2,8,3,3,3,4,0,14,2,0,6,1,0,224
1,14,0,3,0,2,0,3,4,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,0,0,4,1,2,0,0,0,2,3,2,0,0,0,0,1,3,1,0,2,1,0,0,0,2,2,0,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,4,4,0,2,0,1,2,0,1,0,0,0,0,1,0,10,0,0,1,2,3,0,0,0,1,0,0,0,0,0,5,2,6,7,2,1,1,1,1,0,1,6,7,4,2,4,7,3,3,2,4,0,13,5,0,4,0,0,199
1,15,0,4,1,2,0,2,3,7,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,4,0,3,0,1,0,0,0,2,2,7,0,0,0,0,4,2,0,1,3,3,0,0,1,4,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,2,0,0,0,7,0,0,0,2,1,0,0,0,0,3,1,9,0,0,0,3,4,0,0,0,3,0,0,0,0,0,5,5,11,6,0,7,1,5,3,0,1,2,11,5,4,4,4,1,3,2,1,0,16,2,1,6,1,0,238
1,16,0,5,1,10,0,3,3,8,0,2,0,1,5,0,0,0,0,0,0,0,0,0,1,0,5,5,10,0,0,0,0,6,0,0,0,7,2,1,0,0,0,2,2,17,0,0,0,0,4,3,2,6,5,3,0,0,3,10,6,2,12,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,3,1,7,1,8,4,0,4,3,0,2,5,3,0,0,5,1,1,6,2,22,0,2,0,1,6,0,1,6,3,0,0,0,0,0,7,5,19,7,2,3,5,3,5,0,1,17,15,4,5,7,6,3,0,4,3,0,15,7,2,14,1,0,416
1,17,0,1,2,10,0,5,3,12,1,5,3,2,7,0,0,0,0,0,0,0,0,0,3,0,6,10,6,0,0,0,0,6,4,0,0,19,1,1,0,0,0,2,4,49,0,0,0,0,6,9,2,2,4,11,0,0,1,3,4,10,7,0,2,0,0,12,0,0,0,0,0,0,1,0,0,0,0,4,9,1,10,1,8,2,2,7,2,0,7,13,5,0,0,0,0,3,7,10,14,2,3,0,3,6,0,2,11,8,0,0,0,0,0,26,11,27,4,2,6,10,10,19,0,1,29,10,10,2,5,18,5,5,7,5,0,22,3,12,28,1,0,654
1,18,0,2,0,4,0,0,0,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,3,0,6,2,4,0,0,0,0,6,1,2,0,9,2,0,0,0,1,1,3,19,0,0,0,0,4,6,1,1,5,2,0,0,1,2,5,6,1,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,3,5,1,7,8,3,2,0,8,5,0,7,2,2,1,0,0,1,2,6,7,18,0,0,2,3,2,0,0,1,5,0,0,0,0,0,8,7,19,9,2,5,5,9,10,0,3,14,4,5,6,6,14,5,4,4,5,0,5,5,5,11,0,0,391
1,19,0,0,1,2,0,5,2,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,4,0,3,2,1,0,0,0,0,5,1,0,0,6,2,1,0,0,0,1,0,11,0,0,0,0,5,1,2,0,3,0,0,0,1,2,3,3,2,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,3,7,1,7,1,0,1,2,0,1,0,7,2,4,0,0,0,0,1,4,2,9,0,1,0,2,1,0,2,1,3,0,0,0,0,0,8,2,7,9,2,3,5,1,4,0,1,6,2,12,1,7,10,3,2,1,5,0,8,0,3,9,0,0,262
