day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,145,149,150,151,152,159,160,161,162,163,167,169,170,171,174,175,176,177,178,179,180,total
0,9,0,5,14,7,15,0,5,5,5,4,11,4,3,10,10,9,5,11,9,35,10,5,12,4,4,10,10,4,16,32,4,11,0,21,7,7,21,2,15,7,13,8,15,5,4,8,2,8,9,7,11,3,7,5,5,13,6,8,1,1,3,17,29,7,5,11,20,5,3,19,18,3,7,4,4,5,2,8,5,6,2,12,5,20,22,1,0,7,9,12,8,9,6,14,3,10,20,18,2,3,5,28,9,0,5,0,11,16,7,15,11,2,9,1,3,3,3,3,5,0,5,2,8,2,2,2,1,0,1,1,5,5,6,0,10,0,10,1,9,4,2,0,11,0,1,1,0,1,10,1,3,0,2,9,6,0,1129
0,10,0,3,2,6,4,1,8,11,2,7,6,9,4,2,6,3,3,5,8,11,5,2,6,5,5,2,5,6,6,7,0,10,0,8,2,8,13,2,12,2,1,4,8,4,6,11,1,13,2,8,13,5,4,8,6,6,2,1,2,0,3,9,19,2,7,3,6,7,8,14,13,5,6,5,6,3,0,5,3,5,4,14,5,5,4,0,0,2,3,5,9,5,1,8,1,4,12,8,4,5,8,21,2,3,0,0,2,4,5,2,5,1,2,0,1,0,4,1,0,1,0,1,3,1,3,1,0,1,0,0,5,3,2,0,5,0,5,1,2,2,1,0,2,0,1,0,1,0,0,0,0,1,4,9,2,0,658
0,11,0,3,4,6,10,4,3,12,4,3,6,7,9,1,8,2,1,4,5,15,16,4,4,5,3,3,2,2,1,8,10,8,1,2,2,8,6,3,10,4,4,9,3,5,4,10,2,0,3,7,8,3,4,6,7,4,4,1,7,1,0,22,10,4,7,2,12,6,8,11,5,2,8,2,14,8,1,5,3,1,9,6,11,2,6,0,0,3,6,3,1,9,1,12,0,2,7,6,0,12,14,8,5,1,1,0,2,1,11,12,7,0,3,0,2,0,2,1,1,2,2,0,0,0,1,2,0,2,1,1,2,1,6,1,4,2,5,4,2,2,1,2,0,0,2,0,0,0,1,0,1,0,8,3,6,2,665
0,12,0,8,4,5,7,2,3,7,6,12,2,2,18,3,8,4,5,3,9,17,9,5,2,5,2,5,7,7,10,7,12,10,1,7,2,11,7,7,10,4,6,5,6,8,5,16,4,4,7,4,9,3,5,4,4,12,4,1,10,1,1,36,10,4,9,8,10,15,23,11,6,1,5,1,25,7,0,6,3,3,6,6,7,6,15,0,0,6,4,13,3,9,0,5,0,4,1,7,0,7,7,4,4,1,0,2,1,2,7,5,3,0,5,2,1,2,0,0,0,3,0,0,0,4,1,7,8,5,1,1,0,3,7,0,3,0,2,2,1,3,0,0,0,0,1,0,0,0,0,0,2,1,1,8,2,2,770
0,13,0,7,2,10,12,1,3,7,8,9,5,7,8,1,3,3,10,7,7,19,13,3,5,3,4,11,2,8,3,15,10,12,0,1,3,6,2,8,7,9,3,6,11,6,1,6,4,5,10,16,6,2,5,17,8,9,5,1,12,2,2,30,9,0,8,2,20,10,16,8,8,0,6,3,16,9,1,17,5,0,12,6,12,8,10,0,0,3,11,9,9,11,1,3,0,0,6,6,0,8,5,6,10,0,0,1,0,7,11,2,1,2,4,1,1,0,0,2,0,0,1,0,1,0,0,1,1,8,1,1,0,1,3,1,2,0,5,3,13,5,1,2,0,0,4,0,1,0,0,0,1,0,1,0,5,0,789
0,14,0,3,2,5,5,4,0,13,6,10,9,5,10,1,7,3,4,10,7,10,5,8,7,1,9,6,4,1,6,4,8,7,0,3,9,6,6,10,8,8,7,4,6,3,14,5,1,2,2,9,7,0,12,5,7,6,6,1,11,5,2,29,12,6,12,3,15,6,12,8,7,1,2,2,31,8,0,17,5,1,5,5,7,4,7,0,0,2,4,7,8,7,0,7,0,2,5,6,0,13,12,8,17,4,1,0,1,10,5,4,4,2,4,0,1,1,0,2,4,0,1,0,6,0,2,2,0,2,1,1,4,3,2,1,1,1,1,1,2,5,1,1,1,0,3,0,0,0,0,0,2,4,3,5,3,3,753
0,15,0,10,6,5,13,5,4,6,4,22,8,8,20,2,9,6,4,5,11,18,9,10,2,5,6,10,5,4,7,12,5,12,0,1,2,8,5,9,12,7,2,9,6,9,6,4,1,5,4,6,7,0,3,4,4,11,9,0,8,1,1,43,17,4,9,1,24,19,14,13,10,2,3,1,25,13,2,3,7,4,8,10,4,5,15,2,0,5,6,5,6,3,0,8,0,1,5,8,1,17,10,2,7,2,0,1,1,3,4,4,5,1,3,1,3,0,1,3,0,0,2,0,5,2,1,5,4,10,1,2,3,3,6,0,2,0,6,9,15,5,1,2,1,0,6,0,0,0,1,1,2,0,5,2,2,3,878
0,16,0,12,4,10,14,19,1,8,7,25,15,12,41,3,20,9,5,20,21,47,21,24,4,8,4,5,7,11,13,10,23,15,2,5,5,17,4,18,20,6,10,12,12,19,9,30,2,3,11,12,6,1,5,16,11,12,11,2,34,7,2,49,21,3,18,3,41,23,31,8,8,0,7,2,67,8,2,25,11,3,5,8,12,15,36,2,3,0,4,12,5,6,1,17,2,0,4,9,1,31,11,15,10,2,1,0,0,5,7,47,1,3,6,0,5,0,1,4,0,0,3,0,1,1,2,5,15,10,1,4,4,14,6,4,8,1,4,6,30,3,2,6,0,0,5,0,1,0,0,0,1,0,6,4,4,7,1521
0,17,1,4,9,7,23,34,1,8,14,14,16,14,30,1,58,15,3,15,21,128,27,40,4,10,3,13,7,42,11,21,39,29,2,12,13,18,2,26,39,16,7,8,22,45,20,29,12,6,11,30,11,1,9,6,43,17,19,2,35,11,1,47,38,3,25,2,29,23,32,29,25,1,5,8,95,12,1,14,13,4,13,11,16,38,29,4,0,5,13,12,8,12,1,27,2,1,5,9,0,37,33,20,19,2,2,0,1,7,3,17,5,3,7,0,1,1,0,3,1,0,0,0,2,2,9,10,30,18,0,1,6,6,51,5,24,1,9,35,27,19,0,1,1,0,9,0,1,0,1,0,0,3,10,6,5,1,2202
0,18,0,8,6,12,23,12,0,4,18,10,6,21,11,1,31,5,11,11,19,61,14,16,3,4,13,7,3,9,17,22,23,36,1,10,9,10,5,16,24,9,9,9,12,27,15,11,1,6,12,18,8,6,5,6,23,27,18,1,10,2,2,36,53,6,18,7,19,10,29,17,14,1,3,2,29,13,0,10,11,1,14,6,10,22,7,2,1,7,8,6,10,4,4,25,4,1,13,12,1,13,15,8,12,3,2,1,1,9,10,5,5,0,1,3,2,0,4,0,0,0,0,0,5,2,3,9,8,6,4,2,4,1,17,6,16,1,3,9,9,16,1,9,1,0,4,0,4,0,1,0,0,1,5,9,5,2,1442
0,19,0,3,3,7,7,3,0,9,8,14,4,8,11,2,21,9,7,6,12,43,10,3,3,6,2,4,5,6,9,13,11,15,0,3,5,2,4,9,20,11,3,12,5,5,8,3,2,4,8,17,6,6,7,6,5,16,12,4,3,1,3,23,23,1,12,6,7,9,38,18,7,0,3,4,13,20,1,1,11,0,18,6,14,13,7,0,0,0,9,3,7,8,6,10,1,3,6,7,0,10,19,5,13,4,0,0,1,14,4,1,4,1,5,6,1,1,0,0,1,0,1,1,2,0,1,7,4,4,0,0,5,0,7,4,2,0,3,8,4,11,0,4,4,0,4,0,0,0,1,1,0,1,7,4,6,2,957
0,20,0,4,6,9,4,0,2,7,7,4,5,9,11,0,7,5,5,3,9,13,5,2,1,6,5,7,2,2,6,18,7,12,0,0,0,2,3,7,6,2,2,8,7,4,5,2,3,0,7,6,9,3,4,10,5,2,2,2,3,4,1,14,21,2,18,1,4,9,23,10,14,1,3,3,7,3,0,2,0,0,2,8,10,1,4,0,2,1,8,2,6,1,2,11,1,1,5,3,0,2,5,4,3,1,0,0,0,5,3,1,0,0,1,3,2,1,0,0,1,0,0,0,4,2,1,5,2,6,0,1,2,0,1,3,1,0,2,6,2,5,0,1,3,0,1,0,2,0,2,0,0,2,5,4,5,0,595
0,21,0,2,2,2,4,2,0,3,4,5,6,2,2,3,7,2,0,1,6,9,4,1,0,3,3,0,1,2,2,11,2,11,1,0,1,0,4,3,1,3,2,3,5,0,5,1,1,1,9,4,9,1,6,3,2,5,3,0,3,0,0,19,14,3,3,5,3,5,18,16,6,1,3,2,4,9,0,1,1,4,2,3,4,2,4,1,0,1,3,1,5,1,1,7,1,1,4,1,0,5,2,1,12,0,0,0,0,6,5,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,1,1,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,4,6,2,0,401
0,22,0,0,0,0,1,3,0,4,3,2,3,2,1,0,1,0,1,4,6,7,0,1,0,0,2,0,2,0,1,4,0,4,0,0,0,2,4,0,0,0,4,3,2,0,2,3,0,2,5,5,3,1,4,0,4,0,2,0,0,0,0,4,9,1,5,4,6,4,8,5,3,0,0,1,0,1,0,0,0,0,2,3,4,1,1,0,0,0,3,1,4,4,0,5,1,0,0,3,0,1,5,0,5,0,0,0,0,1,1,1,0,0,3,0,0,0,1,1,0,0,0,0,2,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,0,217
0,23,0,0,0,2,0,0,0,6,1,3,2,1,0,0,0,2,1,0,1,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,2,1,0,0,1,1,0,3,0,0,1,1,2,3,0,0,0,0,2,0,0,0,0,0,7,6,0,4,0,2,1,1,4,4,1,1,0,1,1,0,1,0,0,0,3,1,1,1,0,0,0,3,2,3,0,0,4,0,0,1,1,0,0,6,0,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,130
1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,1,0,5,1,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,56
1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,5,0,0,4,1,3,0,0,0,0,0,4,0,0,0,0,3,2,0,1,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,1,6,2,0,0,0,1,1,1,0,1,0,0,1,2,1,0,0,5,5,0,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,88
1,6,0,3,7,2,3,0,3,2,0,0,2,4,0,0,13,1,3,9,5,18,5,1,8,10,6,0,2,2,1,2,4,2,0,8,14,8,5,0,3,2,2,4,10,3,2,1,1,3,10,0,3,1,7,5,0,9,5,1,1,0,3,2,3,7,1,4,0,0,0,4,5,2,3,1,0,5,4,1,3,2,6,1,0,2,0,0,1,13,4,3,1,9,5,2,1,0,5,6,0,1,0,48,0,0,3,0,3,10,5,1,7,0,7,5,0,0,3,0,1,0,0,0,1,0,1,1,0,0,1,0,7,0,0,0,0,1,1,1,0,4,1,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,457
1,7,0,4,27,0,19,0,2,9,1,3,12,9,1,2,41,4,5,25,8,28,6,4,33,19,12,1,0,5,3,7,8,15,0,70,9,20,14,7,33,2,4,10,13,5,10,7,11,5,17,1,8,0,13,14,4,10,7,12,2,1,7,13,13,14,2,12,9,2,1,8,13,1,7,12,2,7,13,4,4,1,13,16,4,5,10,0,1,17,14,7,5,24,6,4,1,13,8,20,0,3,0,94,1,0,10,6,16,38,14,9,13,12,9,13,5,3,3,11,1,0,8,0,2,1,2,3,0,0,6,0,19,3,1,4,13,5,10,4,0,10,2,0,11,0,2,2,14,0,0,2,0,0,0,2,4,0,1326
1,8,0,11,20,8,35,1,5,13,2,1,16,18,1,3,45,15,11,28,17,76,14,5,22,19,12,3,9,3,11,26,7,28,0,54,29,16,31,6,32,22,16,11,35,6,15,8,6,27,15,15,14,4,13,11,8,36,18,13,12,6,6,22,26,24,0,11,15,0,9,10,24,15,12,28,0,12,6,3,1,13,31,44,7,20,12,0,3,17,33,11,10,41,13,15,2,8,13,31,0,5,5,73,6,8,6,10,17,21,25,6,27,15,16,17,6,2,9,21,6,2,8,0,8,3,3,7,0,0,3,0,23,4,1,3,4,6,12,13,15,14,2,0,14,0,3,0,8,0,2,1,0,0,4,6,7,0,1989
1,9,0,2,9,7,11,3,5,8,3,4,14,7,1,5,16,12,9,9,7,24,8,2,8,8,10,2,6,1,10,21,3,7,1,16,11,15,3,7,9,9,9,6,14,5,8,7,3,5,5,5,12,2,5,8,5,10,13,6,2,5,13,14,18,8,2,12,14,2,5,13,18,2,9,9,1,8,3,8,2,6,3,12,3,15,10,0,4,3,7,6,13,8,5,5,2,3,13,15,0,3,7,21,6,2,4,1,9,11,26,10,12,3,2,1,3,0,5,4,5,0,3,2,6,1,4,2,2,2,3,0,9,4,6,0,3,1,14,3,6,8,1,2,10,0,1,0,1,1,6,0,1,1,4,3,3,0,990
1,10,0,0,5,7,8,1,5,7,5,3,2,9,2,0,7,3,4,5,6,9,9,0,5,6,6,0,3,1,4,9,8,5,0,6,2,4,1,6,7,1,2,9,6,3,6,7,2,4,4,4,3,4,6,8,4,8,4,1,3,0,8,23,11,4,3,2,10,5,5,11,11,1,3,1,5,6,2,5,1,3,0,3,6,1,8,0,0,1,8,8,5,4,4,9,0,0,8,5,2,1,8,12,2,3,2,0,2,5,16,4,5,0,4,0,2,1,1,3,1,1,1,2,3,0,2,4,0,2,1,0,12,4,8,4,5,0,2,1,3,4,2,0,0,1,0,0,4,0,1,0,0,0,1,1,0,3,595
1,11,0,4,3,5,8,4,0,4,4,5,5,4,16,0,8,2,1,2,8,18,7,2,8,2,3,3,3,6,2,3,4,19,0,5,2,2,1,2,7,3,5,2,9,5,8,6,3,3,3,10,6,4,2,13,5,8,9,1,7,3,6,12,15,1,7,2,11,5,4,12,11,2,5,10,12,5,0,2,1,0,10,10,5,6,10,0,0,0,2,4,3,4,3,7,0,1,4,3,0,9,4,4,7,1,1,0,0,0,9,3,4,0,9,1,0,0,0,0,1,0,1,0,2,0,0,0,8,2,3,1,2,3,5,1,2,0,2,3,9,1,0,2,0,0,1,0,2,0,0,1,0,0,1,9,3,0,609
1,12,0,4,3,6,4,3,0,2,11,3,3,6,10,2,9,3,2,3,11,12,11,3,3,7,4,2,2,5,7,9,14,15,1,5,8,4,1,3,9,2,2,3,11,2,10,7,2,8,5,16,5,5,4,13,4,7,4,2,11,2,1,21,13,2,5,3,8,7,8,10,5,2,3,3,35,9,1,8,3,3,7,5,7,6,12,0,0,6,3,15,3,11,1,5,1,1,4,6,0,17,2,8,6,0,0,1,0,8,7,3,5,2,5,0,0,0,0,2,0,1,1,0,0,1,1,3,8,2,1,0,1,0,4,0,6,1,2,5,7,5,1,1,0,0,2,0,1,0,0,1,1,1,1,3,5,0,710
1,13,0,4,4,5,6,4,2,1,7,6,6,3,10,2,5,9,4,3,2,19,9,2,4,4,5,8,1,3,9,7,6,27,2,7,1,10,6,1,5,5,4,6,12,10,5,10,3,8,2,12,6,0,5,9,11,11,6,2,6,4,1,33,16,0,8,3,15,7,8,11,13,0,6,0,13,9,1,7,3,0,7,3,3,3,5,0,0,2,8,5,6,3,0,5,1,0,4,7,2,18,7,6,5,3,2,1,1,3,6,2,1,4,1,2,2,1,1,1,0,0,1,0,2,2,2,5,4,4,0,0,2,1,2,0,2,1,6,3,11,3,0,4,2,0,6,0,0,1,0,0,1,0,0,1,2,0,709
1,14,0,3,1,0,4,3,4,6,6,10,5,7,8,1,4,5,2,4,4,16,15,4,7,4,4,3,3,4,6,10,12,8,1,6,4,1,1,8,6,6,6,12,6,9,4,5,2,4,7,6,1,1,2,13,4,7,5,0,3,2,3,34,16,2,4,1,20,7,10,13,5,3,1,5,20,6,0,10,8,3,5,11,6,5,8,0,0,1,5,8,2,2,0,8,1,1,3,6,1,13,8,0,9,3,1,0,0,1,3,6,0,0,7,0,1,0,1,1,2,0,0,0,3,1,2,2,0,3,0,1,2,0,3,5,1,0,7,2,10,3,0,1,0,0,2,0,3,0,0,0,0,3,2,4,2,1,668
1,15,0,7,4,3,6,7,0,4,14,10,5,9,19,0,6,4,4,4,6,15,6,3,3,6,2,8,4,4,5,8,3,10,0,5,5,4,6,5,4,8,1,9,10,3,11,10,0,5,6,6,7,1,9,3,6,5,7,2,13,3,2,26,17,1,15,3,12,10,21,9,12,0,0,2,27,7,2,6,7,1,5,10,7,5,26,3,0,4,3,4,3,9,1,6,0,2,4,2,0,15,3,7,8,1,2,0,1,5,7,10,2,1,7,1,5,1,0,0,0,0,0,1,2,0,1,6,2,2,2,1,4,3,2,0,5,0,1,4,19,0,0,1,0,1,4,0,0,1,1,1,4,1,1,1,2,2,768
1,16,0,10,5,13,9,10,0,8,8,25,8,13,11,0,14,6,2,11,14,37,27,20,5,1,1,5,9,14,9,6,25,17,2,4,4,8,4,22,18,6,8,7,3,25,2,24,6,2,9,15,4,0,6,10,11,14,16,2,31,10,0,53,15,2,24,2,28,11,37,7,5,0,3,4,55,13,1,16,9,2,5,10,7,12,23,3,0,5,9,11,9,22,1,7,0,0,2,15,0,35,16,14,17,1,3,2,1,5,3,26,3,1,4,0,4,0,3,3,2,0,3,1,1,0,0,4,16,8,0,0,2,9,21,1,4,1,5,6,23,4,0,2,1,0,7,0,0,0,2,1,0,0,2,1,3,4,1319
