day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,145,149,150,151,152,total
0,9,0,3,10,8,9,1,7,20,8,4,11,6,0,5,16,8,11,6,24,34,24,5,14,19,10,3,8,5,7,16,6,20,1,7,14,9,10,11,13,13,12,11,13,15,14,3,4,10,11,14,12,4,15,5,14,15,15,4,3,1,4,18,24,8,7,12,14,6,10,31,14,2,10,3,5,8,2,6,3,9,6,18,4,20,13,0,2,4,11,15,17,9,2,4,5,3,14,19,0,7,5,24,8,1,6,4,3,8,13,7,5,3,8,3,4,4,3,1,3,2,4,1,6,3,7,7,0,2,3,1,11,6,3,7,9,0,5,3,16,1,1180
0,10,0,2,7,8,17,1,11,10,5,5,5,10,3,3,23,0,12,1,14,14,12,1,14,9,7,3,6,3,6,5,6,13,3,10,3,16,4,14,11,1,2,4,8,7,7,15,3,1,2,8,8,1,4,24,1,16,12,1,6,4,0,8,13,3,4,8,17,13,21,16,9,5,4,5,5,3,3,3,1,3,6,8,8,9,6,1,1,1,5,4,5,11,6,4,5,4,5,14,0,8,3,10,7,0,1,1,3,2,3,4,6,3,9,4,2,3,2,1,2,0,3,0,5,0,5,1,0,0,0,2,5,1,1,1,6,0,7,6,3,2,801
0,11,0,2,5,7,11,6,2,5,2,5,3,9,10,2,13,5,7,4,8,13,11,2,11,8,2,6,5,5,3,6,9,36,1,8,2,2,4,18,11,6,4,12,8,9,8,13,5,8,13,13,10,1,4,5,7,9,13,3,13,4,2,16,7,1,4,2,8,6,19,16,8,0,1,6,15,11,2,14,3,2,13,4,4,5,12,2,1,4,4,6,5,7,4,11,3,3,6,14,3,22,8,16,6,0,0,5,4,6,11,3,5,9,9,4,5,1,2,2,1,3,0,0,3,2,0,3,3,2,2,1,5,2,3,2,5,3,3,4,6,4,866
0,12,3,7,7,4,11,10,1,7,19,3,2,14,16,2,11,2,4,2,14,15,15,3,3,10,4,4,5,10,3,27,6,26,3,12,1,13,5,13,13,3,6,17,11,20,11,16,4,2,20,22,9,2,5,16,14,21,15,3,17,9,6,34,12,6,7,0,17,11,21,19,15,1,8,3,11,4,1,13,2,9,3,9,5,8,11,1,0,4,4,16,7,6,3,6,0,3,6,5,0,11,5,8,9,1,1,3,1,4,7,3,2,3,15,9,1,1,4,2,1,1,1,0,3,1,3,6,6,7,3,2,5,0,4,3,4,2,9,8,15,2,1046
0,13,0,5,12,2,8,3,1,7,7,8,4,11,8,0,13,5,4,14,7,22,9,1,6,7,2,2,2,6,11,21,15,18,2,6,9,5,10,13,12,4,5,9,17,6,5,20,0,12,13,8,17,0,8,12,8,20,20,2,13,4,5,17,18,10,3,1,19,9,8,18,10,1,0,0,15,9,3,11,5,7,1,9,10,8,4,0,1,7,9,11,8,15,1,4,0,4,11,4,1,9,11,8,11,7,2,1,1,3,4,2,5,3,15,6,1,1,1,1,2,2,1,0,4,0,1,13,4,2,0,0,3,0,4,1,5,0,7,6,10,11,946
0,14,0,4,4,1,10,4,5,10,7,13,12,12,15,1,10,5,9,12,15,12,17,10,0,3,3,2,3,5,7,9,15,21,2,4,4,8,3,16,6,10,4,18,24,10,3,19,0,13,16,19,14,0,9,13,1,12,12,2,25,4,2,38,18,4,6,1,17,9,31,12,9,3,4,2,13,15,0,8,8,1,7,3,3,10,7,3,0,5,3,6,2,12,0,6,0,2,5,4,0,22,5,8,8,0,3,0,0,11,4,1,1,2,2,4,1,1,3,2,0,1,3,0,3,0,6,6,1,0,2,2,2,3,5,1,5,2,2,4,7,6,945
0,15,0,3,2,11,13,6,7,7,14,19,7,8,27,1,10,10,3,9,5,27,26,4,1,6,4,4,10,14,2,9,14,13,1,5,5,18,3,8,6,5,6,11,14,5,11,10,3,10,8,24,15,2,4,20,10,22,9,4,10,5,6,42,23,3,13,0,22,14,38,27,10,1,1,8,25,13,1,19,7,2,5,6,3,15,14,1,0,5,4,11,9,17,1,3,0,2,9,11,0,15,4,11,15,1,2,0,0,3,1,3,0,3,11,3,6,3,1,6,0,0,1,0,4,0,2,7,5,4,1,3,2,0,6,3,8,0,8,7,18,3,1111
0,16,2,17,4,14,21,19,6,7,17,28,3,34,34,3,21,9,3,15,23,63,34,17,1,7,4,5,15,18,4,17,44,33,3,22,9,18,3,39,22,9,24,13,11,38,16,31,2,22,17,9,11,2,8,13,15,32,25,2,58,8,3,40,16,4,9,1,34,22,37,38,13,2,4,1,51,18,0,28,9,4,4,8,7,22,48,2,1,5,10,16,9,13,3,14,0,3,9,18,3,39,9,23,10,4,1,3,0,9,10,31,3,7,15,0,6,1,3,0,2,0,1,0,2,0,3,7,17,10,0,6,5,2,23,4,10,0,9,10,32,8,1878
0,17,0,33,11,11,35,13,5,30,18,26,14,29,39,5,56,21,17,44,32,164,53,38,10,27,3,11,24,37,30,43,52,39,5,19,15,28,16,46,64,27,15,25,33,62,18,33,4,14,25,33,17,3,11,28,47,33,44,7,44,24,2,62,47,3,34,8,50,34,44,56,23,5,2,8,85,28,1,25,11,7,10,5,11,37,40,5,0,4,12,19,6,17,3,23,0,1,9,14,0,45,40,24,21,2,0,2,0,14,7,33,8,5,14,7,8,1,3,5,1,0,4,1,14,5,5,28,25,27,0,6,11,8,36,16,29,3,8,30,23,17,2997
0,18,0,7,15,5,20,5,4,16,14,23,9,23,30,3,45,16,10,39,39,85,22,15,11,22,4,13,14,25,18,18,30,73,5,13,21,22,13,22,28,23,15,36,23,35,16,8,4,18,28,44,21,3,10,18,27,52,32,7,28,8,2,63,52,7,16,7,26,17,50,35,28,1,3,6,50,41,3,19,24,5,5,12,9,31,15,2,4,9,15,16,2,20,5,38,3,2,7,23,0,14,14,23,21,5,4,7,3,34,11,16,8,6,17,4,6,2,5,6,0,0,1,0,2,3,2,18,4,9,1,2,4,3,17,18,12,6,6,19,14,12,2285
0,19,0,10,25,9,28,2,2,18,4,15,5,20,12,2,26,7,14,18,20,36,19,14,11,14,3,1,6,12,13,20,12,35,2,8,26,14,14,28,23,9,15,18,20,10,20,4,1,20,23,26,18,0,13,27,14,36,23,5,24,6,0,41,38,7,7,8,21,16,37,26,25,2,11,9,31,26,0,22,6,5,2,10,11,13,19,3,6,2,12,16,13,13,4,16,1,3,7,18,1,13,18,11,14,3,5,2,3,19,11,5,6,9,22,6,8,2,2,5,0,0,3,2,4,1,5,13,4,4,0,2,8,3,11,6,5,0,2,10,8,11,1654
0,20,0,2,17,6,7,1,5,15,22,10,3,7,10,0,24,6,7,13,14,21,15,1,0,5,3,4,10,6,5,21,6,27,1,3,8,5,13,17,9,13,4,7,11,9,5,8,1,19,25,8,19,3,5,17,5,25,6,4,8,4,7,32,35,6,9,3,8,8,33,23,14,0,8,3,11,10,2,14,7,1,10,15,12,12,9,0,1,2,9,5,6,10,2,10,1,3,4,18,1,9,3,6,11,2,2,0,3,8,7,7,2,1,15,5,2,3,2,4,0,0,2,0,3,1,3,1,1,2,1,1,2,3,7,5,9,0,4,4,8,9,1077
0,21,0,2,5,10,10,2,3,10,6,4,7,4,4,3,6,7,9,10,5,9,8,2,3,5,0,2,9,4,4,8,4,19,0,1,9,3,9,9,7,3,10,8,23,2,8,3,0,5,20,11,16,0,3,8,7,11,10,1,10,2,3,27,21,5,0,1,2,7,35,14,13,1,4,7,3,9,3,2,6,2,1,5,5,7,16,3,0,2,8,15,6,2,4,14,0,1,9,8,0,9,2,11,4,1,0,1,0,12,3,1,0,1,12,2,0,0,2,0,1,0,1,1,1,1,1,4,0,0,0,0,2,0,1,3,1,1,4,2,5,6,750
0,22,0,3,9,3,4,1,6,7,5,2,0,3,2,0,5,1,3,3,0,11,6,2,1,8,2,0,3,3,1,15,2,5,0,0,2,4,4,11,0,4,8,5,14,0,7,1,0,5,7,7,3,0,4,8,4,20,7,0,7,1,3,5,12,3,2,5,2,2,14,5,9,0,2,4,2,8,0,3,0,1,0,5,4,8,5,0,0,4,4,5,4,6,1,6,0,3,3,3,0,4,4,6,4,1,0,0,1,9,1,2,1,0,3,0,0,1,0,2,0,0,1,1,2,5,0,1,0,1,0,0,0,0,2,0,0,2,1,0,2,0,449
0,23,0,4,1,1,3,0,2,3,4,3,2,0,3,1,0,2,1,4,0,0,1,0,0,0,0,0,2,0,2,11,0,3,0,0,0,0,0,7,2,5,8,5,6,0,0,0,0,3,4,6,4,0,6,8,1,2,7,0,0,0,4,6,6,2,0,3,2,2,7,7,7,1,3,2,1,5,1,2,2,0,0,3,1,3,4,0,0,0,2,2,6,0,0,4,1,0,4,4,0,5,4,1,8,0,0,0,0,3,1,1,0,0,3,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,5,0,2,0,1,0,3,1,272
1,0,0,1,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,3,3,1,0,0,0,1,0,2,1,2,0,0,2,0,0,0,0,0,2,0,0,0,5,2,0,0,0,0,2,2,1,3,0,0,0,0,0,1,0,1,0,2,3,3,0,1,0,1,3,6,3,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,2,0,0,3,0,0,1,4,2,0,0,1,4,0,3,0,1,4,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,115
1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,3,3,0,0,2,0,0,5,1,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,1,2,5,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
1,2,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
1,5,0,1,9,2,1,0,1,2,0,0,6,1,0,0,3,4,3,3,0,1,0,0,12,1,0,0,0,5,4,0,0,3,2,0,1,6,4,0,0,0,0,4,3,0,2,0,1,1,3,1,2,0,1,7,0,10,0,3,0,0,4,4,1,3,0,3,0,0,1,1,3,2,0,1,0,1,7,0,0,0,0,1,1,7,2,0,0,5,0,1,0,6,0,2,0,0,1,3,0,0,0,0,0,0,0,1,1,1,2,3,1,1,1,6,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
1,6,0,3,19,9,6,1,3,2,0,1,4,2,1,0,21,7,3,15,11,37,12,1,13,24,1,0,2,7,2,11,2,7,2,9,22,26,5,4,6,2,2,11,14,2,2,2,2,8,13,5,4,0,3,11,0,9,8,6,7,1,7,8,6,6,0,5,0,1,2,3,6,3,1,3,0,4,0,0,7,7,5,7,1,2,3,0,2,7,5,2,3,16,5,3,1,8,9,2,0,2,0,57,0,1,7,7,7,12,3,3,11,3,12,14,2,5,3,3,0,0,4,0,1,0,3,5,0,0,1,1,9,1,2,0,2,1,1,2,5,2,755
1,7,0,7,35,4,18,0,7,12,2,1,11,3,2,5,47,16,8,21,16,63,21,6,40,25,3,1,0,11,5,18,16,21,0,94,22,36,13,14,37,8,12,36,42,7,5,13,15,14,33,5,19,2,26,26,5,30,12,20,7,0,25,19,21,26,7,14,13,0,6,9,16,3,16,11,1,11,20,6,5,11,15,27,4,18,11,0,4,32,18,11,9,33,12,12,5,15,14,13,3,5,3,73,1,3,13,19,16,40,14,4,15,7,10,29,4,4,4,7,3,0,14,5,3,5,6,8,0,0,1,0,12,11,2,2,7,6,11,8,10,18,1897
1,8,0,8,26,13,36,2,16,22,5,10,21,25,5,7,53,27,19,19,28,112,38,6,11,28,16,3,14,8,13,27,8,30,0,48,46,41,44,20,24,6,31,37,31,11,23,17,7,31,15,16,33,3,15,33,18,54,27,16,6,7,14,29,34,35,5,18,17,6,21,38,41,6,17,34,5,13,25,9,12,20,36,37,5,25,20,0,7,6,23,23,13,31,23,10,5,14,22,22,4,9,8,131,10,1,11,21,28,32,24,8,28,27,23,28,14,8,10,17,3,0,26,4,16,3,5,12,1,2,8,1,29,7,11,3,10,1,20,6,20,25,2692
1,9,0,4,8,4,12,1,9,20,4,10,10,11,5,2,19,8,11,14,11,36,28,1,16,17,13,8,13,6,12,18,6,21,0,7,18,9,17,14,13,9,26,19,10,11,12,6,4,19,14,10,10,2,8,3,6,17,15,8,4,6,3,26,18,11,3,4,19,9,14,31,31,3,8,16,7,10,5,10,3,10,11,17,7,21,20,0,3,0,16,22,4,14,5,14,4,16,12,14,2,12,4,41,3,5,2,3,7,16,21,9,17,8,9,6,3,5,3,6,3,1,8,4,7,0,10,0,4,1,4,3,15,3,7,3,13,2,5,5,7,3,1386
1,10,0,3,4,3,10,2,4,14,2,7,8,7,3,3,12,4,15,3,7,24,13,2,3,7,8,0,5,4,6,8,9,19,1,5,6,9,0,10,5,3,7,6,14,5,1,9,3,10,9,17,5,5,6,14,9,10,26,1,3,6,2,8,14,6,6,5,12,12,8,18,11,3,9,7,8,3,1,5,3,9,5,7,7,11,16,0,1,0,9,9,4,6,7,12,7,4,7,15,1,8,6,20,4,1,5,0,3,2,8,7,4,3,6,2,1,3,0,1,2,0,1,2,2,1,5,3,2,1,3,1,8,3,1,1,7,1,4,6,3,3,846
1,11,0,2,7,9,6,5,1,3,6,2,6,13,3,1,7,6,5,1,6,17,18,2,8,8,5,4,4,6,5,8,4,14,2,6,4,5,5,8,13,2,9,8,7,17,8,7,3,13,9,12,9,2,7,11,6,13,16,4,17,5,2,13,6,4,7,3,22,3,6,11,7,0,5,3,10,9,1,6,7,6,4,7,7,10,18,1,1,0,3,5,2,5,4,5,1,3,7,7,0,7,8,17,11,3,1,2,0,4,2,3,1,2,0,2,3,2,1,0,3,1,1,0,1,1,2,5,4,0,0,2,4,3,2,1,5,3,4,2,5,5,764
1,12,0,8,7,1,21,7,4,5,4,5,2,12,13,2,10,2,7,10,12,13,18,4,8,6,1,5,2,9,8,20,15,26,3,2,7,8,0,9,11,6,8,4,10,10,7,9,7,12,7,17,12,1,6,10,13,12,9,1,13,5,1,26,11,3,9,3,19,4,26,13,14,1,5,5,15,9,2,15,5,2,3,11,8,13,15,0,0,3,5,9,5,3,1,4,0,4,5,16,0,15,6,9,14,0,3,1,0,6,5,6,3,1,6,5,4,1,2,0,0,1,1,0,3,0,0,10,6,7,2,5,3,1,4,7,3,0,5,4,14,1,943
1,13,0,8,11,11,12,5,4,11,11,8,3,9,10,2,10,12,10,14,6,33,18,2,6,4,4,4,4,7,8,8,15,16,2,5,6,10,5,14,11,4,5,6,8,10,4,10,0,5,15,17,22,4,13,9,16,13,16,1,17,6,3,25,14,4,2,3,24,6,24,19,8,3,9,1,12,9,2,15,6,3,3,14,7,5,15,0,0,6,4,4,1,24,1,4,2,2,7,8,1,22,11,8,6,6,3,0,0,5,5,7,4,1,10,5,2,3,0,0,0,3,2,1,2,0,0,10,4,1,0,2,3,0,6,0,3,0,4,6,8,8,1001
1,14,0,4,6,6,11,2,5,5,4,10,8,4,16,2,5,4,4,14,9,22,21,7,5,3,1,3,1,9,6,19,19,16,0,9,9,5,4,4,9,2,12,16,23,8,6,16,2,12,19,9,13,3,5,10,10,18,12,1,13,1,3,22,12,2,5,2,17,12,30,10,14,3,2,3,14,11,3,8,8,3,2,9,11,3,14,0,2,9,2,7,2,13,0,5,1,5,4,8,0,17,5,10,7,1,2,1,1,5,4,2,3,1,8,4,3,1,1,0,2,1,0,3,4,2,5,9,3,3,1,0,4,1,8,1,4,3,1,2,7,3,926
1,15,0,11,5,5,20,7,5,14,17,10,10,10,32,2,11,2,5,16,13,31,27,12,4,4,2,3,10,11,4,14,19,18,0,9,6,17,2,14,9,7,10,10,7,16,11,12,1,16,8,17,12,0,3,23,7,28,9,0,11,12,4,39,16,4,6,3,14,15,33,8,18,1,6,4,16,8,3,14,9,3,3,4,4,4,22,2,0,3,2,7,9,12,4,5,0,1,6,5,1,13,6,15,10,6,0,1,3,9,5,3,1,5,15,4,3,1,2,3,0,0,3,0,3,2,4,9,5,2,0,2,2,2,2,2,6,0,5,9,20,4,1136
1,16,1,10,14,4,25,19,2,9,15,31,13,45,31,2,19,4,4,16,30,70,42,17,8,13,4,7,12,18,10,19,40,22,6,15,5,27,4,23,25,11,17,14,16,44,12,42,1,13,14,15,14,0,5,12,26,23,18,5,61,17,4,51,19,6,10,1,38,20,40,11,16,4,2,6,55,20,0,28,15,3,3,10,8,18,50,1,2,7,6,14,5,21,2,19,0,1,8,10,0,36,16,23,26,4,2,2,2,8,7,32,1,2,12,1,7,0,1,2,1,1,2,1,0,0,2,8,23,22,0,4,6,3,16,5,12,0,7,15,22,6,1935
1,17,0,22,14,13,29,37,2,21,31,48,11,27,42,4,43,16,23,34,52,186,42,40,10,29,4,9,22,58,26,35,55,60,6,24,33,43,20,48,73,21,21,35,29,79,31,40,3,23,23,40,29,5,12,24,52,41,36,8,46,26,8,55,46,8,20,3,56,31,49,56,26,2,4,12,99,32,4,30,10,13,12,12,18,41,42,4,1,10,16,16,3,33,4,19,0,2,13,18,0,32,28,23,30,0,0,4,3,14,11,49,7,2,22,5,8,0,0,4,0,1,7,0,5,5,2,32,34,39,3,3,9,11,36,19,32,5,5,33,25,9,3301
1,18,0,12,18,8,41,7,11,20,23,21,6,16,26,6,47,16,9,35,40,124,23,21,7,29,5,9,11,13,19,26,20,62,5,12,18,24,10,37,35,17,21,18,31,28,18,37,1,20,28,34,27,3,17,31,24,47,25,10,34,12,6,45,49,8,18,4,32,14,37,28,23,0,10,10,56,32,4,20,13,4,8,18,15,47,17,6,1,7,22,15,6,16,1,42,3,3,15,21,4,12,22,28,24,2,5,6,6,22,19,10,16,6,22,5,4,2,10,1,0,2,3,1,4,3,9,18,7,15,2,3,10,6,29,16,17,5,5,15,16,13,2456
1,19,0,12,12,8,21,6,5,12,12,10,8,14,20,1,32,16,15,17,15,47,13,11,5,14,12,2,13,12,13,10,14,38,1,5,9,23,8,39,18,16,11,33,14,16,13,11,3,13,31,30,16,4,9,29,9,36,30,10,19,2,7,38,42,6,11,11,32,10,29,36,17,1,9,11,38,19,3,6,10,0,8,10,9,21,26,0,1,9,11,16,8,11,11,20,7,5,7,16,1,15,9,11,9,6,5,4,0,20,8,10,7,2,42,3,4,2,7,6,0,1,1,3,4,1,9,9,2,6,1,4,7,6,10,11,8,3,1,5,6,15,1714
1,20,0,7,5,12,6,8,0,16,17,10,8,7,12,1,16,16,13,12,13,17,16,6,6,6,2,4,15,13,7,24,8,33,1,5,8,11,13,8,12,11,14,16,17,6,8,13,1,12,27,15,16,1,6,15,7,17,14,0,9,1,4,25,28,8,10,14,14,22,37,30,18,1,6,8,9,14,4,9,5,2,2,3,3,14,13,0,2,5,15,20,4,14,2,16,3,2,3,17,0,13,3,7,18,2,2,4,5,13,4,6,5,7,24,4,4,0,0,4,2,0,0,0,4,6,2,2,1,3,2,1,2,3,8,7,8,2,3,6,4,12,1229
1,21,0,10,10,3,10,2,3,17,5,8,5,5,7,2,9,6,6,23,13,7,11,6,3,9,1,0,3,4,8,30,0,16,1,3,6,4,7,11,3,8,20,9,15,1,3,1,0,12,9,8,18,1,4,4,8,9,9,3,3,2,4,14,25,12,10,7,8,15,27,27,11,0,4,3,6,9,1,8,1,1,1,6,10,5,10,1,0,2,6,5,3,5,2,16,1,2,5,10,0,6,7,7,12,0,1,0,2,4,2,4,2,0,8,1,5,1,0,1,1,0,0,0,2,3,0,11,0,0,0,0,3,1,1,1,3,0,5,3,2,5,811
