day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,153,158,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,186,189,190,192,193,194,195,196,197,199,200,total
0,9,0,6,2,5,7,6,4,28,9,6,6,5,1,5,12,5,7,10,17,46,11,5,4,15,4,4,12,6,11,22,7,23,0,14,8,11,9,16,13,2,13,19,4,0,12,2,1,5,9,10,8,9,8,6,10,16,3,5,4,5,37,12,3,5,14,7,7,13,7,13,7,7,7,6,3,3,8,5,2,16,2,12,12,0,2,0,14,8,21,11,4,7,0,4,7,13,0,16,6,39,7,10,0,5,5,3,16,6,3,6,8,5,1,3,1,0,0,4,1,7,2,11,1,1,1,1,14,5,1,6,8,4,8,4,3,7,2,0,0,4,4,6,0,11,1,0,0,3,0,0,3,3,12,12,30,4,2,12,3,3,9,3,4,0,0,0,0,1192
0,10,0,4,9,7,4,3,5,7,9,3,5,7,2,2,2,4,8,13,11,13,10,2,5,7,4,8,5,2,11,18,9,18,4,14,3,8,10,6,7,6,12,9,3,6,10,1,1,7,13,14,10,4,7,2,11,7,1,1,7,7,25,9,5,5,5,7,12,14,5,14,4,5,3,2,7,1,11,3,1,9,5,10,8,1,2,3,11,3,9,7,0,10,3,4,2,9,0,8,1,8,6,0,1,0,1,5,8,4,3,1,5,1,3,3,0,0,1,4,1,5,1,7,1,0,1,0,7,4,3,5,3,1,2,4,2,4,2,0,0,1,3,0,0,9,1,0,1,2,3,2,1,0,3,8,23,3,1,7,4,4,3,1,1,0,1,0,1,841
0,11,0,0,6,7,10,4,3,4,12,4,9,7,5,1,8,3,14,12,17,18,13,9,3,9,4,3,5,4,5,13,12,15,2,5,10,10,10,22,2,12,8,3,6,4,16,5,4,8,7,9,10,1,16,5,13,13,6,9,6,2,30,16,7,3,5,5,13,23,7,14,2,5,3,4,10,1,5,0,5,12,7,6,8,1,3,0,6,6,16,6,4,6,2,3,11,9,0,8,2,3,9,0,2,0,5,14,7,5,2,6,12,1,5,4,3,2,1,1,1,4,1,10,6,5,8,0,6,4,6,7,1,1,2,6,5,6,2,0,0,3,3,3,1,2,0,0,3,0,0,3,1,1,3,15,17,4,1,8,1,3,1,5,1,0,0,0,0,979
0,12,0,2,6,8,9,6,6,9,17,7,3,9,7,0,7,3,9,14,8,16,13,10,5,9,1,7,7,5,7,11,8,20,2,12,5,10,9,20,11,5,8,8,7,10,4,13,4,6,18,20,15,2,11,10,13,13,7,8,1,6,31,19,10,6,5,8,13,24,13,12,0,4,9,18,5,2,10,2,6,12,13,6,9,0,7,5,14,7,2,10,2,9,0,4,3,10,1,16,11,5,8,0,0,5,2,13,14,4,3,8,3,4,2,0,1,2,1,1,1,2,3,6,8,5,3,1,2,0,5,6,8,1,5,5,6,3,4,0,0,0,4,1,0,8,0,3,1,0,0,1,0,6,2,10,18,1,9,19,8,7,4,0,0,0,0,0,0,1097
0,13,0,3,8,6,13,9,3,6,13,13,9,10,8,7,12,6,6,13,8,20,16,3,1,10,1,1,4,7,9,8,14,16,2,3,3,7,5,30,12,10,7,12,13,11,1,10,1,6,17,12,19,1,20,11,20,20,3,19,0,7,37,20,4,23,2,5,8,27,8,13,2,2,6,24,11,5,11,0,6,8,6,8,7,0,0,6,5,8,16,4,2,10,0,4,13,7,1,20,8,2,9,2,2,2,2,6,8,6,2,2,9,0,7,0,1,1,0,1,0,2,0,10,3,8,1,3,6,0,6,1,8,2,4,2,4,2,5,0,0,2,5,4,3,1,0,1,0,0,0,7,2,4,5,12,13,1,12,17,8,3,1,0,2,0,0,0,0,1124
0,14,0,1,4,5,9,12,7,2,6,10,3,10,6,0,10,4,4,14,11,24,17,7,7,9,2,1,6,7,4,12,11,14,2,6,5,6,7,20,14,13,4,9,9,5,5,20,1,11,20,10,8,3,18,13,10,10,5,16,2,4,30,12,2,6,3,8,19,35,2,10,3,5,2,23,8,1,10,4,7,8,3,19,9,1,0,9,22,5,8,11,1,9,2,4,9,7,0,30,4,1,12,2,2,0,1,4,2,6,1,0,11,4,3,2,1,2,0,1,1,0,1,4,1,2,1,0,9,2,9,1,3,2,15,11,5,7,9,0,0,1,8,1,0,4,0,2,0,1,1,0,0,3,5,11,5,2,4,17,5,2,2,1,0,0,0,0,0,1059
0,15,0,3,12,5,9,4,3,10,16,15,4,14,18,2,10,4,6,14,7,20,27,6,3,5,1,6,5,6,11,7,20,18,1,15,5,10,2,16,7,18,4,6,10,3,6,15,2,9,17,4,8,5,14,3,15,14,0,14,8,4,38,15,10,13,6,15,14,43,17,6,1,5,3,45,18,4,11,6,9,5,12,12,12,0,4,7,4,6,10,21,1,7,0,2,6,8,0,17,8,5,14,3,0,1,7,2,8,3,5,9,12,2,8,5,2,1,6,0,0,2,2,13,8,8,0,2,3,0,11,2,1,0,8,1,11,11,14,0,0,2,12,0,1,2,2,0,0,4,3,8,4,3,2,24,10,0,7,10,3,2,1,1,0,0,0,0,0,1238
0,16,0,9,10,4,12,11,1,13,21,15,10,17,25,2,10,13,7,24,17,52,20,20,6,11,2,5,14,19,9,15,19,24,3,23,5,16,5,29,17,19,6,10,9,16,6,14,1,2,30,21,15,2,16,11,21,17,2,35,4,5,37,19,6,8,5,25,18,32,6,10,0,3,5,47,13,1,27,13,8,10,12,18,45,4,2,5,4,6,7,22,2,8,3,1,6,12,2,29,24,10,22,0,2,4,0,5,7,31,1,0,17,3,16,1,3,2,0,0,2,7,0,8,8,8,0,1,3,2,12,5,9,1,14,6,13,17,6,0,0,3,6,2,0,3,0,0,7,0,0,2,3,2,9,14,17,9,5,44,3,15,1,1,0,0,0,0,0,1694
0,17,0,24,14,11,32,26,4,13,23,19,10,15,33,3,39,2,15,28,35,107,33,24,5,17,3,17,22,32,26,42,48,44,6,25,14,31,7,42,39,17,22,28,18,39,11,25,5,15,31,35,29,2,16,25,43,34,8,38,14,5,62,39,11,22,7,23,20,49,17,20,0,6,11,78,19,3,19,12,13,15,8,31,22,9,5,17,18,11,13,23,3,23,4,2,5,20,0,35,20,16,16,1,2,6,2,16,8,17,5,3,23,4,21,2,1,6,2,1,2,4,1,24,17,38,0,3,9,6,23,15,15,5,5,8,18,24,6,0,0,2,9,3,0,9,2,1,0,2,2,2,0,3,24,19,21,2,6,30,10,39,1,0,5,0,0,1,0,2673
0,18,0,8,3,6,18,3,8,12,22,17,12,18,22,7,29,5,9,28,24,73,24,10,8,13,5,9,12,5,20,28,29,37,3,15,10,13,15,35,20,15,19,24,27,22,25,19,6,14,41,15,27,0,24,15,22,37,7,13,9,10,45,47,7,10,10,30,15,53,21,21,4,6,11,30,30,1,27,13,9,13,9,15,34,5,2,3,16,22,12,16,7,15,5,5,10,16,2,25,11,16,30,0,2,5,4,17,11,8,6,4,26,6,8,3,4,0,1,2,0,3,0,24,8,4,1,0,8,2,13,6,7,2,3,4,6,6,18,0,0,3,9,3,0,15,3,2,0,0,2,0,3,2,22,12,21,5,17,8,11,9,3,1,2,0,0,0,0,2080
0,19,0,16,8,9,24,4,4,14,24,16,7,16,7,4,16,8,8,17,15,27,16,16,7,4,7,7,5,7,7,20,4,39,3,7,8,7,10,21,18,11,7,13,17,11,12,6,5,14,28,9,19,0,16,17,22,30,8,15,4,7,45,43,3,12,5,13,19,43,13,26,0,6,7,31,16,4,13,5,6,10,9,10,14,1,4,6,14,12,21,3,3,26,1,4,8,23,0,13,15,6,13,1,5,1,5,8,7,7,4,3,11,7,3,2,2,7,0,0,0,5,0,4,3,4,0,2,7,1,9,4,6,0,7,13,2,15,6,0,0,0,7,2,0,6,0,0,1,0,1,1,2,2,15,10,14,3,2,10,2,6,6,1,5,0,0,0,2,1513
0,20,0,3,12,8,9,1,5,4,17,7,6,4,6,6,16,9,8,1,9,10,14,7,4,4,7,2,6,3,12,14,5,14,0,5,8,6,14,16,7,3,10,23,8,2,11,6,0,18,27,6,26,2,20,6,17,15,2,8,3,4,16,32,5,8,6,12,13,31,20,15,0,8,6,7,12,1,7,6,11,6,21,6,12,1,3,4,10,14,15,4,1,19,1,0,8,12,0,14,5,6,6,2,1,3,3,6,2,2,2,3,13,1,3,1,2,0,0,0,1,3,2,5,1,5,0,1,4,4,1,1,1,5,1,4,4,4,1,0,0,1,7,5,0,6,0,3,0,2,2,0,2,3,11,9,16,2,4,8,3,2,3,1,2,0,0,0,0,1074
0,21,0,6,2,12,11,2,4,10,13,1,3,2,7,0,7,0,6,6,6,8,12,5,7,2,1,4,5,6,15,15,0,9,0,1,2,7,4,7,3,3,11,19,10,1,7,4,0,4,27,5,11,1,8,7,11,16,0,4,0,0,12,15,7,7,5,3,9,30,9,16,2,3,5,11,8,2,3,6,6,5,4,0,10,0,0,2,10,7,6,13,5,9,4,3,4,7,2,8,10,2,4,0,0,0,0,6,4,3,3,2,6,0,2,0,1,0,0,0,1,1,0,5,0,1,2,0,1,1,2,4,2,2,1,4,1,3,3,0,0,0,1,1,0,14,0,0,0,4,0,3,2,4,7,10,12,0,2,11,0,3,0,0,1,0,0,0,0,770
0,22,0,1,1,6,7,0,3,4,3,1,5,2,1,0,5,0,6,4,2,11,3,4,3,1,3,0,5,0,0,11,0,7,1,1,0,1,4,6,3,0,18,7,6,1,7,4,0,2,10,4,10,0,6,2,9,16,4,1,1,2,15,15,4,5,2,2,5,15,10,6,0,2,4,8,1,2,3,2,2,9,2,0,6,1,0,5,5,5,3,7,0,6,0,3,2,0,0,3,4,7,6,0,0,3,1,8,7,5,0,4,10,2,1,1,1,0,0,2,0,0,0,2,0,1,1,0,1,3,2,1,3,1,1,1,0,0,1,0,0,0,4,1,0,3,0,0,0,0,2,1,0,4,2,9,5,1,0,1,1,0,0,0,1,0,0,0,0,500
0,23,0,1,1,3,5,1,1,4,16,2,1,3,2,1,4,2,5,1,2,5,5,1,1,1,0,1,6,0,3,15,2,18,0,2,2,0,3,11,2,0,3,11,4,0,4,0,1,21,20,4,14,1,8,1,11,11,0,1,0,1,25,12,1,1,1,16,2,15,29,9,2,1,3,37,2,0,12,2,2,10,2,4,13,0,0,0,4,3,4,2,0,5,0,0,1,3,0,18,2,3,7,0,0,0,0,6,3,11,1,0,14,0,3,2,0,0,0,0,0,0,0,6,0,1,0,0,1,3,14,0,4,1,4,1,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,2,16,31,1,0,23,8,0,1,0,0,0,0,0,0,668
1,0,0,0,1,3,3,1,2,1,1,1,3,1,3,0,0,1,2,0,1,3,1,1,1,0,2,1,0,1,1,2,0,0,0,0,1,0,2,1,1,3,3,1,2,0,2,2,1,0,3,4,2,0,2,2,7,0,0,1,1,0,7,7,1,0,0,0,5,7,2,2,0,1,1,0,1,0,1,0,1,2,0,2,3,0,0,0,3,0,3,0,0,1,0,2,2,1,1,3,3,0,0,0,0,0,0,4,1,2,1,2,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,167
1,1,0,0,1,1,2,0,0,0,3,2,1,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,6,0,0,1,0,1,0,0,0,0,6,6,0,2,1,1,1,3,1,4,0,0,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,82
1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17
1,4,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1,5,0,0,4,2,4,0,0,0,0,0,5,0,0,1,3,0,1,0,1,2,1,0,1,2,2,0,1,0,0,3,0,2,0,0,0,11,11,1,0,0,0,3,0,0,0,1,0,3,2,0,1,0,0,0,1,2,1,1,0,1,1,2,2,1,2,1,0,0,1,1,1,0,1,0,3,0,0,0,1,1,0,0,0,0,0,3,1,2,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,3,0,4,2,1,2,0,1,3,0,1,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,4,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,149
1,6,0,3,11,5,9,0,1,1,0,1,12,3,1,2,11,3,1,7,5,23,2,2,12,15,6,0,3,4,2,6,2,2,0,10,14,8,3,3,9,2,5,7,15,2,1,2,1,4,16,0,7,0,7,2,10,6,2,1,0,6,1,4,8,1,2,0,2,0,4,6,0,2,3,0,3,5,5,3,6,6,3,1,2,0,1,8,6,8,0,10,1,1,4,3,4,4,0,1,0,47,0,0,4,4,4,6,4,1,6,4,6,5,1,4,1,1,0,2,1,1,1,4,0,1,0,0,3,1,3,2,3,1,2,2,4,1,2,0,0,2,1,5,0,1,1,5,0,0,1,0,1,0,2,0,3,2,5,2,15,1,2,0,2,0,0,0,0,599
1,7,0,4,22,7,12,1,5,10,1,3,8,11,1,3,12,11,9,19,11,47,8,5,32,21,10,1,5,2,10,16,12,21,0,61,24,17,11,11,21,13,6,15,14,3,4,14,5,8,21,2,13,0,17,4,15,12,3,3,1,12,8,13,11,0,9,6,6,4,5,16,1,10,10,0,5,8,1,5,19,29,2,12,12,0,3,19,13,10,7,21,9,13,2,9,8,18,0,4,6,70,0,3,4,11,7,33,24,3,8,14,6,21,6,8,2,3,2,0,1,4,10,10,0,0,9,1,9,8,4,2,4,0,3,6,6,8,15,0,0,1,9,18,0,5,7,28,2,10,2,3,4,2,8,3,6,3,2,10,31,5,7,4,4,0,0,0,0,1503
1,8,0,6,11,5,20,2,15,16,18,3,8,22,3,16,35,18,23,14,19,95,29,11,4,20,18,5,12,1,14,32,4,22,0,22,38,25,40,18,22,9,12,18,12,11,12,10,12,11,12,15,34,6,17,18,22,31,13,7,2,23,33,23,40,3,22,8,9,13,9,32,8,21,27,4,18,11,10,7,24,35,17,30,15,0,3,3,31,15,25,17,15,13,3,16,9,25,0,5,3,56,6,5,5,24,9,26,32,5,27,8,9,10,10,5,11,4,5,11,2,9,9,7,4,3,6,0,24,5,4,7,6,3,2,25,5,31,9,0,0,5,11,15,1,13,8,4,0,25,0,7,4,4,18,9,23,1,4,14,16,8,5,7,1,0,0,0,2,2229
1,9,0,4,3,3,13,1,6,31,10,4,7,10,2,3,13,7,9,6,12,36,11,5,3,12,9,3,13,8,8,20,9,14,2,19,7,19,4,11,14,5,15,5,3,4,3,12,3,1,11,6,17,18,6,5,11,20,7,1,0,6,33,15,8,4,14,9,7,9,5,21,6,7,8,6,5,4,5,7,4,15,2,12,13,0,3,3,16,10,23,4,12,5,1,9,4,16,0,6,6,32,9,8,2,4,4,14,5,3,7,4,7,3,7,5,1,0,0,3,0,8,5,2,0,0,3,1,13,6,0,6,6,1,2,3,7,5,7,0,0,8,7,1,0,6,0,1,0,5,1,2,0,8,10,10,37,5,1,16,2,4,4,1,2,0,0,0,2,1193
1,10,0,4,2,7,6,3,6,12,6,3,3,5,1,3,9,5,7,2,13,16,8,8,12,6,4,3,6,5,4,14,7,9,2,3,3,4,6,11,1,4,14,8,5,6,3,13,2,1,2,10,7,3,9,1,7,7,3,3,2,5,27,14,4,2,2,4,11,2,7,7,2,3,7,9,8,2,2,2,4,5,5,8,4,0,2,3,10,9,7,5,2,9,0,1,7,11,0,4,4,7,4,1,1,0,2,6,1,7,3,2,6,0,9,1,0,0,0,4,2,6,4,4,2,0,0,0,7,1,0,5,0,1,2,1,0,0,5,0,0,5,4,1,0,4,0,1,2,1,1,0,1,0,4,20,21,0,2,8,3,0,11,4,2,0,0,0,1,749
1,11,0,2,4,4,4,2,0,10,11,8,5,10,4,1,8,5,5,6,13,24,10,5,6,3,4,4,6,5,6,7,5,20,1,3,9,2,1,15,4,1,4,12,6,7,5,7,3,2,4,8,3,1,10,8,7,9,4,0,2,2,15,18,4,4,6,4,5,10,4,11,1,4,5,13,2,2,4,1,9,7,9,8,15,0,0,3,6,7,5,11,1,8,2,2,7,7,1,9,10,1,10,1,0,0,0,6,5,6,2,1,12,1,2,1,3,0,2,0,0,3,2,4,7,3,4,3,8,1,5,0,4,1,0,1,3,7,6,0,0,1,5,3,0,8,0,0,2,0,0,1,2,1,13,11,13,1,4,11,4,2,0,1,1,0,0,0,0,786
1,12,0,4,8,7,6,5,2,14,14,12,5,12,5,0,2,7,4,6,12,22,19,11,7,5,0,4,10,2,12,18,12,20,0,3,4,8,6,8,2,8,10,3,9,8,8,15,10,7,5,11,10,0,15,12,19,15,1,12,4,4,33,16,5,10,1,8,6,11,10,9,1,4,5,19,15,0,13,6,7,11,5,10,16,1,0,7,5,6,5,8,2,5,4,1,4,11,0,12,6,8,9,2,2,2,2,7,7,3,3,2,4,4,6,4,0,1,1,0,1,1,0,5,8,4,0,0,2,2,11,1,6,1,1,4,4,10,5,0,0,2,5,1,0,7,0,0,0,1,0,1,0,2,11,7,9,0,10,22,7,2,0,0,1,0,0,0,1,1004
1,13,0,5,10,1,9,4,2,5,10,9,4,6,15,4,9,3,3,10,5,16,17,4,6,8,7,4,1,0,12,18,12,21,1,10,7,7,15,14,3,9,7,6,11,8,8,8,2,5,4,8,6,0,13,6,16,12,0,13,1,9,30,15,1,5,2,14,17,22,2,5,2,4,4,22,6,0,8,5,4,4,5,9,7,3,0,5,5,10,6,12,2,8,1,2,7,8,1,8,19,5,14,3,2,2,1,4,7,7,1,1,10,5,0,1,2,0,0,2,0,6,1,8,4,5,0,3,5,0,8,3,7,1,4,7,5,6,7,0,0,1,8,4,0,2,1,2,0,4,1,2,0,3,5,10,12,2,2,20,2,4,1,0,0,0,1,0,0,973
1,14,0,3,2,3,14,1,0,4,14,9,6,7,10,2,9,6,4,15,5,21,23,6,3,8,2,1,9,3,12,18,12,13,1,5,9,14,5,11,14,5,14,9,12,6,9,5,1,12,7,8,5,2,10,10,9,14,0,17,2,2,27,16,2,20,3,8,19,11,5,7,1,1,3,25,20,1,11,7,3,9,4,17,10,1,1,7,3,9,4,6,0,12,3,1,4,10,2,6,9,4,5,2,1,0,0,5,5,4,4,1,7,4,5,0,1,1,0,2,1,4,1,7,0,6,0,0,3,3,5,2,4,2,5,4,5,8,2,0,0,1,5,1,0,2,0,1,0,1,0,0,6,2,9,9,13,0,2,22,2,8,5,0,0,0,0,0,0,973
