day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,D32002,D32021,D32020,D32023,D32022,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,A32017,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,C32011,C32010,C32013,C32015,D32005,D32003,M32023,M32020,D32000,D32007,D32006,M32024,D32004,D32009,D32008,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,K32002,K32003,K32001,B32009,B32008,M32009,M32005,B32003,M32007,B32005,B32004,M32002,B32006,B32013,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,B32002,M32001,B32007,M32003,C32014,total
0,10,0,0,2,5,5,1,0,2,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,1,3,3,2,2,0,4,1,9,0,5,0,1,4,4,5,2,1,1,3,1,0,0,0,0,0,1,5,0,0,9,6,3,0,6,3,6,2,0,0,3,0,8,2,3,0,0,2,0,0,0,1,5,0,0,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,163
0,11,0,1,2,2,3,1,1,0,1,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,4,3,13,4,0,1,5,3,4,0,7,0,2,1,1,4,4,3,8,3,1,0,0,3,0,0,7,7,0,0,4,2,1,0,3,0,5,7,1,0,1,0,9,5,6,0,1,5,0,0,0,1,4,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,183
0,12,0,3,0,5,8,4,7,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,8,0,7,4,7,2,0,7,0,5,0,7,0,3,6,3,7,9,1,11,10,0,0,0,5,0,0,12,8,0,0,2,5,2,0,8,1,3,1,3,0,3,0,2,6,4,0,3,2,0,0,0,0,12,0,0,8,0,5,8,0,4,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,259
0,13,0,4,0,4,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,5,7,2,4,5,1,3,0,5,2,4,0,9,0,5,0,4,9,4,9,9,12,0,0,0,4,0,0,3,5,0,0,4,17,7,0,2,6,6,5,0,0,5,0,5,3,10,0,2,6,0,0,0,4,3,0,0,3,0,1,6,0,3,6,0,0,0,0,0,0,0,0,0,7,0,6,0,2,0,0,253
0,14,0,4,0,5,5,5,1,5,2,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,1,9,4,0,12,8,3,1,0,6,2,1,3,9,0,6,4,8,7,2,8,7,5,1,0,0,4,0,0,9,2,0,0,4,7,4,0,8,8,5,8,2,0,5,0,7,8,6,0,1,3,0,0,0,4,11,0,0,2,0,4,6,0,5,2,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,280
0,15,0,1,0,6,2,8,2,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,1,5,4,2,9,6,6,4,0,12,0,11,0,16,0,15,2,6,19,7,5,11,14,3,0,0,3,0,0,18,4,0,0,10,15,9,0,4,15,7,10,8,0,4,0,14,5,6,0,4,6,0,0,0,10,15,0,0,13,0,9,4,0,1,6,0,0,0,0,0,0,0,0,0,6,0,3,0,7,0,0,404
0,16,0,13,7,7,8,9,4,2,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,1,0,9,21,7,1,0,9,5,4,0,39,0,16,6,11,11,10,20,27,20,2,0,0,21,0,0,12,13,0,0,9,10,17,0,16,17,12,7,6,0,1,0,13,4,8,0,8,9,0,0,0,5,10,0,0,16,0,10,10,0,8,12,0,0,0,0,0,0,0,0,0,7,0,5,0,13,0,0,571
0,17,0,7,4,7,10,11,8,8,1,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,10,26,4,4,18,13,9,2,1,18,4,2,3,80,0,18,17,27,13,10,9,36,28,7,0,0,45,0,0,36,17,0,0,8,38,18,0,40,21,30,14,5,0,9,0,18,11,19,0,16,12,0,0,0,5,24,0,0,24,0,10,10,0,17,10,0,0,0,0,0,0,0,0,0,14,0,8,0,13,0,0,921
0,18,0,5,5,6,11,22,2,0,1,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,6,24,13,2,15,14,6,8,3,22,3,6,0,41,0,25,19,42,19,0,10,37,14,3,0,0,17,0,0,27,19,0,0,14,25,7,0,25,16,12,3,2,0,8,0,10,5,16,1,8,16,0,0,0,10,15,0,0,8,0,15,13,0,5,9,0,0,0,0,0,0,0,0,0,9,0,2,0,17,0,0,739
0,19,0,0,4,11,4,4,4,1,2,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,1,19,3,2,18,14,16,2,0,13,2,8,0,24,0,18,9,24,14,9,7,13,14,1,0,0,5,0,0,30,17,0,0,11,20,3,0,15,3,10,4,5,0,10,0,10,8,12,0,3,5,0,0,0,3,15,0,0,5,0,18,11,0,4,5,0,0,0,0,0,0,0,0,0,20,0,6,0,5,0,0,539
0,20,0,0,4,0,4,3,4,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,10,13,2,6,8,6,1,1,10,0,2,0,20,0,11,5,16,9,11,13,0,5,3,0,0,6,0,0,17,3,0,0,3,18,6,0,5,8,4,6,2,0,6,0,19,2,8,0,3,8,0,0,0,6,9,0,0,1,0,12,5,0,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,359
0,21,0,2,3,9,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,9,0,9,6,2,1,0,6,1,0,0,11,0,6,6,4,2,0,7,0,4,0,0,0,1,0,0,12,2,0,0,3,4,6,0,1,0,3,3,0,0,1,0,7,3,5,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,172
0,22,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,1,6,1,0,0,3,0,2,0,2,0,10,2,4,1,4,1,0,0,0,0,0,0,0,0,2,1,0,0,1,4,7,0,0,1,1,0,1,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,92
0,23,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,4,0,2,0,2,5,1,0,0,0,0,0,0,2,0,0,7,1,0,0,0,0,1,0,0,2,1,3,1,0,0,0,5,4,2,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,72
1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,2,0,2,0,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,4,1,6,0,0,0,1,1,0,3,0,0,1,2,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
1,6,0,1,1,2,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,7,7,11,2,6,5,5,0,0,2,4,1,0,21,0,4,2,5,14,6,2,0,1,0,0,0,1,0,0,2,44,0,0,5,3,6,0,1,0,5,3,3,0,1,0,0,6,4,0,0,2,0,0,0,3,5,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,227
1,7,0,4,8,0,1,2,0,6,1,0,23,0,0,0,0,0,0,0,0,22,0,0,0,0,1,33,21,7,20,5,17,0,0,9,4,3,1,50,0,4,0,16,19,16,6,2,6,2,0,0,5,0,0,6,88,0,0,6,12,19,0,9,4,15,3,2,0,3,0,3,9,15,1,0,6,0,0,0,2,4,0,0,2,0,6,8,0,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,0,552
1,8,0,3,13,11,3,3,2,4,1,0,33,0,0,0,0,0,0,0,0,37,0,0,0,0,3,30,20,12,45,16,28,4,0,12,13,20,0,66,0,7,9,20,9,26,14,3,10,1,0,0,4,0,0,6,134,0,0,15,12,39,0,11,6,20,2,3,0,8,0,6,16,25,3,4,13,0,0,0,8,13,0,0,3,0,11,35,0,4,5,0,0,0,0,0,0,0,0,0,9,0,5,0,7,0,0,905
1,9,0,0,6,5,4,0,0,4,2,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,2,10,12,6,16,8,6,4,0,1,7,9,0,29,0,4,3,11,8,12,3,7,5,6,0,0,2,0,0,8,38,0,0,15,4,9,0,7,6,8,5,0,0,1,0,5,5,7,2,2,17,0,0,0,2,0,0,0,2,0,13,13,0,3,7,0,0,0,0,0,0,0,0,0,1,0,7,0,4,0,0,396
1,10,0,2,2,4,2,4,0,3,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,5,1,10,3,5,0,0,5,4,6,0,11,0,5,2,5,5,3,5,4,2,1,0,0,3,0,0,10,12,0,0,5,8,4,0,10,6,4,9,2,0,2,0,7,9,2,1,1,8,0,0,0,4,3,0,0,0,0,5,4,0,1,3,0,0,0,0,0,0,0,0,0,6,0,1,0,4,0,0,250
1,11,0,0,2,5,3,2,1,3,1,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,1,6,4,1,7,3,3,4,0,2,3,9,0,6,0,7,2,10,4,6,10,15,13,3,0,0,7,0,0,10,11,0,0,3,5,12,0,11,2,5,4,3,0,0,0,8,5,10,0,3,3,0,0,0,0,6,0,0,8,0,5,7,0,7,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,0,0,294
1,12,0,5,0,5,2,5,1,1,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,4,12,6,2,7,9,4,2,1,18,2,5,1,17,0,9,4,11,3,9,5,9,13,12,0,0,12,0,0,11,9,0,0,6,14,4,0,14,6,4,6,1,0,2,0,10,7,2,0,1,9,0,0,0,3,10,0,0,10,0,9,16,0,2,3,0,0,0,0,0,0,0,0,0,5,0,1,0,4,0,0,377
1,13,0,5,3,4,2,2,4,1,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,3,8,3,1,5,13,2,4,0,14,4,5,2,12,0,7,4,13,12,10,2,17,9,8,0,0,13,0,0,15,8,0,0,5,11,8,0,8,7,8,6,1,0,3,0,11,7,7,0,4,8,0,0,0,1,13,0,0,7,0,9,7,0,1,8,0,0,0,0,0,0,0,0,0,9,0,2,0,4,0,0,378
1,14,0,2,2,9,8,5,5,2,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8,3,2,8,5,3,2,0,6,3,3,2,19,0,8,5,15,10,10,7,5,8,2,0,0,5,0,0,9,10,0,0,5,14,10,0,11,7,4,7,0,0,2,0,12,5,7,0,3,4,0,0,0,2,7,0,0,8,0,10,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,330
1,15,0,2,2,4,8,15,8,2,1,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,11,5,1,9,10,3,3,0,11,4,4,1,7,0,12,2,10,6,7,7,9,5,2,0,0,5,0,0,16,10,0,0,11,7,7,0,9,6,9,4,2,0,4,0,5,1,6,0,1,10,0,0,0,13,14,0,0,9,0,8,5,0,3,5,0,0,0,0,0,0,0,0,0,7,0,5,0,3,0,0,369
1,16,0,16,4,3,15,11,1,1,1,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,9,9,1,1,11,22,2,2,1,11,3,4,0,37,0,26,10,22,18,3,23,33,12,7,0,0,24,0,0,17,8,0,0,6,26,5,0,15,9,13,18,6,0,5,0,9,7,8,0,9,12,0,0,0,9,16,0,0,32,0,7,13,0,12,10,0,0,0,0,0,0,0,0,0,9,0,5,0,15,0,0,652
1,17,0,13,5,10,16,12,9,10,2,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,11,31,14,1,20,21,5,2,4,24,2,2,3,106,0,33,17,28,11,9,26,48,47,14,0,0,45,0,0,44,24,0,0,21,35,28,0,32,10,39,4,5,0,3,0,14,4,10,2,30,10,0,0,0,7,32,0,0,18,0,16,10,0,20,23,0,0,0,0,0,0,0,0,0,11,0,11,0,7,0,0,1092
1,18,0,4,2,12,12,13,4,3,1,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,2,21,9,1,16,22,5,7,0,27,2,6,0,53,0,21,24,32,22,13,10,29,24,10,0,0,18,0,0,41,23,0,0,11,29,13,0,12,13,15,6,5,0,4,0,15,7,20,0,10,5,0,0,0,7,15,0,0,4,0,16,20,0,18,5,0,0,0,0,0,0,0,0,0,13,0,5,0,15,0,0,786
1,19,0,7,0,7,3,6,5,0,2,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,2,26,8,2,10,6,11,0,0,17,5,7,1,32,0,10,10,11,5,9,13,7,10,8,0,0,15,0,0,24,10,0,0,7,11,3,0,14,9,12,10,4,0,8,0,18,5,11,0,2,18,0,0,0,3,9,0,0,7,0,11,4,0,0,3,0,0,0,0,0,0,0,0,0,17,0,2,0,4,0,0,495
1,20,0,4,4,11,7,4,8,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,4,15,8,0,4,9,6,4,1,21,1,1,2,17,0,6,1,9,9,14,5,5,8,0,0,0,8,0,0,17,3,0,0,3,5,8,0,7,5,5,14,2,0,3,0,14,6,10,1,2,9,0,0,0,0,4,0,0,4,0,4,4,0,3,1,0,0,0,0,0,0,0,0,0,6,0,2,0,4,0,0,349
1,21,0,4,1,9,4,2,0,2,1,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,7,2,1,4,3,5,0,1,5,1,6,0,12,0,12,4,3,6,3,4,4,8,1,0,0,5,0,0,9,2,0,0,3,11,4,0,0,5,3,4,1,0,5,0,9,19,5,0,2,4,0,0,0,3,3,0,0,1,0,3,2,0,5,4,0,0,0,0,0,0,0,0,0,9,0,4,0,3,0,0,254
1,22,0,2,4,5,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,1,0,2,3,3,0,0,3,2,7,1,10,0,8,2,8,2,5,5,7,5,0,0,0,2,0,0,10,3,0,0,1,4,1,0,2,4,5,10,0,0,4,0,18,12,2,0,9,3,0,0,0,9,3,0,0,1,0,8,6,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,229
1,23,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,2,0,0,0,2,1,6,1,2,0,5,2,1,3,0,3,0,0,0,0,0,3,0,0,6,2,0,0,1,3,0,0,0,4,4,5,1,0,3,0,6,1,1,0,0,2,0,0,0,1,4,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,107
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,4,0,2,0,4,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,4,0,1,0,0,2,0,2,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,42
2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,7,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47
2,6,0,0,1,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,6,7,4,1,3,0,3,0,0,7,1,1,0,20,0,3,1,5,9,7,6,0,1,0,0,0,1,0,0,2,37,0,0,5,1,8,0,0,0,1,0,3,0,0,0,0,2,5,0,1,3,0,0,0,1,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,188
2,7,0,0,5,1,0,2,2,4,1,0,20,0,0,0,0,0,0,0,0,25,0,0,0,0,2,18,16,4,17,2,16,4,0,8,3,1,0,53,0,4,1,18,16,14,5,1,4,2,0,0,3,0,0,6,77,0,0,7,9,17,0,1,1,13,9,0,0,0,0,1,6,9,0,2,2,0,0,0,0,1,0,0,3,0,3,11,0,2,1,0,0,0,0,0,0,0,0,0,6,0,3,0,1,0,0,463
2,8,0,0,6,4,2,3,0,6,3,0,20,0,0,0,0,0,0,0,0,16,0,0,0,0,1,29,19,6,32,15,16,1,0,0,14,14,1,50,0,7,4,20,13,26,6,3,8,1,0,0,6,0,0,11,108,0,0,8,13,30,0,9,11,24,3,3,0,9,0,7,14,18,1,4,12,0,0,0,1,13,0,0,1,0,13,28,0,2,8,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,715
2,9,0,4,3,4,2,5,1,0,4,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17,7,6,15,6,8,3,0,2,9,13,0,20,0,3,5,14,7,13,4,5,7,2,0,0,7,0,0,7,22,0,0,9,5,11,0,6,1,4,3,4,0,3,0,6,1,9,0,1,14,0,0,0,6,2,0,0,0,0,6,8,0,1,2,0,0,0,0,0,0,0,0,0,4,0,12,0,4,0,0,361
2,10,0,2,4,4,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,2,4,6,4,8,2,1,1,0,5,0,5,1,7,0,4,6,1,4,9,4,2,4,5,0,0,2,0,0,9,16,0,0,2,1,4,0,7,2,5,3,1,0,1,0,5,4,7,0,3,5,0,0,0,1,2,0,0,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,208
2,11,0,1,3,3,3,7,0,1,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6,2,17,0,9,7,3,4,0,8,1,6,0,6,0,4,4,0,7,3,1,12,5,4,0,0,5,0,0,7,4,0,0,2,7,9,0,8,2,4,4,2,0,3,0,2,1,5,0,3,4,0,0,0,4,2,0,0,1,0,3,1,0,4,3,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,238
