day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,39,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,104,105,106,107,108,109,110,111,112,113,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,157,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,181,182,183,184,185,186,189,190,192,193,194,195,196,197,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,221,222,224,225,226,228,232,total
0,0,0,0,1,1,4,0,0,0,5,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,6,5,0,3,0,2,3,1,0,0,1,2,1,0,4,0,0,0,2,0,2,1,2,0,1,1,1,0,0,0,0,12,3,0,0,1,3,3,0,1,0,0,2,1,5,0,1,0,0,0,1,2,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124
0,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,1,0,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,2,0,2,0,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,74
0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44
0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28
0,5,0,0,0,0,2,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,9,4,0,0,1,3,0,0,1,0,0,2,8,0,0,0,0,3,4,0,1,1,1,1,6,0,0,0,1,0,0,2,2,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,2,1,2,0,0,2,0,0,0,0,0,0,3,3,0,0,2,0,0,2,3,2,0,1,0,0,1,0,0,0,1,2,0,1,9,3,7,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,1,0,1,0,0,2,5,0,0,1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,149
0,6,0,1,2,0,3,1,5,0,2,1,11,2,1,0,11,0,1,6,4,16,2,1,10,7,3,0,4,0,1,8,2,4,1,10,17,0,1,2,9,9,9,2,0,0,4,2,3,1,1,1,5,4,2,7,1,0,0,0,5,2,5,7,0,3,0,0,4,3,0,7,4,6,0,2,0,0,2,3,5,0,2,5,0,1,5,3,2,2,6,3,2,1,7,1,1,3,1,7,0,2,0,5,11,2,0,5,3,3,12,1,2,0,1,2,0,0,3,2,0,0,0,0,2,3,0,0,0,1,2,0,1,1,0,3,1,4,1,5,0,2,2,2,0,3,2,0,3,0,4,1,1,2,0,0,0,0,3,5,7,64,0,1,2,2,1,0,0,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,3,3,0,0,515
0,7,0,3,18,11,21,1,1,2,4,4,4,5,3,6,35,2,7,10,7,33,15,1,11,12,10,1,3,4,7,10,8,4,1,20,15,3,3,13,10,14,26,9,6,4,1,10,33,0,6,0,1,8,6,20,9,2,8,0,16,2,7,14,1,12,1,1,3,5,8,4,6,7,0,3,9,0,4,6,16,3,6,12,0,2,7,11,11,8,16,3,6,0,8,12,2,1,0,22,1,5,1,7,30,16,3,17,14,5,15,6,2,16,4,1,3,0,2,11,1,0,5,7,2,9,6,0,0,0,0,7,8,13,4,10,11,2,1,16,0,1,6,13,0,12,2,0,7,7,11,13,10,5,2,0,4,5,1,2,6,104,5,8,4,2,3,2,0,0,1,0,0,0,1,3,0,0,2,0,0,0,2,1,1,0,0,1,1,0,11,0,9,2,1,0,1278
0,8,0,3,13,3,21,0,16,11,4,12,10,15,1,8,48,6,20,29,8,94,34,4,16,10,12,4,8,5,8,16,12,26,0,21,21,21,9,27,22,32,12,11,14,4,4,18,32,10,19,2,6,11,16,32,15,6,6,2,9,22,48,36,2,12,1,10,4,6,34,12,21,14,10,14,14,6,7,20,32,3,14,13,0,7,12,14,12,11,13,13,16,6,14,14,1,20,3,76,3,4,6,16,25,28,7,18,11,20,5,14,8,6,2,0,15,4,7,8,3,0,2,6,3,23,2,2,3,14,12,9,13,17,23,15,7,4,3,16,2,11,2,9,1,16,1,4,4,13,24,40,23,6,4,1,4,6,16,7,19,52,9,9,9,10,0,0,0,7,0,0,0,2,2,16,0,1,0,0,4,2,0,0,3,0,0,3,2,7,18,1,27,10,2,0,2239
