day,hour,1,3,4,6,7,8,9,10,11,12,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,39,40,41,42,43,44,46,47,49,51,54,56,57,58,59,60,63,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,100,102,104,105,107,108,110,115,116,117,118,119,121,124,125,126,130,131,133,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,157,159,160,161,162,163,169,170,171,173,174,175,176,177,178,179,180,181,182,183,184,185,186,189,190,192,193,195,196,197,200,201,202,205,207,208,209,210,212,213,214,215,217,218,219,221,222,224,225,226,228,232,total
0,9,0,4,6,3,0,1,2,3,1,3,0,0,6,2,3,2,6,9,2,1,6,1,0,0,1,1,0,7,1,5,0,6,3,4,0,4,2,4,1,0,0,0,1,4,5,1,10,0,1,2,10,9,5,1,5,1,4,0,4,8,2,1,4,0,1,0,1,7,19,1,10,6,0,0,2,8,3,3,4,3,1,3,6,5,4,4,4,9,1,4,2,0,1,3,0,1,1,0,0,0,0,0,9,0,1,0,1,3,0,7,0,3,2,1,1,1,3,0,0,4,0,0,0,0,1,1,6,14,19,0,0,0,0,2,2,0,6,10,1,4,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,4,1,0,0,412
0,10,0,0,1,2,0,1,3,2,1,2,0,1,1,4,1,0,0,3,5,2,0,1,2,0,1,0,0,4,6,5,0,3,2,0,2,0,1,3,4,1,0,0,0,0,2,2,5,0,5,1,8,4,4,2,3,0,0,2,3,2,2,1,2,0,0,4,1,4,5,2,1,3,0,1,0,4,1,2,9,1,0,2,9,6,2,5,3,7,2,2,0,0,0,2,0,0,1,0,0,0,2,0,4,0,1,0,2,0,0,2,1,1,1,0,0,1,0,0,0,4,0,0,0,0,1,2,7,11,8,0,0,0,1,3,1,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,262
0,11,0,0,1,1,0,1,0,1,2,1,0,0,3,4,1,0,2,6,4,2,1,2,1,0,2,1,0,2,1,11,0,3,4,3,0,2,1,4,3,1,0,3,1,5,1,3,4,1,0,0,6,3,3,3,1,1,1,1,2,9,0,3,10,4,1,2,1,3,1,3,3,6,0,0,0,1,3,3,0,2,0,3,1,7,4,2,1,3,3,0,0,1,0,2,0,0,4,0,0,3,1,1,0,1,2,1,2,0,0,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,1,0,4,5,2,1,1,0,3,0,0,0,1,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,2,2,0,251
0,12,0,0,1,3,2,0,1,2,3,1,2,1,2,2,1,1,1,5,4,1,2,1,3,1,2,1,0,3,4,3,0,3,2,2,1,0,2,3,1,1,0,3,0,1,1,4,1,0,1,4,11,5,0,4,2,0,3,1,2,2,2,3,9,1,0,3,1,2,1,2,8,1,0,0,0,0,4,2,0,0,1,0,3,6,3,3,1,4,1,0,0,2,1,1,0,1,0,0,1,3,0,1,2,1,2,0,0,0,0,3,1,3,1,5,0,1,1,0,0,0,0,0,0,0,0,1,3,7,9,0,1,1,0,4,2,0,4,5,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,1,0,254
0,13,0,1,1,2,0,0,1,1,1,1,4,0,4,2,0,3,2,7,1,3,0,0,2,1,2,1,0,2,1,6,1,3,2,3,2,0,2,1,4,3,1,4,0,1,1,0,7,0,0,2,12,8,0,2,1,3,5,6,3,1,1,1,4,0,0,3,0,4,3,2,2,4,0,0,0,2,4,2,2,2,0,2,4,5,4,0,0,1,1,3,0,2,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,1,0,1,0,1,0,2,1,0,1,1,0,0,0,2,0,0,3,2,4,7,8,0,0,0,0,0,1,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,4,4,0,0,249
0,14,0,4,0,3,0,0,1,2,1,2,2,1,5,1,1,1,3,6,1,1,1,1,3,1,0,2,2,1,0,2,0,6,4,3,4,1,2,2,4,0,2,0,0,0,2,1,2,0,0,5,7,9,2,1,0,1,4,9,3,2,0,0,15,1,0,2,4,0,4,4,2,8,0,0,1,1,3,3,0,2,0,1,3,7,1,3,2,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,4,9,3,5,1,0,0,6,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,250
0,15,0,1,2,3,1,1,0,5,1,0,4,1,5,3,5,3,2,8,6,3,3,2,2,0,3,1,0,5,4,6,0,4,1,0,2,1,0,3,1,3,1,2,0,0,3,0,3,0,2,2,14,5,2,5,1,2,2,5,1,2,0,1,10,2,0,2,1,5,2,3,1,7,1,0,2,0,4,0,1,0,0,0,1,5,3,2,1,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,2,1,1,2,2,1,0,2,0,0,1,0,0,0,0,0,1,5,12,6,0,0,0,0,3,0,0,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,270
0,16,0,3,0,4,2,0,1,3,6,2,6,0,7,0,0,3,3,7,9,0,1,3,1,2,5,6,0,7,9,16,0,3,9,4,4,4,1,3,4,2,3,2,1,1,8,2,5,0,1,0,24,4,2,6,3,3,5,6,2,4,0,1,33,1,0,9,4,0,3,2,6,16,1,0,0,2,3,0,1,2,0,0,3,15,1,5,4,7,10,4,1,0,0,0,1,2,0,2,4,6,0,2,0,0,9,1,3,0,0,0,1,6,1,11,3,2,0,0,1,1,0,0,0,0,0,0,8,4,12,2,0,0,0,8,4,0,15,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,2,1,2,10,0,499
0,17,1,2,5,3,8,0,2,5,14,3,8,4,13,3,5,4,8,20,14,5,1,6,2,2,3,10,0,6,15,17,3,7,7,2,3,7,6,3,5,2,2,6,2,0,2,12,4,2,0,0,22,10,3,9,4,12,6,5,1,2,0,2,33,9,0,20,6,3,2,1,13,22,2,0,1,3,8,0,5,8,1,2,3,20,13,3,4,0,4,2,0,0,0,1,0,0,0,0,9,8,0,0,3,1,9,3,10,1,0,4,1,10,10,5,1,1,0,0,6,3,0,1,0,0,1,3,15,8,9,1,0,1,1,12,3,0,20,7,15,0,1,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,11,0,5,0,0,1,1,6,0,742
0,18,0,2,1,2,1,0,4,6,5,4,7,2,16,5,8,1,8,16,13,1,2,2,2,1,4,1,0,9,8,7,0,11,2,0,2,7,1,4,1,4,0,6,0,2,4,11,9,2,2,2,24,14,0,12,0,4,3,10,3,8,1,1,22,4,0,8,1,3,2,3,11,11,0,0,2,5,1,2,5,6,0,2,6,11,9,5,10,0,3,0,0,0,1,0,0,0,1,3,1,3,0,0,3,0,7,3,4,0,0,4,2,4,5,5,0,2,5,0,1,0,0,0,0,0,0,0,7,7,8,2,0,4,0,0,0,0,17,2,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,2,0,0,1,1,7,0,550
0,19,0,0,5,6,0,3,2,4,1,2,3,1,4,1,1,1,2,10,3,2,4,3,1,0,3,1,0,7,9,6,0,3,1,2,6,3,1,5,0,0,1,3,0,2,2,6,2,0,1,1,36,18,0,5,5,2,1,5,3,3,0,0,19,3,1,4,2,1,2,4,3,11,0,0,0,0,2,4,4,3,0,1,4,8,6,2,5,0,3,0,1,1,0,2,0,0,0,0,2,0,0,0,1,2,4,0,3,0,0,2,2,3,3,4,0,1,2,0,1,0,0,0,0,1,0,1,6,10,1,0,0,0,0,0,5,0,15,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,2,2,0,393
0,20,0,0,0,1,0,1,4,2,0,3,2,0,2,2,0,1,0,7,7,0,2,5,0,2,1,1,0,4,2,8,1,1,0,2,0,0,1,3,1,0,0,5,0,3,1,4,4,0,0,0,23,15,0,2,1,2,4,6,2,7,0,2,8,4,0,1,1,3,4,0,3,2,0,0,0,2,2,1,0,1,0,3,6,10,3,0,4,4,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,0,4,0,0,0,0,0,4,1,1,2,1,0,0,0,0,0,0,1,0,0,0,2,5,3,2,0,1,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,254
0,21,0,1,1,0,1,0,2,0,0,3,0,0,4,1,1,0,2,3,0,0,0,2,1,0,0,0,0,2,1,3,0,2,0,1,1,1,2,6,3,3,0,4,0,2,0,0,0,0,0,3,16,9,1,2,0,1,2,5,0,1,0,0,5,2,1,3,0,1,2,2,0,3,0,0,0,1,2,2,0,2,2,4,1,3,8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,3,6,7,3,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,182
0,22,0,0,0,2,0,0,3,1,0,0,1,0,1,0,1,0,4,2,0,0,0,0,0,1,2,0,0,3,2,3,0,1,0,1,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,4,8,1,2,0,0,4,2,1,1,0,0,7,1,0,0,0,0,2,0,0,4,0,0,0,1,0,1,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98
0,23,0,0,1,0,0,0,1,2,1,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,1,3,2,0,0,0,6,1,0,0,0,1,1,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,5,0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
1,6,0,1,1,0,0,0,0,0,0,2,0,0,4,1,0,7,4,2,0,1,3,4,2,0,0,0,0,3,1,0,0,4,4,0,1,1,0,0,4,0,0,0,0,1,1,0,4,1,1,0,0,1,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,9,5,1,2,1,0,0,1,9,0,0,8,2,1,4,0,2,2,0,2,4,0,2,0,4,0,1,0,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,2,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,5,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
1,7,0,0,6,6,0,2,6,1,2,3,0,0,13,3,4,11,5,19,7,4,10,14,1,0,0,2,0,10,2,3,0,6,6,2,3,6,4,2,8,3,2,2,0,4,10,0,9,2,0,5,3,4,6,0,5,3,1,2,0,2,0,1,3,2,2,1,0,2,9,4,2,3,0,3,4,9,1,0,9,6,2,3,2,1,1,3,8,9,4,7,4,8,2,3,0,0,1,3,0,2,3,0,4,2,0,0,1,2,0,3,1,0,1,0,4,0,8,0,2,2,0,0,0,0,0,3,4,9,6,1,3,0,0,0,1,0,7,38,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,1,2,0,0,483
1,8,0,3,10,7,0,0,6,0,3,1,2,5,15,6,10,10,6,36,9,3,8,4,2,0,2,3,0,18,3,13,0,17,16,6,1,5,7,3,12,2,1,7,0,9,5,0,24,3,0,7,13,18,14,2,7,0,3,4,5,14,4,9,5,6,3,3,1,15,22,3,7,7,0,1,8,13,9,3,14,4,2,6,11,6,2,5,4,15,6,17,4,8,3,8,0,1,2,1,1,1,3,0,4,3,0,0,10,7,1,5,5,3,10,6,0,0,11,0,2,6,0,6,0,0,0,6,7,7,11,1,0,2,0,4,5,0,14,58,1,4,5,0,1,3,0,0,0,0,2,0,0,0,0,0,1,0,1,0,2,4,0,3,4,0,0,858
1,9,0,2,7,2,0,1,6,4,1,8,1,1,6,3,0,3,8,12,6,1,2,2,0,2,2,0,0,7,4,7,0,8,6,2,1,6,0,4,4,2,0,1,3,3,4,1,9,0,0,13,3,9,6,0,17,0,1,6,9,4,7,1,2,0,5,0,1,8,12,0,15,11,0,0,3,6,3,3,8,4,1,4,6,3,2,4,3,13,4,8,2,0,0,1,0,2,2,1,0,1,0,0,2,1,0,0,1,2,0,3,1,4,1,4,3,0,1,0,0,0,0,0,0,0,3,4,5,8,10,0,2,1,1,4,3,1,14,9,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,6,0,0,0,473
1,10,0,0,1,2,0,0,2,1,0,1,0,0,0,2,1,0,2,3,1,1,1,3,1,0,2,0,0,2,2,2,0,0,4,4,2,1,0,6,3,1,0,0,0,0,1,3,3,0,0,1,12,2,1,0,2,1,0,0,3,1,1,1,3,0,0,0,0,5,3,2,2,0,0,0,1,0,2,1,4,0,0,7,9,1,1,1,1,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,3,2,0,1,1,0,0,2,2,0,0,0,0,1,0,2,9,14,1,0,0,1,1,1,0,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,199
1,11,0,2,0,3,0,0,0,3,1,1,1,0,2,1,0,1,1,2,1,0,3,1,1,0,1,0,0,3,1,3,0,2,1,4,1,0,0,2,2,1,0,1,0,1,0,2,2,0,0,2,4,3,0,0,1,4,4,1,0,1,2,4,4,5,0,1,1,1,3,2,1,2,0,0,0,1,1,1,2,0,1,2,2,5,3,3,1,3,2,0,0,0,0,0,0,0,3,1,1,1,1,0,1,1,4,0,2,0,0,0,0,2,0,1,2,0,0,1,0,2,0,0,0,0,0,0,3,2,6,0,0,0,2,3,2,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,176
1,12,0,0,1,7,1,2,2,1,2,1,2,0,2,1,2,2,3,3,4,1,0,0,1,0,0,1,0,1,0,2,0,4,1,0,2,1,0,1,3,1,0,1,0,2,2,4,3,0,0,1,9,0,1,3,1,0,3,2,3,2,1,1,3,0,0,4,1,7,4,1,0,5,0,0,1,2,0,0,1,3,0,1,4,2,3,3,2,2,1,3,1,1,0,0,0,0,0,0,0,2,0,1,3,0,1,0,0,2,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,1,3,5,10,0,0,0,0,2,1,0,12,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,3,2,0,217
1,13,0,1,0,1,0,0,2,1,1,1,1,0,3,1,1,1,3,5,2,3,1,0,1,0,0,0,0,1,0,2,0,0,3,1,1,0,0,2,2,0,0,1,0,1,1,0,3,0,1,1,10,9,3,1,1,0,2,1,1,0,0,2,6,2,0,0,0,2,2,0,1,2,0,0,0,2,4,4,1,1,0,0,4,6,2,1,1,2,0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,3,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,6,7,1,1,0,0,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,171
1,14,0,0,1,1,1,0,1,2,2,1,0,0,1,0,1,1,11,7,4,0,0,0,1,1,1,1,1,1,0,4,0,2,2,0,0,1,1,2,1,3,0,3,1,1,0,1,5,0,0,2,16,7,0,2,1,2,3,4,3,4,0,3,5,1,0,2,0,0,1,1,1,3,0,0,0,0,1,1,1,4,0,1,3,6,3,2,0,1,1,3,0,0,0,1,0,0,3,0,2,1,0,0,0,1,1,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11,4,0,0,0,0,5,0,1,9,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,209
