day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,186,189,190,192,193,194,195,196,197,199,200,201,202,203,204,205,207,208,total
0,20,0,10,9,10,17,6,4,11,21,15,3,9,11,8,8,13,5,17,15,25,8,3,2,4,8,1,8,5,21,19,6,25,0,10,9,3,9,14,4,14,11,21,14,2,11,7,3,21,39,3,19,1,21,8,19,31,5,15,4,7,26,36,9,12,8,2,11,42,14,19,1,5,6,10,12,2,9,5,6,10,13,15,9,0,1,1,10,12,5,6,2,28,3,3,8,13,0,6,2,13,8,0,1,1,1,10,7,8,5,2,12,2,5,0,0,2,0,2,0,4,1,6,2,2,0,1,1,3,4,5,4,2,7,12,4,4,5,1,2,2,0,6,3,0,0,3,0,2,1,2,23,10,25,0,5,11,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1292
0,21,0,4,5,5,11,5,6,12,6,3,7,3,4,4,8,5,7,23,8,12,6,2,15,9,0,0,5,3,9,14,4,5,3,8,5,2,4,16,6,1,11,25,13,2,7,10,3,10,18,8,17,0,11,4,14,25,6,2,1,1,8,24,5,14,4,2,3,22,17,11,2,4,4,6,9,3,5,1,5,9,11,9,17,0,1,2,2,3,2,2,0,7,2,1,3,13,1,8,5,9,6,0,0,0,1,8,3,7,4,0,3,1,5,1,1,1,0,1,0,6,3,6,0,1,1,0,2,0,0,2,2,1,0,6,1,2,6,0,1,5,0,2,0,0,0,7,0,0,1,2,15,6,11,0,0,16,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,853
0,22,0,3,6,4,3,2,2,4,9,2,2,1,5,1,4,3,0,5,5,6,4,5,2,6,0,0,4,2,2,13,2,2,0,0,1,7,4,7,7,4,9,14,9,0,4,7,1,11,13,11,11,0,2,11,11,8,1,2,0,3,10,17,0,3,1,6,2,12,13,9,0,1,2,3,4,3,1,3,3,1,12,0,2,0,0,1,3,2,4,5,2,4,3,2,0,2,1,3,3,5,3,0,1,0,0,7,1,3,0,1,5,0,2,0,1,0,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,4,1,1,1,2,5,2,0,0,0,0,0,5,0,0,0,1,7,9,5,0,3,2,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,501
0,23,0,0,0,4,0,1,2,3,5,2,1,2,1,0,1,3,2,2,4,6,2,0,0,1,2,0,4,0,1,7,0,0,0,0,1,0,4,0,2,1,7,7,4,0,8,0,0,8,11,1,3,0,2,0,6,4,0,3,0,3,8,10,0,6,2,1,2,8,9,8,0,2,2,0,2,0,0,0,1,6,1,4,3,0,0,1,2,2,4,0,3,4,0,3,0,2,0,2,2,0,3,0,2,0,1,5,0,2,0,1,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,12,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
1,0,0,0,0,1,0,1,1,0,1,2,1,2,0,1,2,0,0,1,0,2,2,0,2,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,7,1,0,1,0,0,0,3,2,2,0,1,2,0,1,0,1,0,0,5,10,1,0,2,0,1,2,4,0,0,0,0,1,1,0,0,0,2,1,2,1,2,0,0,0,0,0,2,0,1,6,0,0,0,0,0,2,1,0,2,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113
1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,2,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4,1,3,0,0,1,1,0,0,0,0,2,3,2,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,4,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79
1,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1,5,0,0,6,2,4,0,0,0,0,0,1,2,0,1,3,0,1,2,0,1,2,1,3,6,2,0,0,2,2,0,1,5,0,0,5,17,9,0,0,0,5,8,3,0,3,0,0,5,0,1,4,0,2,0,3,0,1,1,0,0,0,3,5,0,5,1,0,0,3,1,1,0,4,0,0,3,0,1,0,1,1,1,1,0,0,2,0,0,1,7,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,7,0,1,1,2,12,0,1,7,0,3,0,0,3,5,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,4,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,222
1,6,0,3,20,2,14,0,5,1,1,2,19,5,1,4,19,0,2,12,8,29,4,3,13,17,6,0,0,3,2,5,3,7,0,9,24,15,5,1,10,4,11,21,23,5,3,1,3,12,15,0,11,0,9,3,22,5,10,6,0,8,3,5,10,0,6,0,0,1,1,9,2,4,8,1,4,7,0,11,4,10,2,9,3,0,0,7,12,4,8,18,1,5,4,4,10,3,0,0,0,62,0,1,4,6,8,13,7,2,9,15,3,13,2,8,3,4,1,6,0,6,4,3,2,0,0,0,9,0,7,2,0,1,1,4,6,1,13,1,4,7,0,0,2,9,0,0,1,0,5,0,1,6,1,1,3,1,25,0,4,0,0,1,0,3,1,1,0,0,0,0,0,0,925
1,7,0,2,28,12,30,0,17,8,5,3,24,21,4,8,27,15,7,35,21,87,20,7,48,28,19,1,15,5,10,20,14,20,1,106,32,32,10,16,30,18,9,24,25,6,9,23,13,21,36,3,15,4,19,9,27,13,9,7,0,22,12,25,28,2,8,4,4,6,6,14,2,12,21,4,18,11,3,8,20,35,3,26,15,0,2,32,31,24,9,37,8,5,9,12,9,8,2,5,5,70,1,2,9,16,17,51,24,8,10,35,10,41,6,9,6,4,4,11,3,10,15,9,1,0,10,0,21,10,5,2,10,3,4,5,9,11,22,1,1,47,0,16,9,32,0,5,6,3,2,2,13,10,19,5,10,24,66,5,8,5,7,0,0,2,0,1,0,0,0,0,0,0,2368
1,8,1,9,22,17,45,1,19,18,24,9,22,34,8,8,74,21,34,34,35,133,44,8,11,43,18,1,20,8,18,47,17,22,1,81,47,44,42,21,46,19,32,28,43,16,25,22,11,30,36,16,35,2,21,23,48,42,15,11,10,35,26,45,37,7,40,7,11,20,14,67,10,29,28,3,18,20,7,14,51,48,14,35,26,0,8,12,34,20,15,40,17,15,12,17,16,30,0,11,3,83,8,5,7,25,19,35,43,11,38,21,28,8,12,13,29,2,10,28,3,16,17,3,2,1,11,2,30,11,8,7,18,5,10,28,11,42,22,4,9,36,0,13,15,24,0,25,3,4,3,7,31,35,55,5,7,29,12,10,22,8,9,0,1,4,3,0,0,0,1,0,0,0,3501
1,9,0,8,8,9,29,1,7,15,7,11,9,11,6,6,21,9,13,10,16,53,11,11,7,17,11,3,11,10,12,24,12,22,1,6,16,15,20,12,26,21,17,12,15,12,17,8,3,16,8,13,19,2,14,22,18,10,7,5,6,6,23,15,11,2,6,10,13,13,3,25,5,15,9,2,13,12,6,8,14,16,7,20,19,0,4,2,9,12,22,8,11,8,2,11,9,25,0,6,4,37,15,0,8,1,7,5,19,6,9,2,12,2,8,8,3,1,1,9,0,7,8,5,1,2,14,3,21,10,2,4,12,4,1,4,11,11,5,10,6,1,0,9,4,1,0,9,1,0,4,14,8,21,40,6,10,18,2,5,7,0,3,0,1,0,8,0,0,0,0,1,0,0,1614
1,10,0,4,3,8,12,2,3,13,6,6,8,9,4,3,8,5,3,4,9,16,12,8,10,5,4,2,7,5,10,14,7,18,1,5,4,12,9,7,8,3,15,13,9,8,1,9,3,14,7,12,13,4,6,9,9,13,1,6,3,3,20,19,2,1,5,3,5,12,7,21,3,2,13,5,3,3,4,1,3,10,7,9,12,1,1,1,7,7,15,12,2,7,1,16,3,10,0,3,4,14,7,0,3,0,1,1,11,5,1,1,8,0,3,7,1,1,1,4,3,10,3,3,8,1,0,3,7,2,1,1,3,1,2,9,3,3,0,3,2,0,1,2,2,0,0,4,0,2,1,4,9,21,15,1,2,16,1,2,10,3,4,1,0,0,6,1,0,0,0,1,0,0,941
1,11,0,6,10,6,5,3,3,3,6,10,8,12,10,3,13,8,4,5,13,25,11,4,6,7,2,1,8,9,7,20,12,19,1,2,4,7,9,13,14,2,12,12,10,3,3,2,6,5,12,9,10,1,8,3,18,9,4,9,4,10,35,19,5,6,6,6,11,14,9,9,3,3,6,22,11,2,8,8,0,5,11,2,9,1,2,3,3,6,5,13,2,9,0,0,5,11,0,15,7,13,8,0,2,5,1,3,6,0,5,1,6,7,2,4,4,3,2,0,1,4,2,8,6,4,0,3,3,4,7,3,3,3,2,6,9,7,7,4,2,3,0,4,3,0,2,1,0,0,1,5,11,25,11,2,3,19,5,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1017
1,12,0,3,11,8,16,5,1,10,13,8,5,13,11,2,10,6,2,5,10,32,16,11,5,7,3,8,12,11,8,8,16,23,0,8,4,10,6,14,5,5,5,8,11,6,2,11,6,7,22,23,26,1,9,15,18,17,0,23,2,8,50,21,10,11,3,12,20,19,6,12,3,3,5,24,12,1,11,3,9,7,8,15,25,3,1,2,7,10,5,9,7,6,1,1,5,6,0,19,8,11,7,1,3,3,6,5,7,10,1,3,11,4,6,9,3,3,1,5,1,2,0,2,20,11,2,1,3,1,5,2,11,1,4,5,16,9,10,3,2,3,0,7,1,3,1,0,0,1,0,3,7,14,11,0,11,32,3,6,4,3,0,0,0,1,1,0,0,1,0,0,0,0,1274
