day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,113,114,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,186,189,190,192,193,194,total
0,9,0,4,8,7,10,5,5,7,6,3,10,4,1,3,10,7,6,7,10,32,8,2,1,8,3,2,10,7,8,4,2,4,0,18,13,12,9,6,14,7,13,7,5,11,3,4,4,7,4,8,10,5,13,10,10,10,5,6,0,8,9,16,2,2,12,12,5,10,8,13,9,5,6,5,7,5,4,0,11,6,5,14,12,0,0,1,11,14,10,7,4,2,2,2,4,9,0,8,9,15,8,3,0,4,6,18,4,5,1,13,4,6,3,3,0,0,0,3,7,6,7,1,0,1,1,2,0,0,0,3,3,2,6,6,5,3,3,1,7,0,3,3,1,0,6,4,0,1,3,9,25,23,6,1,13,5,0,10,0,960
0,10,0,2,3,6,4,0,1,5,5,4,1,2,5,1,8,6,3,1,14,12,5,3,5,1,6,1,3,0,3,3,4,16,0,5,3,1,8,5,3,0,9,7,2,6,2,10,0,1,15,4,7,2,0,2,6,10,1,2,1,1,17,7,1,1,4,5,4,9,5,3,3,4,5,3,5,1,1,3,4,7,5,4,9,1,2,0,9,5,8,4,7,7,0,2,5,9,0,4,3,6,6,3,0,0,1,4,6,2,0,8,0,2,0,1,1,0,4,3,9,0,5,0,1,1,0,0,4,4,1,4,2,3,2,3,3,1,1,3,1,1,3,0,0,0,1,0,0,1,3,5,6,18,3,0,4,4,1,1,2,570
0,11,0,1,2,5,5,6,2,8,4,1,4,9,5,3,2,5,5,7,10,14,4,2,4,2,1,0,4,1,4,4,6,6,2,7,5,4,1,5,2,1,8,9,7,10,4,6,4,2,7,2,4,2,2,5,10,11,2,5,0,0,14,7,0,5,4,6,12,8,7,9,0,3,2,13,6,0,1,3,2,6,4,10,9,0,2,2,6,2,5,3,1,8,1,1,4,6,1,15,2,8,4,2,0,5,6,3,7,2,0,6,1,2,2,1,1,1,0,1,3,5,3,1,2,0,1,2,1,6,2,4,0,5,4,3,5,4,2,0,1,0,3,0,1,0,0,0,0,0,2,0,17,16,2,2,11,4,3,0,1,621
0,12,0,2,5,3,4,4,4,6,9,4,6,5,10,1,3,4,3,6,3,14,14,1,3,8,2,0,4,4,2,6,9,4,1,13,8,16,3,5,3,7,4,8,9,4,3,13,3,6,16,9,14,1,7,10,5,10,1,8,1,2,37,11,2,8,1,6,16,14,4,8,2,8,2,13,5,0,5,3,5,14,1,6,8,2,1,0,5,8,7,4,1,5,0,0,5,6,1,10,5,7,7,1,0,5,3,5,2,1,3,10,3,4,0,4,2,1,5,1,2,1,3,5,3,0,0,2,1,2,1,3,0,4,4,5,4,1,0,7,2,0,0,1,0,0,0,2,1,3,3,11,11,12,2,5,16,1,8,1,0,773
0,13,2,3,8,2,8,6,4,2,7,1,6,5,6,2,7,6,6,6,5,9,6,3,4,4,4,3,5,1,4,7,7,4,0,6,5,3,10,8,5,6,8,11,3,4,9,13,2,2,11,20,5,0,8,10,8,12,1,4,6,4,32,16,9,12,6,5,9,14,5,8,1,0,6,12,20,1,4,11,4,10,5,3,4,2,1,5,8,6,4,11,2,5,1,1,4,9,1,11,3,2,8,3,1,1,5,6,5,2,1,10,2,0,0,3,0,0,2,0,2,0,4,1,6,0,1,2,0,6,5,5,0,7,11,4,3,2,0,11,0,0,2,0,3,0,1,0,0,2,0,2,5,9,2,3,15,6,5,0,1,785
0,14,0,1,10,8,5,1,3,8,7,11,9,6,5,4,8,5,8,11,7,7,12,5,8,5,5,7,6,7,13,10,10,18,0,12,3,13,12,9,4,3,7,6,16,6,0,4,2,5,7,5,1,1,19,4,7,5,0,13,4,5,40,10,2,7,6,10,11,27,8,16,0,4,4,13,14,4,10,8,6,9,4,3,8,0,0,3,10,2,17,12,0,4,0,6,6,10,1,15,2,4,7,2,0,1,4,3,4,3,0,13,0,2,2,5,1,2,0,0,3,2,3,6,3,0,1,7,0,3,1,2,1,8,3,5,10,3,0,3,7,0,3,1,3,0,3,0,1,2,1,6,12,11,5,2,18,0,3,5,0,915
0,15,0,6,2,5,10,5,1,3,13,19,3,8,12,0,5,11,1,2,5,24,22,6,9,7,4,2,3,4,12,18,12,12,0,13,7,8,3,15,7,8,8,7,17,7,4,17,3,16,10,16,17,1,13,4,15,8,0,8,1,3,59,12,2,6,2,11,13,27,11,12,0,2,0,27,4,1,13,2,7,10,9,5,18,0,2,4,8,7,4,10,4,9,1,6,3,9,0,20,4,6,6,2,3,3,4,5,7,2,5,16,1,2,2,1,1,2,8,1,7,4,6,4,6,2,3,2,1,12,5,0,0,3,4,5,9,3,2,5,2,0,6,0,0,0,0,1,0,4,2,7,11,20,2,1,14,2,4,3,1,1066
0,16,0,6,6,7,14,10,1,16,15,18,5,21,30,4,15,6,9,10,11,48,20,17,6,8,0,6,10,14,8,10,25,21,3,5,9,12,5,18,20,8,17,14,17,23,9,27,3,6,15,14,12,4,18,23,20,22,4,33,4,8,45,27,4,7,3,34,26,28,11,11,3,3,9,39,11,1,18,12,9,6,6,10,46,3,1,5,4,9,5,14,4,11,1,2,4,14,0,30,13,11,9,3,0,2,6,8,24,2,5,14,1,4,2,3,2,0,2,0,3,1,9,10,14,0,1,2,4,19,5,3,2,4,2,8,27,8,2,16,2,0,1,0,0,0,2,0,1,0,4,9,8,13,7,2,24,3,10,4,0,1587
0,17,0,20,5,9,22,16,3,19,17,27,17,23,26,1,41,8,13,32,39,100,36,39,6,17,2,10,24,23,23,13,40,39,3,20,20,27,6,54,32,19,11,27,18,47,15,33,5,13,12,31,21,3,31,38,22,53,5,52,2,2,45,38,7,16,11,46,22,26,21,26,0,4,4,78,18,3,28,17,11,13,12,37,23,1,3,8,10,18,16,20,2,20,3,0,7,16,1,45,17,24,20,1,4,2,11,5,21,5,3,24,7,3,7,5,2,1,6,0,6,6,19,26,18,1,2,5,13,19,9,20,1,5,6,21,29,10,2,12,5,0,15,0,1,1,5,0,2,2,2,17,20,21,5,5,43,13,26,6,6,2601
0,18,0,13,5,11,25,11,3,5,19,17,8,8,18,2,25,10,9,13,17,65,30,11,7,19,4,6,12,14,16,27,23,32,1,6,19,10,5,28,19,6,11,21,19,35,11,14,4,8,23,21,14,2,30,8,37,24,3,16,4,4,30,38,3,6,11,20,12,30,23,18,5,3,12,33,20,1,9,10,13,16,6,26,41,5,1,7,13,13,1,13,4,19,4,0,3,15,1,22,12,16,15,0,1,5,15,9,2,3,0,14,4,5,1,11,1,0,3,0,3,7,10,11,9,1,3,7,5,16,13,19,1,0,6,12,16,11,3,7,5,0,9,0,3,1,1,0,0,3,4,6,9,15,3,4,12,3,14,6,1,1771
0,19,0,5,13,10,23,5,9,7,14,21,4,6,13,1,14,6,8,8,11,35,16,11,3,3,4,6,8,2,11,17,17,28,3,3,8,7,6,24,11,5,12,21,5,7,8,7,5,14,10,8,12,2,17,7,12,20,4,5,1,4,36,36,5,8,3,17,12,19,9,9,2,3,6,19,20,3,5,5,7,7,10,18,7,0,2,3,11,12,4,7,5,27,3,1,2,23,0,30,11,8,11,0,4,0,21,11,1,5,5,15,0,2,3,2,3,0,0,0,5,0,18,1,5,0,1,6,2,5,6,10,0,5,4,4,7,13,2,3,3,0,0,1,7,1,0,1,1,3,3,7,9,10,3,3,7,3,9,1,3,1257
0,20,0,3,3,1,11,4,1,14,5,5,10,4,11,2,9,3,6,5,8,17,7,8,3,5,0,1,4,2,3,14,2,18,0,3,4,0,6,9,5,3,15,10,8,2,5,6,0,8,11,11,6,3,7,1,9,10,3,4,1,2,21,29,3,2,3,8,6,15,15,17,0,3,3,9,13,2,2,4,4,8,6,6,11,0,1,2,3,5,2,7,5,11,1,1,2,7,0,11,6,8,6,1,0,4,10,2,3,2,1,10,1,3,0,1,0,1,0,0,2,1,4,0,0,2,1,2,1,5,9,6,0,0,3,4,2,8,1,0,1,0,1,2,4,0,1,0,0,0,1,17,5,7,1,0,6,2,2,2,5,756
0,21,0,0,3,2,6,0,4,6,7,6,0,0,5,0,5,2,2,9,3,10,2,1,1,1,1,0,3,2,1,5,2,6,1,5,5,1,2,3,0,3,7,3,6,2,1,0,1,5,16,8,15,1,2,4,11,9,1,4,0,0,10,8,1,2,4,6,5,9,10,13,1,4,2,5,10,4,5,3,2,2,7,6,5,0,0,1,12,6,1,1,5,11,0,0,2,6,2,3,5,3,3,3,0,0,11,4,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,6,0,3,0,0,0,0,3,3,1,5,1,0,5,1,1,0,1,1,1,0,0,10,12,6,0,3,6,1,3,0,0,497
0,22,0,5,4,4,2,5,0,6,2,2,2,1,2,0,3,2,2,1,1,4,3,3,3,2,2,0,0,0,4,7,1,2,0,3,2,0,1,1,1,2,6,3,2,1,6,1,0,1,11,2,8,2,1,1,6,3,0,10,0,0,9,11,2,2,6,2,0,15,6,5,1,0,0,4,8,0,0,3,3,4,4,2,3,0,0,1,3,3,2,4,4,4,1,1,2,2,0,0,5,6,0,0,0,1,5,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,3,3,0,0,0,1,0,0,1,1,0,0,0,6,10,4,0,0,2,0,0,0,1,328
0,23,0,2,0,5,1,1,0,1,0,3,3,1,1,0,3,2,7,3,2,2,2,1,1,0,1,0,1,1,2,3,0,3,0,0,1,1,3,2,0,0,4,7,2,0,12,0,0,4,10,3,9,0,0,0,3,1,1,0,0,2,6,15,0,0,1,2,4,8,4,1,1,2,1,1,1,0,0,0,0,3,0,6,3,0,0,1,1,1,1,0,0,5,0,0,0,1,0,2,4,1,3,2,0,1,5,3,2,0,1,1,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,2,2,2,0,0,5,0,0,0,0,236
1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,2,0,10,1,4,2,0,0,0,2,0,3,0,1,0,0,1,0,0,0,0,4,5,0,1,0,1,1,3,1,3,1,1,1,1,1,0,0,0,1,1,2,0,2,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,1,0,1,1,1,2,0,109
1,1,0,1,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,4,3,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,54
1,2,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,29
1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18
1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,2,3,0,0,0,0,3,0,0,1,0,1,0,4,2,0,0,0,0,1,2,0,0,0,0,2,0,0,3,0,2,0,8,0,0,0,1,1,0,0,5,0,6,0,0,0,2,0,0,1,2,0,0,4,0,1,0,0,0,1,0,0,0,3,0,0,0,13,0,0,0,0,0,7,0,0,1,0,0,0,0,0,2,1,0,4,2,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,2,0,117
1,6,0,6,16,0,4,0,0,0,0,0,12,3,0,1,11,1,1,10,11,19,2,1,5,6,7,0,0,0,1,1,0,3,0,9,22,11,1,1,3,0,0,6,14,0,0,1,1,5,3,0,6,3,4,2,7,5,6,3,1,5,1,3,12,1,2,6,1,1,0,2,1,5,7,0,2,4,1,6,3,3,4,2,1,0,0,8,10,12,2,13,4,1,2,5,5,4,0,0,1,34,0,1,1,2,12,7,3,2,1,11,3,1,1,1,0,0,1,0,0,1,3,0,1,0,0,3,0,3,2,0,1,0,2,3,1,4,1,0,3,0,2,0,3,0,1,1,0,0,2,3,1,6,0,1,0,16,2,1,1,524
1,7,0,1,14,6,12,0,8,13,1,1,14,15,2,3,42,6,15,21,6,43,6,5,31,30,10,1,9,0,0,11,9,10,1,64,27,19,13,6,15,2,6,18,23,1,2,11,11,9,28,5,8,0,15,0,18,12,0,1,0,15,2,13,14,0,15,7,3,9,5,7,4,7,17,1,6,10,4,7,15,16,6,5,3,0,1,16,20,3,4,30,9,3,4,8,11,18,0,2,1,75,1,5,5,13,37,21,2,14,7,9,25,3,4,12,1,0,10,2,2,7,5,0,0,3,4,2,6,1,3,4,8,1,5,2,3,16,3,0,17,0,0,5,12,2,3,0,3,3,5,1,1,8,7,1,5,23,4,7,1,1410
1,8,0,5,25,13,31,4,5,19,4,5,17,23,6,8,43,7,7,26,25,79,14,5,32,29,11,4,8,3,10,21,3,15,0,44,18,27,24,10,24,10,13,22,41,8,11,9,7,8,15,14,21,5,19,10,40,23,10,11,1,13,18,21,24,3,19,12,3,10,11,29,6,23,10,5,15,7,3,4,28,54,2,25,13,0,3,8,24,13,9,25,15,10,5,15,10,26,0,4,11,74,6,6,12,17,27,19,2,35,21,17,23,15,14,15,6,2,7,1,10,5,4,0,3,1,0,16,2,4,0,6,4,4,21,6,8,18,0,6,13,3,6,1,6,1,12,0,0,3,5,15,13,17,3,8,9,37,4,10,3,2094
1,9,0,3,4,5,19,4,11,9,7,8,7,7,0,6,18,10,10,7,10,41,6,3,8,17,10,4,8,5,9,12,5,12,0,18,6,17,11,10,17,14,17,12,12,9,13,6,4,5,14,8,13,10,10,0,21,9,5,9,4,16,21,24,9,1,13,8,6,13,7,17,7,10,8,3,16,5,6,5,14,27,6,26,17,0,1,6,10,17,8,12,9,8,2,6,8,14,0,10,8,27,7,2,3,3,8,18,7,11,0,12,3,5,3,5,0,1,4,5,8,10,4,0,1,2,0,16,6,5,3,9,4,1,4,1,9,3,3,2,6,1,4,1,4,0,6,1,2,1,1,7,17,23,2,2,12,5,1,12,0,1286
1,10,0,2,4,1,13,2,3,4,0,4,3,7,6,4,9,12,1,6,6,9,8,5,8,5,4,6,3,1,9,7,2,11,0,5,7,6,3,3,2,4,12,7,9,6,0,5,1,4,8,6,5,2,7,6,13,7,2,1,0,5,19,16,2,1,7,6,9,10,9,12,4,3,8,17,2,3,7,2,9,8,3,8,7,0,0,5,6,6,5,4,5,6,0,4,9,14,2,9,5,12,3,1,3,1,4,4,4,2,3,4,0,1,3,1,1,0,0,0,5,1,1,0,0,0,0,4,1,2,6,5,1,2,2,1,2,2,1,0,3,0,2,0,1,0,0,0,1,4,3,7,19,23,3,0,18,5,3,2,1,731
1,11,0,0,8,4,13,3,3,4,4,2,4,6,7,0,6,5,2,7,8,16,6,9,3,3,1,1,6,6,3,6,8,7,2,8,6,7,4,5,5,1,9,8,9,9,4,5,2,2,10,5,5,2,15,7,6,14,6,5,1,0,31,13,7,5,5,9,4,16,8,14,1,3,1,14,8,1,8,2,12,5,3,10,13,0,0,6,8,11,5,8,5,7,0,0,7,10,1,10,12,6,5,2,2,1,8,9,6,4,3,3,2,4,1,1,2,1,1,0,5,2,5,2,2,0,1,5,3,9,1,5,2,3,0,3,3,5,0,4,9,0,3,1,5,0,0,0,4,1,0,8,18,20,5,1,15,3,6,4,2,832
1,12,0,5,8,5,6,7,2,6,16,11,3,7,10,1,11,9,5,4,6,17,15,6,6,10,4,9,6,6,11,10,8,20,0,9,6,2,3,17,14,5,9,7,10,5,0,7,3,2,22,10,13,3,10,10,13,15,1,25,5,2,50,16,3,15,3,11,9,7,8,14,2,2,2,18,7,5,6,3,7,11,1,11,11,1,2,4,6,4,13,5,1,1,0,0,6,7,2,18,8,6,9,2,1,2,3,8,9,2,2,5,3,2,0,5,0,4,4,0,0,0,5,15,7,1,1,4,3,8,1,5,1,8,2,3,8,4,1,4,3,0,4,0,2,0,1,0,2,3,1,9,9,20,2,4,18,7,9,2,1,1023
1,13,0,4,8,1,10,6,5,5,8,7,6,6,11,2,10,6,3,4,3,21,19,2,6,10,2,2,5,4,6,14,4,13,1,6,6,10,9,15,6,3,11,11,12,11,2,6,2,8,17,10,14,1,7,3,12,14,1,16,1,8,44,17,7,4,1,10,18,16,3,7,0,3,3,19,13,0,12,6,7,6,7,7,12,0,2,4,5,10,8,4,1,6,0,1,5,9,0,18,6,7,7,2,0,4,5,4,2,2,1,11,1,3,2,2,0,0,0,0,0,5,2,7,7,0,0,4,1,10,5,4,0,9,4,9,8,4,1,2,3,0,5,2,1,0,6,0,1,2,0,6,7,12,0,7,23,7,13,3,1,971
1,14,0,3,6,3,9,8,3,9,7,12,2,8,18,0,9,1,13,18,5,14,12,4,1,8,0,4,5,2,6,13,8,14,2,3,5,9,5,11,9,3,9,8,14,8,6,10,4,4,16,7,9,6,9,8,5,15,1,11,1,3,43,13,8,9,2,7,11,26,14,8,0,3,1,22,12,1,18,9,6,7,2,7,12,0,1,3,7,10,6,16,1,7,0,0,5,14,1,17,3,5,7,2,1,0,3,4,7,0,0,9,1,0,2,0,1,1,0,1,1,3,6,0,0,0,0,3,0,5,4,6,0,2,7,2,3,2,2,5,0,0,5,0,0,1,1,0,1,0,0,5,15,16,1,2,21,3,2,0,2,928
1,15,0,3,6,8,8,4,4,9,11,11,3,16,17,0,10,11,3,8,9,27,20,11,5,8,2,4,8,3,8,8,12,23,0,4,5,16,10,13,7,3,9,3,8,14,4,19,0,5,8,11,12,3,8,7,22,14,1,16,5,2,57,13,3,13,1,12,20,23,10,19,0,2,3,28,9,2,15,5,7,6,3,3,32,1,1,5,5,7,6,18,1,6,0,1,7,11,0,19,13,9,7,3,0,1,5,3,7,2,1,2,2,4,0,1,1,4,5,1,3,1,9,6,8,0,2,4,5,11,3,7,2,1,5,4,8,3,3,2,2,0,9,0,1,0,1,0,0,2,0,10,13,18,3,2,18,3,2,2,0,1127
1,16,0,13,7,9,18,15,0,6,16,29,12,38,35,4,26,9,5,24,18,73,30,13,11,8,2,6,18,17,12,9,30,10,3,10,6,15,5,29,18,5,21,16,12,36,12,30,5,4,22,17,14,3,21,16,26,24,3,50,0,4,75,33,2,15,4,27,20,27,13,8,2,2,3,65,7,2,28,13,11,2,9,20,44,5,4,3,9,14,14,11,1,12,1,2,2,13,0,25,11,20,9,0,3,4,11,8,36,1,2,9,0,3,2,6,1,0,3,1,4,3,14,13,16,1,3,3,6,27,2,14,1,2,12,12,17,4,6,6,3,0,2,1,2,0,2,0,2,1,2,19,18,26,11,6,38,13,20,3,1,1964
