day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,153,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,183,184,185,186,189,190,192,193,194,195,196,197,199,200,201,202,203,204,205,207,208,209,210,211,212,213,214,215,216,217,218,total
0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,4,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0,2,0,2,1,2,3,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,7,1,0,0,0,3,0,1,3,3,0,0,1,1,2,0,0,0,2,2,3,0,1,1,0,0,0,0,2,0,1,3,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,2,0,0,0,2,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,42
0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,4,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0,5,0,0,0,1,11,0,0,0,0,2,1,2,0,0,0,0,2,2,0,2,0,0,2,0,1,0,3,0,0,3,1,0,0,0,9,1,0,0,0,0,2,1,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,2,0,1,0,1,6,0,5,0,0,1,0,0,0,2,0,3,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,7,0,1,0,1,0,6,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
0,6,0,2,15,1,9,0,0,0,1,0,15,4,0,0,14,0,2,12,11,21,1,1,18,8,3,0,2,3,7,7,4,1,0,12,3,2,0,8,1,4,9,15,6,0,0,5,4,15,0,10,0,1,4,1,9,6,5,4,0,8,0,6,9,0,1,1,0,2,1,4,1,7,3,0,4,1,1,1,0,3,3,6,0,0,4,2,0,0,3,11,1,2,2,7,4,4,0,1,0,0,1,1,3,0,5,9,6,3,4,5,6,5,9,3,2,0,1,0,2,3,1,2,0,0,2,0,6,0,5,0,1,1,3,1,2,3,5,0,1,1,6,0,1,4,6,0,0,0,1,0,0,3,3,2,1,1,0,0,3,4,68,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600
0,7,0,1,18,9,16,0,7,11,1,2,20,11,1,6,28,3,5,21,19,56,13,5,16,28,9,1,2,2,5,14,6,16,1,25,32,7,17,21,6,4,11,26,12,4,11,4,15,19,5,13,0,1,28,4,33,9,6,2,0,11,13,8,7,1,6,3,5,6,5,14,4,3,12,1,17,12,3,8,16,22,1,15,1,0,2,21,18,19,7,20,5,6,6,10,8,9,1,4,0,60,1,5,5,7,25,41,19,6,15,21,9,46,4,3,1,1,2,11,0,9,8,2,0,0,2,0,13,6,4,3,3,7,6,3,6,2,11,0,1,1,22,0,6,6,17,0,1,1,2,8,9,7,13,11,0,4,0,0,4,8,91,1,3,1,7,2,1,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1600
0,8,0,8,30,21,42,8,15,22,4,7,11,22,2,13,55,9,37,35,27,141,35,2,25,42,20,1,13,2,14,40,9,29,3,41,33,23,4,24,14,18,21,25,11,19,22,13,22,37,13,37,1,0,27,12,47,28,15,12,1,18,17,24,29,4,19,5,7,8,24,34,11,15,36,6,15,6,8,6,20,47,12,27,26,0,4,15,28,21,15,22,18,11,0,7,18,28,3,8,5,93,25,5,7,14,23,36,19,14,23,22,29,9,9,9,7,5,10,13,6,10,14,5,1,1,4,0,25,12,4,3,10,12,6,15,14,20,22,0,4,10,39,0,11,7,10,0,18,3,4,3,15,22,31,60,3,3,3,2,8,28,56,5,13,4,2,1,0,1,0,2,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,2,2825
