day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,S32009,D32002,D32021,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,D32000,D32007,M32027,C32011,C32010,C32013,C32012,C32015,C32014,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,D32003,M32023,M32020,M32021,M32026,D32006,D32005,M32025,D32009,M32029,M32024,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32009,B32008,M32009,M32005,B32003,B32002,B32005,M32001,M32002,B32006,B32013,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,A32017,B32000,M32006,M32007,B32004,B32007,M32003,total
0,10,6,4,6,6,2,3,2,13,8,4,8,9,12,2,5,6,2,6,4,3,12,10,1,2,17,0,0,0,0,8,14,10,6,3,8,7,4,0,7,8,5,1,17,5,1,0,12,4,18,14,12,10,10,1,4,2,9,8,2,1,3,2,0,1,1,0,0,0,0,9,0,0,0,0,0,0,3,7,11,4,1,6,21,6,5,10,13,5,1,13,0,7,23,12,13,0,2,5,0,4,2,3,5,0,9,15,9,7,9,16,6,10,6,3,7,9,16,11,13,14,9,5,21,5,2,12,18,8,5,2,5,814
0,11,10,4,4,11,16,1,2,17,8,3,10,7,13,0,4,0,3,3,4,0,12,11,4,5,14,0,4,0,0,7,8,13,1,13,6,8,1,0,15,3,4,4,12,1,1,0,6,3,12,14,9,13,8,9,2,9,14,15,2,1,16,0,3,0,0,0,0,0,0,16,0,0,0,0,1,0,3,7,5,9,12,4,13,2,6,7,14,5,3,13,3,2,26,7,19,0,11,8,0,4,4,9,2,0,9,13,11,5,1,9,12,12,4,7,12,7,15,6,12,21,11,3,12,14,2,6,20,9,7,5,8,871
0,12,9,7,0,5,8,8,0,15,4,2,12,8,13,2,13,1,4,4,1,1,9,15,8,5,10,1,2,0,0,9,16,5,1,11,11,12,1,1,17,5,7,2,24,0,1,0,19,5,30,18,17,8,17,12,7,12,17,13,2,1,16,2,3,0,1,0,0,0,0,13,1,0,0,0,0,1,8,9,11,12,2,9,30,3,8,7,4,10,0,25,2,6,18,10,23,1,9,13,0,2,4,12,2,0,10,17,32,10,2,12,13,25,6,4,18,19,28,11,16,18,11,13,12,11,5,12,46,16,11,8,14,1145
0,13,21,11,1,9,7,6,1,27,5,5,9,5,8,2,13,2,1,6,3,2,13,14,4,1,19,0,0,0,0,5,18,10,4,9,11,8,2,1,29,3,9,9,25,1,1,0,12,5,28,14,13,9,21,7,1,2,13,21,3,1,11,0,3,1,1,0,1,0,0,12,0,0,0,0,1,0,4,7,6,13,4,11,21,7,10,13,8,11,1,29,4,13,23,3,20,1,12,15,0,6,9,14,2,0,7,29,30,9,10,18,4,11,1,2,13,9,21,8,19,13,11,15,16,19,3,13,40,2,12,0,8,1130
0,14,7,5,6,17,15,6,1,11,4,2,7,13,5,1,17,2,1,1,2,0,11,11,9,9,9,1,0,0,0,4,11,7,9,5,14,7,1,1,22,1,4,4,19,5,2,0,17,9,20,12,14,14,12,17,1,11,15,15,1,2,9,0,1,3,1,0,0,0,0,11,2,0,0,0,0,0,9,21,9,13,11,14,31,5,8,3,4,7,2,48,6,5,25,10,18,1,7,12,0,3,4,7,0,0,16,10,43,18,5,9,6,7,6,6,4,21,30,8,20,13,9,7,10,8,3,3,57,6,18,2,11,1115
0,15,13,7,6,8,11,13,4,16,4,1,6,3,8,2,23,3,1,2,1,1,14,14,5,10,14,2,1,0,0,16,13,5,1,7,11,8,4,0,20,2,4,7,17,2,0,0,19,6,29,17,22,10,20,22,3,15,14,9,2,4,21,4,2,1,2,0,0,0,0,9,0,0,0,2,0,0,6,10,21,27,8,20,21,4,13,15,2,25,5,27,15,5,29,16,27,3,16,15,1,4,5,4,2,0,13,15,43,15,3,14,10,12,1,9,13,14,34,13,14,18,8,19,11,13,8,13,39,14,12,6,19,1292
0,16,8,22,4,26,31,22,3,3,10,1,8,4,15,1,11,2,5,1,0,2,18,21,4,14,16,4,0,0,1,22,17,12,3,8,33,9,4,1,23,5,6,4,61,1,0,0,26,15,37,26,18,16,48,32,3,27,15,14,5,0,36,2,1,0,5,0,0,0,0,31,0,0,0,0,3,0,6,15,9,17,7,13,21,6,11,5,5,22,9,55,11,6,32,18,39,0,12,18,2,2,10,13,2,0,16,23,80,30,11,18,12,32,13,19,37,25,42,12,13,24,7,22,26,10,1,21,68,4,26,12,30,1826
0,17,13,18,11,27,13,30,1,28,21,6,18,7,4,1,16,1,3,6,1,0,25,13,9,19,26,2,1,0,0,31,41,20,9,18,37,15,4,3,42,7,11,14,172,5,2,0,28,35,54,29,15,25,51,48,19,34,39,58,31,3,87,3,2,0,9,0,0,0,0,59,0,0,0,0,0,1,17,18,11,25,10,25,71,1,18,10,11,28,19,89,15,5,38,13,40,3,33,38,3,3,12,9,3,0,56,34,82,36,21,29,34,49,39,20,53,36,43,13,25,37,11,27,32,18,4,33,73,20,45,32,42,2893
0,18,16,14,3,15,17,19,0,19,7,13,15,6,13,3,27,3,0,4,7,1,25,26,13,12,25,2,3,0,0,21,47,16,7,15,31,25,3,9,28,7,15,19,90,1,4,0,8,12,61,21,13,16,30,25,15,30,41,33,22,3,44,1,2,0,0,0,0,0,0,50,0,0,0,2,1,0,14,18,19,20,20,6,72,3,23,30,9,26,29,50,15,13,36,19,29,5,11,22,0,7,5,10,5,0,24,50,72,21,12,25,37,32,15,8,32,22,43,26,30,47,15,18,21,11,4,31,51,10,16,12,23,2300
0,19,13,3,5,11,12,9,2,11,2,6,7,2,6,2,23,2,6,7,0,3,21,6,5,4,7,0,2,0,0,10,30,7,1,8,14,13,4,0,26,3,6,9,19,1,3,0,17,4,21,24,21,15,14,17,2,21,13,19,5,3,12,2,0,1,0,0,0,0,0,14,0,0,0,0,0,1,3,10,24,12,8,13,30,4,20,8,9,19,11,63,11,9,19,8,28,0,5,11,0,3,1,7,1,0,15,28,28,12,6,19,18,23,11,10,15,12,39,11,29,46,16,14,11,11,2,24,47,8,4,12,3,1368
0,20,6,5,4,8,6,6,1,12,2,6,6,5,7,1,13,0,3,2,0,5,7,3,3,1,2,0,1,0,0,13,22,6,1,2,7,6,0,1,20,1,11,1,15,1,0,0,8,4,21,5,15,7,4,7,3,14,9,6,6,0,5,1,1,0,0,0,0,0,0,5,0,0,0,0,1,0,2,9,6,6,1,3,25,5,7,14,6,15,3,22,10,4,25,8,23,1,5,11,1,4,4,4,2,0,5,22,24,4,5,10,6,11,4,8,4,6,27,18,7,33,5,5,15,3,0,14,34,2,8,2,6,858
0,21,3,0,1,10,3,2,0,6,1,4,6,4,4,0,13,2,3,4,0,2,3,5,6,0,8,0,0,0,0,7,7,6,2,3,2,5,0,0,11,4,5,2,18,4,1,0,6,0,6,4,8,6,1,6,0,6,12,13,3,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,7,4,6,5,5,10,2,4,10,2,14,3,14,7,3,9,5,14,0,4,8,0,0,4,7,2,0,5,22,20,3,5,14,0,7,9,4,3,7,27,9,13,15,3,17,9,0,4,13,27,5,3,2,2,641
0,22,1,0,6,5,5,1,4,7,1,1,1,1,4,0,8,0,2,4,1,0,3,3,0,0,4,0,0,0,0,2,11,1,2,2,4,3,0,0,9,0,3,1,4,1,3,0,4,1,5,3,6,0,1,0,0,8,6,6,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,10,1,1,2,4,0,6,13,2,5,1,16,1,3,7,7,10,0,1,2,0,0,1,3,2,0,4,13,7,0,0,6,2,5,3,5,4,0,6,7,7,14,1,4,3,0,6,6,36,4,3,2,2,406
0,23,0,0,2,6,2,2,0,2,0,0,1,4,5,0,4,0,1,1,0,1,2,0,1,1,0,0,0,0,0,5,2,2,1,0,4,2,0,0,3,0,4,1,3,1,0,0,1,0,4,2,16,8,0,0,0,4,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0,1,8,0,1,2,0,3,1,9,0,6,7,1,9,0,1,2,0,0,0,1,0,0,1,10,9,1,2,7,0,4,1,3,2,0,2,6,3,7,1,4,2,0,1,1,11,0,0,0,0,242
1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,2,0,7,0,0,0,1,1,1,0,1,1,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,4,0,0,0,0,2,0,2,3,0,3,1,4,0,0,1,0,0,0,1,0,0,0,9,0,0,0,3,3,1,2,4,1,0,2,0,0,2,3,0,2,1,0,1,2,0,0,0,1,104
1,1,0,0,1,0,1,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,1,0,1,0,1,4,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,44
1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,11
1,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,21
1,5,1,0,0,0,0,0,0,0,4,0,1,0,1,1,0,0,3,3,0,0,4,4,3,0,0,0,0,0,0,0,1,4,0,2,0,10,0,0,1,1,0,2,3,0,0,0,0,0,3,1,1,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,3,2,1,1,0,1,0,0,0,3,2,2,3,0,1,2,0,0,0,0,1,0,1,0,1,1,2,0,0,0,1,0,2,0,1,3,0,3,0,0,0,0,0,3,1,0,1,0,0,117
1,6,0,0,5,0,0,1,1,1,1,2,18,1,2,1,3,1,5,2,1,1,7,11,8,4,45,0,0,0,0,1,10,13,3,9,3,8,0,0,4,1,1,2,14,1,0,0,2,1,6,20,7,3,3,2,1,2,11,2,1,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12,4,3,3,4,4,7,0,0,1,0,9,2,14,0,1,3,0,0,2,8,0,0,3,3,0,1,4,5,1,1,0,1,7,0,0,0,4,4,2,1,0,8,4,11,1,4,5,0,0,415
1,7,16,1,6,12,0,1,1,4,1,6,33,4,19,10,5,0,5,4,1,2,30,21,35,14,119,0,0,0,0,5,51,12,5,21,9,23,3,0,6,7,9,1,81,6,6,0,3,4,34,21,46,9,4,10,0,8,24,7,6,0,11,1,2,0,0,0,0,0,0,10,0,0,0,0,0,0,50,0,2,0,12,43,14,8,1,15,7,9,4,10,1,6,6,10,28,3,5,14,0,5,7,18,5,0,5,12,2,2,9,24,6,9,2,6,31,4,2,5,14,11,23,3,0,15,20,21,6,13,21,4,8,1356
1,8,28,9,7,12,7,3,7,17,11,13,23,12,21,12,11,1,15,10,4,6,34,43,13,11,105,0,0,0,0,19,70,35,6,41,24,19,9,0,24,10,21,0,87,23,20,0,18,11,45,27,27,18,10,11,3,21,33,24,7,2,9,3,13,4,0,0,0,0,0,12,0,0,0,0,0,0,100,3,11,5,33,34,32,7,32,29,10,16,5,30,3,15,24,14,35,4,13,12,0,24,17,33,12,0,11,24,3,2,6,30,27,23,9,5,36,8,10,20,42,37,41,8,6,42,21,29,19,32,56,1,12,2254
1,9,17,4,10,7,6,5,6,9,1,6,18,26,14,9,15,6,12,10,6,6,14,14,7,2,48,0,0,0,0,18,20,12,7,6,8,9,3,3,19,14,8,2,30,4,1,0,13,5,26,14,10,16,11,6,1,8,18,12,3,3,3,5,2,1,0,0,0,0,0,11,0,0,0,0,0,0,19,4,7,10,17,13,20,16,9,12,13,15,6,14,0,5,42,15,12,0,7,9,0,3,6,4,19,0,8,23,0,4,11,19,14,17,4,2,15,5,14,15,33,25,25,4,11,12,10,15,13,11,17,4,4,1242
1,10,3,3,0,9,5,0,1,10,4,2,9,10,6,4,10,6,9,0,7,2,3,8,0,1,19,0,0,0,0,6,10,12,2,7,6,5,1,2,10,1,9,1,13,3,1,0,15,2,17,11,4,8,10,7,3,5,13,13,2,3,6,0,4,0,1,0,0,0,0,5,0,0,0,0,0,0,2,6,9,5,11,4,24,4,1,11,12,6,1,17,2,5,27,7,27,0,1,8,0,2,3,2,4,0,5,14,7,3,8,7,6,8,3,3,5,6,14,13,15,18,3,6,6,6,0,18,19,3,2,2,10,760
1,11,3,9,2,4,7,7,1,8,6,1,10,3,7,1,3,1,2,9,4,3,5,10,5,1,8,0,0,0,0,6,9,5,2,4,10,4,4,1,16,3,7,6,20,1,4,0,17,5,20,8,15,6,9,8,2,5,8,7,1,2,15,0,2,1,0,0,0,0,0,11,0,0,0,0,0,0,10,5,8,8,6,15,12,4,5,2,3,14,4,22,3,1,20,7,32,4,6,12,0,2,1,7,0,0,9,15,17,6,4,11,5,14,1,1,11,7,8,5,15,8,9,10,9,7,5,4,21,4,2,8,10,803
1,12,4,9,5,6,7,2,0,8,3,6,2,3,11,2,8,2,2,1,1,2,11,11,2,0,4,0,0,0,0,7,11,6,1,2,12,9,1,4,7,4,6,2,21,1,0,0,10,7,12,9,11,6,14,12,3,10,8,12,3,2,16,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,9,9,6,9,8,20,1,8,4,4,22,6,10,11,1,11,6,10,3,5,9,0,5,0,8,2,0,3,13,17,5,9,10,3,15,2,4,7,5,14,6,13,21,7,4,7,8,5,8,35,5,6,5,13,793
1,13,5,5,2,6,10,9,0,16,1,4,5,4,3,0,6,0,1,1,1,2,5,6,4,2,4,0,0,0,0,4,17,5,3,6,13,7,8,1,12,3,3,1,32,0,2,0,12,6,18,10,5,7,8,4,5,9,11,14,3,2,13,0,2,1,2,0,0,0,0,14,0,0,0,0,0,0,2,8,10,7,6,7,27,1,6,5,4,10,2,16,4,1,12,6,17,1,6,11,0,1,1,8,3,0,8,15,32,10,4,11,9,17,3,7,8,11,19,0,11,7,4,8,14,1,0,7,35,5,4,3,9,809
1,14,1,5,2,7,11,5,0,6,1,5,4,3,6,0,7,1,2,2,0,2,6,9,2,7,6,0,2,0,0,3,16,8,5,3,16,6,1,0,15,0,2,2,8,0,2,0,11,7,11,10,9,6,10,15,1,11,7,10,2,0,6,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,9,4,1,12,4,15,14,5,5,0,7,13,1,21,7,2,16,6,21,2,3,3,0,6,3,4,3,0,12,13,27,10,4,13,2,11,5,5,7,12,21,8,13,14,7,15,7,3,3,13,51,4,7,3,10,800
1,15,2,8,0,7,17,8,1,5,4,0,8,1,2,2,9,0,2,1,1,1,4,9,3,8,5,0,0,0,0,10,13,5,8,2,6,5,3,2,17,1,1,5,16,2,1,0,12,9,18,17,4,9,12,13,1,10,12,17,1,0,14,1,2,0,0,0,0,0,0,8,0,0,0,0,0,0,8,10,7,15,5,18,18,4,13,6,3,10,6,27,10,2,20,5,15,0,3,15,0,4,2,5,4,0,5,8,39,22,9,8,2,13,3,5,12,12,21,10,12,9,7,28,10,13,4,11,28,1,4,5,19,920
1,16,7,17,4,15,22,23,0,17,10,3,4,5,1,0,12,2,1,3,2,2,16,21,2,21,12,0,0,0,0,24,15,9,8,8,26,8,4,0,26,0,0,1,64,2,0,0,11,13,23,19,4,24,43,26,6,14,19,16,11,3,54,1,1,0,4,0,0,0,0,29,0,0,0,0,0,0,7,23,10,10,7,11,24,7,16,7,5,14,17,47,6,1,32,10,24,1,12,15,0,0,6,2,0,0,16,24,69,25,5,11,15,24,12,11,23,24,21,9,21,22,6,10,22,10,5,15,75,9,12,17,31,1596
1,17,18,20,3,23,34,41,2,12,8,3,11,4,5,2,11,1,5,7,0,4,17,18,12,12,20,0,4,0,0,28,37,3,4,5,47,14,2,4,45,4,8,18,152,0,0,0,25,35,57,22,16,21,76,36,12,30,38,47,29,4,71,7,4,0,0,0,0,0,0,72,0,0,0,0,0,0,18,27,15,15,6,27,94,2,17,14,11,31,13,51,18,7,20,20,40,1,32,22,1,3,2,13,5,0,41,51,70,38,15,27,32,55,34,17,79,24,46,18,30,33,15,17,25,10,1,20,75,22,26,32,49,2697
1,18,13,10,3,8,18,12,2,9,5,6,14,4,9,2,22,3,2,2,4,4,15,11,5,12,16,0,0,0,0,22,35,19,7,13,24,15,3,4,23,5,7,8,83,6,1,0,20,14,57,23,21,20,43,17,5,17,30,29,15,2,28,0,1,2,4,0,0,0,0,34,0,0,0,0,0,0,7,3,8,18,6,16,56,3,14,19,9,21,20,71,8,11,17,6,32,3,8,21,0,3,8,11,2,0,30,28,47,22,11,22,17,29,11,7,17,12,30,18,31,56,7,18,10,11,7,20,59,15,23,21,14,1862
1,19,15,2,3,12,16,10,0,10,8,6,9,3,9,3,25,0,4,6,1,2,17,5,4,3,3,0,0,0,0,13,27,9,3,5,7,12,1,1,26,8,9,8,31,2,1,0,21,6,27,19,11,7,21,7,4,23,14,18,2,3,15,2,2,0,1,0,0,0,0,5,0,0,0,0,0,0,4,13,14,14,9,7,35,5,6,14,5,20,7,40,14,3,13,15,30,2,6,14,1,2,2,2,1,0,7,25,30,11,7,12,4,12,7,5,9,14,30,15,20,26,8,8,11,7,4,19,34,11,18,5,9,1213
1,20,10,1,1,11,6,5,0,1,3,15,3,4,5,1,13,3,3,6,2,0,5,3,3,1,2,0,0,0,0,10,7,9,4,3,4,9,3,1,14,2,2,1,17,2,0,0,3,2,23,12,9,4,5,6,0,15,6,13,1,1,3,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,2,8,9,12,4,9,24,1,5,15,3,9,1,18,14,4,30,19,15,2,5,7,0,1,7,5,0,0,3,16,26,5,2,7,4,8,4,6,3,5,33,6,16,19,8,13,10,3,1,13,51,2,1,5,4,809
1,21,4,2,0,13,5,2,0,2,1,2,4,0,4,0,8,1,5,2,1,2,5,6,4,1,3,0,0,0,0,3,6,0,1,2,4,5,0,2,10,2,7,1,12,4,1,0,5,3,14,8,7,5,2,7,0,11,5,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,0,4,10,1,4,4,2,12,1,21,5,4,15,12,19,1,2,5,0,1,2,4,1,0,1,18,27,3,4,6,2,8,4,3,3,5,20,9,12,19,9,12,5,2,0,6,28,4,5,2,4,578
1,22,2,0,4,5,4,1,1,1,4,2,3,1,2,1,6,0,1,1,1,0,4,1,1,0,1,0,1,0,0,3,10,1,0,3,4,2,0,0,8,1,1,0,4,1,0,0,1,0,10,3,3,2,0,3,5,5,4,3,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,3,3,1,8,2,4,8,5,15,1,7,2,2,30,18,21,0,1,5,0,0,1,0,1,0,5,15,15,1,0,8,4,6,2,1,5,1,11,9,5,18,6,8,6,1,2,10,8,3,3,0,2,429
1,23,0,2,1,3,4,4,0,0,1,5,3,2,0,1,8,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,3,3,0,0,5,2,1,0,0,0,2,0,0,5,0,0,0,1,6,0,1,4,0,1,0,7,2,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,3,1,2,2,1,0,3,1,6,2,3,2,7,11,8,16,0,2,2,0,0,0,0,0,0,2,8,1,0,0,2,0,3,1,3,1,0,4,3,2,7,7,2,0,2,0,4,12,1,2,0,1,240
